# y_unit.tau_ubar: fm
# y_unit.tau_u: fm
# sigma_cache_max_refine: 6
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# sigma_grid_n: 18
# schema: scan_csv_v1
# y_unit.tau_sbar: fm
# y_unit.tauinv_s: 1/fm
# p_cut_factor: 8.0
# y_unit.tauinv_ubar: 1/fm
# x_unit: MeV
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_unit.tauinv_sbar: 1/fm
# title: relaxation_times_vs_T
# y_unit.tauinv_u: 1/fm
# y_scale.tau_u: log
# y_scale.tau_ubar: log
# sigma_cache_rtol: 0.01
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor,sigma_cache_rtol,sigma_cache_max_refine
287.0,800.0,266.6666666666667,0.0,1.454438571508207,1.3513947238171495,true,3,1.4654943925052066e-12,0.8355774978793727,0.8368035794190134,0.033345633537691904,0.8716850727034806,3.283886341657832,3.092237436742832,0.5823078612358669,0.5383351473798578,2.2920587132174663,2.0210005172729466,0.4660123282172867,0.5426746781313262,0.4362889982849762,0.494804425557178,2.145865977034264,1.8427246383476952,6,2,6,6,18,8.0,0.01,6
288.0,800.0,266.6666666666667,0.0,1.4595063017225216,1.3513947238171495,true,3,6.661338147750939e-13,0.836682099412271,0.837889771553297,0.03311506201236643,0.865752289392222,3.309368801128725,3.119869204599178,0.5905825214130729,0.5468155783483021,2.2874576859843696,2.020286704848006,0.4672921391188977,0.544774800307384,0.4371665566218623,0.4949792510143919,2.1399889197484665,1.8356208830433411,6,2,6,6,18,8.0,0.01,6
289.0,800.0,266.6666666666667,0.0,1.4645740319368359,1.3513947238171495,true,3,1.085354028873553e-12,0.8377760136025693,0.8389655852657169,0.03288751179432745,0.859882536547255,3.3349401648101034,3.147560357522512,0.5989277260558998,0.5553670116634157,2.282922705228965,2.019393201014111,0.46858987124344004,0.546886312435866,0.43803497933133273,0.49519826029810043,2.1340623461331365,1.8285336042621676,6,2,6,6,18,8.0,0.01,6
290.0,800.0,266.6666666666667,0.0,1.4696417621511502,1.3513947238171495,true,3,1.4175327578413999e-12,0.8388593813038373,0.8400311553756081,0.032662921566989016,0.8540750491199262,3.360600003971689,3.1753108589773205,0.607343570641968,0.5639894751700558,2.278593492791451,2.0188919577794366,0.4698998902096774,0.5490156102994723,0.4388672236463397,0.4953212063412706,2.128112861558199,1.8214418337841587,6,2,6,6,18,8.0,0.01,6
291.0,800.0,266.6666666666667,0.0,1.4747094923654644,1.3513947238171495,true,3,8.08242361927114e-13,0.8399323408466176,0.8410866143215502,0.03244123174386629,0.8483290683054212,3.3863478861483607,3.2031206674931165,0.6158301469174912,0.5726829954710632,2.274355660189564,2.0181418712375483,0.4712294820644565,0.5511386715354704,0.43968496990336664,0.4955053032950495,2.1221083104117335,1.8144253917330888,6,2,6,6,18,8.0,0.01,6
292.0,800.0,266.6666666666667,0.0,1.4797772225797787,1.3513947238171495,true,3,1.4033219031261979e-13,0.8409950280983879,0.8421320922172648,0.03222238440768907,0.8426438417777724,3.4121833752311366,3.230989736443189,0.624387542907066,0.5814475978655128,2.270309594945362,2.0176235924687687,0.4725700743327988,0.5532764269430673,0.44046856086342107,0.4956325866394126,2.116088288941818,1.8074147953946733,6,2,6,6,18,8.0,0.01,6
293.0,800.0,266.6666666666667,0.0,1.484844952794093,1.3513947238171495,true,3,2.9878322038712213e-12,0.8420475765217765,0.8431677169059044,0.03200632325199237,0.8370186239010832,3.4381060315572314,3.2589180138467118,0.6330158429239685,0.5902833062888219,2.266350122257585,2.0170784680437825,0.4739387349040499,0.5554402294968962,0.441238090345841,0.4957665335497965,2.1099773585766366,1.8003737340123434,6,2,6,6,18,8.0,0.01,6
294.0,800.0,266.6666666666667,0.0,1.4899126830084073,1.3513947238171495,true,3,9.64561763794336e-13,0.8430901172310905,0.8441936140127821,0.03179299352506922,0.8314526759184575,3.464115411999192,3.286905442192854,0.6417151275809384,0.5991901432547447,2.26247714652911,2.0166695879934533,0.47530425441263485,0.557599626183124,0.44199341484359767,0.4958670502861009,2.1039155250898536,1.7934014892463095,6,2,6,6,18,8.0,0.01,6
295.0,800.0,266.6666666666667,0.0,1.4949804132227218,1.3513947238171495,true,3,1.5436540934388177e-12,0.8441227790472191,0.8452099069966034,0.031582341976183946,0.8259452661200503,3.490211070053143,3.314951958285553,0.6504854738014574,0.6081681297992584,2.258651997800553,2.016217041191911,0.47668138833247625,0.5597609935575582,0.44274195448160564,0.4959783493392348,2.0978373070075036,1.7864767490219444,6,2,6,6,18,8.0,0.01,6
296.0,800.0,266.6666666666667,0.0,1.500048143437036,1.3513947238171495,true,3,1.170619157164765e-12,0.8451456885510337,0.8462167171993131,0.031374316803941545,0.8204956699915628,3.5163925559263114,3.3430574931078723,0.6593269548315421,0.6172172854264084,2.2549616132889527,2.015998594876483,0.4780765090133866,0.561950436173132,0.44346652914479534,0.49603209175910584,2.091715407777961,1.7795163694684077,6,2,6,6,18,8.0,0.01,6
297.0,800.0,266.6666666666667,0.0,1.5051158736513504,1.3513947238171495,true,3,1.438849039914203e-13,0.8461589701351092,0.8472141638943843,0.031168867606722796,0.8151031703445658,3.5426594166232834,3.3712219717041503,0.668239640251917,0.6263376280559542,2.251430112064482,2.015691627151447,0.4794831841832911,0.5641170385563095,0.44416213261136284,0.4961076320057889,2.08557887531199,1.7726817870263305,6,2,6,6,18,8.0,0.01,6
298.0,800.0,266.6666666666667,0.0,1.5101836038656646,1.3513947238171495,true,3,1.871391930308164e-12,0.8471627460542137,0.8482023643339814,0.030965945335085433,0.8097670574296479,3.569011196031954,3.3994453130798608,0.677223595990796,0.6355291739730929,2.2479260758759936,2.0153854151058055,0.48089642934880683,0.5663031929696557,0.44485448642269537,0.49618300921737146,2.0794498336245155,1.765838533870995,6,2,6,6,18,8.0,0.01,6
299.0,800.0,266.6666666666667,0.0,1.515251334079979,1.3513947238171495,true,3,3.298694650766265e-12,0.8481571364741947,0.8491814337946338,0.030765502246054236,0.8044866290337515,3.5954474350081953,3.427727430116959,0.6862788843370057,0.6447919377799545,2.244595382545522,2.0152489809653606,0.4823177246219157,0.5684869948667503,0.4455145937553934,0.49621660124644845,2.073322104809419,1.7590551921674016,6,2,6,6,18,8.0,0.01,6
300.0,800.0,266.6666666666667,0.0,1.5203190642942932,1.3513947238171495,true,3,1.5294432387236157e-12,0.849142259519392,0.8501514856215399,0.03056749185921386,0.7992611905627152,3.621967671459364,3.4560682295039236,0.6954055639534751,0.6541259323489261,2.2413880201356555,2.015187225273321,0.4837628092519003,0.5706928565893299,0.4461521124483734,0.4962318078730225,2.067128726878402,1.7522560313377098,6,2,6,6,18,8.0,0.01,6
301.0,800.0,266.6666666666667,0.0,1.5253867945086075,1.3513947238171495,true,3,2.4069635173873394e-13,0.8501182313190933,0.8511126312720071,0.030371868914517472,0.794090055109797,3.6485714404279252,3.4844676116808095,0.7046036898914309,0.6635311687781235,2.23833490958298,2.015193380667382,0.4852218433000043,0.5729067000395367,0.44676066826224325,0.49623029213644243,2.0609129902293315,1.745484910424314,6,2,6,6,18,8.0,0.01,6
302.0,800.0,266.6666666666667,0.0,1.5304545247229218,1.3513947238171495,true,3,3.055333763768431e-13,0.8510851660521725,0.8520649803571841,0.0301785893317527,0.7889725435116,3.675258274172855,3.5129254707958966,0.7138733136046362,0.6730076563483427,2.235393903788255,2.015070810663328,0.48669540878089446,0.5751238234821332,0.44734845089508835,0.4962604761620345,2.0546731733197636,1.7387560020473853,6,2,6,6,18,8.0,0.01,6
303.0,800.0,266.6666666666667,0.0,1.5355222549372363,1.3513947238171495,true,3,4.503064587879635e-13,0.8520431759909112,0.8530086406830572,0.029987610171576314,0.7839079843917967,3.7020277022512817,3.5414416946757123,0.7232144829643545,0.6825554024821749,2.232486848863185,2.0150136129891845,0.48817690917181694,0.5773471250953333,0.44793097012383953,0.4962745628882098,2.04843773069169,1.7320602399031206,6,2,6,6,18,8.0,0.01,6
304.0,800.0,266.6666666666667,0.0,1.5405899851515505,1.3513947238171495,true,3,1.7896795156957523e-12,0.8529923715433493,0.853943718290074,0.029798889598060273,0.7788957141938674,3.7288792515986073,3.5700161648056787,0.7326272422745337,0.692174412704743,2.2297052381739504,2.0150755605141337,0.4896719867008467,0.5795791265342941,0.44848977473765306,0.49625930639784865,2.042183394515737,1.7253899497376555,6,2,6,6,18,8.0,0.01,6
305.0,800.0,266.6666666666667,0.0,1.5456577153658648,1.3513947238171495,true,3,1.2079226507921703e-13,0.8539328612945908,0.8548703174918051,0.029612386842679545,0.7739350772034367,3.755812446608082,3.5986487563216953,0.7421116322874708,0.7018646906063397,2.2268969269705483,2.0149898678117446,0.49117072930554356,0.5818168365921161,0.44905535945051195,0.4962804111198774,2.035951941627059,1.7187539739436106,6,2,6,6,18,8.0,0.01,6
306.0,800.0,266.6666666666667,0.0,1.550725445580179,1.3513947238171495,true,3,2.092548356813495e-12,0.8548647520467961,0.8557885409123789,0.029428062169682447,0.7690254255611289,3.7828268092090687,3.6273393380110144,0.7516676902197365,0.7116262378066941,2.224247035165968,2.0149420976253034,0.4926890846465696,0.5840574721247198,0.4495903486392115,0.49629217692088684,2.0296776022901946,1.7121602714235282,6,2,6,6,18,8.0,0.01,6
307.0,800.0,266.6666666666667,0.0,1.5557931757944934,1.3513947238171495,true,3,4.199307568342192e-12,0.8557881488583406,0.8566984895231594,0.02924587684277837,0.7641661192664105,3.8099218589451276,3.6560877723230116,0.761295449768665,0.7214590539211871,2.221714988676998,2.015211239523529,0.49422051584349136,0.5863200107391807,0.4501027382434355,0.49622589453026145,2.023388281025302,1.7055532502451825,6,2,6,6,18,8.0,0.01,6
308.0,800.0,266.6666666666667,0.0,1.5608609060088077,1.3513947238171495,true,3,8.544276397515205e-13,0.85670315508162,0.8576002626781541,0.02906579309309596,0.7593565261733685,3.837097113050492,3.6848939153876104,0.7709949411290001,0.7313631365285644,2.219378309595989,2.0154818901561926,0.49576211720606916,0.5885848585899879,0.4505766302555412,0.49615925843050046,2.0170964365644313,1.6989903586639945,6,2,6,6,18,8.0,0.01,6
309.0,800.0,266.6666666666667,0.0,1.565928636223122,1.3513947238171495,true,3,3.0944136142352363e-12,0.8576098723999313,0.858493958148568,0.028887774088349843,0.7545960219788427,3.8643520865259866,3.713757617041822,0.7807661910099702,0.7413384811404097,2.217053802321513,2.0158284910526536,0.49732170422219724,0.5908673651848827,0.45104904488690517,0.49607394896864765,2.010770878306997,1.6924271992701772,6,2,6,6,18,8.0,0.01,6
310.0,800.0,266.6666666666667,0.0,1.5709963664374365,1.3513947238171495,true,3,1.4814816040598089e-12,0.8585084008634103,0.8593796721564885,0.028711783903166994,0.7498839902035334,3.891686292214217,3.742678720863729,0.790609222652762,0.7513850811723183,2.214792771061392,2.0161432236472896,0.4988891430588228,0.5931478773931651,0.45150951053572896,0.4959965087157633,2.004453321771511,1.6859202200889865,6,2,6,6,18,8.0,0.01,6
311.0,800.0,266.6666666666667,0.0,1.5760640966517507,1.3513947238171495,true,3,1.2434497875801753e-13,0.8593988389238925,0.8602574994075645,0.028537787490525754,0.7452198221666982,3.9190992408736243,3.7716570642128353,0.8005240558482335,0.7615029279166086,2.2125993879710175,2.016360857999732,0.5004692418600291,0.5954354739177721,0.4519570987123037,0.49594297371553764,1.998124792411677,1.6794431030793726,6,2,6,6,18,8.0,0.01,6
312.0,800.0,266.6666666666667,0.0,1.581131826866065,1.3513947238171495,true,3,1.3242740237728867e-12,0.8602812834689398,0.861127533122916,0.028365750654256845,0.7406029169548697,3.9465904412520043,3.800692478276915,0.810510706955054,0.7716920105167074,2.2105255044825487,2.0168598046265367,0.5020573437207804,0.5977391095940119,0.4523811184137797,0.49582028344561646,1.9918043476646181,1.672970672237268,6,2,6,6,18,8.0,0.01,6
313.0,800.0,266.6666666666667,0.0,1.5861995570803793,1.3513947238171495,true,3,2.8101965199311962e-12,0.861155829854766,0.8619898650700114,0.028195640022567907,0.7360326813851995,3.9741594001585976,3.8297847881239675,0.8205691889179945,0.7819523159429289,2.208553537255617,2.0173458138608185,0.5036627542863586,0.600051646949967,0.4527850392264502,0.49570083281169774,1.9854555285051863,1.666523215264804,6,2,6,6,18,8.0,0.01,6
314.0,800.0,266.6666666666667,0.0,1.5912672872946936,1.3513947238171495,true,3,1.241673430740775e-12,0.8620225719384874,0.8628445855929298,0.028027423022541423,0.7315085299637045,4.001805622535948,3.858933812760008,0.8306995112866994,0.7922838289699536,2.2067340503969235,2.0179539776608624,0.5052785241491555,0.6023703599303095,0.45315836759764083,0.4955514402559186,1.979106477331313,1.6601082432337704,6,2,6,6,18,8.0,0.01,6
315.0,800.0,266.6666666666667,0.0,1.5963350175090079,1.3513947238171495,true,3,3.5722536040339037e-12,0.8628816021094008,0.863691783641712,0.02786106785557058,0.7270298848389894,4.029528611530579,3.888139365191298,0.8409016802346626,0.8026865321556883,2.204875417262336,2.0185309400185663,0.5069064980911755,0.6046991609453807,0.45354036430849276,0.4954097953984308,1.972750406170831,1.6537148793734224,6,2,6,6,18,8.0,0.01,6
316.0,800.0,266.6666666666667,0.0,1.6014027477233221,1.3513947238171495,true,3,4.384048679639818e-12,0.8637330113194149,0.8645315468009246,0.027696543473693856,0.7225961757517959,4.05732786856276,3.91740125249089,0.8511756985784755,0.8131604058215713,2.2031765175422584,2.019058357586449,0.5085471962014427,0.6070270235907883,0.4538900955224162,0.49528038466178087,1.9663858290232041,1.6473731170725017,6,2,6,6,18,8.0,0.01,6
317.0,800.0,266.6666666666667,0.0,1.6064704779376364,1.3513947238171495,true,3,8.881784197001252e-12,0.8645768891127408,0.8653639613175379,0.02753381955678892,0.7182068399807139,4.0852028933956355,3.9467192758693503,0.8615215657974119,0.8237054280343508,2.201469035299663,2.0194849501259946,0.5101967464807569,0.6093628700083853,0.45424213739344305,0.49517576248221634,1.9600281791246528,1.641058307320627,6,2,6,6,18,8.0,0.01,6
318.0,800.0,266.6666666666667,0.0,1.611538208151951,1.3513947238171495,true,3,2.9274360713316128e-12,0.865413323654789,0.8661891121280664,0.02737286649059197,0.7138613222844367,4.1131531842034486,3.976093230749081,0.8719392780532718,0.8343215745892273,2.1997378489858574,2.019877608135605,0.5118490127067834,0.6116920711104035,0.4545996244329881,0.49507950183329363,1.9537011407167795,1.6348094854077508,6,2,6,6,18,8.0,0.01,6
319.0,800.0,266.6666666666667,0.0,1.6166059383662652,1.3513947238171495,true,3,3.197442310920451e-12,0.866242401760248,0.8670070828849431,0.02721365534550967,0.7095590748409117,4.141178237638767,4.0055229068417155,0.8824288282104332,0.8450088189943032,2.1983074015058377,2.0205237857589546,0.5135206568568154,0.6140345998665012,0.45489543423954326,0.4949211719496671,1.9473413321303439,1.6285727224775486,6,2,6,6,18,8.0,0.01,6
320.0,800.0,266.6666666666667,0.0,1.6216736685805795,1.3513947238171495,true,3,8.93152218850446e-12,0.8670642089204253,0.8678179559822066,0.02705615785619047,0.7052995571836617,4.1692775488988545,4.035008088228473,0.892990205856157,0.855767132456334,2.1968809596430106,2.0212679833611853,0.5152037759902536,0.6164001886358472,0.4551907993059844,0.49473895012035496,1.9409795630436484,1.6223226702981646,6,2,6,6,18,8.0,0.01,6
321.0,800.0,266.6666666666667,0.0,1.6267413987948938,1.3513947238171495,true,3,1.595168441781425e-12,0.8678788293300942,0.8686218125807426,0.026900346401820974,0.70108223613546,4.197450611791845,4.064548553443864,0.9036233973213281,0.8665964838679628,2.1954694324222808,2.0220596941327025,0.5168957091264705,0.6187786772597749,0.45548345389472866,0.4945452416175665,1.9346262357061408,1.6160867152508251,6,2,6,6,18,8.0,0.01,6
322.0,800.0,266.6666666666667,0.0,1.631809129009208,1.3513947238171495,true,3,2.646771690706373e-12,0.8686863459132832,0.8694187326325185,0.026746193987127107,0.6969065857398915,4.225696918800997,4.094144075560635,0.9143283857011065,0.8774968397958688,2.1941561563422245,2.0227311905282246,0.5186063101971266,0.6211550516040164,0.4557560760247135,0.49438106490999223,1.9282449525534924,1.609903996462216,6,2,6,6,18,8.0,0.01,6
323.0,800.0,266.6666666666667,0.0,1.6368768592235223,1.3513947238171495,true,3,1.687538997430238e-12,0.8694868403487167,0.870208794904511,0.026593674224040808,0.6927720871907402,4.254015961149094,4.1237944222778244,0.9251051508760944,0.8884681644704199,2.1929631767955327,2.0234567372336008,0.5203252509866506,0.623539884533458,0.45600400890508797,0.49420379571206696,1.921874823687263,1.603746648457324,6,2,6,6,18,8.0,0.01,6
324.0,800.0,266.6666666666667,0.0,1.6419445894378366,1.3513947238171495,true,3,7.247535904753022e-13,0.8702803930944126,0.8709920770018369,0.026442761314014393,0.6886782287596579,4.282407228861416,4.153499356010096,0.9359536695335481,0.8995104197763318,2.19184935660478,2.0243865035147226,0.5220528009052184,0.6259344497653295,0.4562357339872211,0.4939768163163548,1.9155150556917624,1.597611379873583,6,2,6,6,18,8.0,0.01,6
325.0,800.0,266.6666666666667,0.0,1.6470123196521511,1.3513947238171495,true,3,1.4095391520640987e-12,0.8710670834117826,0.8717686553904307,0.02629343003095063,0.6846245057221898,4.310870210828309,4.183258633979156,0.9468739151889285,0.9106235652445998,2.1908253470298096,2.025684603947073,0.5237895682245716,0.6283538619623196,0.45644898227772485,0.4936602657943329,1.9091636425474898,1.5914599408636514,6,2,6,6,18,8.0,0.01,6
326.0,800.0,266.6666666666667,0.0,1.6520800498664654,1.3513947238171495,true,3,1.7408297026122455e-12,0.8718469893890608,0.8725386054190883,0.026145655704726857,0.6806104202824417,4.33940439486674,4.213072008306366,0.9578658582075942,0.9218075580454878,2.1898198359272922,2.0266277986899257,0.5255383460516628,0.6307617021381894,0.4566585723599239,0.49343051577918284,1.9028107225912978,1.585384776231891,6,2,6,6,18,8.0,0.01,6
327.0,800.0,266.6666666666667,0.0,1.6571477800807797,1.3513947238171495,true,3,6.860290113763767e-12,0.8726201879640476,0.8733020013408703,0.025999414205292302,0.6766354814965936,4.3680092677807805,4.242939226106347,0.9689294658266118,0.9330623529825157,2.188894572413254,2.027674317543872,0.5272993384918756,0.6331771495008671,0.45685160564745747,0.4931758474957177,1.8964560108497226,1.579336842443381,6,2,6,6,18,8.0,0.01,6
328.0,800.0,266.6666666666667,0.0,1.662215510295094,1.3513947238171495,true,3,1.0761169733086717e-11,0.8733867549465522,0.8740589163342379,0.025854681927306892,0.6726992051952649,4.396684315422104,4.2728600295824535,0.9800647021770061,0.9443879024877655,2.1881247997216478,2.028762888312356,0.5290714891348608,0.6356063592326833,0.45701232403527003,0.4929112247473427,1.8901037393551536,1.5733008102801551,6,2,6,6,18,8.0,0.01,6
329.0,800.0,266.6666666666667,0.0,1.6672832405094082,1.3513947238171495,true,3,3.0411229090532288e-12,0.8741467650399498,0.8748094225233451,0.025711435775312798,0.6688011139051614,4.425429022748674,4.302834156122102,0.9912715283058937,0.9557841566178926,2.187367784204679,2.0297871696448784,0.5308486688306444,0.6380371032380585,0.45717048921592185,0.492662489424916,1.8837760339548446,1.5673069715302892,6,2,6,6,18,8.0,0.01,6
330.0,800.0,266.6666666666667,0.0,1.6723509707237225,1.3513947238171495,true,3,6.483702463810914e-12,0.8749002918623847,0.8755535909980101,0.02556965314940795,0.6649407367699343,4.45424287388322,4.332861338393372,1.002549902198953,0.9672510630513051,2.186536710085694,2.0309844335745426,0.5326334039697881,0.6404803585681774,0.45734425376320725,0.49237206522552956,1.877463922740981,1.5613281291491043,6,2,6,6,18,8.0,0.01,6
331.0,800.0,266.6666666666667,0.0,1.6774187009380368,1.3513947238171495,true,3,1.3148593325240654e-11,0.8756474079674907,0.8762914918332398,0.025429311931404634,0.661117609470441,4.483125352171047,4.362941304442329,1.013899778803122,0.9787885670863602,2.185887379972364,2.0321604996421567,0.5344337582107755,0.6429288107049195,0.4574801104403846,0.4920871162371723,1.8711392845913928,1.5553821563908155,6,2,6,6,18,8.0,0.01,6
332.0,800.0,266.6666666666667,0.0,1.682486431152351,1.3513947238171495,true,3,4.270361841918202e-12,0.8763881848645192,0.8770231941081948,0.025290390471456745,0.6573312741446072,4.5120759402367945,4.393073777790456,1.0253211100493607,0.9903966116404065,2.185315418383258,2.0333627371974488,0.5362459746645436,0.645382442339953,0.4575998464971344,0.49179616686508376,1.864815862954616,1.5494688643439318,6,2,6,6,18,8.0,0.01,6
333.0,800.0,266.6666666666667,0.0,1.6875541613666656,1.3513947238171495,true,3,2.0676793610618915e-12,0.8771226930379035,0.877748765924626,0.0251528675751371,0.6535812793069926,4.541094120040214,4.4232584775321735,1.0368138448755133,1.0020751372496615,2.184737618175633,2.0344000635519137,0.5380671476637866,0.6478366345660663,0.45772086848353477,0.491545403441481,1.8585040999842903,1.5435990288968755,6,2,6,6,18,8.0,0.01,6
334.0,800.0,266.6666666666667,0.0,1.6926218915809799,1.3513947238171495,true,3,1.5969447986208252e-11,0.8778510019664949,0.8784682744250114,0.02501672249094386,0.6498671797680792,4.570179372931614,4.4534951184329765,1.0483779292494513,1.0138240820701168,2.1842845112054583,2.0355781864403615,0.5398979613955911,0.650293461170566,0.45781581788909087,0.4912609138088237,1.852201844613533,1.5377672692570858,6,2,6,6,18,8.0,0.01,6
335.0,800.0,266.6666666666667,0.0,1.6976896217952941,1.3513947238171495,true,3,6.387779194483301e-12,0.8785731801423851,0.8791817858103096,0.02488193489822177,0.6461885365534334,4.59933117970673,4.4837834110277965,1.0600133061924273,1.02564338187936,2.1838097356819604,2.036775155930601,0.5417388638228079,0.6527684598882297,0.45791535025267205,0.49097221020604054,1.8459078105333795,1.531936760809836,6,2,6,6,18,8.0,0.01,6
336.0,800.0,266.6666666666667,0.0,1.7027573520096084,1.3513947238171495,true,3,5.979217121421243e-12,0.8792892950888845,0.8798893653569038,0.024748484895488115,0.6425449168230163,4.628549020659552,4.514123061718028,1.07171991580215,1.0375329700787952,2.1834808895717397,2.0380734598633476,0.5435920319849132,0.6552513743530871,0.45798431521703703,0.4906594485887912,1.8396148971288706,1.5261318619701858,6,2,6,6,18,8.0,0.01,6
337.0,800.0,266.6666666666667,0.0,1.7078250822239227,1.3513947238171495,true,3,1.4409806681214832e-11,0.8799994133786978,0.880591077433763,0.024616352989133637,0.6389358937903072,4.65783237563646,4.5445137728704506,1.0834976952766497,1.049492777697338,2.183194211094065,2.0395046416603857,0.5454545439899131,0.6577543468763815,0.45804445381836617,0.49031513808465166,1.8333333382561252,1.5203244262070081,6,2,6,6,18,8.0,0.01,6
338.0,800.0,266.6666666666667,0.0,1.712892812438237,1.3513947238171495,true,3,6.110667527536862e-13,0.8807036006509242,0.8812869855184661,0.02448552008250479,0.6353610466418875,4.68718072408714,4.574955242913445,1.0953465789374779,1.061522733395084,2.182958878125896,2.0408073336974857,0.5473214257884633,0.6602409130470384,0.45809383310899354,0.4900021591887482,1.8270799440372985,1.5145986567008698,6,2,6,6,18,8.0,0.01,6
339.0,800.0,266.6666666666667,0.0,1.7179605426525513,1.3513947238171495,true,3,4.094502514817577e-12,0.881401921628505,0.8819771522136883,0.024355967465327522,0.6318199604569049,4.716593545117575,4.6054471664357335,1.1072664982539293,1.0736227634686428,2.1828817857678184,2.0421810204119564,0.549199150311704,0.6627440664691099,0.45811001150859604,0.48967255596091885,1.8208331156966266,1.5088780882304729,6,2,6,6,18,8.0,0.01,6
340.0,800.0,266.6666666666667,0.0,1.7230282728668658,1.3513947238171495,true,3,1.1247891507082386e-11,0.882094440134414,0.8826616392624681,0.02422767680348836,0.6283122261271817,4.746070317539515,4.635989234281834,1.1192573818664735,1.0857927918562718,2.1827513354625023,2.0435956305126974,0.551090474500123,0.6652600176238331,0.45813739006972615,0.4893335966612533,1.8145840769740555,1.5031716524491983,6,2,6,6,18,8.0,0.01,6
341.0,800.0,266.6666666666667,0.0,1.72809600308118,1.3513947238171495,true,3,1.453415165997285e-11,0.8827812191080345,0.8833405075636764,0.024100630129133983,0.6248374402774567,4.775610519921046,4.666581133648965,1.1313191556108846,1.0980327401443282,2.182614212068978,2.0449454391142354,0.5529919196656058,0.667785077950561,0.4581661726888804,0.4890106018834166,1.8083446872147788,1.4974877891387,6,2,6,6,18,8.0,0.01,6
342.0,800.0,266.6666666666667,0.0,1.7331637332954943,1.3513947238171495,true,3,1.0160761121369433e-12,0.8834623206210748,0.8840138171870529,0.023974809831091747,0.6213952051860706,4.805213630636194,4.697222548183109,1.1434517425424031,1.1103425275743077,2.1826241259887023,2.0464843422571204,0.5549015120747323,0.6703147277046577,0.45816409160556315,0.48864287859494404,1.8021215985897752,1.49183653389845,6,2,6,6,18,8.0,0.01,6
343.0,800.0,266.6666666666667,0.0,1.7382314635098086,1.3513947238171495,true,3,8.43769498715119e-12,0.8841378058927168,0.8846816273875011,0.023850198645600115,0.6179851287062887,4.834879127912479,4.72791315807315,1.1556550629595344,1.1227220710500934,2.1825978797831125,2.0479316958391336,0.5567983494200924,0.6728437560303934,0.45816960112660393,0.48829753552412947,1.7959823355106994,1.486229144637895,6,2,6,6,18,8.0,0.01,6
344.0,800.0,266.6666666666667,0.0,1.743299193724123,1.3513947238171495,true,3,8.098410830825742e-12,0.8848077353051356,0.8853439966197697,0.023726779647323795,0.6146068241878535,4.864606489880125,4.758652640146764,1.1679290344287447,1.1351712851466322,2.1827278132674723,2.0495068825382656,0.5587288221572713,0.6753854875804157,0.4581423271933447,0.4879222453556847,1.7897770087087428,1.4806359011096364,6,2,6,6,18,8.0,0.01,6
345.0,800.0,266.6666666666667,0.0,1.7483669239384372,1.3513947238171495,true,3,3.488764832582092e-12,0.885472168417881,0.8860009825520279,0.02360453624066343,0.6112599103994059,4.894395194617974,4.789440667962905,1.180273571808349,1.1476900821183411,2.1829038614819023,2.0509759599708293,0.5606684544393229,0.677923829058921,0.4581053786405108,0.48757275536970357,1.7835852759007378,1.4750919751385314,6,2,6,6,18,8.0,0.01,6
346.0,800.0,266.6666666666667,0.0,1.7534346541527515,1.3513947238171495,true,3,8.292033726320369e-12,0.886131163982487,0.8866526420796808,0.0234834521513303,0.6079440114512997,4.924244720200535,4.82027691190548,1.192688587273113,1.1602783719087246,2.183077388776294,2.052552022704499,0.5626157912035069,0.6804825690450569,0.45806896500382044,0.48719837009654565,1.7774118957110543,1.469545357206331,6,2,6,6,18,8.0,0.01,6
347.0,800.0,266.6666666666667,0.0,1.7585023843670657,1.3513947238171495,true,3,3.0055957722652238e-12,0.8867847799565222,0.8872990313386528,0.02336351141818838,0.6046587567191327,4.954154544743563,4.851161039275403,1.2051739903386571,1.1729360621603007,2.183334032917206,2.0542319521125663,0.5645719855265945,0.6830517955750671,0.4580151204183244,0.4867999443644146,1.7712533133702477,1.4640178189680206,6,2,6,6,18,8.0,0.01,6
348.0,800.0,266.6666666666667,0.0,1.7635701145813802,1.3513947238171495,true,3,1.106315039578476e-11,0.8874330735174034,0.8879402057184511,0.023244698385347835,0.6014037807679247,4.984124146449226,4.8820927143820665,1.2177296878860202,1.1856630582251546,2.1836186813787855,2.055853220831509,0.5665391852120092,0.6856218740470797,0.45795541525985556,0.4864160485132011,1.7651029727551537,1.4585298950531045,6,2,6,6,18,8.0,0.01,6
