xi,T_MeV,mu_pass,density_pass,area_pass,spinodal_pass,all_pass,mu_abs_diff,rho_hadron_abs_diff,rho_quark_abs_diff,area_abs_diff,rho_spinodal_hadron_abs_diff,rho_spinodal_quark_abs_diff
0.3875,97.0,True,True,True,True,True,4.74117615567593e-06,4.588558935036957e-07,5.135389189447892e-07,5.269857304744075e-06,0.0,0.0
0.3875,99.0,True,True,True,True,True,8.034990230498806e-06,8.983928354577841e-07,9.74122456920412e-07,8.561282702679549e-06,0.0,0.0
0.3875,101.0,True,True,True,True,True,6.627788877722196e-06,8.769610160275221e-07,9.301655601312575e-07,7.3269360987756e-06,0.0,0.0
0.3875,103.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.3875,105.0,True,True,True,True,True,7.972007551870774e-06,1.5913343158757698e-06,1.6306013415068321e-06,4.450275190165373e-06,0.0,0.0
0.3875,107.0,True,True,True,True,True,1.1142958044274565e-05,2.8370383360343254e-06,2.8803432945423424e-06,1.5816762290585932e-06,0.0,0.0
0.3875,110.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.3875,111.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.3875,112.0,True,True,True,True,True,1.3268204952510132e-05,1.2822414181101749e-05,1.2518610744693959e-05,5.338374461005606e-06,0.0,0.0
0.3875,113.0,True,True,True,True,True,1.9049821275984868e-07,2.2667132577147697e-05,4.129746736802886e-05,6.059888962698246e-08,4.553461676892745e-05,2.620031693867375e-05
0.4,1.0,True,True,True,True,True,1.1627822118498443e-05,2.064635834859996e-06,9.188949850358341e-06,5.19311453908895e-06,7.4402077718804804e-06,1.1977390361739282e-06
0.4,3.0,True,True,True,True,True,1.4899314635385963e-05,1.6024018397613193e-05,8.996720979315143e-06,1.9627323301255837e-06,1.376844208844652e-05,1.0137582651115196e-06
0.4,5.0,True,True,True,True,True,1.3661897185102134e-05,4.5484944057747057e-05,8.334511440999393e-06,2.0704179428146193e-07,2.1106874818876964e-05,6.27776397088553e-07
0.4,7.0,True,True,True,True,True,9.981704351957887e-11,1.0884418366607918e-12,3.5638159090467525e-12,2.226187662354327e-10,3.4111602431607935e-13,7.94253551816837e-13
0.4,9.0,True,True,True,True,True,3.3981369256252947e-06,3.538780107836814e-08,1.2139881144790365e-07,7.568348074874085e-06,3.8952174818973617e-13,1.0365042157900461e-12
0.4,11.0,True,True,True,True,True,3.3877669807225175e-06,3.7243164989486655e-08,1.2111823943783406e-07,4.285274581642986e-06,1.1418643808269735e-13,3.290701044988964e-13
0.4,13.0,True,True,True,True,True,1.505554791947361e-09,1.733316962182485e-11,5.3876458849799747e-11,3.3413916964909914e-09,1.1102230246251565e-14,3.814726312612038e-13
0.4,15.0,True,True,True,True,True,3.353983458964649e-06,3.6299213947155184e-08,1.2159269591194288e-07,7.22758486649698e-06,5.846989559188387e-13,3.2107649872159527e-13
0.4,17.0,True,True,True,True,True,1.539768123848262e-05,6.422725229444926e-05,3.2238091298708582e-06,2.1975873527470117e-06,1.6743800870966385e-05,6.795182140306721e-06
0.4,19.0,True,True,True,True,True,1.696685393426378e-05,3.235719171702789e-05,6.225564785466986e-06,2.8505580323812983e-06,1.6208322955235666e-05,9.080530472438397e-06
0.4,21.0,True,True,True,True,True,7.252262435031298e-06,1.2596985065338462e-05,9.13007980329894e-06,1.5337717839973811e-06,1.9724423875433494e-05,8.469142743772196e-06
0.4,23.0,True,True,True,True,True,7.470529340025678e-06,3.065371884228285e-06,6.79623676802521e-06,7.536144798365047e-07,2.262898596416818e-05,7.5015282932078264e-06
0.4,25.0,True,True,True,True,True,2.183924152632244e-10,2.7682023340247497e-12,7.995382134140527e-12,4.76535156544757e-10,5.757061494193749e-13,1.1080025785759062e-13
0.4,27.0,True,True,True,True,True,3.187929394243838e-06,4.133792581850759e-08,1.1847852521285063e-07,6.930730217338951e-06,3.8269387658829146e-13,9.08162434143378e-14
0.4,29.0,True,True,True,True,True,3.14998334260963e-06,4.169788912766759e-08,1.1745267469720488e-07,6.82168268623844e-06,4.430900091279e-13,2.737809978725636e-13
0.4,31.0,True,True,True,True,True,7.599965101690032e-10,1.0250092441488334e-11,2.844258162326696e-11,1.639123633183229e-09,0.0,7.51620987671231e-13
0.4,33.0,True,True,True,True,True,1.9485923985484987e-10,2.6737362324169567e-12,7.323919248847233e-12,4.184709702071104e-10,3.3506530883187224e-13,5.730971253115058e-13
0.4,35.0,True,True,True,True,True,6.372981374624942e-06,9.626272584481455e-06,1.2174307664203354e-06,2.0294593016061515e-06,2.246043387627017e-05,4.330331322188741e-06
0.4,37.0,True,True,True,True,True,1.9053914002142847e-10,2.870648163622036e-12,7.322142892007832e-12,4.0532010958812224e-10,9.067191442113653e-13,5.229150445984487e-13
0.4,39.0,True,True,True,True,True,5.82694150352836e-06,8.898116499178599e-08,2.2531126564473425e-07,2.8369121289151613e-06,1.9989565558375944e-13,2.0117241206207837e-13
0.4,41.0,True,True,True,True,True,1.858779796748422e-10,3.0405677975409162e-12,7.23288096082797e-12,3.9137734208482817e-10,1.0735856648125264e-12,7.112088695748753e-13
0.4,43.0,True,True,True,True,True,5.587708074017428e-10,9.22392717761511e-12,2.220001960040463e-11,1.1701431436761563e-09,1.2669865157022286e-12,3.2818192607919627e-13
0.4,45.0,True,True,True,True,True,1.7894308257382363e-10,3.144318139192137e-12,7.16493531172091e-12,3.725781892206792e-10,4.2216230511371577e-13,7.66053886991358e-14
0.4,47.0,True,True,True,True,True,5.58713963982882e-10,1.0400014183176154e-11,2.2565505020111232e-11,1.15629641179264e-09,3.1963320878958257e-13,5.595524044110789e-14
0.4,49.0,True,True,True,True,True,8.097345016722102e-10,1.5109968831694687e-11,3.349054367163262e-11,1.6651846999806569e-09,2.3203661214665772e-14,6.772360450213455e-14
0.4,51.0,True,True,True,True,True,0.0,4.218847493575595e-15,8.881784197001252e-16,7.17717443636523e-15,1.176836406102666e-13,5.262457136723242e-13
0.4,53.0,True,True,True,True,True,4.932198635287932e-06,1.0180721768393575e-07,2.084922154921287e-07,9.896786126522827e-06,1.3500311979441904e-13,2.2115642650533118e-13
0.4,55.0,True,True,True,True,True,7.800053936080076e-10,1.6837309324557737e-11,3.388667124681888e-11,1.5707484890678178e-09,1.6817658377021871e-12,2.233768725545815e-13
0.4,57.0,True,True,True,True,True,1.4971988093748223e-09,3.372377377353075e-11,6.59525767332525e-11,2.9919562731755937e-09,5.264677582772492e-13,1.4095391520640987e-12
0.4,59.0,True,True,True,True,True,4.48045403800279e-06,1.0970760289108483e-07,2.0030682090776963e-07,2.1416184243838244e-06,5.374589662210383e-13,9.161560399206792e-13
0.4,61.0,True,True,True,True,True,4.323268171901873e-06,1.0965630792281189e-07,1.995768990070701e-07,3.4089691633998613e-06,1.5173418077552014e-12,2.83550960489265e-13
0.4,63.0,True,True,True,True,True,4.158711590207531e-06,1.0898874663878289e-07,1.9538974838084755e-07,6.287634901629076e-06,2.6834090505190034e-13,1.3389289676979388e-13
0.4,65.0,True,True,True,True,True,4.3439740693429485e-10,1.2217615807941229e-11,2.0804691303055733e-11,8.381134868962799e-10,2.6711965972481266e-13,7.704947790898586e-14
0.4,67.0,True,True,True,True,True,7.519247446907684e-10,2.2604362825973112e-11,3.738609422043737e-11,1.43623276254801e-09,1.197930643570544e-13,9.592326932761353e-14
0.4,71.0,True,True,True,True,True,1.47451828524936e-10,4.9981685457112235e-12,7.680522884356833e-12,2.754560934189798e-10,1.8973711490843925e-13,0.0
0.4,73.0,True,True,True,True,True,2.1503865355043672e-10,7.698008896994679e-12,1.170086250112945e-11,3.9689882825634515e-10,3.481659405224491e-13,8.415490526658687e-13
0.4,75.0,True,True,True,True,True,3.4162894735345617e-10,1.2863266007911989e-11,1.9120705019304296e-11,6.223645198917375e-10,6.634692795159935e-13,7.995826223350377e-13
0.4,77.0,True,True,True,True,True,5.880213791442657e-06,2.4041907747962554e-07,3.4571144791328834e-07,6.444694482098817e-07,3.68594044175552e-14,6.095124405192109e-13
0.4,79.0,True,True,True,True,True,5.513769792742096e-06,2.434888154434489e-07,3.3483651185051144e-07,5.224856528070329e-06,6.161737786669619e-14,1.1728396032140154e-12
0.4,81.0,True,True,True,True,True,8.640199666842818e-11,4.105882300819985e-12,5.547118320237132e-12,1.5034053312706387e-10,1.2251311076738602e-12,1.1604051053382136e-12
0.4,83.0,True,True,True,True,True,4.774072067448287e-06,2.4227169387325276e-07,3.178585377128229e-07,7.810401029107281e-06,1.0327294575063206e-12,6.070699498650356e-13
0.4,85.0,True,True,True,True,True,8.798946169008559e-06,4.911715028033115e-07,6.226316036084256e-07,5.0156987114967605e-06,5.211386877590485e-13,5.306866057708248e-14
0.4,87.0,True,True,True,True,True,4.025193618417688e-06,2.45684931843293e-07,3.03787379252185e-07,6.601469341369995e-06,1.4873657860903222e-12,9.465761507954085e-13
0.4,89.0,True,True,True,True,True,3.65256613577003e-06,2.422763647480508e-07,2.950564592651972e-07,5.256793962338005e-06,4.3443026953582375e-13,8.661960038125471e-13
0.4,91.0,True,True,True,True,True,6.561146051353717e-06,4.855338023856959e-07,5.692978684024297e-07,7.760515023880538e-06,1.638689184346731e-13,7.280842595491777e-13
0.4,93.0,True,True,True,True,True,5.823349567890546e-06,4.773602215735195e-07,5.445923987323908e-07,3.5679822161907474e-06,1.283861905676531e-12,3.008704396734174e-13
0.4,95.0,True,True,True,True,True,2.8825297704315744e-10,2.5970892103543974e-11,2.991917824601842e-11,4.20691695306283e-10,8.645306692756094e-13,4.75175454539567e-14
0.4,97.0,True,True,True,True,True,3.332161213620566e-10,3.4952818417366416e-11,3.858113828414389e-11,4.670111839494176e-10,8.875122858853501e-13,4.694022948115162e-13
0.4,101.0,True,True,True,True,True,3.2883917810977437e-10,4.7101544886629654e-11,4.9398263257671715e-11,4.152325495145455e-10,1.9946266860415562e-12,7.904787935331115e-14
0.4,103.0,True,True,True,True,True,1.641183189349249e-09,2.849062097354249e-10,2.9682389879326365e-10,1.9327696970959434e-09,7.438494264988549e-14,1.6189272145084033e-12
0.4,105.0,True,True,True,True,True,6.770051186322235e-11,1.467459487258793e-11,1.4836132322670892e-11,7.292590961359028e-11,5.129230373768223e-13,7.964739978660873e-13
0.4,107.0,True,True,True,True,True,9.317997353264218e-06,2.664585430967037e-06,2.791584414740811e-06,6.722480371675727e-06,2.5626167854397863e-12,2.1969093211282598e-12
0.4,109.0,True,True,True,True,True,1.0593027013783285e-05,4.523997516825418e-06,4.611993258851754e-06,8.517763069334428e-06,1.531885729377791e-12,1.100008972798605e-12
0.4,110.0,True,True,True,True,True,1.417481109911023e-05,8.173455350313219e-06,8.292266385101499e-06,5.804553134837799e-06,7.050804384789444e-12,7.02327085377874e-13
0.4,111.0,True,True,True,True,True,1.61256903083995e-05,1.340563330365363e-05,1.3656638006898092e-05,7.68399596321511e-06,1.9622081737225017e-12,6.694644838489694e-13
0.4,112.0,True,True,True,True,True,2.542784045544977e-07,2.03867461185947e-05,6.106115985460292e-05,4.918419198935336e-08,3.883711584617977e-05,2.6168703906925828e-05
0.4125,1.0,True,True,True,True,True,9.072209650184959e-11,1.0451778331699302e-12,3.283151528421513e-12,2.015827981968754e-10,6.120659534758488e-13,1.532107773982716e-13
0.4125,3.0,True,True,True,True,True,2.3777602109475993e-09,2.7199881236228407e-11,8.601963585874728e-11,5.281154351313488e-09,2.8783087024919496e-12,8.881784197001252e-15
0.4125,5.0,True,True,True,True,True,1.7189449863508344e-10,1.9281173879726055e-12,6.220357562369827e-12,3.8151101912048104e-10,9.856004901109827e-13,6.186162693211372e-13
0.4125,7.0,True,True,True,True,True,2.5204371922882274e-10,3.0224364677700066e-12,9.123812816369536e-12,5.589060848568741e-10,1.0035861031099103e-12,4.178879464689089e-13
0.4125,9.0,True,True,True,True,True,3.297186879080982e-06,3.796816747808629e-08,1.208771718275159e-07,7.041751767252564e-06,1.3672396548258803e-13,4.143352327901084e-13
0.4125,11.0,True,True,True,True,True,4.4531134335557e-10,5.388883783652432e-12,1.6337597941173954e-11,9.847185727961984e-10,7.0038419508478e-13,3.694822225952521e-13
0.4125,13.0,True,True,True,True,True,1.589341991348192e-10,1.820980866096278e-12,5.8402171987381735e-12,3.5076374731201135e-10,1.433297924791077e-13,3.3306690738754696e-13
0.4125,15.0,True,True,True,True,True,1.7607845052225457e-05,4.5438176349499315e-05,7.193090716839379e-06,1.546718756044015e-06,2.4118919831339625e-06,8.58896526700903e-06
0.4125,17.0,True,True,True,True,True,1.5989618987077847e-05,5.23637651948794e-06,9.837526414813169e-06,1.4784187629338356e-06,1.795875866827945e-05,7.973518737713903e-06
0.4125,19.0,True,True,True,True,True,1.0282550476858887e-05,2.2249524334799764e-05,7.31882085425184e-06,2.7963469491742022e-06,2.0418885437967216e-05,7.2510963744498724e-06
0.4125,21.0,True,True,True,True,True,1.26679134382357e-06,3.856468301684235e-05,3.55927776407583e-06,1.8588219713031337e-06,1.1811061026489877e-05,6.413786445280678e-06
0.4125,23.0,True,True,True,True,True,5.1331654731257e-06,4.4530306976611755e-05,2.3318385489190518e-07,7.455974388828699e-06,3.0897264267637503e-06,7.227462017089792e-06
0.4125,25.0,True,True,True,True,True,3.124838201529201e-06,3.9424386477637796e-08,1.1748229988839398e-07,6.478810207225449e-06,1.2488343692496073e-12,1.596500709410975e-13
0.4125,27.0,True,True,True,True,True,6.180886771289806e-06,7.977790450475197e-08,2.3306055974003925e-07,5.814466887715754e-06,1.7319479184152442e-14,5.511147094239277e-13
0.4125,31.0,True,True,True,True,True,1.4304646356322337e-09,2.0657295318748936e-11,5.431877170281041e-11,3.0668456629294135e-09,6.98885394001536e-14,2.589040093425865e-13
0.4125,33.0,True,True,True,True,True,7.551611247436085e-06,3.474860887343889e-05,3.503735248155948e-06,8.229994596441683e-06,8.884456184077294e-06,4.423870304304245e-06
0.4125,35.0,True,True,True,True,True,6.819904342592054e-06,3.769299820535754e-05,9.027864947608322e-06,1.641604637550147e-06,2.2330271971127136e-05,9.482611794675577e-06
0.4125,37.0,True,True,True,True,True,2.4374458007514477e-10,3.907374424017007e-12,9.516831767086842e-12,5.153739410468329e-10,4.581335311115708e-13,6.616929226765933e-14
0.4125,39.0,True,True,True,True,True,8.71978045324795e-11,1.411010197571727e-12,3.4203750942651823e-12,1.8340362723599899e-10,7.203682095280328e-13,3.0531133177191805e-13
0.4125,41.0,True,True,True,True,True,5.529868474241084e-06,9.0193498558655e-08,2.214789871501921e-07,6.872798350276998e-06,7.921441280700492e-13,2.4713564528155985e-13
0.4125,43.0,True,True,True,True,True,2.0179413695586845e-09,3.512251600668037e-11,8.140199625472633e-11,4.1979316980586025e-09,1.1421419365831298e-12,1.0014211682118912e-13
0.4125,45.0,True,True,True,True,True,1.0618664134653955e-05,1.9118958860891988e-05,3.028975620100738e-06,5.137629616609108e-06,2.1246956927511995e-05,7.735127048436041e-06
0.4125,47.0,True,True,True,True,True,5.700258043361828e-10,1.0564354946396293e-11,2.3720581054931245e-11,1.1715849169177499e-09,6.871170299405094e-13,9.969802761133906e-13
0.4125,49.0,True,True,True,True,True,2.6147972675971687e-12,5.137557046452912e-14,1.0969003483296547e-13,5.334380926889058e-12,8.237854842718662e-14,1.865174681370263e-13
0.4125,51.0,True,True,True,True,True,1.2621512723853812e-09,2.5957569427248472e-11,5.3590021309446456e-11,2.5596496166808963e-09,4.592992652874273e-13,1.2785328351583303e-12
0.4125,53.0,True,True,True,True,True,1.1202700989088044e-09,2.4134583220813965e-11,4.884892490508719e-11,2.2556670295709527e-09,3.044231533522179e-13,9.376943665984072e-13
0.4125,55.0,True,True,True,True,True,4.6200966608012095e-06,1.0397662622563253e-07,2.040219242438468e-07,3.11996566293935e-06,8.736344980775357e-13,3.8058445284150366e-13
0.4125,57.0,True,True,True,True,True,9.650875654187985e-10,2.2617185901907533e-11,4.320988011841109e-11,1.9135209440392423e-09,8.43769498715119e-13,4.3498538104813633e-13
0.4125,59.0,True,True,True,True,True,4.3181333353459195e-06,1.0981010561961213e-07,1.993913385511803e-07,3.993680910125905e-06,6.284972542403011e-13,1.2434497875801753e-14
0.4125,61.0,True,True,True,True,True,1.4335910236695781e-09,3.770644907419296e-11,6.728750889806179e-11,2.7942180270967842e-09,1.2926326675710698e-12,2.533528942194607e-13
0.4125,63.0,True,True,True,True,True,1.9743424672924448e-09,5.587041940202653e-11,9.43147782095366e-11,3.812765809310233e-09,2.077227279073668e-13,0.0
0.4125,65.0,True,True,True,True,True,1.1264091881457716e-09,3.2778835201696666e-11,5.5789595165833816e-11,2.1540235050547616e-09,2.362776641007258e-12,3.9390712913700554e-13
0.4125,67.0,True,True,True,True,True,2.6057023205794394e-10,8.094747094844479e-12,1.3179679569930158e-11,4.931710194776696e-10,4.384270724244743e-13,3.0819791163594346e-13
0.4125,69.0,True,True,True,True,True,5.65819391340483e-10,1.868089016809904e-11,2.97761815204467e-11,1.059028591004433e-09,1.340705324537339e-12,7.811529201262601e-13
0.4125,71.0,True,True,True,True,True,9.647465049056336e-10,3.372291335068667e-11,5.2031712272082586e-11,1.7845689200197187e-09,7.814859870336477e-13,3.377298440909726e-13
0.4125,77.0,True,True,True,True,True,5.6149015108530875e-06,2.3579457031353002e-07,3.3578715985527197e-07,8.900093195999003e-06,2.9398705692074145e-13,8.271161533457416e-13
0.4125,79.0,True,True,True,True,True,1.3818635125062428e-10,6.2622129703981955e-12,8.707257137530178e-12,2.4160984965374086e-10,1.1153300505384323e-12,0.0
0.4125,81.0,True,True,True,True,True,4.894304595381982e-06,2.3804654447623363e-07,3.260253897963139e-07,5.398886590951579e-06,2.0317081350640365e-13,8.189005029635155e-13
0.4125,83.0,True,True,True,True,True,4.604316927725449e-11,2.488231842789901e-12,3.1730174043786974e-12,7.767565331716873e-11,1.1322054405127346e-12,8.144596108650148e-13
0.4125,85.0,True,True,True,True,True,1.2892087397631258e-10,7.377765065541553e-12,9.485301433187487e-12,2.130567272018674e-10,6.572520305780927e-14,9.754419494356625e-13
0.4125,87.0,True,True,True,True,True,7.600485901093634e-06,4.7385855106441e-07,5.962445612794909e-07,5.340458025211874e-06,9.117151478221786e-13,7.127631818093505e-13
0.4125,89.0,True,True,True,True,True,7.23616722098086e-10,5.060241115018016e-11,6.077627290324017e-11,1.1395853073516214e-09,3.9201974999514277e-13,4.747313653297169e-13
0.4125,91.0,True,True,True,True,True,6.1445375081348175e-06,4.787932194050271e-07,5.544195063045265e-07,6.321685452242207e-06,4.899414207670816e-13,7.052136652418994e-13
0.4125,93.0,True,True,True,True,True,5.427316068562504e-06,4.6781212137414485e-07,5.414420649607621e-07,3.2974584208085215e-06,1.5009105069907491e-12,9.481304630298837e-14
0.4125,95.0,True,True,True,True,True,5.239826350589283e-10,5.125377899872774e-11,5.809308589732609e-11,7.484659713026271e-10,3.269828852126011e-12,4.694022948115162e-13
0.4125,97.0,True,True,True,True,True,1.9201706891180947e-10,2.1115442727648315e-11,2.37583286377685e-11,2.627664052735597e-10,5.586642259913788e-13,3.141931159689193e-13
0.4125,99.0,True,True,True,True,True,6.692601630220452e-06,8.780044423728484e-07,9.284823350164118e-07,4.785023520483257e-06,6.16839912481737e-13,5.415667914121514e-13
0.4125,101.0,True,True,True,True,True,1.0212488632532768e-09,1.5832279931515814e-10,1.6429302363007992e-10,1.2494160415530942e-09,8.921752225887758e-13,1.1741718708435656e-12
0.4125,105.0,True,True,True,True,True,5.938337722000142e-06,1.4385251076998173e-06,1.5009760838680108e-06,3.911422073274155e-06,3.732347764184851e-12,1.5587531265737198e-12
0.4125,107.0,True,True,True,True,True,7.611105559135467e-06,2.556038216861012e-06,2.5398243668206533e-06,5.96930772888892e-06,6.647349337640662e-12,3.5902392170328312e-12
0.4125,109.0,True,True,True,True,True,3.8204461816349067e-10,2.0307666659391543e-10,2.0472468165166902e-10,2.791205937322812e-10,1.7648105199441488e-12,1.4344081478157023e-12
0.425,1.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,3.0,True,True,True,True,True,3.2182323934648593e-06,4.015780767641086e-08,1.195127223851955e-07,7.106950705637041e-06,0.0,0.0
0.425,5.0,True,True,True,True,True,3.2137826906364353e-06,3.941537772556014e-08,1.193800009957613e-07,6.374357084681665e-06,0.0,0.0
0.425,7.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,9.0,True,True,True,True,True,3.1978515835362487e-06,4.0291459765806614e-08,1.189097207365819e-07,3.590772624473146e-06,0.0,0.0
0.425,11.0,True,True,True,True,True,6.372433404067124e-06,7.664518091032857e-08,2.37138253478264e-07,5.121498031434229e-06,0.0,0.0
0.425,13.0,True,True,True,True,True,1.428812743142771e-05,4.292988579042423e-05,8.778678400211959e-06,1.6096932597860078e-06,2.0374075270612746e-05,7.053306186888264e-06
0.425,15.0,True,True,True,True,True,1.1007989883182745e-05,6.865150089213623e-06,6.247687834637361e-06,2.003765493526661e-06,2.0564325960648056e-05,6.552983864205331e-06
0.425,17.0,True,True,True,True,True,9.681296091912373e-06,4.4014072576828434e-05,3.437696556751746e-06,1.990857026584936e-06,1.7888956246492338e-05,6.619611143010573e-06
0.425,19.0,True,True,True,True,True,8.038597059112362e-06,6.840302233772355e-05,3.36802247868917e-07,7.169964094630313e-06,1.0166115630039219e-05,7.349907078291196e-06
0.425,21.0,True,True,True,True,True,9.475231763644842e-07,5.1666071877981556e-05,3.6137776082689754e-06,8.307618606443387e-06,7.03038891830543e-06,8.196159725137875e-06
0.425,23.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,25.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,27.0,True,True,True,True,True,2.9946758104415494e-06,4.1589933386099176e-08,1.1457932735936538e-07,4.899676358774016e-06,0.0,0.0
0.425,29.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,31.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,33.0,True,True,True,True,True,5.378870071126585e-06,5.740586526054026e-06,9.822626998001738e-06,8.376433796107287e-07,2.2168113197829076e-05,9.578959293099487e-06
0.425,35.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,37.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,39.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,41.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,43.0,True,True,True,True,True,5.235741980413877e-06,9.592904989808027e-08,2.176048052859869e-07,4.3946741346135416e-06,0.0,0.0
0.425,45.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,47.0,True,True,True,True,True,4.993649383777665e-06,9.706925552244172e-08,2.1109265135876853e-07,3.3413463933286875e-06,0.0,0.0
0.425,49.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,51.0,True,True,True,True,True,4.732596664780431e-06,1.016681097087968e-07,2.0728491412214112e-07,4.383748163178818e-06,0.0,0.0
0.425,53.0,True,True,True,True,True,4.595401662754739e-06,1.0326339575095211e-07,2.03641984608538e-07,1.6035673727390803e-06,0.0,0.0
0.425,55.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,57.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,59.0,True,True,True,True,True,4.159322600116866e-06,1.0977719766547267e-07,1.9525559746824683e-07,6.101544801634376e-06,0.0,0.0
0.425,61.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,63.0,True,True,True,True,True,3.8500637060678855e-06,1.1276614197974766e-07,1.9019500996364513e-07,4.96690228881977e-06,0.0,0.0
0.425,65.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,67.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,69.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,71.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,73.0,True,True,True,True,True,6.0475477425825375e-06,2.3793656966919485e-07,3.4698417694656314e-07,1.1651359006614212e-06,0.0,0.0
0.425,75.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,77.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,81.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,83.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,85.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,87.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,89.0,True,True,True,True,True,6.446824443173682e-06,4.7522487922613266e-07,5.768140103334929e-07,1.6728644322621061e-06,0.0,0.0
0.425,91.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,93.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,95.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,97.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,99.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,101.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,105.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,106.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.425,107.0,True,True,True,True,True,1.2063105941706453e-05,4.779544443112016e-06,4.906036959351212e-06,6.27331249405426e-06,0.0,0.0
0.425,108.0,True,True,True,True,True,8.530914215043595e-06,4.382410955461324e-06,4.417429847913823e-06,6.393131113694017e-06,0.0,0.0
0.425,109.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.4375,1.0,True,True,True,True,True,6.24361337031587e-06,8.497628606329855e-08,2.351694314839392e-07,5.201005986671452e-06,0.0,0.0
0.4375,3.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.4375,5.0,True,True,True,True,True,3.1152789574662165e-06,4.1450025446698735e-08,1.1738666616523119e-07,5.424032374792037e-06,0.0,0.0
0.4375,7.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.4375,9.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.4375,11.0,True,True,True,True,True,1.5124109950193088e-05,5.69804375798455e-05,3.5407901459727498e-06,8.380620826660955e-06,1.752202056815033e-05,6.918943473932515e-06
0.4375,13.0,True,True,True,True,True,7.970318563366163e-06,2.9958639976013224e-06,1.1595234372663299e-06,2.072951061235557e-06,3.8425130336472435e-06,7.33331681157523e-06
0.4375,15.0,True,True,True,True,True,1.1876324720105913e-05,5.0457242810678093e-05,2.1218903003550338e-06,4.942082179722779e-06,1.6981010874550506e-05,7.83830031436672e-06
0.4375,17.0,True,True,True,True,True,1.4467831874753756e-06,5.007850131805158e-05,4.649231224451711e-06,4.6194370587301066e-06,1.803372679415327e-05,8.44080848416695e-06
0.4375,19.0,True,True,True,True,True,3.863851759433601e-06,2.4588760738644688e-05,8.039176213614496e-06,6.066114170998885e-07,7.28109738840077e-06,9.148204670017535e-06
0.4375,21.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.4375,23.0,True,True,True,True,True,5.928306563873775e-06,8.506662411977839e-08,2.2889202710985046e-07,3.92327951439353e-06,0.0,0.0
0.4375,25.0,True,True,True,True,True,5.867241839041526e-06,8.583606475598415e-08,2.271308270351824e-07,4.396554002675716e-06,0.0,0.0
