method,xi,T_MeV,rho,muq_MeV,rho_level,sampling_role
independent_oracle,-0.5,5.0,1.528125,311.052652,1,fine_grid
independent_oracle,-0.5,5.0,1.53125,310.895564,0,coarse_grid
independent_oracle,-0.5,5.0,1.534375,310.73901,1,fine_grid
independent_oracle,-0.5,5.0,1.5375,310.583004,0,coarse_grid
independent_oracle,-0.5,5.0,1.540625,310.427561,1,fine_grid
independent_oracle,-0.5,5.0,1.54375,310.272696,0,coarse_grid
independent_oracle,-0.5,5.0,1.546875,310.118425,1,fine_grid
independent_oracle,-0.5,5.0,1.55,309.964763,0,coarse_grid
independent_oracle,-0.5,5.0,1.553125,309.811725,1,fine_grid
independent_oracle,-0.5,5.0,1.55625,309.659328,0,coarse_grid
independent_oracle,-0.5,5.0,1.559375,309.507589,1,fine_grid
independent_oracle,-0.5,5.0,1.5625,309.356523,0,coarse_grid
independent_oracle,-0.5,5.0,1.565625,309.206149,1,fine_grid
independent_oracle,-0.5,5.0,1.56875,309.056482,0,coarse_grid
independent_oracle,-0.5,5.0,1.571875,308.907541,1,fine_grid
independent_oracle,-0.5,5.0,1.575,308.759343,0,coarse_grid
independent_oracle,-0.5,5.0,1.578125,308.611907,1,fine_grid
independent_oracle,-0.5,5.0,1.58125,308.46525,0,coarse_grid
independent_oracle,-0.5,5.0,1.584375,308.319391,1,fine_grid
independent_oracle,-0.5,5.0,1.5875,308.174349,0,coarse_grid
independent_oracle,-0.5,5.0,1.590625,308.030144,1,fine_grid
independent_oracle,-0.5,5.0,1.59375,307.886793,0,coarse_grid
independent_oracle,-0.5,5.0,1.596875,307.744318,1,fine_grid
independent_oracle,-0.5,5.0,1.6,307.602738,0,coarse_grid
independent_oracle,-0.5,5.0,1.603125,307.462073,1,fine_grid
independent_oracle,-0.5,5.0,1.60625,307.322343,0,coarse_grid
independent_oracle,-0.5,5.0,1.609375,307.183569,1,fine_grid
independent_oracle,-0.5,5.0,1.6125,307.045772,0,coarse_grid
independent_oracle,-0.5,5.0,1.615625,306.908974,1,fine_grid
independent_oracle,-0.5,5.0,1.61875,306.773194,0,coarse_grid
independent_oracle,-0.5,5.0,1.621875,306.638455,1,fine_grid
independent_oracle,-0.5,5.0,1.625,306.504779,0,coarse_grid
independent_oracle,-0.5,5.0,1.628125,306.372186,1,fine_grid
independent_oracle,-0.5,5.0,1.63125,306.240701,0,coarse_grid
independent_oracle,-0.5,5.0,1.634375,306.110344,1,fine_grid
independent_oracle,-0.5,5.0,1.6375,305.981138,0,coarse_grid
independent_oracle,-0.5,5.0,1.640625,305.853107,1,fine_grid
independent_oracle,-0.5,5.0,1.64375,305.726271,0,coarse_grid
independent_oracle,-0.5,5.0,1.646875,305.600655,1,fine_grid
independent_oracle,-0.5,5.0,1.65,305.476282,0,coarse_grid
independent_oracle,-0.5,5.0,1.653125,305.353173,1,fine_grid
independent_oracle,-0.5,5.0,1.65625,305.231354,0,coarse_grid
independent_oracle,-0.5,5.0,1.659375,305.110846,1,fine_grid
independent_oracle,-0.5,5.0,1.6625,304.991673,0,coarse_grid
independent_oracle,-0.5,5.0,1.665625,304.873858,1,fine_grid
independent_oracle,-0.5,5.0,1.66875,304.757425,0,coarse_grid
independent_oracle,-0.5,5.0,1.671875,304.642397,1,fine_grid
independent_oracle,-0.5,5.0,1.675,304.528798,0,coarse_grid
independent_oracle,-0.5,5.0,1.678125,304.41665,1,fine_grid
independent_oracle,-0.5,5.0,1.68125,304.305976,0,coarse_grid
independent_oracle,-0.5,5.0,1.684375,304.1968,1,fine_grid
independent_oracle,-0.5,5.0,1.6875,304.089145,0,coarse_grid
independent_oracle,-0.5,5.0,1.690625,303.983033,1,fine_grid
independent_oracle,-0.5,5.0,1.69375,303.878488,0,coarse_grid
independent_oracle,-0.5,5.0,1.696875,303.775531,1,fine_grid
independent_oracle,-0.5,5.0,1.7,303.674185,0,coarse_grid
independent_oracle,-0.5,5.0,1.703125,303.574472,1,fine_grid
independent_oracle,-0.5,5.0,1.70625,303.476414,0,coarse_grid
independent_oracle,-0.5,5.0,1.709375,303.380032,1,fine_grid
independent_oracle,-0.5,5.0,1.7125,303.285348,0,coarse_grid
independent_oracle,-0.5,5.0,1.715625,303.192382,1,fine_grid
independent_oracle,-0.5,5.0,1.71875,303.101155,0,coarse_grid
independent_oracle,-0.5,5.0,1.721875,303.011687,1,fine_grid
independent_oracle,-0.5,5.0,1.725,302.923998,0,coarse_grid
independent_oracle,-0.5,5.0,1.728125,302.838106,1,fine_grid
independent_oracle,-0.5,5.0,1.73125,302.754032,0,coarse_grid
independent_oracle,-0.5,5.0,1.734375,302.671792,1,fine_grid
independent_oracle,-0.5,5.0,1.7375,302.591405,0,coarse_grid
independent_oracle,-0.5,5.0,1.740625,302.512888,1,fine_grid
independent_oracle,-0.5,5.0,1.74375,302.436258,0,coarse_grid
independent_oracle,-0.5,5.0,1.746875,302.361531,1,fine_grid
independent_oracle,-0.5,5.0,1.75,302.288722,0,coarse_grid
independent_oracle,-0.5,5.0,1.753125,302.217846,1,fine_grid
independent_oracle,-0.5,5.0,1.75625,302.148917,0,coarse_grid
independent_oracle,-0.5,5.0,1.759375,302.081949,1,fine_grid
independent_oracle,-0.5,5.0,1.7625,302.016955,0,coarse_grid
independent_oracle,-0.5,5.0,1.765625,301.953946,1,fine_grid
independent_oracle,-0.5,5.0,1.76875,301.892934,0,coarse_grid
independent_oracle,-0.5,5.0,1.771875,301.833929,1,fine_grid
independent_oracle,-0.5,5.0,1.775,301.776942,0,coarse_grid
independent_oracle,-0.5,5.0,1.778125,301.721981,1,fine_grid
independent_oracle,-0.5,5.0,1.78125,301.669054,0,coarse_grid
independent_oracle,-0.5,5.0,1.784375,301.618169,1,fine_grid
independent_oracle,-0.5,5.0,1.7875,301.569333,0,coarse_grid
independent_oracle,-0.5,5.0,1.790625,301.522551,1,fine_grid
independent_oracle,-0.5,5.0,1.79375,301.477828,0,coarse_grid
independent_oracle,-0.5,5.0,1.796875,301.435167,1,fine_grid
independent_oracle,-0.5,5.0,1.8,301.394573,0,coarse_grid
independent_oracle,-0.5,5.0,1.803125,301.356048,1,fine_grid
independent_oracle,-0.5,5.0,1.80625,301.319593,0,coarse_grid
independent_oracle,-0.5,5.0,1.809375,301.285208,1,fine_grid
independent_oracle,-0.5,5.0,1.8125,301.252895,0,coarse_grid
independent_oracle,-0.5,5.0,1.815625,301.22265,1,fine_grid
independent_oracle,-0.5,5.0,1.81875,301.194474,0,coarse_grid
independent_oracle,-0.5,5.0,1.821875,301.168362,1,fine_grid
independent_oracle,-0.5,5.0,1.825,301.144312,0,coarse_grid
independent_oracle,-0.5,5.0,1.828125,301.122318,1,fine_grid
independent_oracle,-0.5,5.0,1.83125,301.102377,0,coarse_grid
independent_oracle,-0.5,5.0,1.834375,301.084481,1,fine_grid
independent_oracle,-0.5,5.0,1.8375,301.068624,0,coarse_grid
independent_oracle,-0.5,5.0,1.840625,301.054799,1,fine_grid
independent_oracle,-0.5,5.0,1.84375,301.042997,0,coarse_grid
independent_oracle,-0.5,5.0,1.846875,301.033209,1,fine_grid
independent_oracle,-0.5,5.0,1.85,301.025425,0,coarse_grid
independent_oracle,-0.5,5.0,1.853125,301.019635,1,fine_grid
independent_oracle,-0.5,5.0,1.85625,301.015828,0,coarse_grid
independent_oracle,-0.5,5.0,1.859375,301.013993,1,fine_grid
independent_oracle,-0.5,5.0,1.8625,301.014115,0,coarse_grid
independent_oracle,-0.5,5.0,1.865625,301.016184,1,fine_grid
independent_oracle,-0.5,5.0,1.86875,301.020184,0,coarse_grid
independent_oracle,-0.5,5.0,1.871875,301.026102,1,fine_grid
independent_oracle,-0.5,5.0,1.875,301.033922,0,coarse_grid
independent_oracle,-0.5,5.0,1.878125,301.043631,1,fine_grid
independent_oracle,-0.5,5.0,1.88125,301.055211,0,coarse_grid
independent_oracle,-0.5,5.0,1.884375,301.068647,1,fine_grid
independent_oracle,-0.5,5.0,1.8875,301.083921,0,coarse_grid
independent_oracle,-0.5,5.0,1.890625,301.101017,1,fine_grid
independent_oracle,-0.5,5.0,1.89375,301.119918,0,coarse_grid
independent_oracle,-0.5,5.0,1.896875,301.140604,1,fine_grid
independent_oracle,-0.5,5.0,1.9,301.163059,0,coarse_grid
independent_oracle,-0.5,5.0,1.903125,301.187263,1,fine_grid
independent_oracle,-0.5,5.0,1.90625,301.213197,0,coarse_grid
independent_oracle,-0.5,5.0,1.909375,301.240843,1,fine_grid
independent_oracle,-0.5,5.0,1.9125,301.27018,0,coarse_grid
independent_oracle,-0.5,5.0,1.915625,301.301189,1,fine_grid
independent_oracle,-0.5,5.0,1.91875,301.333851,0,coarse_grid
independent_oracle,-0.5,5.0,1.921875,301.368144,1,fine_grid
independent_oracle,-0.5,5.0,1.925,301.40405,0,coarse_grid
independent_oracle,-0.5,5.0,1.928125,301.441547,1,fine_grid
independent_oracle,-0.5,5.0,1.93125,301.480614,0,coarse_grid
independent_oracle,-0.5,5.0,1.934375,301.521232,1,fine_grid
independent_oracle,-0.5,5.0,1.9375,301.56338,0,coarse_grid
independent_oracle,-0.5,5.0,1.940625,301.607036,1,fine_grid
independent_oracle,-0.5,5.0,1.94375,301.65218,0,coarse_grid
independent_oracle,-0.5,5.0,1.946875,301.698791,1,fine_grid
independent_oracle,-0.5,5.0,1.95,301.746848,0,coarse_grid
independent_oracle,-0.5,5.0,1.953125,301.79633,1,fine_grid
independent_oracle,-0.5,5.0,1.95625,301.847217,0,coarse_grid
independent_oracle,-0.5,5.0,1.959375,301.899487,1,fine_grid
independent_oracle,-0.5,5.0,1.9625,301.95312,0,coarse_grid
independent_oracle,-0.5,5.0,1.965625,302.008095,1,fine_grid
independent_oracle,-0.5,5.0,1.96875,302.064392,0,coarse_grid
independent_oracle,-0.5,5.0,1.971875,302.121989,1,fine_grid
independent_oracle,-0.5,5.0,1.975,302.180866,0,coarse_grid
independent_oracle,-0.5,5.0,1.978125,302.241003,1,fine_grid
independent_oracle,-0.5,5.0,1.98125,302.302381,0,coarse_grid
independent_oracle,-0.5,5.0,1.984375,302.364977,1,fine_grid
independent_oracle,-0.5,5.0,1.9875,302.428774,0,coarse_grid
independent_oracle,-0.5,5.0,1.990625,302.49375,1,fine_grid
independent_oracle,-0.5,5.0,1.99375,302.559886,0,coarse_grid
independent_oracle,-0.5,5.0,1.996875,302.627164,1,fine_grid
independent_oracle,-0.5,5.0,2.0,302.695562,0,coarse_grid
independent_oracle,-0.5,5.0,2.003125,302.765063,1,fine_grid
independent_oracle,-0.5,5.0,2.00625,302.835647,0,coarse_grid
independent_oracle,-0.5,5.0,2.009375,302.907295,1,fine_grid
independent_oracle,-0.5,5.0,2.0125,302.979989,0,coarse_grid
independent_oracle,-0.5,5.0,2.015625,303.053711,1,fine_grid
independent_oracle,-0.5,5.0,2.01875,303.128442,0,coarse_grid
independent_oracle,-0.5,5.0,2.021875,303.204165,1,fine_grid
independent_oracle,-0.5,5.0,2.025,303.280861,0,coarse_grid
independent_oracle,-0.5,5.0,2.028125,303.358513,1,fine_grid
independent_oracle,-0.5,5.0,2.03125,303.437105,0,coarse_grid
independent_oracle,-0.5,5.0,2.034375,303.516617,1,fine_grid
independent_oracle,-0.5,5.0,2.0375,303.597035,0,coarse_grid
independent_oracle,-0.5,5.0,2.040625,303.678341,1,fine_grid
independent_oracle,-0.5,5.0,2.04375,303.760518,0,coarse_grid
independent_oracle,-0.5,5.0,2.046875,303.843551,1,fine_grid
independent_oracle,-0.5,5.0,2.05,303.927424,0,coarse_grid
independent_oracle,-0.5,5.0,2.053125,304.01212,1,fine_grid
independent_oracle,-0.5,5.0,2.05625,304.097624,0,coarse_grid
independent_oracle,-0.5,5.0,2.059375,304.183922,1,fine_grid
independent_oracle,-0.5,5.0,2.0625,304.270997,0,coarse_grid
independent_oracle,-0.5,5.0,2.065625,304.358836,1,fine_grid
independent_oracle,-0.5,5.0,2.06875,304.447422,0,coarse_grid
independent_oracle,-0.5,5.0,2.071875,304.536743,1,fine_grid
independent_oracle,-0.5,5.0,2.075,304.626784,0,coarse_grid
independent_oracle,-0.5,5.0,2.078125,304.71753,1,fine_grid
independent_oracle,-0.5,5.0,2.08125,304.808969,0,coarse_grid
independent_oracle,-0.5,5.0,2.084375,304.901086,1,fine_grid
independent_oracle,-0.5,5.0,2.0875,304.993869,0,coarse_grid
independent_oracle,-0.5,5.0,2.090625,305.087303,1,fine_grid
independent_oracle,-0.5,5.0,2.09375,305.181378,0,coarse_grid
independent_oracle,-0.5,5.0,2.096875,305.276079,1,fine_grid
independent_oracle,-0.5,5.0,2.1,305.371394,0,coarse_grid
independent_oracle,-0.5,5.0,2.103125,305.467311,1,fine_grid
independent_oracle,-0.5,5.0,2.10625,305.563819,0,coarse_grid
independent_oracle,-0.5,5.0,2.109375,305.660905,1,fine_grid
independent_oracle,-0.5,5.0,2.1125,305.758557,0,coarse_grid
independent_oracle,-0.5,5.0,2.115625,305.856764,1,fine_grid
independent_oracle,-0.5,5.0,2.11875,305.955516,0,coarse_grid
independent_oracle,-0.5,5.0,2.121875,306.054801,1,fine_grid
independent_oracle,-0.5,5.0,2.125,306.154607,0,coarse_grid
independent_oracle,-0.5,5.0,2.128125,306.254925,1,fine_grid
independent_oracle,-0.5,5.0,2.13125,306.355745,0,coarse_grid
independent_oracle,-0.5,5.0,2.134375,306.457055,1,fine_grid
independent_oracle,-0.5,5.0,2.1375,306.558845,0,coarse_grid
independent_oracle,-0.5,5.0,2.140625,306.661107,1,fine_grid
independent_oracle,-0.5,5.0,2.14375,306.76383,0,coarse_grid
independent_oracle,-0.5,5.0,2.146875,306.867004,1,fine_grid
independent_oracle,-0.5,5.0,2.15,306.97062,0,coarse_grid
independent_oracle,-0.5,5.0,2.153125,307.074669,1,fine_grid
independent_oracle,-0.5,5.0,2.15625,307.179142,0,coarse_grid
independent_oracle,-0.5,5.0,2.159375,307.28403,1,fine_grid
independent_oracle,-0.5,5.0,2.1625,307.389325,0,coarse_grid
independent_oracle,-0.5,5.0,2.165625,307.495017,1,fine_grid
independent_oracle,-0.5,5.0,2.16875,307.601098,0,coarse_grid
independent_oracle,-0.5,5.0,2.171875,307.707561,1,fine_grid
independent_oracle,-0.5,5.0,2.175,307.814396,0,coarse_grid
independent_oracle,-0.5,5.0,2.178125,307.921597,1,fine_grid
independent_oracle,-0.5,5.0,2.18125,308.029154,0,coarse_grid
independent_oracle,-0.5,5.0,2.184375,308.137062,1,fine_grid
independent_oracle,-0.5,5.0,2.1875,308.245311,0,coarse_grid
independent_oracle,-0.5,5.0,2.190625,308.353895,1,fine_grid
independent_oracle,-0.5,5.0,2.19375,308.462806,0,coarse_grid
independent_oracle,-0.5,5.0,2.196875,308.572038,1,fine_grid
independent_oracle,-0.5,5.0,2.2,308.681583,0,coarse_grid
independent_oracle,-0.5,5.0,2.203125,308.791435,1,fine_grid
independent_oracle,-0.5,5.0,2.20625,308.901586,0,coarse_grid
independent_oracle,-0.5,5.0,2.209375,309.01203,1,fine_grid
independent_oracle,-0.5,5.0,2.2125,309.122761,0,coarse_grid
independent_oracle,-0.5,5.0,2.215625,309.233773,1,fine_grid
independent_oracle,-0.5,5.0,2.21875,309.345059,0,coarse_grid
independent_oracle,-0.5,5.0,2.221875,309.456612,1,fine_grid
independent_oracle,-0.5,5.0,2.225,309.568428,0,coarse_grid
independent_oracle,-0.5,5.0,2.228125,309.6805,1,fine_grid
independent_oracle,-0.5,5.0,2.23125,309.792822,0,coarse_grid
independent_oracle,-0.5,5.0,2.234375,309.905389,1,fine_grid
independent_oracle,-0.5,5.0,2.2375,310.018195,0,coarse_grid
independent_oracle,-0.5,5.0,2.240625,310.131234,1,fine_grid
independent_oracle,-0.5,5.0,2.24375,310.244502,0,coarse_grid
independent_oracle,-0.5,5.0,2.246875,310.357993,1,fine_grid
independent_oracle,-0.5,5.0,2.25,310.471701,0,coarse_grid
independent_oracle,-0.5,5.0,2.253125,310.585623,1,fine_grid
independent_oracle,-0.5,5.0,2.25625,310.699752,0,coarse_grid
independent_oracle,-0.5,5.0,2.259375,310.814084,1,fine_grid
independent_oracle,-0.5,5.0,2.2625,310.928614,0,coarse_grid
independent_oracle,-0.5,5.0,2.265625,311.043338,1,fine_grid
independent_oracle,-0.5,5.0,2.26875,311.15825,0,coarse_grid
independent_oracle,-0.5,5.0,2.271875,311.273347,1,fine_grid
independent_oracle,-0.5,5.0,2.275,311.388623,0,coarse_grid
independent_oracle,-0.5,5.0,2.278125,311.504075,1,fine_grid
independent_oracle,-0.5,5.0,2.28125,311.619698,0,coarse_grid
independent_oracle,-0.5,5.0,2.284375,311.735489,1,fine_grid
independent_oracle,-0.5,5.0,2.2875,311.851442,0,coarse_grid
independent_oracle,-0.5,5.0,2.290625,311.967554,1,fine_grid
independent_oracle,-0.5,5.0,2.29375,312.08382,0,coarse_grid
independent_oracle,-0.5,5.0,2.296875,312.200238,1,fine_grid
independent_oracle,-0.5,5.0,2.3,312.316803,0,coarse_grid
independent_oracle,-0.5,5.0,2.303125,312.433511,1,fine_grid
independent_oracle,-0.5,5.0,2.30625,312.550359,0,coarse_grid
independent_oracle,-0.5,5.0,2.309375,312.667342,1,fine_grid
independent_oracle,-0.5,5.0,2.3125,312.784459,0,coarse_grid
independent_oracle,-0.5,5.0,2.315625,312.901704,1,fine_grid
independent_oracle,-0.5,5.0,2.31875,313.019075,0,coarse_grid
independent_oracle,-0.5,5.0,2.321875,313.136568,1,fine_grid
independent_oracle,-0.5,5.0,2.325,313.25418,0,coarse_grid
independent_oracle,-0.5,5.0,2.328125,313.371908,1,fine_grid
independent_oracle,-0.5,5.0,2.33125,313.489748,0,coarse_grid
independent_oracle,-0.5,5.0,2.334375,313.607698,1,fine_grid
independent_oracle,-0.5,5.0,2.3375,313.725754,0,coarse_grid
independent_oracle,-0.5,5.0,2.340625,313.843913,1,fine_grid
independent_oracle,-0.5,5.0,2.34375,313.962173,0,coarse_grid
independent_oracle,-0.5,5.0,2.346875,314.08053,1,fine_grid
independent_oracle,-0.5,5.0,2.35,314.198982,0,coarse_grid
independent_oracle,-0.5,5.0,2.353125,314.317526,1,fine_grid
independent_oracle,-0.5,5.0,2.35625,314.436158,0,coarse_grid
independent_oracle,-0.5,5.0,2.359375,314.554877,1,fine_grid
independent_oracle,-0.5,5.0,2.3625,314.67368,0,coarse_grid
independent_oracle,-0.5,5.0,2.365625,314.792564,1,fine_grid
independent_oracle,-0.5,5.0,2.36875,314.911527,0,coarse_grid
independent_oracle,-0.5,5.0,2.371875,315.030565,1,fine_grid
independent_oracle,-0.5,5.0,2.375,315.149677,0,coarse_grid
independent_oracle,-0.5,5.0,2.378125,315.268861,1,fine_grid
independent_oracle,-0.5,5.0,2.38125,315.388113,0,coarse_grid
independent_oracle,-0.5,5.0,2.384375,315.507432,1,fine_grid
independent_oracle,-0.5,5.0,2.3875,315.626815,0,coarse_grid
independent_oracle,-0.5,5.0,2.390625,315.74626,1,fine_grid
independent_oracle,-0.5,5.0,2.39375,315.865765,0,coarse_grid
independent_oracle,-0.5,5.0,2.396875,315.985327,1,fine_grid
independent_oracle,-0.5,5.0,2.4,316.104945,0,coarse_grid
independent_oracle,-0.5,5.0,2.403125,316.224616,1,fine_grid
independent_oracle,-0.5,5.0,2.40625,316.344338,0,coarse_grid
independent_oracle,-0.5,5.0,2.409375,316.46411,1,fine_grid
independent_oracle,-0.5,5.0,2.4125,316.583929,0,coarse_grid
independent_oracle,-0.5,5.0,2.415625,316.703794,1,fine_grid
independent_oracle,-0.5,5.0,2.41875,316.823702,0,coarse_grid
independent_oracle,-0.5,5.0,2.421875,316.943652,1,fine_grid
independent_oracle,-0.5,5.0,2.425,317.063641,0,coarse_grid
independent_oracle,-0.5,5.0,2.428125,317.183668,1,fine_grid
independent_oracle,-0.5,5.0,2.43125,317.303732,0,coarse_grid
independent_oracle,-0.5,5.0,2.434375,317.42383,1,fine_grid
independent_oracle,-0.5,5.0,2.4375,317.543961,0,coarse_grid
independent_oracle,-0.5,5.0,2.440625,317.664122,1,fine_grid
independent_oracle,-0.5,5.0,2.44375,317.784313,0,coarse_grid
independent_oracle,-0.5,5.0,2.446875,317.904532,1,fine_grid
independent_oracle,-0.5,5.0,2.45,318.024777,0,coarse_grid
independent_oracle,-0.5,5.0,2.453125,318.145047,1,fine_grid
independent_oracle,-0.5,5.0,2.45625,318.265339,0,coarse_grid
independent_oracle,-0.5,5.0,2.459375,318.385653,1,fine_grid
independent_oracle,-0.5,5.0,2.4625,318.505987,0,coarse_grid
independent_oracle,-0.5,5.0,2.465625,318.62634,1,fine_grid
independent_oracle,-0.5,5.0,2.46875,318.74671,0,coarse_grid
independent_oracle,-0.5,5.0,2.471875,318.867095,1,fine_grid
independent_oracle,-0.5,5.0,2.475,318.987495,0,coarse_grid
independent_oracle,-0.5,5.0,2.478125,319.107908,1,fine_grid
independent_oracle,-0.5,5.0,2.48125,319.228332,0,coarse_grid
independent_oracle,-0.5,5.0,2.484375,319.348767,1,fine_grid
independent_oracle,-0.5,5.0,2.4875,319.46921,0,coarse_grid
independent_oracle,-0.5,5.0,2.490625,319.589662,1,fine_grid
independent_oracle,-0.5,5.0,2.49375,319.71012,0,coarse_grid
independent_oracle,-0.5,5.0,2.496875,319.830583,1,fine_grid
independent_oracle,-0.5,5.0,2.5,319.95105,0,coarse_grid
independent_oracle,-0.5,5.0,2.503125,320.071521,1,fine_grid
independent_oracle,-0.5,5.0,2.50625,320.191992,0,coarse_grid
independent_oracle,-0.5,5.0,2.509375,320.312465,1,fine_grid
independent_oracle,-0.5,5.0,2.5125,320.432937,0,coarse_grid
independent_oracle,-0.5,5.0,2.515625,320.553407,1,fine_grid
independent_oracle,-0.5,5.0,2.51875,320.673875,0,coarse_grid
independent_oracle,-0.5,5.0,2.521875,320.794338,1,fine_grid
independent_oracle,-0.5,5.0,2.525,320.914797,0,coarse_grid
independent_oracle,-0.5,5.0,2.528125,321.03525,1,fine_grid
independent_oracle,-0.5,5.0,2.53125,321.155696,0,coarse_grid
independent_oracle,-0.5,5.0,2.534375,321.276134,1,fine_grid
independent_oracle,-0.5,5.0,2.5375,321.396564,0,coarse_grid
independent_oracle,-0.5,5.0,2.540625,321.516983,1,fine_grid
independent_oracle,-0.5,5.0,2.54375,321.637392,0,coarse_grid
independent_oracle,-0.5,5.0,2.546875,321.757789,1,fine_grid
independent_oracle,-0.5,5.0,2.55,321.878173,0,coarse_grid
independent_oracle,-0.5,5.0,2.553125,321.998544,1,fine_grid
independent_oracle,-0.5,5.0,2.55625,322.118901,0,coarse_grid
independent_oracle,-0.5,5.0,2.559375,322.239242,1,fine_grid
independent_oracle,-0.5,5.0,2.5625,322.359567,0,coarse_grid
independent_oracle,-0.5,5.0,2.565625,322.479875,1,fine_grid
independent_oracle,-0.5,5.0,2.56875,322.600166,0,coarse_grid
independent_oracle,-0.5,5.0,2.571875,322.720437,1,fine_grid
independent_oracle,-0.5,5.0,2.575,322.84069,0,coarse_grid
independent_oracle,-0.5,5.0,2.578125,322.960922,1,fine_grid
independent_oracle,-0.5,5.0,2.58125,323.081134,0,coarse_grid
independent_oracle,-0.5,5.0,2.584375,323.201323,1,fine_grid
independent_oracle,-0.5,5.0,2.5875,323.321491,0,coarse_grid
independent_oracle,-0.5,5.0,2.590625,323.441635,1,fine_grid
independent_oracle,-0.5,5.0,2.59375,323.561755,0,coarse_grid
independent_oracle,-0.5,5.0,2.596875,323.681851,1,fine_grid
independent_oracle,-0.5,5.0,2.6,323.801922,0,coarse_grid
independent_oracle,-0.5,5.0,2.603125,323.921966,1,fine_grid
