T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
115.000000,2.250000,0.400000,337.837174,337.837174,337.837174,337.837174,21.679448,1.589175,-18.904262,-0.706778,-0.706778,-2.031093,0.200936,0.239456,141.809613,141.809613,465.659332,3,0.000000,true,
115.000000,2.200000,0.400000,337.477457,337.477457,337.477457,337.477457,21.677501,1.563522,-18.960279,-0.737457,-0.737457,-2.035079,0.198730,0.237577,147.780678,147.780678,467.094852,3,0.000000,true,
115.000000,2.150000,0.400000,337.176305,337.176305,337.176305,337.176305,21.675907,1.538009,-19.016175,-0.768154,-0.768154,-2.039103,0.196514,0.235699,153.759945,153.759945,468.571434,3,0.000000,true,
115.000000,2.100000,0.400000,336.927736,336.927736,336.927736,336.927736,21.674622,1.512578,-19.071989,-0.798789,-0.798789,-2.043164,0.194284,0.233816,159.732502,159.732502,470.086505,3,0.000000,true,
115.000000,2.050000,0.400000,336.725776,336.725776,336.725776,336.725776,21.673602,1.487176,-19.127759,-0.829299,-0.829299,-2.047257,0.192034,0.231925,165.685914,165.685914,471.637517,3,0.000000,true,
115.000000,2.000000,0.400000,336.564550,336.564550,336.564550,336.564550,21.672807,1.461751,-19.183521,-0.859630,-0.859630,-2.051382,0.189761,0.230020,171.609996,171.609996,473.222004,3,0.000000,true,
115.000000,1.950000,0.400000,336.438338,336.438338,336.438338,336.438338,21.672201,1.436254,-19.239308,-0.889741,-0.889741,-2.055536,0.187460,0.228099,177.496556,177.496556,474.837613,3,0.000000,true,
115.000000,1.900000,0.400000,336.341597,336.341597,336.341597,336.341597,21.671747,1.410639,-19.295149,-0.919599,-0.919599,-2.059716,0.185125,0.226155,183.339135,183.339135,476.482129,3,0.000000,true,
115.000000,1.850000,0.400000,336.268978,336.268978,336.268978,336.268978,21.671416,1.384864,-19.351073,-0.949178,-0.949178,-2.063920,0.182754,0.224186,189.132745,189.132745,478.153487,3,0.000000,true,
115.000000,1.800000,0.400000,336.215315,336.215315,336.215315,336.215315,21.671177,1.358889,-19.407107,-0.978458,-0.978458,-2.068147,0.180341,0.222186,194.873640,194.873640,479.849770,3,0.000000,true,
115.000000,1.750000,0.400000,336.175606,336.175606,336.175606,336.175606,21.671006,1.332677,-19.463273,-1.007427,-1.007427,-2.072394,0.177883,0.220153,200.559106,200.559106,481.569213,3,0.000000,true,
115.000000,1.700000,0.400000,336.144986,336.144986,336.144986,336.144986,21.670877,1.306192,-19.519593,-1.036075,-1.036075,-2.076659,0.175376,0.218082,206.187274,206.187274,483.310193,3,0.000000,true,
115.000000,1.650000,0.400000,336.118702,336.118702,336.118702,336.118702,21.670770,1.279402,-19.576088,-1.064396,-1.064396,-2.080941,0.172815,0.215969,211.756972,211.756972,485.071226,3,0.000000,true,
115.000000,1.600000,0.400000,336.092069,336.092069,336.092069,336.092069,21.670665,1.252276,-19.632776,-1.092387,-1.092387,-2.085239,0.170197,0.213810,217.267585,217.267585,486.850951,3,0.000000,true,
115.000000,1.550000,0.400000,336.060432,336.060432,336.060432,336.060432,21.670544,1.224784,-19.689674,-1.120049,-1.120049,-2.089551,0.167517,0.211602,222.718952,222.718952,488.648129,3,0.000000,true,
115.000000,1.500000,0.400000,336.019126,336.019126,336.019126,336.019126,21.670391,1.196899,-19.746796,-1.147382,-1.147382,-2.093876,0.164772,0.209340,228.111268,228.111268,490.461626,3,0.000000,true,
115.000000,1.450000,0.400000,335.963424,335.963424,335.963424,335.963424,21.670191,1.168594,-19.804157,-1.174390,-1.174390,-2.098213,0.161959,0.207021,233.445015,233.445015,492.290409,3,0.000000,true,
115.000000,1.400000,0.400000,335.888490,335.888490,335.888490,335.888490,21.669932,1.139844,-19.861770,-1.201076,-1.201076,-2.102561,0.159072,0.204639,238.720893,238.720893,494.133534,3,0.000000,true,
115.000000,1.350000,0.400000,335.789319,335.789319,335.789319,335.789319,21.669600,1.110623,-19.919646,-1.227446,-1.227446,-2.106919,0.156107,0.202192,243.939775,243.939775,495.990140,3,0.000000,true,
115.000000,1.300000,0.400000,335.660675,335.660675,335.660675,335.660675,21.669186,1.080909,-19.977796,-1.253505,-1.253505,-2.111286,0.153062,0.199675,249.102661,249.102661,497.859441,3,0.000000,true,
115.000000,1.250000,0.400000,335.497021,335.497021,335.497021,335.497021,21.668679,1.050677,-20.036230,-1.279259,-1.279259,-2.115662,0.149930,0.197081,254.210649,254.210649,499.740716,3,0.000000,true,
115.000000,1.200000,0.400000,335.292432,335.292432,335.292432,335.292432,21.668069,1.019905,-20.094957,-1.304714,-1.304714,-2.120046,0.146708,0.194408,259.264904,259.264904,501.633309,3,0.000000,true,
115.000000,1.150000,0.400000,335.040503,335.040503,335.040503,335.040503,21.667350,0.988569,-20.153985,-1.329877,-1.329877,-2.124437,0.143390,0.191648,264.266638,264.266638,503.536616,3,0.000000,true,
115.000000,1.100000,0.400000,334.734231,334.734231,334.734231,334.734231,21.666512,0.956645,-20.213321,-1.354755,-1.354755,-2.128835,0.139972,0.188797,269.217090,269.217090,505.450086,3,0.000000,true,
115.000000,1.050000,0.400000,334.365879,334.365879,334.365879,334.365879,21.665550,0.924110,-20.272973,-1.379355,-1.379355,-2.133240,0.136448,0.185847,274.117517,274.117517,507.373210,3,0.000000,true,
115.000000,1.000000,0.400000,333.926803,333.926803,333.926803,333.926803,21.664456,0.890940,-20.332945,-1.403683,-1.403683,-2.137650,0.132811,0.182792,278.969175,278.969175,509.305524,3,0.000000,true,
115.000000,0.950000,0.400000,333.407247,333.407247,333.407247,333.407247,21.663224,0.857109,-20.393245,-1.427746,-1.427746,-2.142067,0.129056,0.179623,283.773319,283.773319,511.246600,3,0.000000,true,
115.000000,0.900000,0.400000,332.796073,332.796073,332.796073,332.796073,21.661850,0.822590,-20.453877,-1.451551,-1.451551,-2.146489,0.125175,0.176332,288.531190,288.531190,513.196043,3,0.000000,true,
115.000000,0.850000,0.400000,332.080428,332.080428,332.080428,332.080428,21.660328,0.787356,-20.514845,-1.475104,-1.475104,-2.150916,0.121161,0.172907,293.244010,293.244010,515.153489,3,0.000000,true,
115.000000,0.800000,0.400000,331.245305,331.245305,331.245305,331.245305,21.658653,0.751376,-20.576154,-1.498413,-1.498413,-2.155348,0.117004,0.169339,297.912981,297.912981,517.118605,3,0.000000,true,
115.000000,0.750000,0.400000,330.272965,330.272965,330.272965,330.272965,21.656822,0.714618,-20.637806,-1.521482,-1.521482,-2.159784,0.112696,0.165612,302.539280,302.539280,519.091079,3,0.000000,true,
115.000000,0.700000,0.400000,329.142164,329.142164,329.142164,329.142164,21.654829,0.677044,-20.699806,-1.544320,-1.544320,-2.164226,0.108224,0.161711,307.124058,307.124058,521.070627,3,0.000000,true,
115.000000,0.650000,0.400000,327.827092,327.827092,327.827092,327.827092,21.652672,0.638615,-20.762157,-1.566930,-1.566930,-2.168671,0.103576,0.157616,311.668435,311.668435,523.056984,3,0.000000,true,
115.000000,0.600000,0.400000,326.295895,326.295895,326.295895,326.295895,21.650347,0.599284,-20.824859,-1.589320,-1.589320,-2.173121,0.098737,0.153306,316.173505,316.173505,525.049904,3,0.000000,true,
115.000000,0.550000,0.400000,324.508541,324.508541,324.508541,324.508541,21.647849,0.559000,-20.887917,-1.611495,-1.611495,-2.177575,0.093689,0.148751,320.640332,320.640332,527.049160,3,0.000000,true,
115.000000,0.500000,0.400000,322.413680,322.413680,322.413680,322.413680,21.645178,0.517701,-20.951330,-1.633461,-1.633461,-2.182032,0.088411,0.143916,325.069947,325.069947,529.054541,3,0.000000,true,
115.000000,0.450000,0.400000,319.943847,319.943847,319.943847,319.943847,21.642328,0.475313,-21.015101,-1.655222,-1.655222,-2.186494,0.082878,0.138756,329.463356,329.463356,531.065853,3,0.000000,true,
115.000000,0.400000,0.400000,317.007813,317.007813,317.007813,317.007813,21.639298,0.431748,-21.079230,-1.676785,-1.676785,-2.190959,0.077055,0.133213,333.821533,333.821533,533.082913,3,0.000000,true,
115.000000,0.350000,0.400000,313.477826,313.477826,313.477826,313.477826,21.636085,0.386894,-21.143719,-1.698154,-1.698154,-2.195428,0.070902,0.127205,338.145423,338.145423,535.105554,3,0.000000,true,
115.000000,0.300000,0.400000,309.166929,309.166929,309.166929,309.166929,21.632686,0.340610,-21.208567,-1.719335,-1.719335,-2.199901,0.064363,0.120620,342.435944,342.435944,537.133617,3,0.000000,true,
115.000000,0.250000,0.400000,303.785437,303.785437,303.785437,303.785437,21.629099,0.292703,-21.273774,-1.740331,-1.740331,-2.204377,0.057360,0.113293,346.693986,346.693986,539.166957,3,0.000000,true,
115.000000,0.200000,0.400000,296.848205,296.848205,296.848205,296.848205,21.625321,0.242906,-21.339341,-1.761148,-1.761148,-2.208857,0.049778,0.104958,350.920412,350.920412,541.205439,4,0.000000,true,
115.000000,0.150000,0.400000,287.445939,287.445939,287.445939,287.445939,21.621351,0.190809,-21.405267,-1.781790,-1.781790,-2.213340,0.041435,0.095153,355.116059,355.116059,543.248936,4,0.000000,true,
115.000000,0.100000,0.400000,273.537462,273.537462,273.537462,273.537462,21.617185,0.135720,-21.471551,-1.802261,-1.802261,-2.217826,0.031994,0.082932,359.281739,359.281739,545.297330,4,0.000000,true,
115.000000,0.050000,0.400000,248.609900,248.609900,248.609900,248.609900,21.612823,0.076175,-21.538192,-1.822566,-1.822566,-2.222316,0.020670,0.065662,363.418235,363.418235,547.350509,4,0.000000,true,
115.000000,0.000000,0.400000,-0.000000,-0.000000,-0.000000,-0.000000,21.608274,0.005632,-21.604992,-1.842650,-1.842650,-2.226796,0.007688,0.007688,367.514379,367.514379,549.402366,9,0.000000,true,
120.000000,4.000000,0.400000,375.586487,375.586487,375.586487,375.586487,22.035826,3.023532,-16.542661,-0.154141,-0.154141,-1.877126,0.303536,0.332465,34.790824,34.790824,432.963029,4,0.000000,true,
120.000000,3.950000,0.400000,374.098540,374.098540,374.098540,374.098540,22.021439,2.985276,-16.611516,-0.159104,-0.159104,-1.882092,0.301336,0.330449,35.748399,35.748399,433.763671,3,0.000000,true,
120.000000,3.900000,0.400000,372.599847,372.599847,372.599847,372.599847,22.007130,2.947041,-16.680176,-0.164361,-0.164361,-1.886981,0.299116,0.328415,36.762739,36.762739,434.555068,3,0.000000,true,
120.000000,3.850000,0.400000,371.090914,371.090914,371.090914,371.090914,21.992907,2.908835,-16.748636,-0.169939,-0.169939,-1.891795,0.296877,0.326366,37.838616,37.838616,435.337721,3,0.000000,true,
120.000000,3.800000,0.400000,369.572350,369.572350,369.572350,369.572350,21.978778,2.870667,-16.816890,-0.175863,-0.175863,-1.896534,0.294620,0.324299,38.981287,38.981287,436.112191,3,0.000000,true,
120.000000,3.750000,0.400000,368.044888,368.044888,368.044888,368.044888,21.964752,2.832544,-16.884930,-0.182164,-0.182164,-1.901200,0.292344,0.322216,40.196539,40.196539,436.879110,3,0.000000,true,
120.000000,3.700000,0.400000,366.509405,366.509405,366.509405,366.509405,21.950839,2.794477,-16.952750,-0.188875,-0.188875,-1.905794,0.290050,0.320117,41.490745,41.490745,437.639192,3,0.000000,true,
120.000000,3.650000,0.400000,364.966943,364.966943,364.966943,364.966943,21.937050,2.756478,-17.020341,-0.196032,-0.196032,-1.910318,0.287738,0.318003,42.870913,42.870913,438.393248,3,0.000000,true,
120.000000,3.600000,0.400000,363.418742,363.418742,363.418742,363.418742,21.923398,2.718560,-17.087696,-0.203675,-0.203675,-1.914774,0.285409,0.315874,44.344742,44.344742,439.142195,3,0.000000,true,
120.000000,3.550000,0.400000,361.866270,361.866270,361.866270,361.866270,21.909898,2.680735,-17.154805,-0.211849,-0.211849,-1.919163,0.283063,0.313730,45.920665,45.920665,439.887082,3,0.000000,true,
120.000000,3.500000,0.400000,360.311259,360.311259,360.311259,360.311259,21.896564,2.643019,-17.221658,-0.220599,-0.220599,-1.923488,0.280702,0.311573,47.607893,47.607893,440.629102,3,0.000000,true,
120.000000,3.450000,0.400000,358.755746,358.755746,358.755746,358.755746,21.883416,2.605431,-17.288245,-0.229980,-0.229980,-1.927750,0.278325,0.309404,49.416440,49.416440,441.369620,3,0.000000,true,
120.000000,3.400000,0.400000,357.202119,357.202119,357.202119,357.202119,21.870472,2.567989,-17.354554,-0.240045,-0.240045,-1.931954,0.275935,0.307223,51.357125,51.357125,442.110193,3,0.000000,true,
120.000000,3.350000,0.400000,355.653161,355.653161,355.653161,355.653161,21.857755,2.530715,-17.420572,-0.250856,-0.250856,-1.936100,0.273531,0.305032,53.441542,53.441542,442.852599,3,0.000000,true,
120.000000,3.300000,0.400000,354.112102,354.112102,354.112102,354.112102,21.845291,2.493633,-17.486285,-0.262476,-0.262476,-1.940194,0.271116,0.302832,55.681987,55.681987,443.598860,3,0.000000,true,
120.000000,3.250000,0.400000,352.582659,352.582659,352.582659,352.582659,21.833106,2.456769,-17.551679,-0.274971,-0.274971,-1.944239,0.268692,0.300626,58.091312,58.091312,444.351270,3,0.000000,true,
120.000000,3.200000,0.400000,351.069076,351.069076,351.069076,351.069076,21.821232,2.420154,-17.616736,-0.288409,-0.288409,-1.948238,0.266260,0.298415,60.682708,60.682708,445.112416,3,0.000000,true,
120.000000,3.150000,0.400000,349.576144,349.576144,349.576144,349.576144,21.809702,2.383817,-17.681442,-0.302858,-0.302858,-1.952197,0.263822,0.296201,63.469381,63.469381,445.885190,3,0.000000,true,
120.000000,3.100000,0.400000,348.109202,348.109202,348.109202,348.109202,21.798551,2.347794,-17.745776,-0.318383,-0.318383,-1.956121,0.261380,0.293988,66.464116,66.464116,446.672790,3,0.000000,true,
120.000000,3.050000,0.400000,346.674102,346.674102,346.674102,346.674102,21.787816,2.312118,-17.809723,-0.335046,-0.335046,-1.960015,0.258938,0.291777,69.678718,69.678718,447.478709,3,0.000000,true,
120.000000,3.000000,0.400000,345.277124,345.277124,345.277124,345.277124,21.777536,2.276824,-17.873265,-0.352897,-0.352897,-1.963887,0.256497,0.289572,73.123338,73.123338,448.306685,3,0.000000,true,
120.000000,2.950000,0.400000,343.924850,343.924850,343.924850,343.924850,21.767749,2.241949,-17.936386,-0.371976,-0.371976,-1.967742,0.254061,0.287376,76.805726,76.805726,449.160641,3,0.000000,true,
120.000000,2.900000,0.400000,342.623963,342.623963,342.623963,342.623963,21.758493,2.207524,-17.999071,-0.392305,-0.392305,-1.971587,0.251631,0.285191,80.730446,80.730446,450.044579,3,0.000000,true,
120.000000,2.850000,0.400000,341.381010,341.381010,341.381010,341.381010,21.749800,2.173577,-18.061311,-0.413886,-0.413886,-1.975431,0.249211,0.283020,84.898159,84.898159,450.962452,3,0.000000,true,
120.000000,2.800000,0.400000,340.202107,340.202107,340.202107,340.202107,21.741698,2.140130,-18.123099,-0.436697,-0.436697,-1.979280,0.246802,0.280865,89.305075,89.305075,451.918007,3,0.000000,true,
120.000000,2.750000,0.400000,339.092639,339.092639,339.092639,339.092639,21.734208,2.107196,-18.184436,-0.460692,-0.460692,-1.983140,0.244405,0.278729,93.942659,93.942659,452.914625,3,0.000000,true,
120.000000,2.700000,0.400000,338.056976,338.056976,338.056976,338.056976,21.727342,2.074780,-18.245328,-0.485801,-0.485801,-1.987018,0.242022,0.276613,98.797702,98.797702,453.955163,3,0.000000,true,
120.000000,2.650000,0.400000,337.098239,337.098239,337.098239,337.098239,21.721103,2.042875,-18.305787,-0.511931,-0.511931,-1.990921,0.239652,0.274517,103.852748,103.852748,455.041829,3,0.000000,true,
120.000000,2.600000,0.400000,336.218157,336.218157,336.218157,336.218157,21.715482,2.011462,-18.365836,-0.538972,-0.538972,-1.994851,0.237295,0.272441,109.086876,109.086876,456.176096,3,0.000000,true,
120.000000,2.550000,0.400000,335.417018,335.417018,335.417018,335.417018,21.710463,1.980513,-18.425500,-0.566801,-0.566801,-1.998813,0.234948,0.270383,114.476718,114.476718,457.358674,3,0.000000,true,
120.000000,2.500000,0.400000,334.693726,334.693726,334.693726,334.693726,21.706020,1.949990,-18.484812,-0.595288,-0.595288,-2.002810,0.232610,0.268341,119.997589,119.997589,458.589537,3,0.000000,true,
120.000000,2.450000,0.400000,334.045934,334.045934,334.045934,334.045934,21.702119,1.919847,-18.543811,-0.624302,-0.624302,-2.006843,0.230278,0.266313,125.624597,125.624597,459.867992,3,0.000000,true,
120.000000,2.400000,0.400000,333.470244,333.470244,333.470244,333.470244,21.698723,1.890031,-18.602535,-0.653718,-0.653718,-2.010912,0.227947,0.264296,131.333609,131.333609,461.192782,3,0.000000,true,
120.000000,2.350000,0.400000,332.962429,332.962429,332.962429,332.962429,21.695788,1.860489,-18.661028,-0.683417,-0.683417,-2.015017,0.225614,0.262286,137.102002,137.102002,462.562210,3,0.000000,true,
120.000000,2.300000,0.400000,332.517660,332.517660,332.517660,332.517660,21.693272,1.831161,-18.719332,-0.713292,-0.713292,-2.019158,0.223274,0.260279,142.909185,142.909185,463.974257,3,0.000000,true,
120.000000,2.250000,0.400000,332.130710,332.130710,332.130710,332.130710,21.691130,1.801989,-18.777490,-0.743247,-0.743247,-2.023334,0.220923,0.258270,148.736885,148.736885,465.426700,3,0.000000,true,
120.000000,2.200000,0.400000,331.796135,331.796135,331.796135,331.796135,21.689319,1.772916,-18.835545,-0.773200,-0.773200,-2.027542,0.218556,0.256256,154.569246,154.569246,466.917207,3,0.000000,true,
120.000000,2.150000,0.400000,331.508406,331.508406,331.508406,331.508406,21.687796,1.743887,-18.893536,-0.803080,-0.803080,-2.031781,0.216168,0.254231,160.392784,160.392784,468.443422,3,0.000000,true,
120.000000,2.100000,0.400000,331.262023,331.262023,331.262023,331.262023,21.686522,1.714847,-18.951500,-0.832830,-0.832830,-2.036048,0.213756,0.252193,166.196240,166.196240,470.003017,3,0.000000,true,
120.000000,2.050000,0.400000,331.051577,331.051577,331.051577,331.051577,21.685460,1.685747,-19.009473,-0.862402,-0.862402,-2.040343,0.211314,0.250136,171.970379,171.970379,471.593744,3,0.000000,true,
120.000000,2.000000,0.400000,330.871802,330.871802,330.871802,330.871802,21.684574,1.656538,-19.067489,-0.891757,-0.891757,-2.044663,0.208838,0.248056,177.707756,177.707756,473.213461,3,0.000000,true,
120.000000,1.950000,0.400000,330.717595,330.717595,330.717595,330.717595,21.683833,1.627175,-19.125578,-0.920865,-0.920865,-2.049007,0.206324,0.245949,183.402481,183.402481,474.860150,3,0.000000,true,
120.000000,1.900000,0.400000,330.584022,330.584022,330.584022,330.584022,21.683207,1.597617,-19.183769,-0.949703,-0.949703,-2.053372,0.203767,0.243812,189.049995,189.049995,476.531928,3,0.000000,true,
120.000000,1.850000,0.400000,330.466309,330.466309,330.466309,330.466309,21.682670,1.567824,-19.242087,-0.978253,-0.978253,-2.057756,0.201164,0.241640,194.646857,194.646857,478.227044,3,0.000000,true,
120.000000,1.800000,0.400000,330.359828,330.359828,330.359828,330.359828,21.682197,1.537761,-19.300556,-1.006503,-1.006503,-2.062159,0.198511,0.239430,200.190563,200.190563,479.943885,3,0.000000,true,
120.000000,1.750000,0.400000,330.260073,330.260073,330.260073,330.260073,21.681767,1.507391,-19.359199,-1.034444,-1.034444,-2.066579,0.195803,0.237178,205.679384,205.679384,481.680965,3,0.000000,true,
120.000000,1.700000,0.400000,330.162629,330.162629,330.162629,330.162629,21.681358,1.476684,-19.418035,-1.062070,-1.062070,-2.071014,0.193037,0.234879,211.112223,211.112223,483.436922,3,0.000000,true,
120.000000,1.650000,0.400000,330.063145,330.063145,330.063145,330.063145,21.680953,1.445609,-19.477082,-1.089380,-1.089380,-2.075464,0.190209,0.232532,216.488498,216.488498,485.210507,3,0.000000,true,
120.000000,1.600000,0.400000,329.957292,329.957292,329.957292,329.957292,21.680534,1.414138,-19.536358,-1.116372,-1.116372,-2.079927,0.187315,0.230130,221.808046,221.808046,487.000577,3,0.000000,true,
120.000000,1.550000,0.400000,329.840728,329.840728,329.840728,329.840728,21.680088,1.382244,-19.595879,-1.143048,-1.143048,-2.084403,0.184351,0.227672,227.071035,227.071035,488.806090,3,0.000000,true,
120.000000,1.500000,0.400000,329.709058,329.709058,329.709058,329.709058,21.679599,1.349901,-19.655656,-1.169411,-1.169411,-2.088889,0.181312,0.225152,232.277901,232.277901,490.626088,3,0.000000,true,
120.000000,1.450000,0.400000,329.557783,329.557783,329.557783,329.557783,21.679057,1.317084,-19.715705,-1.195465,-1.195465,-2.093387,0.178196,0.222568,237.429285,237.429285,492.459701,3,0.000000,true,
120.000000,1.400000,0.400000,329.382253,329.382253,329.382253,329.382253,21.678449,1.283771,-19.776036,-1.221213,-1.221213,-2.097894,0.174998,0.219914,242.525991,242.525991,494.306129,3,0.000000,true,
120.000000,1.350000,0.400000,329.177614,329.177614,329.177614,329.177614,21.677765,1.249939,-19.836660,-1.246661,-1.246661,-2.102411,0.171714,0.217187,247.568948,247.568948,496.164642,3,0.000000,true,
120.000000,1.300000,0.400000,328.938738,328.938738,328.938738,328.938738,21.676995,1.215565,-19.897586,-1.271815,-1.271815,-2.106936,0.168339,0.214382,252.559175,252.559175,498.034572,3,0.000000,true,
120.000000,1.250000,0.400000,328.660157,328.660157,328.660157,328.660157,21.676131,1.180627,-19.958823,-1.296681,-1.296681,-2.111470,0.164869,0.211494,257.497761,257.497761,499.915306,3,0.000000,true,
120.000000,1.200000,0.400000,328.335980,328.335980,328.335980,328.335980,21.675166,1.145104,-20.020380,-1.321265,-1.321265,-2.116011,0.161298,0.208518,262.385838,262.385838,501.806282,3,0.000000,true,
120.000000,1.150000,0.400000,327.959788,327.959788,327.959788,327.959788,21.674091,1.108975,-20.082262,-1.345573,-1.345573,-2.120559,0.157623,0.205448,267.224572,267.224572,503.706986,3,0.000000,true,
120.000000,1.100000,0.400000,327.524522,327.524522,327.524522,327.524522,21.672901,1.072218,-20.144478,-1.369611,-1.369611,-2.125115,0.153836,0.202279,272.015144,272.015144,505.616943,3,0.000000,true,
120.000000,1.050000,0.400000,327.022342,327.022342,327.022342,327.022342,21.671588,1.034811,-20.207032,-1.393387,-1.393387,-2.129677,0.149934,0.199004,276.758743,276.758743,507.535718,3,0.000000,true,
120.000000,1.000000,0.400000,326.444444,326.444444,326.444444,326.444444,21.670148,0.996730,-20.269929,-1.416906,-1.416906,-2.134245,0.145908,0.195615,281.456553,281.456553,509.462911,3,0.000000,true,
120.000000,0.950000,0.400000,325.780852,325.780852,325.780852,325.780852,21.668575,0.957954,-20.333175,-1.440175,-1.440175,-2.138820,0.141753,0.192104,286.109754,286.109754,511.398152,3,0.000000,true,
120.000000,0.900000,0.400000,325.020135,325.020135,325.020135,325.020135,21.666865,0.918457,-20.396772,-1.463201,-1.463201,-2.143400,0.137460,0.188463,290.719507,290.719507,513.341102,3,0.000000,true,
120.000000,0.850000,0.400000,324.149065,324.149065,324.149065,324.149065,21.665012,0.878212,-20.460725,-1.485988,-1.485988,-2.147986,0.133022,0.184680,295.286958,295.286958,515.291446,3,0.000000,true,
120.000000,0.800000,0.400000,323.152153,323.152153,323.152153,323.152153,21.663013,0.837192,-20.525036,-1.508545,-1.508545,-2.152578,0.128429,0.180744,299.813234,299.813234,517.248894,3,0.000000,true,
120.000000,0.750000,0.400000,322.011054,322.011054,322.011054,322.011054,21.660863,0.795365,-20.589708,-1.530875,-1.530875,-2.157174,0.123671,0.176640,304.299437,304.299437,519.213179,3,0.000000,true,
120.000000,0.700000,0.400000,320.703758,320.703758,320.703758,320.703758,21.658559,0.752698,-20.654742,-1.552986,-1.552986,-2.161776,0.118736,0.172352,308.746643,308.746643,521.184052,3,0.000000,true,
120.000000,0.650000,0.400000,319.203484,319.203484,319.203484,319.203484,21.656098,0.709153,-20.720140,-1.574882,-1.574882,-2.166383,0.113610,0.167860,313.155905,313.155905,523.161284,3,0.000000,true,
120.000000,0.600000,0.400000,317.477135,317.477135,317.477135,317.477135,21.653476,0.664685,-20.785903,-1.596570,-1.596570,-2.170995,0.108277,0.163141,317.528250,317.528250,525.144662,3,0.000000,true,
120.000000,0.550000,0.400000,315.483080,315.483080,315.483080,315.483080,21.650690,0.619245,-20.852031,-1.618055,-1.618055,-2.175611,0.102719,0.158166,321.864676,321.864676,527.133989,3,0.000000,true,
120.000000,0.500000,0.400000,313.167872,313.167872,313.167872,313.167872,21.647737,0.572775,-20.918525,-1.639342,-1.639342,-2.180232,0.096912,0.152897,326.166158,326.166158,529.129083,3,0.000000,true,
120.000000,0.450000,0.400000,310.461241,310.461241,310.461241,310.461241,21.644614,0.525202,-20.985384,-1.660435,-1.660435,-2.184858,0.090829,0.147288,330.433641,330.433641,531.129774,3,0.000000,true,
120.000000,0.400000,0.400000,307.268121,307.268121,307.268121,307.268121,21.641318,0.476442,-21.052607,-1.681341,-1.681341,-2.189488,0.084435,0.141278,334.668046,334.668046,533.135903,3,0.000000,true,
120.000000,0.350000,0.400000,303.455324,303.455324,303.455324,303.455324,21.637847,0.426387,-21.120194,-1.702064,-1.702064,-2.194123,0.077686,0.134783,338.870269,338.870269,535.147326,3,0.000000,true,
120.000000,0.300000,0.400000,298.827887,298.827887,298.827887,298.827887,21.634199,0.374895,-21.188144,-1.722607,-1.722607,-2.198761,0.070521,0.127686,343.041178,343.041178,537.163906,3,0.000000,true,
120.000000,0.250000,0.400000,293.083643,293.083643,293.083643,293.083643,21.630369,0.321780,-21.256454,-1.742977,-1.742977,-2.203405,0.062858,0.119812,347.181620,347.181620,539.185517,3,0.000000,true,
120.000000,0.200000,0.400000,285.716467,285.716467,285.716467,285.716467,21.626357,0.266776,-21.325122,-1.763178,-1.763178,-2.208052,0.054575,0.110887,351.292415,351.292415,541.212041,4,0.000000,true,
120.000000,0.150000,0.400000,275.777639,275.777639,275.777639,275.777639,21.622160,0.209478,-21.394146,-1.783213,-1.783213,-2.212703,0.045476,0.100426,355.374360,355.374360,543.243369,4,0.000000,true,
120.000000,0.100000,0.400000,261.137353,261.137353,261.137353,261.137353,21.617775,0.149196,-21.463523,-1.803086,-1.803086,-2.217359,0.035203,0.087436,359.428227,359.428227,545.279396,4,0.000000,true,
120.000000,0.050000,0.400000,234.999772,234.999772,234.999772,234.999772,21.613199,0.084469,-21.533249,-1.822803,-1.822803,-2.222018,0.022935,0.069156,363.454756,363.454756,547.320023,4,0.000000,true,
120.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,21.608458,0.009065,-21.602945,-1.842261,-1.842261,-2.226656,0.010012,0.010012,367.433265,367.433265,549.354163,9,0.000000,true,
125.000000,4.000000,0.400000,367.337926,367.337926,367.337926,367.337926,22.036395,3.360702,-16.333290,-0.164829,-0.164829,-1.862540,0.325828,0.353001,36.777462,36.777462,430.758158,4,0.000000,true,
125.000000,3.950000,0.400000,365.851789,365.851789,365.851789,365.851789,22.022025,3.319793,-16.403792,-0.170299,-0.170299,-1.867578,0.323640,0.350991,37.831336,37.831336,431.575226,3,0.000000,true,
125.000000,3.900000,0.400000,364.356492,364.356492,364.356492,364.356492,22.007749,3.278888,-16.474110,-0.176102,-0.176102,-1.872547,0.321431,0.348963,38.949106,38.949106,432.384716,3,0.000000,true,
125.000000,3.850000,0.400000,362.852703,362.852703,362.852703,362.852703,21.993574,3.237995,-16.544238,-0.182265,-0.182265,-1.877448,0.319202,0.346917,40.136175,40.136175,433.187196,3,0.000000,true,
125.000000,3.800000,0.400000,361.341215,361.341215,361.341215,361.341215,21.979511,3.197124,-16.614169,-0.188819,-0.188819,-1.882280,0.316953,0.344853,41.398476,41.398476,433.983304,3,0.000000,true,
125.000000,3.750000,0.400000,359.822974,359.822974,359.822974,359.822974,21.965569,3.156285,-16.683895,-0.195798,-0.195798,-1.887047,0.314684,0.342771,42.742521,42.742521,434.773769,3,0.000000,true,
