# format: combined_meson_density_scan_v1
# script: scripts/relaxtime/run_combined_meson_density_scan.jl
# date: 2026-06-01
# bridge: path_strategy x density_regime
# path_strategy: tmu
# regimes: stable,strict_bw_stage1,phase_shift_current,phase_shift_gbu_reference
# muq_values_MeV: 0.000000,50.000000,100.000000,150.000000,200.000000,250.000000,300.000000
# real_axis_mode: pv_b0_eta0
# phase_display: fold_0_pi
# density_policy: strict_normal_domain
# noanom_policy: none
# gamma_zero_tol: 1.0e-6
path_strategy,path_point_index,T_MeV,muq_MeV,muB_MeV,xi,flavor_profile,meson_profile,pi_channel,k_channel,charge_resolved,mu_pi_MeV,mu_K_MeV,d_pi,d_K,regime,phase_scheme,strict_bw_stage,real_axis_mode,eta,density_policy,noanom_policy,phase_convention,phase_display,qmax,q_nodes,omega_min,omega_max,omega_nodes,gamma_zero_tol,Phi,Phibar,m_u,m_d,m_s,m_pi_MeV,m_K_MeV,gamma_pi_MeV,gamma_K_MeV,n_pi,n_K,kpi_ratio,unsafe_bose_count,min_E_minus_mu,bose_x_min,noanom_removed_component_count,status,message
tmu,69,150.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.360938,0.384920,0.992242,0.992242,2.367324,144.710476,507.399301,NaN,NaN,0.120584,0.038546,0.319664,,,,,ok,
tmu,69,150.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.360938,0.384920,0.992242,0.992242,2.367324,144.710476,507.399301,0.000000,0.000000,0.120581,0.038544,0.319650,,,,,ok,
tmu,69,150.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.360938,0.384920,0.992242,0.992242,2.367324,144.710476,507.399301,NaN,NaN,2.091028,2.920118,1.396499,0,0.050000,0.000000,0,ok,
tmu,69,150.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.360938,0.384920,0.992242,0.992242,2.367324,144.710476,507.399301,NaN,NaN,0.169184,0.131417,0.776770,0,0.050000,0.000000,0,ok,
tmu,70,160.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.473333,0.488015,0.367164,0.367164,2.156005,196.001370,528.895655,NaN,NaN,0.129599,0.049327,0.380613,,,,,ok,
tmu,70,160.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.473333,0.488015,0.367164,0.367164,2.156005,196.001370,528.895655,29.442358,55.298870,0.026698,0.009196,0.344435,,,,,ok,
tmu,70,160.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.473333,0.488015,0.367164,0.367164,2.156005,196.001370,528.895655,NaN,NaN,1.989897,2.876275,1.445439,0,0.050000,0.000000,0,ok,
tmu,70,160.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.473333,0.488015,0.367164,0.367164,2.156005,196.001370,528.895655,NaN,NaN,0.132471,0.113066,0.853519,0,0.050000,0.000000,0,ok,
tmu,71,170.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.536973,0.547874,0.217847,0.217847,2.060018,251.193784,554.177447,NaN,NaN,0.136752,0.061046,0.446401,,,,,ok,
tmu,71,170.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.536973,0.547874,0.217847,0.217847,2.060018,251.193784,554.177447,73.491752,111.307033,0.024018,0.009661,0.402239,,,,,ok,
tmu,71,170.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.536973,0.547874,0.217847,0.217847,2.060018,251.193784,554.177447,NaN,NaN,2.030705,2.959576,1.457413,0,0.050000,0.000000,0,ok,
tmu,71,170.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.536973,0.547874,0.217847,0.217847,2.060018,251.193784,554.177447,NaN,NaN,0.120367,0.109951,0.913466,0,0.050000,0.000000,0,ok,
tmu,72,180.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.587745,0.596171,0.152645,0.152645,1.962834,298.950170,566.073799,NaN,NaN,0.147130,0.078353,0.532542,,,,,ok,
tmu,72,180.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.587745,0.596171,0.152645,0.152645,1.962834,298.950170,566.073799,114.839880,147.345977,0.023256,0.011514,0.495078,,,,,ok,
tmu,72,180.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.587745,0.596171,0.152645,0.152645,1.962834,298.950170,566.073799,NaN,NaN,2.075601,3.045029,1.467059,0,0.050000,0.000000,0,ok,
tmu,72,180.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.587745,0.596171,0.152645,0.152645,1.962834,298.950170,566.073799,NaN,NaN,0.110990,0.109870,0.989911,0,0.050000,0.000000,0,ok,
tmu,73,190.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.629859,0.636535,0.116635,0.116635,1.857161,342.844040,573.584347,NaN,NaN,0.159754,0.100287,0.627757,,,,,ok,
tmu,73,190.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.629859,0.636535,0.116635,0.116635,1.857161,342.844040,573.584347,158.985521,182.787769,0.023101,0.013877,0.600704,,,,,ok,
tmu,73,190.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.629859,0.636535,0.116635,0.116635,1.857161,342.844040,573.584347,NaN,NaN,2.112449,3.106929,1.470771,0,0.050000,0.000000,0,ok,
tmu,73,190.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.629859,0.636535,0.116635,0.116635,1.857161,342.844040,573.584347,NaN,NaN,0.102032,0.109092,1.069196,0,0.050000,0.000000,0,ok,
tmu,74,200.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.665435,0.670818,0.093962,0.093962,1.743847,384.126992,579.944212,NaN,NaN,0.174375,0.126591,0.725968,,,,,ok,
tmu,74,200.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.665435,0.670818,0.093962,0.093962,1.743847,384.126992,579.944212,206.376561,221.175690,0.023302,0.016552,0.710297,,,,,ok,
tmu,74,200.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.665435,0.670818,0.093962,0.093962,1.743847,384.126992,579.944212,NaN,NaN,2.139576,3.112454,1.454706,0,0.050000,0.000000,0,ok,
tmu,74,200.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.665435,0.670818,0.093962,0.093962,1.743847,384.126992,579.944212,NaN,NaN,0.093210,0.105952,1.136701,0,0.050000,0.000000,0,ok,
tmu,75,210.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.695875,0.700274,0.078479,0.078479,1.626174,423.310191,586.859661,NaN,NaN,0.190995,0.157006,0.822042,,,,,ok,
tmu,75,210.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.695875,0.700274,0.078479,0.078479,1.626174,423.310191,586.859661,256.810346,263.577200,0.023773,0.019420,0.816893,,,,,ok,
tmu,75,210.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.695875,0.700274,0.078479,0.078479,1.626174,423.310191,586.859661,NaN,NaN,2.157421,3.094198,1.434212,0,0.050000,0.000000,0,ok,
tmu,75,210.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.695875,0.700274,0.078479,0.078479,1.626174,423.310191,586.859661,NaN,NaN,0.084605,0.101501,1.199705,0,0.050000,0.000000,0,ok,
tmu,76,220.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.722185,0.725816,0.067309,0.067309,1.508366,460.591578,595.352949,NaN,NaN,0.209738,0.191179,0.911511,,,,,ok,
tmu,76,220.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.722185,0.725816,0.067309,0.067309,1.508366,460.591578,595.352949,309.890956,310.064790,0.024477,0.022395,0.914966,,,,,ok,
tmu,76,220.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.722185,0.725816,0.067309,0.067309,1.508366,460.591578,595.352949,NaN,NaN,2.167131,3.089104,1.425435,0,0.050000,0.000000,0,ok,
tmu,76,220.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.722185,0.725816,0.067309,0.067309,1.508366,460.591578,595.352949,NaN,NaN,0.076389,0.095670,1.252409,0,0.050000,0.000000,0,ok,
tmu,77,230.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.745120,0.748142,0.058914,0.058914,1.394430,496.057222,605.935324,NaN,NaN,0.230788,0.228749,0.991166,,,,,ok,
tmu,77,230.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.745120,0.748142,0.058914,0.058914,1.394430,496.057222,605.935324,365.181635,360.179583,0.025397,0.025423,1.001043,,,,,ok,
tmu,77,230.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.745120,0.748142,0.058914,0.058914,1.394430,496.057222,605.935324,NaN,NaN,2.170012,3.099531,1.428347,0,0.050000,0.000000,0,ok,
tmu,77,230.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.745120,0.748142,0.058914,0.058914,1.394430,496.057222,605.935324,NaN,NaN,0.068705,0.089036,1.295923,0,0.050000,0.000000,0,ok,
tmu,78,240.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.765264,0.767798,0.052394,0.052394,1.287334,529.781566,618.696497,NaN,NaN,0.254339,0.269459,1.059447,,,,,ok,
tmu,78,240.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.765264,0.767798,0.052394,0.052394,1.287334,529.781566,618.696497,422.301666,413.258645,0.026524,0.028483,1.073859,,,,,ok,
tmu,78,240.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.765264,0.767798,0.052394,0.052394,1.287334,529.781566,618.696497,NaN,NaN,2.167227,3.107004,1.433631,0,0.050000,0.000000,0,ok,
tmu,78,240.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.765264,0.767798,0.052394,0.052394,1.287334,529.781566,618.696497,NaN,NaN,0.061627,0.082011,1.330765,0,0.050000,0.000000,0,ok,
tmu,79,120.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.111248,0.168308,1.616880,1.616880,2.664058,131.405520,497.712895,NaN,NaN,0.058180,0.011461,0.196984,,,,,ok,
tmu,79,120.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.111248,0.168308,1.616880,1.616880,2.664058,131.405520,497.712895,0.000000,0.000000,0.058180,0.011461,0.196984,,,,,ok,
tmu,79,120.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.111248,0.168308,1.616880,1.616880,2.664058,131.405520,497.712895,NaN,NaN,1.780513,2.416494,1.357190,0,0.050000,0.000000,0,ok,
tmu,79,120.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.111248,0.168308,1.616880,1.616880,2.664058,131.405520,497.712895,NaN,NaN,0.141151,0.102326,0.724939,0,0.050000,0.000000,0,ok,
tmu,80,130.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.300757,0.332760,0.492458,0.492458,2.277466,198.855621,537.773236,NaN,NaN,0.059494,0.014687,0.246869,,,,,ok,
tmu,80,130.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.300757,0.332760,0.492458,0.492458,2.277466,198.855621,537.773236,5.310276,0.000000,0.014363,0.014687,1.022588,,,,,ok,
tmu,80,130.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.300757,0.332760,0.492458,0.492458,2.277466,198.855621,537.773236,NaN,NaN,1.558091,2.326371,1.493091,0,0.050000,0.000000,0,ok,
tmu,80,130.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.300757,0.332760,0.492458,0.492458,2.277466,198.855621,537.773236,NaN,NaN,0.085487,0.076925,0.899848,0,0.050000,0.000000,0,ok,
tmu,81,140.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.387478,0.410746,0.272026,0.272026,2.188161,251.494413,562.179353,NaN,NaN,0.064202,0.020031,0.311999,,,,,ok,
tmu,81,140.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.387478,0.410746,0.272026,0.272026,2.188161,251.494413,562.179353,46.767729,87.166285,0.011987,0.003224,0.268952,,,,,ok,
tmu,81,140.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.387478,0.410746,0.272026,0.272026,2.188161,251.494413,562.179353,NaN,NaN,1.620675,2.436129,1.503157,0,0.050000,0.000000,0,ok,
tmu,81,140.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.387478,0.410746,0.272026,0.272026,2.188161,251.494413,562.179353,NaN,NaN,0.083140,0.079884,0.960838,0,0.050000,0.000000,0,ok,
tmu,82,150.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.460112,0.477400,0.184638,0.184638,2.103621,294.185846,577.671845,NaN,NaN,0.071855,0.027730,0.385919,,,,,ok,
tmu,82,150.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.460112,0.477400,0.184638,0.184638,2.103621,294.185846,577.671845,81.223552,121.676481,0.011954,0.004096,0.342646,,,,,ok,
tmu,82,150.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.460112,0.477400,0.184638,0.184638,2.103621,294.185846,577.671845,NaN,NaN,1.691645,2.548795,1.506696,0,0.050000,0.000000,0,ok,
tmu,82,150.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.460112,0.477400,0.184638,0.184638,2.103621,294.185846,577.671845,NaN,NaN,0.081092,0.082486,1.017181,0,0.050000,0.000000,0,ok,
tmu,83,160.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.521296,0.534464,0.138268,0.138268,2.008388,333.689563,585.815577,NaN,NaN,0.081067,0.038513,0.475073,,,,,ok,
tmu,83,160.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.521296,0.534464,0.138268,0.138268,2.008388,333.689563,585.815577,119.648118,152.192573,0.012227,0.005365,0.438809,,,,,ok,
tmu,83,160.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.521296,0.534464,0.138268,0.138268,2.008388,333.689563,585.815577,NaN,NaN,1.754399,2.644389,1.507291,0,0.050000,0.000000,0,ok,
tmu,83,160.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.521296,0.534464,0.138268,0.138268,2.008388,333.689563,585.815577,NaN,NaN,0.078216,0.082671,1.056956,0,0.050000,0.000000,0,ok,
tmu,84,170.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.572614,0.582890,0.109824,0.109824,1.901626,371.277900,591.065866,NaN,NaN,0.091679,0.052567,0.573385,,,,,ok,
tmu,84,170.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.572614,0.582890,0.109824,0.109824,1.901626,371.277900,591.065866,162.062838,184.671712,0.012680,0.006945,0.547710,,,,,ok,
tmu,84,170.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.572614,0.582890,0.109824,0.109824,1.901626,371.277900,591.065866,NaN,NaN,1.806885,2.724917,1.508074,0,0.050000,0.000000,0,ok,
tmu,84,170.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.572614,0.582890,0.109824,0.109824,1.901626,371.277900,591.065866,NaN,NaN,0.074504,0.083887,1.125948,0,0.050000,0.000000,0,ok,
tmu,85,180.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.615861,0.624044,0.090717,0.090717,1.785754,407.407568,595.591473,NaN,NaN,0.103715,0.070077,0.675670,,,,,ok,
tmu,85,180.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.615861,0.624044,0.090717,0.090717,1.785754,407.407568,595.591473,208.015049,220.951208,0.013276,0.008785,0.661750,,,,,ok,
tmu,85,180.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.615861,0.624044,0.090717,0.090717,1.785754,407.407568,595.591473,NaN,NaN,1.849277,2.757856,1.491316,0,0.050000,0.000000,0,ok,
tmu,85,180.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.615861,0.624044,0.090717,0.090717,1.785754,407.407568,595.591473,NaN,NaN,0.070140,0.082989,1.183186,0,0.050000,0.000000,0,ok,
tmu,86,190.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.652602,0.659226,0.077093,0.077093,1.665044,442.200897,600.785054,NaN,NaN,0.117290,0.091087,0.776591,,,,,ok,
tmu,86,190.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.652602,0.659226,0.077093,0.077093,1.665044,442.200897,600.785054,256.971435,261.585769,0.014005,0.010834,0.773602,,,,,ok,
tmu,86,190.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.652602,0.659226,0.077093,0.077093,1.665044,442.200897,600.785054,NaN,NaN,1.882496,2.749836,1.460740,0,0.050000,0.000000,0,ok,
tmu,86,190.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.652602,0.659226,0.077093,0.077093,1.665044,442.200897,600.785054,NaN,NaN,0.065391,0.080796,1.235583,0,0.050000,0.000000,0,ok,
