mode,key,xi,field,role,old,new,abs_delta,rel_delta,signed_rel_delta
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,zeta,transport_semantic_drift,3.3126371574543123,2.130601333985306,1.1820358234690063,0.3568262285560349,-0.3568262285560349
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,eta_over_s,transport_semantic_drift,156.80346763640904,124.96234746800329,31.84112016840575,0.20306387765759074,-0.20306387765759074
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,zeta_over_s,transport_semantic_drift,135.95988605569528,87.4458326795333,48.51405337616198,0.35682622855603485,-0.35682622855603485
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,sigma_over_T,transport_semantic_drift,0.061685820228916236,0.05194786104954286,0.009737959179373375,0.1578638193224275,-0.1578638193224275
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,T_MeV,unchanged_contract,120.0,120.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,muq_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,muB_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,xi,unchanged_contract,-0.46,-0.46,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,T_phase_base_MeV,unchanged_contract,120.0,120.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,Phi,unchanged_contract,0.01648064634855949,0.01648064634855949,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,Phibar,unchanged_contract,0.01648064634855949,0.01648064634855949,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,m_u,unchanged_contract,1.8602876468591343,1.8602876468591343,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,m_d,unchanged_contract,1.8602876464137814,1.8602876464137814,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,m_s,unchanged_contract,2.7829480624339884,2.7829480624339884,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,rho_baryon,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,rho_norm,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,P_fm4inv,unchanged_contract,21.60918486399041,21.60918486399041,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,epsilon_fm4inv,unchanged_contract,-21.594648917074256,-21.594648917074256,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,s_fm3inv,unchanged_contract,0.0239027876018282,0.0239027876018282,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,tau_u,unchanged_contract,1082.3233905688899,1082.3233905688899,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,tau_d,unchanged_contract,1082.3233905688899,1082.3233905688899,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4600000000,-0.46,tau_s,unchanged_contract,1309.0269005210055,1309.0269005210055,0.0,0.0,0.0
