window_id,channel,exchange_channel,sigma_scope,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.31,2,0.02,0.05,2.448785960012334,898.4424149970149,0.4013501089337141,2.109416258245286,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.31,3,0.05,0.1,7.3874446476440365,2776.5310533463753,1.2047924823278064,2.9581697107292544,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.31,4,0.1,0.2,13.698668890865353,5425.100632979449,2.2093342988604054,2.075247528589832,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.31,5,0.2,0.5,34.46841417893169,15461.804056083103,5.401958131225216,1.8163958105406173,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.31,6,0.5,1.0,37.175343384949336,20761.11195053188,5.4883947113823455,0.8492046409508949,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.31,7,1.0,2.0,50.321199674602326,36764.33151707978,6.750067126967531,0.8546401989075447,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,1,0.0,0.02,662.5047982014245,0.0,590.8448612426689,3.4630024533245405,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,2,0.02,0.05,173.509842182672,0.0,154.74212248269532,0.9468943705177744,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,3,0.05,0.1,292.0122303371547,0.0,260.42668095856027,1.6580860800707486,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,4,0.1,0.2,234.44433359409257,0.0,209.08562493069851,1.4524122242402224,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,5,0.2,0.5,201.3525786842108,0.0,179.57324495837835,1.5100028366694453,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,6,0.5,1.0,72.07267457987658,0.0,64.27692226100382,0.785929913759158,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,s,full_process,0.32,7,1.0,2.0,46.598633904853656,0.0,41.5582852506982,0.8242359167796103,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,1,0.0,0.02,3.3465705599780033,1176.9444298078324,0.5531421333286116,3.4630024533245405,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,2,0.02,0.05,2.5058542346294743,902.7572427300604,0.4122048093766017,0.9468943705177744,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,3,0.05,0.1,7.5571057315270895,2789.8613347165915,1.236971344774716,1.6580860800707486,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,4,0.1,0.2,14.003376318516409,5451.1280936239955,2.2667583799959985,1.4524122242402224,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,5,0.2,0.5,35.17833283846969,15535.832553892209,5.533561820437555,1.5100028366694453,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,6,0.5,1.0,37.83870512629756,20860.006234836113,5.607142722060368,0.785929913759158,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,t,full_process,0.32,7,1.0,2.0,51.06080788479383,36937.42371006075,6.875194344065449,0.8242359167796103,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,1,0.0,0.02,1417.450204936772,1723.6456369250623,319.7068936229894,1.7291416639210766,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,2,0.02,0.05,688.0613665782591,1357.5486371971413,153.4572735843583,0.8627920390324145,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,3,0.05,0.1,988.9899184950251,4312.834156372333,218.17011697872837,1.2738737229832295,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,4,0.1,0.2,541.5064455868016,8969.308362855461,116.34200616169629,0.7446075351170162,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,5,0.2,0.5,320.582452433839,30193.297467448345,64.4726290815122,0.5527705561108931,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,6,0.5,1.0,89.39470491779446,57420.43681370531,15.139635100625362,0.7863018031665638,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.3,7,1.0,2.0,52.45683032836466,183810.1757580287,7.2983728202522,0.5890900760557716,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,1,0.0,0.02,3.1925621945684233,1165.631876766679,0.9273521930880937,1.7291416639210766,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,2,0.02,0.05,2.392119737231866,894.0825524635974,0.697348517462451,0.8627920390324145,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,3,0.05,0.1,7.2189009667170225,2763.061157768517,2.1122664025925744,1.2738737229832295,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,4,0.1,0.2,13.39567199825013,5398.798607021715,3.9521348804279293,0.7446075351170162,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,5,0.2,0.5,33.760948761616184,15386.982799603786,10.171484656562772,0.5527705561108931,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,6,0.5,1.0,36.51196539069844,20661.139082237223,11.472114055196817,0.7863018031665638,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.3,7,1.0,2.0,49.57891334743874,36589.3450400742,16.59656338077088,0.5890900760557716,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,1,0.0,0.02,10577.756170373994,1762.7227150278657,2353.322881406136,13.084903413984602,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,2,0.02,0.05,404.01810345519596,1388.4773415809116,88.63391517280968,0.5169614332265703,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,3,0.05,0.1,544.2636175170591,4411.595995166687,118.03224288928992,0.7160789328765368,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,4,0.1,0.2,349.0991603466198,9177.069094013048,73.65298731689639,0.4914614635781386,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,5,0.2,0.5,251.59239939135682,30914.03485907442,49.561302926301984,0.4537617416619698,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,6,0.5,1.0,80.11552231971764,58871.70656891285,13.255843904461452,0.7722124148288535,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.31,7,1.0,2.0,49.419995758854654,188744.64051076747,6.7557254898011765,0.5688213566362805,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,1,0.0,0.02,,,,,0.035010108763812844,0.002026021841997987,32.67995583800609,16130.110327822691,1.1441288082851937,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,2,0.02,0.05,,,,,0.035010108763812844,0.006642066597686212,0.3410091211032706,51.34081630889735,0.011938766419277729,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,3,0.05,0.1,,,,,0.035010108763812844,0.021002356504162698,0.30695628322586027,14.615325816654007,0.010746572861473108,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,4,0.1,0.2,,,,,0.035010108763812844,0.07904167189329936,0.39907656653772583,5.048938831613416,0.013971713999574776,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,5,0.2,0.5,,,,,0.035010108763812844,0.44094120094686706,0.6670980691931728,1.5128957506367327,0.023355175958582528,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,6,0.5,1.0,,,,,0.035010108763812844,1.0709021135324706,1.7953505036214508,1.6764842285158255,0.06285541640095316,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,7,1.0,2.0,,,,,0.035010108763812844,2.58555209952232,1.5028995089369381,0.5812683137247934,0.05261667526896312,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,8,2.0,5.0,,,,,0.035010108763812844,7.929751532973597,3.435359005231348,0.4332240412510269,0.12027229241589339,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,9,5.0,10.0,,,,,0.035010108763812844,10.719407266545197,5.777451228348641,0.5389711468823295,0.20226919588211006,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,10,10.0,20.0,,,,,0.035010108763812844,13.266441397664542,4.735319777060746,0.3569397124005209,0.1657840604263307,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,all,full_process_rate,0.31,11,20.0,,,,,,0.035010108763812844,10.07641215249999,2.3240716414389184,0.2306447579024751,0.08136600094166958,1.8893046788263042
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,1,0.0,0.02,3.2692762940592175,1171.3174157672058,0.9475968676928779,13.084903413984602,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,2,0.02,0.05,2.448785960012334,898.4424149970149,0.712341184576707,0.5169614332265703,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,3,0.05,0.1,7.3874446476440365,2776.5310533463753,2.1569782095982575,0.7160789328765368,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,4,0.1,0.2,13.698668890865353,5425.100632979449,4.03299451875579,0.4914614635781386,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,5,0.2,0.5,34.46841417893169,15461.804056083103,10.36316086852618,0.4537617416619698,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,6,0.5,1.0,37.175343384949336,20761.11195053188,11.65754026329309,0.7722124148288535,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.31,7,1.0,2.0,50.321199674602326,36764.33151707978,16.814306220310325,0.5688213566362805,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,1,0.0,0.02,662.5047982014245,1803.7064798783565,144.60663404719514,0.841206679521845,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,2,0.02,0.05,173.509842182672,1420.9194785609254,37.400336750933576,0.22697265227940716,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,3,0.05,0.1,292.0122303371547,4515.204899786458,62.18924504886051,0.3931338623752543,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,4,0.1,0.2,234.44433359409257,9395.09372541983,48.53541421746785,0.3383248582351934,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,5,0.2,0.5,201.3525786842108,31670.97705083668,38.82411887609609,0.38112153677926053,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,6,0.5,1.0,72.07267457987658,60397.89416085805,11.640657087873155,0.7592142645048541,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,s,full_process,0.32,7,1.0,2.0,46.598633904853656,193931.7514612401,6.261493311681436,0.5498760488596042,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,1,0.0,0.02,3.3465705599780033,1176.9444298078324,0.9679823922856433,0.841206679521845,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,2,0.02,0.05,2.5058542346294743,902.7572427300604,0.7274313529111567,0.22697265227940716,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,3,0.05,0.1,7.5571057315270895,2789.8613347165915,2.201960594332327,0.3931338623752543,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,4,0.1,0.2,14.003376318516409,5451.1280936239955,4.114266326820572,0.3383248582351934,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,5,0.2,0.5,35.17833283846969,15535.832553892209,10.555410318891061,0.38112153677926053,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,6,0.5,1.0,37.83870512629756,20860.006234836113,11.842900363208074,0.7592142645048541,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,t,full_process,0.32,7,1.0,2.0,51.06080788479383,36937.42371006075,17.031233130975746,0.5498760488596042,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,1,0.0,0.02,23891.23912288575,0.0,22588.292480835855,30.048458894610196,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,2,0.02,0.05,3838.6008657562516,0.0,3629.2566755078865,5.033448280858095,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,3,0.05,0.1,3114.520913371567,0.0,2944.665572474361,4.257947700090509,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,4,0.1,0.2,1257.6792858782871,0.0,1189.0897500286278,1.8970722431680478,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,5,0.2,0.5,675.2020331996042,0.0,638.3788187427042,1.2622743873445728,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,6,0.5,1.0,175.94084459705851,0.0,166.34563141082893,0.5137375397405418,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.04,7,1.0,2.0,95.49128820239771,0.0,90.28351925125892,0.4940299476968433,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,1,0.0,0.02,5.754340916925887,1353.3176811708568,1.1229402692009498,30.048458894610196,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,2,0.02,0.05,4.306552309859928,1038.8744675202927,0.8377345575693025,5.033448280858095,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,3,0.05,0.1,12.981210642371279,3213.2036317631582,2.5168540679570546,4.257947700090509,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,4,0.1,0.2,24.03031110422284,6290.196768974817,4.624690103400217,1.8970722431680478,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,5,0.2,0.5,60.24617757030061,18017.463804222803,11.374752709772668,1.2622743873445728,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,6,0.5,1.0,64.61580857521206,24448.380760686778,11.720450379772696,0.5137375397405418,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.04,7,1.0,2.0,86.86420680179407,44053.307905817746,14.760116680023069,0.4940299476968433,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,1,0.0,0.02,186.65914547903762,0.0,176.6004705523666,0.27612928924677554,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,2,0.02,0.05,98.03685224886968,0.0,92.75384923782019,0.15138211719630534,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,3,0.05,0.1,220.71425706984746,0.0,208.82042268069983,0.3553676024956834,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,4,0.1,0.2,245.5834376062287,0.0,232.3494545623436,0.43308619337024035,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,5,0.2,0.5,276.24800053839994,0.0,261.361567680113,0.5991635265686391,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,6,0.5,1.0,115.41667392419394,0.0,109.19710830290194,0.37807093905768285,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.03,7,1.0,2.0,75.402429998689,0.0,71.33914914474794,0.4289255698347828,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,1,0.0,0.02,,,,,1.557994967436614,6.327351162772996e-5,5.213632029889864e-6,0.08239833535025361,8.122812464634747e-6,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,2,0.02,0.05,,,,,1.557994967436614,0.00027801404598434284,0.0028277361212469113,10.171198765281677,0.004405598646141419,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,3,0.05,0.1,,,,,1.557994967436614,0.0010045148270443312,0.007290132441231879,7.257366685847984,0.011357989655385665,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,4,0.1,0.2,,,,,1.557994967436614,0.0036275269230968943,0.01612034909084287,4.443895092329348,0.025115422756854588,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,5,0.2,0.5,,,,,1.557994967436614,0.01969393939692369,0.039166054631022205,1.9887364250313564,0.06102051600948009,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,6,0.5,1.0,,,,,1.557994967436614,0.04783310488928793,0.04162938126986277,0.8703048101563973,0.06485836651594624,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,7,1.0,2.0,,,,,1.557994967436614,0.11244477047335978,0.04919835420049472,0.4375335019439673,0.07665078825053477,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,8,2.0,5.0,,,,,1.557994967436614,0.3027872662621061,0.08827150166347252,0.2915297685836655,0.13752655535976288,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,9,5.0,10.0,,,,,1.557994967436614,0.30504687981081136,0.14185445369950064,0.46502509315118423,0.22100852497229218,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,10,10.0,20.0,,,,,1.557994967436614,0.22637482130720418,0.05893986494901164,0.26036404847792993,0.09182801297195382,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,all,full_process_rate,-0.03,11,20.0,,,,,,1.557994967436614,0.07884433536671095,0.009398870652373569,0.11920793813098572,0.014643393175985705,0.7084232911144057
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,1,0.0,0.02,6.349142659810009,1371.5821961129764,1.2500252407720067,0.27612928924677554,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,2,0.02,0.05,4.743474836843647,1052.8523796502832,0.9309090628563009,0.15138211719630534,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,3,0.05,0.1,14.273476009009181,3256.2996426563654,2.7918875483610877,0.3553676024956834,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,4,0.1,0.2,26.325340592158575,6373.961860859843,5.1109729615279935,0.43308619337024035,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,5,0.2,0.5,65.45320827535501,18252.968338782848,12.465471643653885,0.5991635265686391,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,6,0.5,1.0,69.24715432336464,24755.911130495748,12.667044203643009,0.37807093905768285,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.03,7,1.0,2.0,91.69033710638193,44573.519797778026,15.707674688967874,0.4289255698347828,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,1,0.0,0.02,35.108756410683114,0.0,33.24440292247392,0.06301905332693733,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,2,0.02,0.05,22.75345497837539,0.0,21.545195629581436,0.04244389081017312,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,3,0.05,0.1,60.055408030059624,0.0,56.866331546205885,0.11641852894999974,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,4,0.1,0.2,85.97490260191286,0.0,81.40944298581724,0.18121113904053937,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,5,0.2,0.5,133.87919055878476,0.0,126.76990611141727,0.3431954232478047,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,6,0.5,1.0,75.72721411647093,0.0,71.70592967851118,0.2846601396247033,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,s,full_process,-0.02,7,1.0,2.0,58.26603250949546,0.0,55.171975867827356,0.37200646815391103,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,1,0.0,0.02,7.1091071688476735,1393.0527292003542,1.4132798737453676,0.06301905332693733,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,2,0.02,0.05,5.2998079624087,1069.2741010192499,1.0501890735166604,0.04244389081017312,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,3,0.05,0.1,15.913273602011191,3306.899091630709,3.1427637311236953,0.11641852894999974,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,4,0.1,0.2,29.216263021103458,6472.175695832786,5.726778180292219,0.18121113904053937,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,5,0.2,0.5,71.90354144659206,18528.111941758012,13.823646637823414,0.3431954232478047,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,6,0.5,1.0,74.82101371297883,25112.61372223895,13.811803146712245,0.2846601396247033,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,dubar_to_dubar,t,full_process,-0.02,7,1.0,2.0,97.30177811658655,45170.02184240752,16.814186145713272,0.37200646815391103,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,uubar_to_uubar,s,full_process,-0.04,1,0.0,0.02,23891.23912288575,1828.7188009325055,5656.109369461292,7.531682328879794,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,uubar_to_uubar,s,full_process,-0.04,2,0.02,0.05,3838.6008657562516,1433.5420988878002,902.9585527408873,1.2494619973660115,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,uubar_to_uubar,s,full_process,-0.04,3,0.05,0.1,3114.520913371567,4532.05811329506,727.7734278160908,1.0476375257459365,,,,,,
mode_a_muB900p0_alpha1p0_xim0p03_1,uubar_to_uubar,s,full_process,-0.04,4,0.1,0.2,1257.6792858782871,9322.871014356197,289.0115850098482,0.45882685602574347,,,,,,
