window_id,mode_key,plot_panel,plot_series,target_xi,species,rank,channel,density_key,target_contribution,target_rate,target_share,prev_contribution,next_contribution,contribution_ratio_to_neighbor_max,rate_ratio_to_neighbor_max,contribution_delta_vs_neighbor_max
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,ubar,3,ubardbar_to_ubardbar,ubar,0.0024253229198530984,0.6085696399726769,0.0017794457752748846,0.0025192062729594376,0.00230740756112121,0.9627329631106191,0.9905141442970892,-9.388335310633921e-05
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,ubar,4,uubar_to_ssbar,u,0.004829031642598203,0.008156455996970832,0.003543033335787956,0.004938475228823009,0.004716517647626355,0.9778385875895363,0.9969695201854749,-0.00010944358622480554
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,ubar,5,subar_to_subar,s,0.09224355517440669,0.9234778741945853,0.06767857723514022,0.10384325169851459,0.08194240041029997,0.8882960969116703,0.9076115048568608,-0.011599696524107903
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,ubar,6,uubar_to_uubar,u,0.42463862900583565,0.7172341265166365,0.3115549720070766,0.5561647919702857,0.39208527629002543,0.7635122451773663,0.7784499879541869,-0.13152616296445002
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,dbar,1,ubarsbar_to_ubarsbar,sbar,0.0006979090078256703,0.36219603531894223,0.00041822540873079036,0.0007086644082002413,0.0006866613941853436,0.9848229990809246,0.9978162876609219,-1.075540037457105e-05
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,dbar,2,ubarubar_to_ubarubar,dbar,0.0031694820666468043,0.439215267473057,0.001899327731731153,0.0032298190217562375,0.003102421323268828,0.9813187814230456,0.9980180704197867,-6.033695510943319e-05
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,dbar,3,ubardbar_to_ubardbar,dbar,0.004080203181014078,0.5654196786131304,0.0024450818429764903,0.004162486980521283,0.003989356165481267,0.9802320584082883,0.9969128544320769,-8.228379950720507e-05
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,dbar,4,uubar_to_ssbar,d,0.007218717057857719,0.011433955206928921,0.004325851734512356,0.007331921520360542,0.007106285287984543,0.984560055343138,0.9965081572739343,-0.00011320446250282293
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,dbar,5,subar_to_subar,s,0.1353964407640604,0.8884419405583025,0.08113698368167215,0.14623381505344613,0.12608943253268262,0.9258900939880094,0.9385372239216488,-0.01083737428938572
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,dbar,6,uubar_to_uubar,d,0.4887974463591794,0.7742217989896808,0.2929142760702095,0.6074252392337335,0.4561701302480298,0.8047038792391916,0.8144693414078821,-0.1186277928745541
mode_a_muB900p0_alpha1p1_xip0p20_1,mode_a,muB900.0,alpha1.1,0.2,ubar,1,ubarsbar_to_ubarsbar,sbar,0.0006979090078256703,0.36219603531894223,0.00041822540873079036,0.0007086644082002413,0.0006866613941853436,0.9848229990809246,0.9978162876609219,-1.075540037457105e-05
