xi,method,calculation_sha,T_MeV,rho_level,rho,muq_MeV,pressure_fm4,residual_norm,iterations,converged,finite,sampling_role,cache_reused,solver_message
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.25,348.181854,21.648165,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.3,348.030917,21.647696,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.35,347.858523,21.647141,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.4,347.670466,21.646511,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.45,347.472378,21.645825,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.5,347.269804,21.645098,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.55,347.068269,21.64435,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.6,346.87335,21.643604,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.65,346.690731,21.642882,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.7,346.526262,21.642212,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.75,346.38601,21.641624,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.8,346.276305,21.64115,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.85,346.203777,21.640829,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.9,346.175372,21.6407,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,1.95,346.198357,21.640808,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.0,346.280288,21.641202,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.05,346.42894,21.641935,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.1,346.652182,21.643063,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.15,346.957791,21.644643,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.2,347.353193,21.646736,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.25,347.845125,21.6494,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.3,348.439248,21.652689,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.35,349.139725,21.656651,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.4,349.948831,21.661327,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.45,350.866647,21.666742,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.5,351.890907,21.67291,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.55,353.01705,21.679827,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.6,354.238465,21.687479,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.65,355.546916,21.695835,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.7,356.933066,21.704855,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.75,358.387024,21.714493,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.8,359.898844,21.724699,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.85,361.458932,21.73542,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.9,363.058332,21.746606,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,2.95,364.6889,21.758208,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.0,366.343387,21.770181,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.05,368.015447,21.782485,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.1,369.699593,21.795082,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.15,371.391134,21.807941,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.2,373.086085,21.821031,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.25,374.781088,21.834328,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.3,376.473323,21.847809,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.35,378.160431,21.861455,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.4,379.840445,21.875247,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.45,381.511733,21.889171,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.5,383.17294,21.903213,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.55,384.822945,21.917361,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.6,386.460827,21.931604,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.65,388.085828,21.945933,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.7,389.69733,21.960339,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.75,391.294828,21.974814,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.8,392.877917,21.989351,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.85,394.446273,22.003943,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.9,395.999639,22.018585,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,3.95,397.537818,22.033271,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.35,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,101.0,0,4.0,399.060658,22.047996,0.0,5,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
