window_id,channel,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,1.0,5.622705678607455,-0.48241345659039303,-0.17278344363411458,,,3.808408685791791,,3.530571129668817,0.0,3.530571129668817,0.25912089820772094
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,2.0,6.622705678607455,-0.5384398734700264,-0.28099896456212303,,,2.7109240162598023,,2.5131520422795175,0.0,2.5131520422795175,0.2576158357893665
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.0001,4.675114717994343,-0.4210402712168908,-0.0014676562239291186,,,5.640887644626818,,5.230949326006949,0.0,5.230949326006949,0.3006672948567509
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.0005,4.675514717994343,-0.4210688212092786,-0.0032820323855292078,,,5.6398486097034235,,5.229985800516877,0.0,5.229985800516877,0.30062134527034495
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.001,4.676014717994343,-0.4211045111594187,-0.004641942476457648,,,5.638550096512387,,5.228781653735486,0.0,5.228781653735486,0.3005640909285644
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.005,4.680014717994343,-0.42138994001110275,-0.010387707634676915,,,5.62817825297052,,5.219163559668948,0.0,5.219163559668948,0.3001112022628697
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.01,4.685014717994343,-0.42174649002184506,-0.014704590492062757,,,5.6152542298760295,,5.207178759730623,0.0,5.207178759730623,0.2995573408852705
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.02,4.695014717994343,-0.422458767846994,-0.020835444252020725,,,5.589542262110549,,5.183335349096261,0.0,5.183335349096261,0.2984881383772023
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.05,4.725014717994343,-0.42458895036650146,-0.03313328670322733,,,5.5134818246930575,,5.112802426104287,0.0,5.112802426104287,0.2955510775428139
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.1,4.775014717994343,-0.42811707968243606,-0.047303200056830294,,,5.390201347461082,,4.998481069269485,0.0,4.998481069269485,0.2913624696997331
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.2,4.875014717994343,-0.4350905992588405,-0.06815137565680396,,,5.1560095158839205,,4.781308581405483,0.0,4.781308581405483,0.2847049697618927
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,0.5,5.175014717994343,-0.45535832142530075,-0.11363378837567545,,,4.540009861203266,,4.210075261142211,0.0,4.210075261142211,0.2710578751608107
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,1.0,5.675014717994343,-0.48701970658451565,-0.17422031520217932,,,3.737746086828868,,3.4661141305139496,0.0,3.4661141305139496,0.25743307560823797
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.38,2.0,6.675014717994343,-0.5427934593917905,-0.2829790503976464,,,2.6687882998294157,,2.4748403509766193,0.0,2.4748403509766193,0.25618872335068293
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.0001,2.036651426530246,0.46982236469718874,-2.1662424071457858e-5,,,4.530359083417549,,2.8401681362370974,0.0,2.8401681362370974,0.0009585307156391214
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.0005,2.0370514265302457,0.4697968362252014,-4.8532677373074754e-5,,,4.53085141194224,,2.8404767863380367,0.0,2.8404767863380367,0.0009611137100925997
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.001,2.0375514265302455,0.4697649263290189,-6.880188429550982e-5,,,4.531466921650335,,2.8408626610619363,0.0,2.8408626610619363,0.0009643517056266187
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.005,2.0415514265302455,0.4695096429548238,-0.00015682971384943707,,,4.536395581573089,,2.843952531557676,0.0,2.843952531557676,0.0009906255381106456
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.01,2.0465514265302454,0.46919054080515077,-0.00022709696592200873,,,4.542567637299795,,2.8478219104937117,0.0,2.8478219104937117,0.001024391903402833
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.02,2.0565514265302456,0.46855234631369924,-0.0003363161889017764,,,4.554949247207314,,2.8555841768587276,0.0,2.8555841768587276,0.0010950015782268626
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.05,2.0865514265302454,0.46663792758460276,-0.0006053822611582617,,,4.5923946226980155,,2.8790593938028772,0.0,2.8790593938028772,0.0013313897700556751
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.1,2.1365514265302457,0.463448330438895,-0.0010372264164949206,,,4.655809270479138,,2.918815240675567,0.0,2.918815240675567,0.0018069307829988337
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.2,2.2365514265302457,0.4570769253363285,-0.002013483994504211,,,4.786443953073285,,3.000712603811616,0.0,3.000712603811616,0.003062545519806045
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,0.5,2.5365514265302456,0.43808241539651827,-0.006092394501525432,,,5.209599918659104,,3.26599711393236,0.0,3.26599711393236,0.009278319645157553
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,1.0,3.0365514265302456,0.4070777279247527,-0.016343020649871476,,,6.024845103338346,,3.7770898008723153,0.0,3.7770898008723153,0.028273101490752427
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.48,2.0,4.036551426530245,0.34844883258668247,-0.046840232233766696,,,8.08992133393108,,5.071725303496891,0.0,5.071725303496891,0.10588057715060419
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.0001,2.0700481883293382,0.4661697087287848,-2.2223196984324753e-5,,,4.601632152822268,,2.8853133760021508,0.0,2.8853133760021508,0.001006633199098038
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.0005,2.070448188329338,0.46614419155515385,-4.978679619711133e-5,,,4.60213591995844,,2.8856292478511185,0.0,2.8856292478511185,0.0010092859387616194
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.001,2.070948188329338,0.4661122957563867,-7.05758141614353e-5,,,4.60276573156709,,2.886024152049988,0.0,2.886024152049988,0.0010126111442247602
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.005,2.074948188329338,0.4658571248176899,-0.00016080219099865248,,,4.60780895353065,,2.8891863508756104,0.0,2.8891863508756104,0.001039583793127159
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.01,2.079948188329338,0.4655381626237277,-0.00023272455357870907,,,4.614124568529946,,2.8931463650249323,0.0,2.8931463650249323,0.001074226591394058
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.02,2.089948188329338,0.46490024597966895,-0.000344299011839835,,,4.626794491608101,,2.9010906546413677,0.0,2.9010906546413677,0.0011465993457231319
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.05,2.119948188329338,0.46298664276381374,-0.0006180831155684961,,,4.6651144467721135,,2.9251180161362904,0.0,2.9251180161362904,0.001388367870556533
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.1,2.169948188329338,0.45979833663562486,-0.0010552302893105082,,,4.730019388488466,,2.9658146842495774,0.0,2.9658146842495774,0.0018732401845629192
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.2,2.269948188329338,0.45342921362691646,-0.0020385013186368433,,,4.863761013739475,,3.0496732995081497,0.0,3.0496732995081497,0.003149310630462349
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,0.5,2.569948188329338,0.43443868987838985,-0.006126220881757902,,,5.297325481112393,,3.321526701849989,0.0,3.321526701849989,0.009448524728818188
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,1.0,3.069948188329338,0.4034307714610834,-0.016373695946468973,,,6.134047890282174,,3.846168020191272,0.0,3.846168020191272,0.028703278831219238
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.47,2.0,4.069948188329338,0.3447676972564143,-0.04684885981405806,,,8.260395368206716,,5.179429484022382,0.0,5.179429484022382,0.1076626039251389
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.0001,2.1029734957305704,0.4625950202566127,-2.2791338741518596e-5,,,4.673024868418246,,2.9305510695354875,0.0,2.9305510695354875,0.0010565382259769232
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.0005,2.1033734957305703,0.4625695140555397,-5.105739951472103e-5,,,4.673540180599865,,2.9308742325203885,0.0,2.9308742325203885,0.0010592621148787728
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.001,2.10387349573057,0.462537631942577,-7.23730695318719e-5,,,4.674184427317562,,2.93127825303403,0.0,2.93127825303403,0.0010626762874509086
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.005,2.10787349573057,0.46228257016393015,-0.0001648270644067193,,,4.679343279270073,,2.934513476370668,0.0,2.934513476370668,0.0010903618937308642
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.01,2.11287349573057,0.4619637438685965,-0.00023842669008982773,,,4.685803794017912,,2.938564999514058,0.0,2.938564999514058,0.001125899007061783
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.02,2.12287349573057,0.4613260970854045,-0.0003523886543041073,,,4.698764729804689,,2.9466930718658277,0.0,2.9466930718658277,0.0012000712747911924
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.05,2.15287349573057,0.45941328649928725,-0.0006309608023662418,,,4.737967513907483,,2.9712779529901803,0.0,2.9712779529901803,0.001447334494230553
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.1,2.2028734957305702,0.4562262370918496,-0.0010735078352251354,,,4.804377014302091,,3.0129247316589653,0.0,3.0129247316589653,0.001941743775962877
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.2,2.3028734957305703,0.4498593431640301,-0.002063988285523803,,,4.941256155875476,,3.09876448771204,0.0,3.09876448771204,0.0032387265539564215
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,0.5,2.60287349573057,0.4308727760425345,-0.006161232888557568,,,5.385339632110468,,3.3772584702796977,0.0,3.3772584702796977,0.009622975473666957
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,1.0,3.10287349573057,0.3998619400445085,-0.016406915172375008,,,6.243804664366621,,3.915619743603853,0.0,3.915619743603853,0.029140899388490887
mode_a_muB0p0_alpha1p2_xim0p47_supplement,usbar_to_usbar,-0.46,2.0,4.10287349573057,0.34116601024240056,-0.04686235014441243,,,8.432390990967884,,5.288127740199012,0.0,5.288127740199012,0.10946441204954706
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.0001,7.548060012553636,,,8.320732248087248e-5,-0.0001429862073052755,,3.653833745667911e7,0.0,4577.777828366376,4577.777828366376,420.98745081405735
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.0005,7.548460012553636,,,6.293990178340004e-5,-0.00015848462648880741,,3.438930500863714e7,0.0,4308.8214498895995,4308.8214498895995,396.2802909730296
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.001,7.5489600125536365,,,4.767754911438871e-5,-0.0001700159687792785,,3.2073303324849386e7,0.0,4018.9745626408244,4018.9745626408244,369.6545632058861
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.005,7.552960012553636,,,-1.7499247915054726e-5,-0.00021791122021566525,,2.0924212605665136e7,0.0,2623.690449867143,2623.690449867143,241.48359394207867
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.01,7.557960012553636,,,-6.722255223216714e-5,-0.00025298798306473886,,1.4593897560056131e7,0.0,1831.4710874293082,1831.4710874293082,168.71066547188587
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.02,7.567960012553636,,,-0.00013898518984770993,-0.0003014110042051151,,9.07725389293965e6,0.0,1141.0778276883557,1141.0778276883557,105.2912072743688
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.05,7.597960012553636,,,-0.00028708813575069195,-0.0003933922764894201,,4.216258991999195e6,0.0,532.715363992016,532.715363992016,49.40517552738333
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.1,7.647960012553636,,,-0.000464694622709494,-0.0004904947360222401,,2.190454890047477e6,0.0,279.1369147316033,279.1369147316033,26.106840582657217
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.2,7.747960012553636,,,-0.0007392818172103591,-0.0006157223797559864,,1.0803200053424148e6,0.0,140.08673011244593,140.08673011244593,13.32383689841082
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,0.5,8.047960012553636,,,-0.001388349469785756,-0.0008196960120483915,,384701.82379751944,0.0,52.67552956596609,52.67552956596609,5.267269217203971
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,1.0,8.547960012553636,,,-0.002343972189923417,-0.0009701173012914802,,155392.10917019323,0.0,23.43621881570057,23.43621881570057,2.5470404211949353
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.48,2.0,9.547960012553636,,,-0.004290606256859153,-0.0010174910008717655,,51428.18648292809,0.0,9.536208889128789,9.536208889128789,1.2347789872730877
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.0001,7.667390405286657,,,-2.2469841199617563e-6,-3.4874332929704264e-5,,8.188210707239197e8,0.0,103712.82581786512,103712.82581786512,9699.612507515687
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.0005,7.667790405286657,,,-2.3235465581355292e-5,-5.023659482717422e-5,,3.264131226406143e8,0.0,41346.76106407277,41346.76106407277,3867.1668275648426
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.001,7.668290405286657,,,-3.903481853063961e-5,-6.166070662356592e-5,,1.8776663569782817e8,0.0,23786.489184783273,23786.489184783273,2224.941212168609
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.005,7.672290405286657,,,-0.00010644776036561809,-0.00010905416064275076,,4.305902390904528e7,0.0,5458.590999447899,5458.590999447899,510.9312571928779
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.01,7.677290405286657,,,-0.00015781625023056887,-0.0001437024664116028,,2.1950828187470954e7,0.0,2785.147750849689,2785.147750849689,260.91373997990064
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.02,7.687290405286657,,,-0.0002318642576316991,-0.00019144237138306363,,1.106057466611257e7,0.0,1405.8475254219056,1405.8475254219056,131.9228402965332
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.05,7.717290405286657,,,-0.0003843745892424367,-0.00028179845261573893,,4.4022960258195e6,0.0,562.5221104871515,562.5221104871515,53.053951716202725
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.1,7.767290405286657,,,-0.0005667836692991821,-0.0003766354473857035,,2.159370210813337e6,0.0,278.3901887161827,278.3901887161827,26.477986035637883
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.2,7.867290405286657,,,-0.0008479696782211581,-0.0004978678484285064,,1.0342064083106427e6,0.0,135.76486212094713,135.76486212094713,13.131040407363955
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,0.5,8.167290405286657,,,-0.0015100905470497193,-0.000691177412994276,,362568.47731510387,0.0,50.34983312604341,50.34983312604341,5.119272439455783
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,1.0,8.667290405286657,,,-0.0024819375726355805,-0.0008254207786954268,,146170.33197374287,0.0,22.41201935285327,22.41201935285327,2.476257736185627
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.47,2.0,9.667290405286657,,,-0.0044586987886939865,-0.0008438343410805441,,48562.42761991662,0.0,9.180596869126044,9.180596869126044,1.208527972752872
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.0001,7.784738570657295,,,-8.227180847453198e-5,7.542367949437486e-5,,8.027368898028956e7,0.0,10289.535738426508,10289.535738426508,978.2845255338656
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.0005,7.785138570657295,,,-0.00010398316552281148,6.019946515014945e-5,,6.92689903418091e7,0.0,8879.591802945866,8879.591802945866,844.2904190912645
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.001,7.785638570657295,,,-0.0001203210703041856,4.88839090668628e-5,,5.928808108460501e7,0.0,7600.830084550744,7600.830084550744,722.7641556985762
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.005,7.789638570657295,,,-0.00018997849670360104,1.996963846610366e-6,,2.7704041106474858e7,0.0,3554.289353023305,3554.289353023305,338.20621945607553
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.01,7.794638570657295,,,-0.00024300029576246015,-3.2220315976914026e-5,,1.6642453975801967e7,0.0,2137.0880334747512,2137.0880334747512,203.52481880268434
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.02,7.8046385706572945,,,-0.0003193478499769304,-7.9274935778164e-5,,9.236376587177582e6,0.0,1188.2248742498587,1188.2248742498587,113.35100327681569
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.05,7.834638570657295,,,-0.00047630274418908466,-0.00016800688368722263,,3.920175549434944e6,0.0,507.0931471881833,507.0931471881833,48.61909382533709
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.1,7.884638570657295,,,-0.0006635700499004582,-0.00026058879957663924,,1.967606376990477e6,0.0,256.8776310369396,256.8776310369396,24.836560854106363
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.2,7.984638570657295,,,-0.0009514564227016167,-0.0003778589518208344,,954155.9443566273,0.0,126.91956612729834,126.91956612729834,12.478440020436686
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,0.5,8.284638570657295,,,-0.0016268985619234716,-0.0005606423922148327,,337710.18991925387,0.0,47.599206082550175,47.599206082550175,4.919103853221519
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,1.0,8.784638570657295,,,-0.0026153436664290075,-0.0006789969579007338,,136966.42505801478,0.0,21.36086186888946,21.36086186888946,2.398545154548444
mode_a_muB0p0_alpha1p2_xim0p47_supplement,ssbar_to_ssbar,-0.46,2.0,9.784638570657295,,,-0.004622785369120054,-0.0006691322341492126,,45833.962084960614,0.0,8.835147474040438,8.835147474040438,1.1820392965127817
