window_id,channel,exchange_channel,sigma_scope,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.0001,8.11102511901811,,,0.003773872059170705,0.0,,70214.31358151164,0.0,0.14999783633320318,0.14999783633320318,0.4689483287806647
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.0005,8.111425119018111,,,0.0037740134675434416,0.0,,70209.05196498636,0.0,0.14998659601688955,0.14998659601688955,0.4686979957444901
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.001,8.11192511901811,,,0.0037741902431558845,0.0,,70202.47521251687,0.0,0.14997254619442163,0.14997254619442163,0.4683851169494238
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.005,8.115925119018112,,,0.0037756050465023046,0.0,,70149.87220641816,0.0,0.14986017114299757,0.14986017114299757,0.4658987162624524
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.01,8.12092511901811,,,0.003777375043014228,0.0,,70084.14617329955,0.0,0.14971976155618136,0.14971976155618136,0.46283143275441524
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.02,8.13092511901811,,,0.003780920001585302,0.0,,69952.78717896993,0.0,0.14943914121073756,0.14943914121073756,0.45682886263594774
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.05,8.160925119018112,,,0.0037915944722962357,0.0,,69559.4656468502,0.0,0.14859889403331944,0.14859889403331944,0.43981315042034763
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.1,8.21092511901811,,,0.0038095164126788024,0.0,,68906.51758742626,0.0,0.14720401040979936,0.14720401040979936,0.41438520955196156
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.2,8.31092511901811,,,0.003845846115068889,0.0,,67610.8186614841,0.0,0.14443602728047686,0.14443602728047686,0.3723074230107354
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,0.5,8.61092511901811,,,0.00395860915408421,0.0,,63813.82114579473,0.0,0.13632455566073695,0.13632455566073695,0.28981444997042166
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,1.0,9.11092511901811,,,0.0041584636428713085,0.0,,57827.468716532465,0.0,0.12353599637538648,0.12353599637538648,0.22084916837481972
