# schema: M2_vs_s_mid_t_v1
# T_MeV: 150.0
# muB_MeV: 800.0
# xi: 0.0
# delta_sqrt_mev_min: 0.001
# delta_sqrt_mev_max: 60.0
# n_threshold: 240
process,T_MeV,muB_MeV,xi,s_th,sqrt_s_th_MeV,delta_sqrt_MeV,s,sqrt_s_MeV,t_min,t_max,t_mid,M2
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,23.894940721657303,0.8995566679014758,187.1547167326071,-0.21503789035052068,0.0,-0.10751894517526034,7.406379320411929
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,25.020628929461502,0.9104104222542924,188.28040494041133,-0.225891644703337,0.0,-0.1129458223516685,7.584198248370332
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,26.199348193335226,0.9218452542810289,189.45912420428505,-0.23732647673007357,0.0,-0.11866323836503678,7.7881692689050155
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,27.43359680089353,0.9338952659330954,190.69337281184335,-0.24937648838213977,0.0,-0.12468824419106989,8.005832421793913
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,28.725990733824744,0.9465968144900139,191.98576674477457,-0.2620780369390585,0.0,-0.13103901846952926,8.246961844699491
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,30.07926921244641,0.9599886813763193,193.33904522339623,-0.2754699038253642,0.0,-0.1377349519126821,8.510208417421705
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,31.496300501464347,0.9741122549654658,194.75607651241415,-0.2895934774145107,0.0,-0.14479673870725535,8.959092976190455
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,32.980087989240836,0.9890117286115938,196.23986400019066,-0.30449295106063845,0.0,-0.15224647553031923,9.095433199624065
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,34.533776553455795,1.0047343152645682,197.79355256440562,-0.3202155377136129,0.0,-0.16010776885680644,9.440820227183753
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,36.16065922665425,1.021330480149117,199.42043523760407,-0.3368117025981616,0.0,-0.1684058512990808,9.790563902530142
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,37.864184175807075,1.0388541931260837,201.1239601867569,-0.3543354155751284,0.0,-0.1771677077875642,10.184370149431015
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,39.64796201067739,1.0573632025040378,202.9077380216272,-0.37284442495308245,0.0,-0.18642221247654123,10.612696973318231
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,41.51577343648414,1.076919332233885,204.77554944743395,-0.39240055468292967,0.0,-0.19620027734146483,11.074809282728275
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,43.471577267081784,1.09758880459909,206.7313532780316,-0.41307002704813467,0.0,-0.20653501352406733,11.572670475607104
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,45.519518815639394,1.1194425907111505,208.77929482658922,-0.4349238131601951,0.0,-0.21746190658009756,12.115188574865503
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,47.663938680604545,1.142556791335695,210.92371469155438,-0.45803801378473974,0.0,-0.22901900689236987,12.701615931729396
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,49.90938194557261,1.1670130508107384,213.16915795652244,-0.482494273259783,0.0,-0.2412471366298915,13.345477448375735
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,52.26060781256151,1.1928990070772734,215.52038382351134,-0.508380229526318,0.0,-0.254190114763159,14.017084222647933
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,54.722599689108016,1.2203087811255344,217.98237570005784,-0.5357900035745791,0.0,-0.26789500178728953,14.783655192574123
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,57.30057575056708,1.2493435094704528,220.5603517615169,-0.5648247319194974,0.0,-0.2824123659597487,15.555254173743947
ud_to_ud,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,60.00000000000003,1.280111923609411,223.25977601094985,-0.5955931460584556,0.0,-0.2977965730292278,16.418911526555135
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.001,0.6845271632157002,163.26077601094983,-8.385664744814392e-6,0.0,-4.192832372407196e-6,1558.222412935116
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0010471098974848638,0.6845275582647735,163.2608231208473,-8.78071381815726e-6,0.0,-4.39035690907863e-6,1557.9898590481525
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0010964391374107632,0.6845279719246903,163.26087245008722,-9.194373734922046e-6,0.0,-4.597186867461023e-6,1557.7488258326443
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.001148092272772577,0.6845284050722177,163.2609241032226,-9.627521262323135e-6,0.0,-4.813760631161568e-6,1557.4991610816892
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0012021787820460587,0.684528858625427,163.26097818973187,-1.008107447164619e-5,0.0,-5.040537235823095e-6,1557.2407119920679
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0012588133012267268,0.684529333545643,163.26103482425106,-1.0555994687688752e-5,0.0,-5.277997343844376e-6,1556.9733254376176
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.001318115866800101,0.6845298308394779,163.26109412681663,-1.1053288522577809e-5,0.0,-5.526644261288904e-6,1556.6582509251596
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0013802121701582278,0.6845303515609681,163.26115622311997,-1.1574010012727065e-5,0.0,-5.7870050063635325e-6,1556.3803797003682
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0014452338240017433,0.6845308968138067,163.26122124477382,-1.2119262851384427e-5,0.0,-6.0596314256922135e-6,1556.1133992021435
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.001513318641292125,0.6845314677536832,163.2612893295911,-1.2690202727871913e-5,0.0,-6.345101363935957e-6,1555.8093153949794
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0015846109273453303,0.6845320655907343,163.26136062187717,-1.3288039778958094e-5,0.0,-6.644019889479047e-6,1555.4954576478738
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.001659261785685964,0.684532691592107,163.2614352727355,-1.3914041151585899e-5,0.0,-6.957020575792949e-6,1551.9337224569665
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0017374294383101837,0.6845333470846472,163.26151344038814,-1.4569533691832781e-5,0.0,-7.2847668459163906e-6,1551.525963532759
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0018192795610361611,0.68453403345771,163.26159529051085,-1.5255906754663151e-5,0.0,-7.6279533773315755e-6,1551.1062939922058
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0019049856346528846,0.6845347521661065,163.2616809965845,-1.5974615151126415e-5,0.0,-7.987307575563207e-6,1550.6745419268861
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0019947293126115206,0.6845355047331859,163.26177074026242,-1.6727182230558135e-5,0.0,-8.363591115279068e-6,1550.2305330413767
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.002088700806038702,0.6845362927540669,163.26186471175586,-1.751520311155108e-5,0.0,-8.75760155577554e-6,1549.7741475126338
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.00218709928688774,0.6845371178990167,163.2619631102367,-1.8340348061363088e-5,0.0,-9.170174030681544e-6,1560.2793645361958
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0022901333100822405,0.6845379819169937,163.2620661442599,-1.9204366038305665e-5,0.0,-9.602183019152832e-6,1560.0262202244623
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.002398021255546887,0.6845388866393534,163.26217403220537,-2.0109088398001518e-5,0.0,-1.0054544199000759e-5,1559.7666955135546
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0025109917910622276,0.6845398339837314,163.2622870027409,-2.105643277605651e-5,0.0,-1.0528216388028255e-5,1559.500709804683
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0026292843569245042,0.6845408259581085,163.26240529530673,-2.204840715314127e-5,0.0,-1.1024203576570635e-5,1559.2281797676749
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0027531496734377763,0.6845418646650672,163.26252916062325,-2.3087114111808305e-5,0.0,-1.1543557055904152e-5,1558.949019207274
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.002882850272313917,0.6845429523062488,163.26265886122212,-2.4174755293482342e-5,0.0,-1.2087377646741171e-5,1558.628286019786
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0030186610531068403,0.6845440911870213,163.26279467200294,-2.531363606594894e-5,0.0,-1.265681803297447e-5,1558.3434442781956
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0031608698658602548,0.6845452837213655,163.2629368808157,-2.6506170410112162e-5,0.0,-1.3253085205056081e-5,1558.068697312731
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.003309778121203927,0.6845465324369936,163.26308578907103,-2.7754886038233728e-5,0.0,-1.3877443019116864e-5,1557.762750343857
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0034657014291914925,0.6845478399807073,163.263241712379,-2.9062429751980368e-5,0.0,-1.4531214875990184e-5,1557.4496387520508
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.00362897026823385,0.6845492091240103,163.26340498121806,-3.043157305493427e-5,0.0,-1.5215786527467134e-5,1555.4629074116906
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.003799930685545966,0.6845506427689813,163.26357594163537,-3.1865218025894926e-5,0.0,-1.5932609012947463e-5,1565.2706015131357
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.003978945030591628,0.6845521439544285,163.2637549559804,-3.336640347317843e-5,0.0,-1.6683201736589215e-5,1565.1302672056015
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.004166392723080709,0.6845537158623327,163.2639424036729,-3.4938311377352704e-5,0.0,-1.7469155688676352e-5,1564.9868805902115
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.004362671057146729,0.6845553618245913,163.26413868200697,-3.65842736359534e-5,0.0,-1.82921368179767e-5,1564.8407101213563
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.004568196043409093,0.684557085330084,163.26434420699323,-3.8307779128610164e-5,0.0,-1.9153889564305082e-5,1564.6913858242347
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.0047834032907048615,0.6845588900320692,163.26455941424052,-4.0112481113796505e-5,0.0,-2.0056240556898253e-5,1564.5389666820404
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.005008748929358728,0.6845607797559293,163.26478475987918,-4.200220497396767e-5,0.0,-2.1001102486983836e-5,1564.383428712448
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.005244710577948239,0.6845627585072825,163.26502072152778,-4.398095632718313e-5,0.0,-2.1990478163591565e-5,1564.224747139265
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.005491788355613168,0.684564830480474,163.26526779930543,-4.605292951864737e-5,0.0,-2.3026464759323684e-5,1564.062896933901
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.005750505942054673,0.684567000067471,163.26552651689187,-4.822251651559473e-5,0.0,-2.4111258257797363e-5,1563.89785316223
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.00602141168747097,0.6845692718671736,163.2657974226373,-5.049431621828582e-5,0.0,-2.524715810914291e-5,1563.729591215147
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.006305079774781895,0.6845716506951678,163.2660810907246,-5.287314421242861e-5,0.0,-2.6436572106214307e-5,1570.7074966804735
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.006602111436605758,0.6845741415939341,163.2663781223864,-5.5364042978789385e-5,0.0,-2.7682021489394693e-5,1570.709241671831
udbar_to_udbar,150.0,800.0,0.0,0.6845187775509554,163.25977601094982,0.00691313622956791,0.6845767498435436,163.2666891471794,-5.797229258819314e-5,0.0,-2.898614629409657e-5,1570.7020137324162
