point_id,series,process,T_MeV,muB_MeV,sqrt_s_GeV,literature_sigma_mb,model_sigma_mb,relative_error,abs_relative_error,scan_file
T250MeV_usbartousbar_45,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.0700326673385887,0.9079764568394119,,,,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_46,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.0991920910653925,0.8275788832028624,,,,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_47,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.1283515147921963,0.7492407757188131,,,,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_48,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.157510938519,0.6709836678190704,,,,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_49,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.1800432204897122,0.6063755359821417,,,,xs_T250_muB0_xi0p0.csv
T210MeV_usbartousbar_1,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.46762548170984575,25.62796610276749,,,,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_2,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.4696136242366733,22.64236749456683,18.4925312149,-0.183277489896,0.183277489896,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_3,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.4702763384122828,19.834476206016866,19.1112520848,-0.0364629806068,0.0364629806068,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_4,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.47518042331179045,16.591444384015762,24.2954297126,0.464334819214,0.464334819214,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_5,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.4804063979537374,14.521415038353423,30.9126009325,1.12875954932,1.12875954932,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_6,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.48684419280251223,17.52339491934952,39.7232554344,1.26686983985,1.26686983985,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_7,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.49744761961225903,19.614585170152562,49.0363404144,1.49999375409,1.49999375409,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_8,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5093764747732239,18.183520078738198,43.813565942,1.40952058525,1.40952058525,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_9,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5173290448805341,15.34229145674623,35.9927958043,1.3459856636,1.3459856636,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_10,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5250165293176008,12.89841531430797,29.0221947356,1.25005894355,1.25005894355,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_11,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5305833283927175,11.22183963935361,24.8868518913,1.21771587289,1.21771587289,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_12,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5358850417975911,9.999520079718456,21.7217834599,1.17228259824,1.17228259824,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_13,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5445003260805104,8.672503815871725,17.8043966409,1.05297074742,1.05297074742,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_14,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.551127467836602,7.727849801273496,15.6198933214,1.02124701218,1.02124701218,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_15,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5637190371731764,6.707986971225863,12.9211423772,0.926232479676,0.926232479676,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_16,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.5769733206853607,6.06813999180355,11.445072291,0.886092329196,0.886092329196,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_17,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.590227604197544,5.764850176787103,10.8268738137,0.878084162064,0.878084162064,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_18,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6034818877097274,5.64132104134477,10.6147244425,0.881602618379,0.881602618379,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_19,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6167361712219113,5.533027958162332,10.4190712328,0.883068603958,0.883068603958,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_20,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6299904547340947,5.328817509877936,10.0187140678,0.880100800838,0.880100800838,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_21,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.643244738246278,5.039468844980527,9.40035776152,0.865346934506,0.865346934506,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_22,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6564990217584619,4.706496729123077,8.66265489188,0.840573868515,0.840573868515,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_23,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6697533052706452,4.330924163466281,7.90799657764,0.825937439484,0.825937439484,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_24,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6830075887828286,4.008081488626886,7.19924326662,0.796181860836,0.796181860836,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_25,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.6962618722950125,3.705082451331836,6.56285472896,0.771311385149,0.771311385149,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_26,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.7095161558071958,3.440628068240142,6.00364754709,0.744927794582,0.744927794582,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_27,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.7227704393193797,3.1877798461785294,5.51637256641,0.730474760677,0.730474760677,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_28,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.7360247228315631,2.9771541169755276,5.0927164656,0.710598869088,0.710598869088,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_29,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.7492790063437464,2.789961440951294,4.72290044886,0.692819255327,0.692819255327,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_30,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.7625332898559303,2.626476996889345,4.39838307294,0.674632246217,0.674632246217,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_31,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.7757875733681137,2.4753899940048703,4.111935272,0.661126239485,0.661126239485,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_32,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.789041856880297,2.3436468830912203,3.85751073201,0.645943661496,0.645943661496,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_33,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8022961403924809,2.226509798153048,3.63011386341,0.630405519177,0.630405519177,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_34,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8155504239046643,2.11763776442771,3.42563457967,0.617667873712,0.617667873712,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_35,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8288047074168476,2.018682388341301,3.24069036682,0.605349303851,0.605349303851,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_36,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8420589909290315,1.9265440525678683,3.07248946706,0.594819211614,0.594819211614,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_37,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8553132744412149,1.8449040381446797,2.91876509898,0.58206878983,0.58206878983,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_38,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8685675579533982,1.7647126127262671,2.77760760324,0.573971638901,0.573971638901,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_39,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.8818218414655821,1.6937842310027456,2.64730647145,0.562953783011,0.562953783011,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_40,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.897726981680202,1.610954583149647,2.50329321395,0.553919173225,0.553919173225,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_41,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9109812651923859,1.5514982131333905,2.39241226951,0.542001305098,0.542001305098,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_42,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9242355487045697,1.4942362314459463,2.28873371778,0.531708085784,0.531708085784,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_43,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9374898322167531,1.4374495677721602,2.19142017014,0.524519690476,0.524519690476,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_44,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9507441157289369,1.3859744642834337,2.09976611343,0.515010678439,0.515010678439,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_45,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9639983992411203,1.3363426854848957,2.01315813101,0.506468477643,0.506468477643,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_46,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9772526827533037,1.286288862649993,1.93105978821,0.501264485979,0.501264485979,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_47,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,0.9905069662654875,1.2520063835491233,1.85299921144,0.480023772871,0.480023772871,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_48,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.003761249777671,1.2033284750144988,1.77855880807,0.478032677695,0.478032677695,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_49,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.0170155332898543,1.1562797463555952,1.7073666903,0.476603473926,0.476603473926,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_50,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.030269816802038,1.1199639591855377,1.63909796103,0.463527417634,0.463527417634,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_51,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.0435241003142215,1.0798580229528885,1.57345941581,0.457098416983,0.457098416983,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_52,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.0567783838264053,1.0411882812583826,1.51015538543,0.450415273219,0.450415273219,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_53,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.0700326673385887,1.0039033039411684,1.44893480488,0.44330116177,0.44330116177,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_54,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.083286950850772,0.9712664403511825,1.38956469789,0.430673026639,0.430673026639,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_55,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.096541234362956,0.9332910644198255,1.3318263627,0.427021444299,0.427021444299,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_56,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.1097955178751393,0.898845587533368,1.27551173599,0.419055457003,0.419055457003,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_57,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.1230498013873227,0.8656714084479611,1.22041977851,0.409795641395,0.409795641395,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_58,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.1363040848995065,0.8318246741193744,1.16635270193,0.402161703321,0.402161703321,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_59,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.14955836841169,0.7974826898353622,1.11311181006,0.395781782157,0.395781782157,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_60,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.1628126519238733,0.765429789983776,1.06049639516,0.385491405007,0.385491405007,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_61,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.1760669354360571,0.7321592758283406,1.00828269261,0.377135721549,0.377135721549,xs_T210_muB0_xi0p0.csv
T210MeV_usbartousbar_62,T210MeV_usbartousbar,usbar_to_usbar,210.0,0.0,1.1893212189482405,0.6979461078768666,0.956232900544,0.370066957538,0.370066957538,xs_T210_muB0_xi0p0.csv
T100_udtoud_1,T100_udtoud,ud_to_ud,100.0,800.0,0.7272826621007973,0.6091527145350542,,,,xs_T100_muB800_xi0p0.csv
T100_udtoud_2,T100_udtoud,ud_to_ud,100.0,800.0,0.7324749768209913,0.7804723727209018,0.761661945844,-0.0241013359787,0.0241013359787,xs_T100_muB800_xi0p0.csv
T100_udtoud_3,T100_udtoud,ud_to_ud,100.0,800.0,0.7298788194608943,0.6786878218371823,0.622122465084,-0.083345177169,0.083345177169,xs_T100_muB800_xi0p0.csv
T100_udtoud_4,T100_udtoud,ud_to_ud,100.0,800.0,0.7337730555010396,0.8802427110911086,0.826774601678,-0.060742461982,0.060742461982,xs_T100_muB800_xi0p0.csv
T100_udtoud_5,T100_udtoud,ud_to_ud,100.0,800.0,0.737667291541185,1.0008380596870845,0.988380166817,-0.0124474611544,0.0124474611544,xs_T100_muB800_xi0p0.csv
T100_udtoud_6,T100_udtoud,ud_to_ud,100.0,800.0,0.7571384717419118,1.3901622389389274,1.37487299716,-0.0109981708251,0.0109981708251,xs_T100_muB800_xi0p0.csv
T100_udtoud_7,T100_udtoud,ud_to_ud,100.0,800.0,0.7701192585423964,1.4882405193962214,1.48050853342,-0.00519538735858,0.00519538735858,xs_T100_muB800_xi0p0.csv
T100_udtoud_8,T100_udtoud,ud_to_ud,100.0,800.0,0.7921865961032204,1.5709784544815708,1.5683320341,-0.00168456822241,0.00168456822241,xs_T100_muB800_xi0p0.csv
T100_udtoud_9,T100_udtoud,ud_to_ud,100.0,800.0,0.8207443270642865,1.6083281817328068,1.60791803172,-0.000255016368289,0.000255016368289,xs_T100_muB800_xi0p0.csv
T100_udtoud_10,T100_udtoud,ud_to_ud,100.0,800.0,0.8493020580253525,1.6119625816032874,1.61094388724,-0.000631959062801,0.000631959062801,xs_T100_muB800_xi0p0.csv
T100_udtoud_11,T100_udtoud,ud_to_ud,100.0,800.0,0.8778597889864186,1.5991057887331834,1.59740148807,-0.00106578356194,0.00106578356194,xs_T100_muB800_xi0p0.csv
T100_udtoud_12,T100_udtoud,ud_to_ud,100.0,800.0,0.9064175199474847,1.5778201640178908,1.57617590117,-0.00104211042655,0.00104211042655,xs_T100_muB800_xi0p0.csv
T100_udtoud_13,T100_udtoud,ud_to_ud,100.0,800.0,0.9349752509085507,1.5521368879051094,1.55187594127,-0.00016812089078,0.00016812089078,xs_T100_muB800_xi0p0.csv
T100_udtoud_14,T100_udtoud,ud_to_ud,100.0,800.0,0.9635329818696168,1.5279194955914912,1.527086244,-0.000545350454175,0.000545350454175,xs_T100_muB800_xi0p0.csv
T100_udtoud_15,T100_udtoud,ud_to_ud,100.0,800.0,0.9920907128306824,1.4975942541146905,1.5032755151,0.00379359160151,0.00379359160151,xs_T100_muB800_xi0p0.csv
T100_udtoud_16,T100_udtoud,ud_to_ud,100.0,800.0,1.0206484437917485,1.4717888210186452,1.48132753187,0.00648103227857,0.00648103227857,xs_T100_muB800_xi0p0.csv
T100_udtoud_17,T100_udtoud,ud_to_ud,100.0,800.0,1.0492061747528145,1.4605811474225998,1.46177082829,0.000814525689683,0.000814525689683,xs_T100_muB800_xi0p0.csv
T100_udtoud_18,T100_udtoud,ud_to_ud,100.0,800.0,1.0777639057138806,1.4490070028767645,1.44493857788,-0.00280773314759,0.00280773314759,xs_T100_muB800_xi0p0.csv
T100_udtoud_19,T100_udtoud,ud_to_ud,100.0,800.0,1.1063216366749467,1.443235315035948,1.43107770072,-0.00842386143915,0.00842386143915,xs_T100_muB800_xi0p0.csv
T100_udtoud_20,T100_udtoud,ud_to_ud,100.0,800.0,1.1634370985970788,1.4166666304128945,1.41304479712,-0.00255658827169,0.00255658827169,xs_T100_muB800_xi0p0.csv
T100_udtoud_21,T100_udtoud,ud_to_ud,100.0,800.0,1.1855044361579028,1.4159102674375745,1.4098187889,-0.00430216425028,0.00430216425028,xs_T100_muB800_xi0p0.csv
T180_udtoud_1,T180_udtoud,ud_to_ud,180.0,800.0,0.060070220555890286,0.006191585605669125,0.00134273931088,-0.783134822581,0.783134822581,xs_T180_muB800_xi0p0.csv
T180_udtoud_2,T180_udtoud,ud_to_ud,180.0,800.0,0.08213755811671408,0.01154307179352898,0.00392289567323,-0.660151496638,0.660151496638,xs_T180_muB800_xi0p0.csv
T180_udtoud_3,T180_udtoud,ud_to_ud,180.0,800.0,0.16680113424876342,0.03205702564086188,0.0318685304655,-0.00587999577694,0.00587999577694,xs_T180_muB800_xi0p0.csv
T180_udtoud_4,T180_udtoud,ud_to_ud,180.0,800.0,0.19507040328092984,0.05222364340420338,0.047488956692,-0.0906617463583,0.0906617463583,xs_T180_muB800_xi0p0.csv
T180_udtoud_5,T180_udtoud,ud_to_ud,180.0,800.0,0.2236281342419959,0.0712498231658989,0.0664000494355,-0.0680671686598,0.0680671686598,xs_T180_muB800_xi0p0.csv
T180_udtoud_6,T180_udtoud,ud_to_ud,180.0,800.0,0.25218586520306197,0.09174188672675676,0.0883681516421,-0.0367742064719,0.0367742064719,xs_T180_muB800_xi0p0.csv
T180_udtoud_7,T180_udtoud,ud_to_ud,180.0,800.0,0.28074359616412803,0.11809748548426757,0.113254321904,-0.0410098789173,0.0410098789173,xs_T180_muB800_xi0p0.csv
T180_udtoud_8,T180_udtoud,ud_to_ud,180.0,800.0,0.3093013271251941,0.14481955519157008,0.140911411337,-0.0269862992572,0.0269862992572,xs_T180_muB800_xi0p0.csv
T180_udtoud_9,T180_udtoud,ud_to_ud,180.0,800.0,0.33785905808626016,0.1752063343967798,0.171199332862,-0.022870186447,0.022870186447,xs_T180_muB800_xi0p0.csv
T180_udtoud_10,T180_udtoud,ud_to_ud,180.0,800.0,0.3664167890473262,0.2085248812003151,0.203960415378,-0.0218893102641,0.0218893102641,xs_T180_muB800_xi0p0.csv
T180_udtoud_11,T180_udtoud,ud_to_ud,180.0,800.0,0.3949745200083923,0.2436757827528062,0.239010946431,-0.0191436189069,0.0191436189069,xs_T180_muB800_xi0p0.csv
T180_udtoud_12,T180_udtoud,ud_to_ud,180.0,800.0,0.42353225096945835,0.2799260971546689,0.276156701089,-0.0134656829201,0.0134656829201,xs_T180_muB800_xi0p0.csv
T180_udtoud_13,T180_udtoud,ud_to_ud,180.0,800.0,0.4520899819305244,0.319108179154858,0.315176898542,-0.0123195858624,0.0123195858624,xs_T180_muB800_xi0p0.csv
T180_udtoud_14,T180_udtoud,ud_to_ud,180.0,800.0,0.4806477128915905,0.35865673210483706,0.355801405409,-0.00796116855003,0.00796116855003,xs_T180_muB800_xi0p0.csv
T180_udtoud_15,T180_udtoud,ud_to_ud,180.0,800.0,0.5092054438526565,0.4026029364523076,0.397740040283,-0.0120786405895,0.0120786405895,xs_T180_muB800_xi0p0.csv
T180_udtoud_16,T180_udtoud,ud_to_ud,180.0,800.0,0.5377631748137226,0.4443503151010315,0.44067974693,-0.00826052789067,0.00826052789067,xs_T180_muB800_xi0p0.csv
T180_udtoud_17,T180_udtoud,ud_to_ud,180.0,800.0,0.5682680237948614,0.4914094559562159,0.487261864604,-0.00844019442835,0.00844019442835,xs_T180_muB800_xi0p0.csv
T180_udtoud_18,T180_udtoud,ud_to_ud,180.0,800.0,0.5948786367358547,0.5311433109465975,0.528178804379,-0.00558136854233,0.00558136854233,xs_T180_muB800_xi0p0.csv
T180_udtoud_19,T180_udtoud,ud_to_ud,180.0,800.0,0.6234363676969208,0.5761889281434396,0.572048572938,-0.00718575974514,0.00718575974514,xs_T180_muB800_xi0p0.csv
T180_udtoud_20,T180_udtoud,ud_to_ud,180.0,800.0,0.6519940986579869,0.6212345453402817,0.615556267111,-0.00914031306245,0.00914031306245,xs_T180_muB800_xi0p0.csv
T180_udtoud_21,T180_udtoud,ud_to_ud,180.0,800.0,0.6805518296190529,0.6637148658885872,0.658407009532,-0.0079971937184,0.0079971937184,xs_T180_muB800_xi0p0.csv
T180_udtoud_22,T180_udtoud,ud_to_ud,180.0,800.0,0.7088210986512193,0.7042409808625285,0.6999240017,-0.00612997436887,0.00612997436887,xs_T180_muB800_xi0p0.csv
T180_udtoud_23,T180_udtoud,ud_to_ud,180.0,800.0,0.7391096011856833,0.7481039102740388,0.743188463236,-0.0065705404963,0.0065705404963,xs_T180_muB800_xi0p0.csv
T180_udtoud_24,T180_udtoud,ud_to_ud,180.0,800.0,0.7662250225022509,0.7838264085376894,0.780708061504,-0.0039783643419,0.0039783643419,xs_T180_muB800_xi0p0.csv
T180_udtoud_25,T180_udtoud,ud_to_ud,180.0,800.0,0.794782753463317,0.8237414324374601,0.818905761497,-0.00587037479262,0.00587037479262,xs_T180_muB800_xi0p0.csv
T180_udtoud_26,T180_udtoud,ud_to_ud,180.0,800.0,0.823340484424383,0.8603582177891136,0.855722623989,-0.00538798108052,0.00538798108052,xs_T180_muB800_xi0p0.csv
T180_udtoud_27,T180_udtoud,ud_to_ud,180.0,800.0,0.8518982153854491,0.8944097064922314,0.891205751838,-0.00358220022713,0.00358220022713,xs_T180_muB800_xi0p0.csv
T180_udtoud_28,T180_udtoud,ud_to_ud,180.0,800.0,0.8804559463465151,0.9291941370949317,0.925456383817,-0.00402257518551,0.00402257518551,xs_T180_muB800_xi0p0.csv
T180_udtoud_29,T180_udtoud,ud_to_ud,180.0,800.0,0.9090136773075812,0.9625126838984679,0.958630017171,-0.00403388629774,0.00403388629774,xs_T180_muB800_xi0p0.csv
T180_udtoud_30,T180_udtoud,ud_to_ud,180.0,800.0,0.9375714082686473,0.99436534690284,0.990957121949,-0.00342753794117,0.00342753794117,xs_T180_muB800_xi0p0.csv
T180_udtoud_31,T180_udtoud,ud_to_ud,180.0,800.0,0.9661291392297133,1.0262180099072138,1.02272041928,-0.00340823352987,0.00340823352987,xs_T180_muB800_xi0p0.csv
T180_udtoud_32,T180_udtoud,ud_to_ud,180.0,800.0,0.9946868701907794,1.057704201961795,1.05426938092,-0.00324743065249,0.00324743065249,xs_T180_muB800_xi0p0.csv
T180_udtoud_33,T180_udtoud,ud_to_ud,180.0,800.0,1.0232446011518455,1.0906562778155413,1.08603401973,-0.00423805206116,0.00423805206116,xs_T180_muB800_xi0p0.csv
T180_udtoud_34,T180_udtoud,ud_to_ud,180.0,800.0,1.0518023321129115,1.1225089408199151,1.11853659211,-0.00353881253175,0.00353881253175,xs_T180_muB800_xi0p0.csv
T180_udtoud_35,T180_udtoud,ud_to_ud,180.0,800.0,1.0803600630739776,1.1572933714226137,1.15243779133,-0.00419563458538,0.00419563458538,xs_T180_muB800_xi0p0.csv
T180_udtoud_36,T180_udtoud,ud_to_ud,180.0,800.0,1.1089177940350436,1.1928107439248947,1.1885962247,-0.00353326732456,0.00353326732456,xs_T180_muB800_xi0p0.csv
T180_udtoud_37,T180_udtoud,ud_to_ud,180.0,800.0,1.1374755249961097,1.2327257678246655,1.22818178553,-0.00368612583347,0.00368612583347,xs_T180_muB800_xi0p0.csv
T180_udtoud_38,T180_udtoud,ud_to_ud,180.0,800.0,1.1660332559571758,1.2781378559712975,,,,xs_T180_muB800_xi0p0.csv
T180_udtoud_39,T180_udtoud,ud_to_ud,180.0,800.0,1.1829082787978058,1.305055560546534,,,,xs_T180_muB800_xi0p0.csv
T180_ustous_1,T180_ustous,us_to_us,180.0,800.0,0.4134400945549812,0.027419579153270313,0.0240771391792,-0.12189975475,0.12189975475,xs_T180_muB800_xi0p0.csv
T180_ustous_2,T180_ustous,us_to_us,180.0,800.0,0.44198005459087364,0.05896143531056364,0.0536237230576,-0.0905288723859,0.0905288723859,xs_T180_muB800_xi0p0.csv
T180_ustous_3,T180_ustous,us_to_us,180.0,800.0,0.4705219173041204,0.10443214546995883,0.0970993390204,-0.0702159896897,0.0702159896897,xs_T180_muB800_xi0p0.csv
T180_ustous_4,T180_ustous,us_to_us,180.0,800.0,0.4977718020091042,0.18721667420986599,0.184061459213,-0.0168532798183,0.0168532798183,xs_T180_muB800_xi0p0.csv
T180_ustous_5,T180_ustous,us_to_us,180.0,800.0,0.5250211058967893,0.26574923699123687,0.261289328815,-0.0167823931578,0.0167823931578,xs_T180_muB800_xi0p0.csv
T180_ustous_6,T180_ustous,us_to_us,180.0,800.0,0.5535681759375333,0.3493410212616457,0.342628240147,-0.0192155535891,0.0192155535891,xs_T180_muB800_xi0p0.csv
T180_ustous_7,T180_ustous,us_to_us,180.0,800.0,0.5782242394942583,0.43453391190563284,0.426313403813,-0.0189179897535,0.0189179897535,xs_T180_muB800_xi0p0.csv
T180_ustous_8,T180_ustous,us_to_us,180.0,800.0,0.5963955238201497,0.5240906013238238,0.514262016683,-0.0187535983596,0.0187535983596,xs_T180_muB800_xi0p0.csv
T180_ustous_9,T180_ustous,us_to_us,180.0,800.0,0.6145676113596177,0.6195273442407103,0.613865260553,-0.00913936041745,0.00913936041745,xs_T180_muB800_xi0p0.csv
T180_ustous_10,T180_ustous,us_to_us,180.0,800.0,0.6372053827910444,0.7001828742021088,0.696267680295,-0.00559167333468,0.00559167333468,xs_T180_muB800_xi0p0.csv
T180_ustous_11,T180_ustous,us_to_us,180.0,800.0,0.6692088387111701,0.7656123914186219,0.762008227189,-0.00470755733619,0.00470755733619,xs_T180_muB800_xi0p0.csv
T180_ustous_12,T180_ustous,us_to_us,180.0,800.0,0.6963073815664154,0.7955241994074136,0.792702293249,-0.00354722855818,0.00354722855818,xs_T180_muB800_xi0p0.csv
T180_ustous_13,T180_ustous,us_to_us,180.0,800.0,0.724846340193174,0.8197350797741283,0.816255260306,-0.00424505374283,0.00424505374283,xs_T180_muB800_xi0p0.csv
T180_ustous_14,T180_ustous,us_to_us,180.0,800.0,0.7533852988199321,0.8439459601408421,0.840322500663,-0.00429347333656,0.00429347333656,xs_T180_muB800_xi0p0.csv
T180_ustous_15,T180_ustous,us_to_us,180.0,800.0,0.7822128802492485,0.8709672363813974,0.866415843338,-0.00522567652742,0.00522567652742,xs_T180_muB800_xi0p0.csv
T180_ustous_16,T180_ustous,us_to_us,180.0,800.0,0.8104639671302993,0.897865952717205,0.893294314501,-0.00509167120405,0.00509167120405,xs_T180_muB800_xi0p0.csv
