m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.65,0.01,522.91649806,1.973269804,0.04605151909693453,0.00049057072280069,0.04605413196195749,-1.3367313989573666
2.66,0.01,524.889767864,1.973269804,0.04123623183270736,0.0005078457498627412,0.04123935890707373,-1.3846880947290736
2.67,0.01,526.863037668,1.973269804,0.033452219982837816,0.0005367205485740587,0.03345652538336035,-1.4755191645448533
2.68,0.01,528.836307472,1.973269804,0.028061584554098483,-0.009236834609904425,0.029542708767097622,-1.529549686794228
2.69,0.01,530.809577276,1.973269804,0.027277958223143314,-0.014149916744556616,0.03072958100432604,-1.512443361277943
2.7,0.01,532.78284708,1.973269804,0.026501203803862318,-0.017886420936254963,0.03197245465964017,-1.4952240198367497
2.71,0.01,534.756116884,1.973269804,0.025728896521616244,-0.02106660329276322,0.03325323879736677,-1.4781660489075659
2.72,0.01,536.729386688,1.973269804,0.024960208561895236,-0.023909600463674727,0.034564157819710624,-1.4613740205465802
2.73,0.01,538.702656492,1.973269804,0.024194757898277616,-0.02652292209267644,0.03590058086007037,-1.4448985246171535
2.74,0.01,540.6759262960001,1.973269804,0.02343234458885019,-0.028968627744518388,0.03725930979407828,-1.4287651944048736
2.75,0.01,542.6491961,1.973269804,0.022672859043252704,-0.03128630234804871,0.03863795092663073,-1.4129859134380605
2.76,0.01,544.6224659039999,1.973269804,0.0219162423381633,-0.03350297658587907,0.040034623993976295,-1.3975642460404905
2.77,0.01,546.595735708,1.973269804,0.021162466488717897,-0.035638049395072764,0.041447805159884575,-1.3824984622714531
2.78,0.01,548.569005512,1.973269804,0.020411523634010983,-0.037705981298678144,0.04287623260919801,-1.3677833816388916
2.79,0.01,550.542275316,1.973269804,0.019663419660657586,-0.03971787954330952,0.044318845068074375,-1.3534115656780408
2.8,0.01,552.51554512,1.973269804,0.01891817022388887,-0.04168248545133777,0.04577473930041569,-1.3393741204443612
2.81,0.01,554.488814924,1.973269804,0.018175798149350872,-0.0436068180241471,0.04724313935966816,-1.3256612507435432
2.82,0.01,556.4620847279999,1.973269804,0.01743633167210787,-0.045496609418168917,0.04872337355653002,-1.3122626492285758
2.83,0.01,558.435354532,1.973269804,0.016699803205344088,-0.04735660893267781,0.05021485673284153,-1.2991677720479309
2.84,0.01,560.408624336,1.973269804,0.015966248456400524,-0.04919080090630472,0.05171707632470363,-1.2863660346798462
2.85,0.01,562.38189414,1.973269804,0.015235705777608737,-0.051002564502692194,0.0532295812156468,-1.2738469506307235
2.86,0.01,564.355163944,1.973269804,0.014508215680078637,-0.05279479322712382,0.054751972696099625,-1.2616002287143924
