m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.53,0.01,499.23726041199996,1.973269804,0.11519546046644813,-0.10188509047816588,0.15378740447065573,-0.8130792327588675
2.54,0.01,501.210530216,1.973269804,0.11465457384445303,-0.10303368988092111,0.15414802156995386,-0.8120620449028686
2.55,0.01,503.18380002,1.973269804,0.11411635252967103,-0.10419011579308037,0.15452547409295223,-0.8109999152938965
2.56,0.01,505.157069824,1.973269804,0.11358085080763117,-0.10535438368553224,0.15491983679291593,-0.8098929692122482
2.57,0.01,507.13033962799994,1.973269804,0.11304812331381484,-0.10652650922043966,0.15533117958564502,-0.808741359707051
2.58,0.01,509.103609432,1.973269804,0.11251822508511905,-0.10770650836972473,0.15575956767243257,-0.8075452669177723
2.59,0.01,511.07687923599997,1.973269804,0.1119912116370846,-0.10889439759400471,0.15620506173393822,-0.8063048971712613
2.6,0.01,513.0501490400001,1.973269804,0.11146713908496449,-0.11009019412455964,0.1566677182388575,-0.8050204817384102
2.61,0.01,515.0234188439999,1.973269804,0.11094606434392656,-0.11129391643156394,0.15714758995314765,-0.8036922750223161
2.62,0.01,516.996688648,1.973269804,0.11042804548316958,-0.11250558505507097,0.15764472683162217,-0.8023205516920354
2.63,0.01,518.969958452,1.973269804,0.1099131424100781,-0.11372522421476125,0.15815917772028226,-0.8009056016134048
2.64,0.01,520.943228256,1.973269804,0.1094014183637818,-0.11495286533143304,0.15869099403530684,-0.7994477194439729
2.65,0.01,522.91649806,1.973269804,0.10889294383117534,-0.1161885562757579,0.15924023934189646,-0.7979471783324334
2.66,0.01,524.889767864,1.973269804,0.10838781064106173,-0.11743239472638509,0.15980702370902278,-0.7964041368428242
2.67,0.01,526.863037668,1.973269804,0.10788625408950803,-0.11868481791696842,0.16039180099197664,-0.7948178360203794
2.68,0.01,528.836307472,1.973269804,0.107389898056198,-0.11994381137442092,0.16099412440068508,-0.7931899735763714
2.69,0.01,530.809577276,1.973269804,0.10689549430415864,-0.12121027861195255,0.16161243251593477,-0.7915252328845767
2.7,0.01,532.78284708,1.973269804,0.10640431013946036,-0.12248487349269356,0.16224802448959313,-0.7898205824073576
2.71,0.01,534.756116884,1.973269804,0.10591653841230772,-0.123767551437586,0.16290095118844872,-0.7880763798124945
2.72,0.01,536.729386688,1.973269804,0.10543228517784006,-0.12505830410987268,0.16357122664044185,-0.7862930894806834
2.73,0.01,538.702656492,1.973269804,0.10495163224032512,-0.12635713324242087,0.16425885130230075,-0.7844712186133956
2.74,0.01,540.6759262960001,1.973269804,0.10447465156641367,-0.12766404462087835,0.16496381757490083,-0.7826113015481346
2.75,0.01,542.6491961,1.973269804,0.1040014103271231,-0.12897904598427626,0.16568611182909893,-0.7807138935647796
