mode,key,xi,field,p104,p128,abs_delta,rel_delta,signed_rel_delta
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,sigma_over_T,0.014960392776296938,0.015045200124041367,8.480734774442972e-05,0.005636837466117346,0.005668791522559316
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tau_u,1.876046832634346,1.8760015303774842,4.530225686183442e-05,2.4147721727298762e-05,-2.4147721727298762e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tau_d,1.876046832634346,1.8760015303774842,4.530225686183442e-05,2.4147721727298762e-05,-2.4147721727298762e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tau_s,2.4811364237105287,2.4811240216576844,1.2402052844251443e-05,4.99853725322537e-06,-4.99853725322537e-06
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tau_ubar,0.7969430559464599,0.7969435710725236,5.151260636937494e-07,6.463770866493028e-07,6.463775044529109e-07
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tau_dbar,0.7969430559464599,0.7969435710725236,5.151260636937494e-07,6.463770866493028e-07,6.463775044529109e-07
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tau_sbar,1.3795477546413186,1.3795136446649943,3.410997632435908e-05,2.472547703375999e-05,-2.472547703375999e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tauinv_u,0.5330357337592684,0.5330486056686652,1.2871909396805492e-05,2.4147721727287422e-05,2.414830485383322e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tauinv_d,0.5330357337592684,0.5330486056686652,1.2871909396805492e-05,2.4147721727287422e-05,2.414830485383322e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tauinv_s,0.40304111875658344,0.4030431333827003,2.0146261168751955e-06,4.99853725323799e-06,4.9985622387375526e-06
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tauinv_ubar,1.2547947968658653,1.2547939857952601,8.110706051223104e-07,6.463770866345185e-07,-6.463770866345185e-07
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tauinv_dbar,1.2547947968658653,1.2547939857952601,8.110706051223104e-07,6.463770866345185e-07,-6.463770866345185e-07
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,tauinv_sbar,0.7248752329418269,0.7248931562709141,1.792332908723271e-05,2.47254770336585e-05,2.4726088397989317e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,eta,2.2486342844264264,2.2485937072154876,4.057721093886357e-05,1.804526917511349e-05,-1.804526917511349e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,sigma,0.01901392613633739,0.0190135386150617,3.8752127569027794e-07,2.0380918328576473e-05,-2.0380918328576473e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,zeta,0.5902300374987075,0.5902193506659663,1.068683274119131e-05,1.810621632623147e-05,-1.810621632623147e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,eta_over_s,0.1950643620515773,0.19506084206265695,3.5199889203418877e-06,1.8045269178442557e-05,-1.8045269178442557e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,zeta_over_s,0.05120123202147636,0.051200304960893034,9.2706058332781e-07,1.810621632969602e-05,-1.810621632969602e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.5000000000,0.5,sigma_over_T,0.018662815104489708,0.018662434739179282,3.803653104254845e-07,2.0380918328552702e-05,-2.0380918328552702e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tau_u,2.130901883368915,2.130859036396504,4.284697241097035e-05,2.0107435609954086e-05,-2.0107435609954086e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tau_d,2.130901883368915,2.130859036396504,4.284697241097035e-05,2.0107435609954086e-05,-2.0107435609954086e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tau_s,2.065388142151154,2.069676472028687,0.004288329877533137,0.0020719807832234455,0.0020762828012882524
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tau_ubar,0.32969420583549325,0.329683491751534,1.071408395925122e-05,3.2497034432559e-05,-3.2497034432559e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tau_dbar,0.32969420583549325,0.329683491751534,1.071408395925122e-05,3.2497034432559e-05,-3.2497034432559e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tau_sbar,0.3801432780198123,0.38282979297569814,0.0026865149558858437,0.007017517981042772,0.007067111563513765
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tauinv_u,0.46928486374934314,0.46929430005426365,9.436304920507066e-06,2.0107435610055276e-05,2.0107839927151867e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tauinv_d,0.46928486374934314,0.46929430005426365,9.436304920507066e-06,2.0107435610055276e-05,2.0107839927151867e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tauinv_s,0.48417049541035645,0.4831673034480624,0.0010031919622940366,0.002071980783223451,-0.002071980783223451
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tauinv_ubar,3.0331136619943138,3.033212232396671,9.857040235727865e-05,3.249703443250127e-05,3.249809052406802e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tauinv_dbar,3.0331136619943138,3.033212232396671,9.857040235727865e-05,3.249703443250127e-05,3.249809052406802e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,tauinv_sbar,2.630587091291095,2.6121268990772606,0.018460192213834326,0.007017517981042796,-0.007017517981042796
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,eta,7.880170800432577,7.884372895445465,0.004202095012888485,0.0005329650269732793,0.000533249230163617
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,sigma,0.05502374173794699,0.05503557843884556,1.183670089856953e-05,0.0002150736166373219,0.0002151198832486228
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,zeta,1.161871278221181,1.1628679603329688,0.0009966821117877167,0.0008570896660548913,0.0008578248989110324
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,eta_over_s,0.3827191494425429,0.38292323413434975,0.0002040846918068273,0.0005329650269673206,0.0005332492301576518
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,zeta_over_s,0.05642902909390247,0.05647743532008025,4.840622617778567e-05,0.0008570896660488954,0.0008578248989050262
