window_id,channel,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.001,4.861208520213931,-0.4275039682524733,-0.004439897367340708,,,5.471077392383076,,5.1170693768253335,0.0,5.1170693768253335,0.280024371339913
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.005,4.865208520213931,-0.4277968728895809,-0.009935804921430182,,,5.4612314513458395,,5.107860520917388,0.0,5.107860520917388,0.27960213433295705
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.01,4.8702085202139305,-0.4281627905284493,-0.014065299733114744,,,5.44896152176062,,5.096384521505693,0.0,5.096384521505693,0.27908743646709466
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.02,4.88020852021393,-0.4288938890573073,-0.019930780940808464,,,5.424546604241681,,5.073549379939644,0.0,5.073549379939644,0.2780990047907964
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.05,4.9102085202139305,-0.43108122861889187,-0.031700272050426685,,,5.352289489471469,,5.005967687572585,0.0,5.005967687572585,0.2754180504680395
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.1,4.96020852021393,-0.4347069040852827,-0.045270843403728785,,,5.2350664805587925,,4.8963296352939825,0.0,4.8963296352939825,0.2716764130956003
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.2,5.060208520213931,-0.4418837518144103,-0.06526293704811159,,,5.012016282229245,,4.687711979664403,0.0,4.687711979664403,0.2658950859515257
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,0.5,5.360208520213931,-0.4628208814535184,-0.10902361216038094,,,4.423030757428092,,4.1368369734820085,0.0,4.1368369734820085,0.25436980545324256
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,1.0,5.860208520213931,-0.49575714565238793,-0.16770000637546853,,,3.6509883059091472,,3.4147498043666853,0.0,3.4147498043666853,0.24278418487907716
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,2.0,6.860208520213931,-0.5544414864191047,-0.27416738538599883,,,2.613879426901147,,2.444747425567599,0.0,2.444747425567599,0.24129463536751095
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.0001,0.8483056785650738,0.0030018390110865267,-0.0002533870304455565,,,110189.89377832373,,96922.26090334526,0.0,96922.26090334526,636.160474496198
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.0005,0.8487056785650737,0.002964550094341045,-0.0005668714822271269,,,109770.68253322932,,96553.52562030681,0.0,96553.52562030681,634.08552439551
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.001,0.8492056785650738,0.0029179390595582833,-0.0008021738149815961,,,109195.92160075143,,96047.96991873608,0.0,96047.96991873608,631.1948354986068
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.005,0.8532056785650738,0.0025451346305509492,-0.001802595175322135,,,102805.99025802355,,90427.43094262683,0.0,90427.43094262683,597.4942785386268
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.01,0.8582056785650738,0.002079387079791939,-0.0025649478895214393,,,91719.48842509835,,80675.8213683629,0.0,80675.8213683629,536.6731369197158
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.02,0.8682056785650738,0.0011487890232343423,-0.0036717507698820926,,,67560.8574230556,,59426.058284297374,0.0,59426.058284297374,400.6452651948902
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.05,0.8982056785650738,-0.0016357789022078961,-0.0060157346836003205,,,25730.199651379837,,22632.10389079071,0.0,22632.10389079071,158.70056484250344
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.1,0.9482056785650738,-0.006252664421977361,-0.009001715531979414,,,8324.544356227798,,7322.211069728,0.0,7322.211069728,54.672465593614056
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.2,1.0482056785650737,-0.015396677784994539,-0.014121614090544885,,,2291.067941542892,,2015.2073585281378,0.0,2015.2073585281378,16.909886689682164
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,0.5,1.3482056785650738,-0.04212034078222704,-0.028847010787160184,,,383.6896390671228,,337.49072649428325,0.0,337.49072649428325,3.814598419785706
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,1.0,1.8482056785650738,-0.08436039128732031,-0.055794818241998057,,,97.75422034110505,,85.9839294097548,0.0,85.9839294097548,1.4396000731769771
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,2.0,2.8482056785650736,-0.16064205636029638,-0.11952453506059163,,,24.942641432145557,,21.939373182158274,0.0,21.939373182158274,0.6973717061700208
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.0001,0.8757369872853235,-0.00039315198040257293,-0.0002614860402987985,,,4.485442807799707e6,,3.946648200658519e6,0.0,3.946648200658519e6,26831.797413046275
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.0005,0.8761369872853234,-0.0004304103054537656,-0.0005849815127532988,,,1.895891295522944e6,,1.6681554733261303e6,0.0,1.6681554733261303e6,11347.178232699856
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.001,0.8766369872853235,-0.00047698316669153584,-0.0008277854318122413,,,1.0956002570763016e6,,963995.9684055136,0.0,963995.9684055136,6561.663071017993
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.005,0.8806369872853235,-0.0008494828735663429,-0.0018598674596698086,,,239192.7844365395,,210460.77561523742,0.0,210460.77561523742,1440.1343769485916
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.01,0.8856369872853235,-0.0013148497520651947,-0.002645948369870765,,,114549.20827484848,,100789.4752194371,0.0,100789.4752194371,694.2234864359515
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.02,0.8956369872853235,-0.0022446859459404056,-0.0037863175292187226,,,51613.394910400224,,45413.556895400376,0.0,45413.556895400376,316.90398483646084
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.05,0.9256369872853235,-0.005026961826175125,-0.006196950285066122,,,15705.357927032403,,13818.819068578494,0.0,13818.819068578494,100.19097970880354
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.1,0.9756369872853234,-0.009640004191683982,-0.00925815508081198,,,5597.752774480454,,4925.346696367512,0.0,4925.346696367512,37.96405695257135
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.2,1.0756369872853235,-0.018776244743072823,-0.014484721141728631,,,1778.2377068515352,,1564.6345181098832,0.0,1564.6345181098832,13.516197782504403
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,0.5,1.3756369872853234,-0.04547591984906196,-0.029423112814776897,,,340.8573208218207,,299.9132949736735,0.0,299.9132949736735,3.469959653511265
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,1.0,1.8756369872853234,-0.08767390954024079,-0.05661359575413186,,,91.81207402275015,,80.78354184131999,0.0,80.78354184131999,1.3773021583633969
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,2.0,2.8756369872853234,-0.1638646556894756,-0.12069100191718754,,,24.144124976960043,,21.243915367983146,0.0,21.243915367983146,0.6847011950914884
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.0001,0.9036849410857009,-0.003818682862006151,-0.00026972932735213993,,,68235.66522208301,,60058.68698847677,0.0,60058.68698847677,422.8257078157307
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.0005,0.9040849410857008,-0.0038559089830636495,-0.0006034142510011598,,,65650.64483984077,,57783.44090579217,0.0,57783.44090579217,407.01708061911796
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.001,0.9045849410857009,-0.0039024416558728348,-0.0008538534279122806,,,62664.036612691736,,55154.73100624227,0.0,55154.73100624227,388.75095836937294
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.005,0.9085849410857009,-0.004274620531127926,-0.0019181599737495211,,,45554.52029509608,,40095.52286782794,0.0,40095.52286782794,284.0631598406525
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.01,0.9135849410857009,-0.004739586619051606,-0.002728391152144932,,,33436.09404307202,,29429.30064086668,0.0,29429.30064086668,209.83286349213836
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.02,0.9235849410857009,-0.005668620762233179,-0.0039029225277861365,,,21112.16093736962,,18582.198345411343,0.0,18582.198345411343,134.18247813742198
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.05,0.9535849410857009,-0.00844848438452006,-0.006381381592596839,,,8920.69259116988,,7851.686977913625,0.0,7851.686977913625,58.84886245258508
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.1,1.003584941085701,-0.013057484371093109,-0.009519125835183587,,,3829.779260105433,,3370.8400595059657,0.0,3370.8400595059657,26.817575241675495
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.2,1.1035849410857008,-0.02218555781804432,-0.014854190139496008,,,1402.827656480096,,1234.7206822870166,0.0,1234.7206822870166,10.98000489543555
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,0.5,1.4035849410857009,-0.04886009435465688,-0.03000906118415424,,,304.1498904360509,,267.7022786811932,0.0,267.7022786811932,3.170660263826195
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,1.0,1.9035849410857009,-0.09101420639885816,-0.057445823775426584,,,86.32888495455883,,75.98371705874776,0.0,75.98371705874776,1.3193527987432958
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,2.0,2.903584941085701,-0.1671107360892532,-0.12187527803049128,,,23.375637738200368,,20.57443282051112,0.0,20.57443282051112,0.6724529630316832
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.0001,0.8483056785650736,0.0030018390110865267,-0.0002533870304455565,0.0033849174267857897,-1.8800055479898038e-6,110189.89377832373,87277.7835146939,24230.565225836308,1.0565133452459199,24550.50214530456,162.1140248324058
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.0005,0.8487056785650735,0.002964550094341045,-0.0005668714822271269,0.003384557161757563,-4.205805826420044e-6,109770.68253322932,87296.25698515371,24138.381405076692,1.056687624872331,24453.24478538494,161.54843347628807
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.001,0.8492056785650736,0.0029179390595582833,-0.0008021738149815961,0.0033841068464173884,-5.951417456962961e-6,109195.92160075143,87319.35593068226,24011.992479684013,1.0569055308857405,24320.411865722817,160.7662150229658
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.005,0.8532056785650736,0.0025451346305509492,-0.001802595175322135,0.0033805055505492115,-1.3370532468435296e-5,102805.99025802355,87504.40164747527,22606.8577356567,1.0586506715206456,22861.112993959152,151.83919572509666
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.01,0.8582056785650736,0.002079387079791939,-0.0025649478895214393,0.0033760073560568237,-1.9019635136331903e-5,91719.48842509835,87736.32667625156,20168.955342090718,1.0608366084726777,20355.524253749238,136.0039890133421
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.02,0.8682056785650736,0.0011487890232343423,-0.0036717507698820926,0.003367022655729788,-2.7210897602844085e-5,67560.8574230556,88202.22868083572,14856.51457107434,1.0652233713900678,14934.644940762955,100.98213034594366
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.05,0.8982056785650736,-0.0016357789022078961,-0.0060157346836003205,0.003340162350485815,-4.450354212164278e-5,25730.199651379837,89616.45426920074,5658.025972697675,1.0785029734083276,5620.122706304212,39.395793186333876
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.1,0.9482056785650735,-0.006252664421977361,-0.009001715531979414,0.003295707073841154,-6.639752997664615e-5,8324.544356227798,92029.3918992839,1830.5527674319992,1.1010362341215518,1781.9263251278703,13.277101129888523
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.2,1.0482056785650735,-0.015396677784994539,-0.014121614090544885,0.0032079584805030435,-0.00010354484013333341,2291.067941542892,97071.17673994551,503.8018396320342,1.1476258461813245,470.57557280273556,3.987676670172049
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,0.5,1.3482056785650736,-0.04212034078222704,-0.028847010787160184,0.002953854040683699,-0.00020768225797713268,383.6896390671228,114046.0791790431,84.3726816235708,1.299868141369731,69.26442139035188,1.1531405042765583
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,1.0,1.8482056785650736,-0.08436039128732031,-0.055794818241998057,0.002559818557023111,-0.00038899687444546055,97.75422034110505,149164.9089118213,21.495982352438688,1.5943840357324963,14.405718419941163,1.4250356820355237
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,2.0,2.8482056785650736,-0.16064205636029638,-0.11952453506059163,0.0018751873551439923,-0.0007760597881023011,24.942641432145557,242801.16332427927,5.484843295539568,2.250861534830631,4.130427464347343,0.399039372079961
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.0001,0.875736987285323,-0.00039315198040257293,-0.0002614860402987985,0.0033520008334321496,-1.93568647490116e-6,4.485442807799707e6,89000.33048093427,986662.0501646295,1.0728221561232705,984950.4505946832,6691.5217486740985
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.0005,0.876136987285323,-0.0004304103054537656,-0.0005849815127532988,0.0033516419351133178,-4.330305081225468e-6,1.895891295522944e6,89019.27314132606,417038.86833153246,1.0730003198032967,416248.4540896077,2829.252602357198
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.001,0.876636987285323,-0.00047698316669153584,-0.0008277854318122413,0.003351193327657283,-6.127473470853092e-6,1.0956002570763016e6,89042.95881032421,240998.9921013783,1.0732230827073592,240493.85533805567,1635.625374552459
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.005,0.880636987285323,-0.0008494828735663429,-0.0018598674596698086,0.003347605688053204,-1.3763981706600535e-5,239192.7844365395,89232.70615529448,52615.19390380935,1.0750071335946885,52420.43448240792,358.23521575382966
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.01,0.885636987285323,-0.0013148497520651947,-0.002645948369870765,0.0033431245566779644,-1.957566045137039e-5,114549.20827484848,89470.52677912152,25197.368804859274,1.0772418342989056,25053.541807873873,172.24665551995213
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.02,0.895636987285323,-0.0022446859459404056,-0.0037863175292187226,0.0033341739674362368,-2.7996116298678347e-5,51613.394910400224,89948.28113352186,11353.389223850092,1.0817265349112146,11243.047172405411,78.23621281496062
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.05,0.9256369872853231,-0.005026961826175125,-0.006196950285066122,0.0033074158904637663,-4.573977030696699e-5,15705.357927032403,91398.55510620787,3454.704767144623,1.0953032229502178,3379.6232454951296,24.391243348581327
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.1,0.975636987285323,-0.009640004191683982,-0.00925815508081198,0.003263130655810243,-6.813330265594044e-5,5597.752774480454,93873.23363795606,1231.3366740918777,1.1183425755268022,1180.0107522369813,9.059790918036844
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.2,1.075636987285323,-0.018776244743072823,-0.014484721141728631,0.003175720881328097,-0.00010596419616447158,1778.2377068515352,99044.89495407882,391.1586295274707,1.1659856759215335,359.39476954844775,3.146747317394117
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,0.5,1.375636987285323,-0.04547591984906196,-0.029423112814776897,0.0029226227053927205,-0.00021133983075108398,340.8573208218207,116463.40693559262,74.97832374341834,1.3217157583077905,60.407524894111305,1.078150091380027
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,1.0,1.875636987285323,-0.08767390954024079,-0.05661359575413186,0.0025302298624025545,-0.00039377491895750043,91.81207402275015,152505.93536057437,20.19588546032999,1.62294749381078,13.269316432735598,1.379217413742456
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,2.0,2.875636987285323,-0.1638646556894756,-0.12069100191718754,0.0018487517097647323,-0.000781707916673439,24.144124976960043,248203.61693118347,5.310978841995784,2.290395290598358,4.039352997635897,0.39562916861886305
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.0001,0.9036849411286162,-0.003818682866000067,-0.00026972938524316584,0.0033188506473785253,-1.992145639970303e-6,68235.66493464848,90787.1588996464,15014.671683872344,1.0897188993965656,14760.58179126549,103.2647491066312
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.0005,0.9040849411286161,-0.003855908987057788,-0.0006034142769269908,0.003318493130511272,-4.456544389558898e-6,65650.64457223199,90806.59075707813,14445.860167563736,1.089901106497884,14199.065298023985,99.38472898525472
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.001,0.9045849411286162,-0.003902441659866751,-0.0008538534462766962,0.003318046249365297,-6.305990044730533e-6,62664.03636713797,90830.88816963161,13788.682697529128,1.0901289255841582,13550.334039876472,94.901710660531
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.005,0.9085849411286162,-0.004274620535119844,-0.0019181599820767155,0.0033144724133629937,-1.4162928500915381e-5,45554.520157979096,91025.53766595044,10023.880686785411,1.0919534834722782,9834.437181843961,69.21309648376392
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.01,0.9135849411286162,-0.004739586623041303,-0.0027283911581341604,0.003310008529091651,-2.0139452668750287e-5,33436.0939642539,91269.50538904125,7357.325142873493,1.0942389493301548,7203.444098035018,51.00661643437528
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.02,0.9235849411286162,-0.005668620766217547,-0.0039029225321639575,0.003301092418343022,-2.879229696059458e-5,21112.160902003994,91759.61789111572,4645.549578571061,1.0988256081308547,4529.66500138811,32.46845192392515
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.05,0.9535849411286162,-0.008448484388489108,-0.006381381595636001,0.003274437667540729,-4.6993226274660124e-5,8920.692582746233,93247.47998876193,1962.9217426248563,1.1127115841119604,1890.2656651291773,14.059399521491114
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.1,1.0035849411286162,-0.013057484375036399,-0.009519125837649958,0.0032303242905696683,-6.989319340508968e-5,3829.779257906315,95786.5408670663,842.7100143926009,1.136277831128882,794.6365402159927,6.2933063479982705
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.2,1.1035849411286163,-0.022185557821936097,-0.014854190141685274,0.003143256914096661,-0.00010841696988976347,1402.827656012277,101093.64860634616,308.6801704688147,1.1850177512715336,278.8328879867942,2.5259268446746495
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,0.5,1.4035849411286163,-0.048860094358397665,-0.030009061186366613,0.002891175334031435,-0.0002150470209644711,304.14989038995157,118974.81731817438,66.92556966015461,1.3443783259477846,52.88558873366098,1.0148089779467668
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,1.0,1.9035849411286163,-0.09101420640235558,-0.05744582377792818,0.0025004410757541147,-0.00039861577231213086,86.32888494767224,155979.4704918839,18.99592926317159,1.6525853107129393,12.23218526353592,1.334805094998213
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,2.0,2.9035849411286163,-0.16711073609229365,-0.12187527803349386,0.0018221435718133582,-0.0007874250138033493,23.37563773724519,253791.3027012591,5.1436082049176015,2.3311398134014722,3.957191063164225,0.39256417636158547
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.0001,0.848305678565074,0.0030018390110865267,-0.0002533870304455565,0.0033849174267857897,-1.8800055479898038e-6,110189.89377832373,87277.7835146939,24230.565225836308,1.0565133452459199,23912.741333058555,156.08177565019136
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.0005,0.848705678565074,0.002964550094341045,-0.0005668714822271269,0.003384557161757563,-4.205805826420044e-6,109770.68253322932,87296.25698515371,24138.381405076692,1.056687624872331,23825.631400018192,155.6098928174601
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.001,0.849205678565074,0.0029179390595582833,-0.0008021738149815961,0.0033841068464173884,-5.951417456962961e-6,109195.92160075143,87319.35593068226,24011.992479684013,1.0569055308857405,23705.686904706974,154.9467686036781
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.005,0.853205678565074,0.0025451346305509492,-0.001802595175322135,0.0033805055505492115,-1.3370532468435296e-5,102805.99025802355,87504.40164747527,22606.8577356567,1.0586506715206456,22354.719778697294,147.02354559326392
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.01,0.858205678565074,0.002079387079791939,-0.0025649478895214393,0.0033760073560568237,-1.9019635136331903e-5,91719.48842509835,87736.32667625156,20168.955342090718,1.0608366084726777,19984.508103649147,132.4482806913999
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.02,0.868205678565074,0.0011487890232343423,-0.0036717507698820926,0.003367022655729788,-2.7210897602844085e-5,67560.8574230556,88202.22868083572,14856.51457107434,1.0652233713900678,14780.514648128505,99.45658098469822
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.05,0.898205678565074,-0.0016357789022078961,-0.0060157346836003205,0.003340162350485815,-4.450354212164278e-5,25730.199651379837,89616.45426920074,5658.025972697675,1.0785029734083276,5698.0862450379545,40.073130829442064
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.1,0.948205678565074,-0.006252664421977361,-0.009001715531979414,0.003295707073841154,-6.639752997664615e-5,8324.544356227798,92029.3918992839,1830.5527674319992,1.1010362341215518,1881.381282204371,14.186924060957736
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.2,1.048205678565074,-0.015396677784994539,-0.014121614090544885,0.0032079584805030435,-0.00010354484013333341,2291.067941542892,97071.17673994551,503.8018396320342,1.1476258461813245,539.3233581536954,4.634568592458529
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,0.5,1.348205678565074,-0.04212034078222704,-0.028847010787160184,0.002953854040683699,-0.00020768225797713268,383.6896390671228,114046.0791790431,84.3726816235708,1.299868141369731,102.08067813952916,1.4591190273601373
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,1.0,1.848205678565074,-0.08436039128732031,-0.055794818241998057,0.002559818557023111,-0.00038899687444546055,97.75422034110505,149164.9089118213,21.495982352438688,1.5943840357324963,31.775014356401208,1.7390409833090008
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,2.0,2.848205678565074,-0.16064205636029638,-0.11952453506059163,0.0018751873551439923,-0.0007760597881023011,24.942641432145557,242801.16332427927,5.484843295539568,2.250861534830631,11.340982196393055,0.7062093967765878
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.0001,0.8757369872853236,-0.00039315198040257293,-0.0002614860402987985,0.0033520008334321496,-1.93568647490116e-6,4.485442807799707e6,89000.33048093427,986662.0501646295,1.0728221561232705,988375.795378888,6724.496017218008
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.0005,0.8761369872853235,-0.0004304103054537656,-0.0005849815127532988,0.0033516419351133178,-4.330305081225468e-6,1.895891295522944e6,89019.27314132606,417038.86833153246,1.0730003198032967,417831.42857409676,2844.4555742828807
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.001,0.8766369872853236,-0.00047698316669153584,-0.0008277854318122413,0.003351193327657283,-6.127473470853092e-6,1.0956002570763016e6,89042.95881032421,240998.9921013783,1.0732230827073592,241506.27531086633,1645.3252230884846
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.005,0.8806369872853236,-0.0008494828735663429,-0.0018598674596698086,0.003347605688053204,-1.3763981706600535e-5,239192.7844365395,89232.70615529448,52615.19390380935,1.0750071335946885,52812.10333947795,361.951071390157
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.01,0.8856369872853236,-0.0013148497520651947,-0.002645948369870765,0.0033431245566779644,-1.957566045137039e-5,114549.20827484848,89470.52677912152,25197.368804859274,1.0772418342989056,25343.350285513272,174.98428569775172
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.02,0.8956369872853236,-0.0022446859459404056,-0.0037863175292187226,0.0033341739674362368,-2.7996116298678347e-5,51613.394910400224,89948.28113352186,11353.389223850092,1.0817265349112146,11465.894728364594,80.33535442578462
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.05,0.9256369872853236,-0.005026961826175125,-0.006196950285066122,0.0033074158904637663,-4.573977030696699e-5,15705.357927032403,91398.55510620787,3454.704767144623,1.0953032229502178,3531.9768952400173,25.826377545173425
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.1,0.9756369872853236,-0.009640004191683982,-0.00925815508081198,0.003263130655810243,-6.813330265594044e-5,5597.752774480454,93873.23363795606,1231.3366740918777,1.1183425755268022,1284.8992810978282,10.053512136789882
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.2,1.0756369872853235,-0.018776244743072823,-0.014484721141728631,0.003175720881328097,-0.00010596419616447158,1778.2377068515352,99044.89495407882,391.1586295274707,1.1659856759215335,425.2544608583366,3.7823133947355507
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,0.5,1.3756369872853236,-0.04547591984906196,-0.029423112814776897,0.0029226227053927205,-0.00021133983075108398,340.8573208218207,116463.40693559262,74.97832374341834,1.3217157583077905,92.19255410934096,1.3797491773640564
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,1.0,1.8756369872853236,-0.08767390954024079,-0.05661359575413186,0.0025302298624025545,-0.00039377491895750043,91.81207402275015,152505.93536057437,20.19588546032999,1.62294749381078,30.368349475545944,1.6986391627410777
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,2.0,2.875636987285324,-0.1638646556894756,-0.12069100191718754,0.0018487517097647323,-0.000781707916673439,24.144124976960043,248203.61693118347,5.310978841995784,2.290395290598358,11.163395267552389,0.7018086904508071
