xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,rho_spinodal_hadron,rho_spinodal_quark,curve_parameter,plot_order_key
-0.2875,114.0,302.258768955807,289.366055155959,0.9942707207192936,2.303195419518489,114.0,114.0
-0.2875,115.0,300.5769458611801,288.24516758046184,1.0147227911643633,2.312279202543731,115.0,115.0
-0.2875,116.0,298.8642679990455,287.0940235687453,1.0358186076956684,2.321284969464982,116.0,116.0
-0.2875,117.0,297.1203719768602,285.9120296136291,1.0575861431874354,2.330155108417112,117.0,117.0
-0.2875,118.0,295.34490394806494,284.69860035578574,1.080065866892665,2.3388732870613262,118.0,118.0
-0.2875,119.0,293.5375431638814,283.45312652063706,1.1032960806017174,2.347399794672788,119.0,119.0
-0.2875,120.0,291.6979979735295,282.1750105079227,1.127343949511601,2.355676333637827,120.0,120.0
-0.2875,121.0,289.82600864654114,280.8636327654325,1.1522528904928675,2.363678038774926,121.0,121.0
-0.2875,122.0,287.92122447520245,279.5183656435846,1.178125,2.371350420411887,122.0,122.0
-0.2875,123.0,285.98391268354806,278.13856483427605,1.204925037927423,2.3786256813905666,123.0,123.0
-0.2875,124.0,284.0135599497997,276.72357967396886,1.2328369096154166,2.3854428782412476,124.0,124.0
-0.2875,125.0,282.0102910255159,275.27272478260426,1.2619234401141959,2.391737991161476,125.0,125.0
-0.2875,126.0,279.9741868036124,273.7852907728948,1.292282536303445,2.397429935396149,126.0,126.0
-0.2875,128.0,275.8043601152911,270.6976631355232,1.357335751467972,2.4065943434802306,128.0,128.0
-0.2875,129.0,273.671430082977,269.0958288049575,1.3923268536379536,2.409858486993481,129.0,129.0
-0.2875,130.0,271.5073044878477,267.4541188932883,1.4292020963069378,2.412021932322518,130.0,130.0
-0.2875,131.0,269.31285507785884,265.7715198897967,1.468196829154508,2.4129359534309183,131.0,131.0
-0.2875,132.0,267.08920873456776,264.0469035974361,1.5095574163213432,2.412365862005655,132.0,132.0
-0.2875,133.0,264.8377991221866,262.278987561736,1.5536375953589057,2.41003774878632,133.0,133.0
-0.2875,134.0,262.5604281549861,260.4662847540495,1.6008529422008804,2.405540408506508,134.0,134.0
-0.2875,135.0,260.25935311541855,258.60701367895473,1.6517513430762918,2.398388445179742,135.0,135.0
-0.2875,135.5,259.1007872923375,257.6592528417135,1.6788168884626296,2.393578695976197,135.5,135.5
-0.2875,136.0,257.9374198403545,256.6989849211671,1.7071367640022812,2.387792675842901,136.0,136.0
-0.2875,136.5,256.76973196056946,255.7258348392168,1.7368659277133072,2.380858230007907,136.5,136.5
-0.2875,137.0,255.59828120232936,254.73936432630308,1.7682289952290533,2.3725691650851832,137.0,137.0
-0.275,5.0,375.30622624079604,324.95494512128914,0.15779508684433216,1.8994992307051382,5.0,5.0
-0.275,7.0,375.208602090971,324.9383487302225,0.1599759586864877,1.8997487314976254,7.0,7.0
-0.275,9.0,375.0752377253646,324.9154754696453,0.16303001052317748,1.9000932002237034,9.0,9.0
-0.275,11.0,374.90415463546344,324.88593185240643,0.16690197522101835,1.9005387208937017,11.0,11.0
-0.275,13.0,374.69398372922393,324.84931139295537,0.17161322470899543,1.9010914623838586,13.0,13.0
-0.275,17.0,374.15313310074606,324.75313749221493,0.18332643436222512,1.9025437983940265,17.0,17.0
-0.275,19.0,373.8224927470158,324.69268509683695,0.1900780350798564,1.9034558848390772,19.0,19.0
-0.275,21.0,373.45224467368087,324.6233536670246,0.19732557312412047,1.9044999510072493,21.0,21.0
-0.275,23.0,373.0431636895811,324.5446304376614,0.2050154833101817,1.9056836338890408,23.0,23.0
-0.275,25.0,372.5958637615831,324.45597172418206,0.2130414315758848,1.9070141554276627,25.0,25.0
-0.275,27.0,372.1109523518611,324.35679899861,0.22134501840013113,1.9084991136624312,27.0,27.0
-0.275,29.0,371.5888960426178,324.24649504452856,0.2299753386759973,1.910145223152207,29.0,29.0
-0.275,31.0,371.03020225387155,324.1244063824141,0.23880113137905684,1.911960775358078,31.0,31.0
-0.275,33.0,370.435061041552,323.9898336073121,0.24790166580904208,1.9139543439110491,33.0,33.0
-0.275,35.0,369.8036221119798,323.8420340880041,0.2572318854761537,1.9161338132641013,35.0,35.0
-0.275,37.0,369.13586606152745,323.6802189707126,0.26676928274876627,1.918509166429633,37.0,37.0
-0.275,39.0,368.4316492230214,323.50354981701355,0.2765243179211237,1.921091190813021,39.0,39.0
-0.275,43.0,366.9125513211158,323.10203506577494,0.296698232181677,1.9269135143008917,43.0,43.0
-0.275,45.0,366.09672446997337,322.87524263138573,0.30711723340579755,1.9301768614913812,45.0,45.0
-0.275,47.0,365.24252298196944,322.62969630675923,0.31776408941408363,1.9336919797754415,47.0,47.0
-0.275,49.0,364.3491768457613,322.3642685928906,0.328652949301543,1.937470541133724,49.0,49.0
-0.275,51.0,363.41576855835524,322.07776386494174,0.33979568599342425,1.9415286602837236,51.0,51.0
-0.275,53.0,362.4412877041809,321.76891413229794,0.3512072648669314,1.9458794723751052,53.0,53.0
-0.275,55.0,361.42458981201764,321.4363762023629,0.3629303026779029,1.9505361624944313,55.0,55.0
-0.275,57.0,360.3644282163556,321.0787248052322,0.37492552421205066,1.9555198994882208,57.0,57.0
-0.275,59.0,359.2594470531156,320.69445161284534,0.3872405824260865,1.9608458607531398,59.0,59.0
-0.275,61.0,358.1081764987154,320.28195920309275,0.39988105327093904,1.9665324810046083,61.0,61.0
-0.275,63.0,356.90903614435007,319.8395538538634,0.4129026548279625,1.972595914328376,63.0,63.0
-0.275,65.0,355.66033975166954,319.3654456514905,0.42630890323611037,1.9790567294142376,65.0,65.0
-0.275,67.0,354.3602997498726,318.8577399022315,0.44015123370090414,1.9859330703389266,67.0,67.0
-0.275,69.0,353.0069954438643,318.31443678356254,0.45444112787106267,1.9932483519197421,69.0,69.0
-0.275,71.0,351.59846441067776,317.7334213217696,0.46921035629789065,2.0010230227175114,71.0,71.0
-0.275,73.0,350.13257085961334,317.1124624476653,0.48446987237299177,2.0092798085771166,73.0,73.0
-0.275,75.0,348.6071417778674,316.44920591798075,0.5002999285676043,2.018034923860805,75.0,75.0
-0.275,77.0,347.0198523447194,315.74117855969604,0.5167347450395983,2.027309367664334,77.0,77.0
-0.275,79.0,345.36833267564344,314.98576993974996,0.5337884110706508,2.0371251685038456,79.0,79.0
-0.275,81.0,343.6500701529613,314.1802419665173,0.5515336921099917,2.0475058964121904,81.0,81.0
-0.275,83.0,341.86249866262773,313.32172514931653,0.570000300354623,2.0584621683974276,83.0,83.0
-0.275,85.0,340.00295224767757,312.4072016138833,0.5892417063082407,2.070012452653993,85.0,85.0
-0.275,87.0,338.068679043976,311.43352372168783,0.6093080923929104,2.082171065250345,87.0,87.0
-0.275,89.0,336.05683892277784,310.39740110050866,0.6302889708320437,2.094948761274498,89.0,89.0
-0.275,91.0,333.9645356448794,309.29540429433587,0.6522020142679616,2.1083504411753986,91.0,91.0
-0.275,93.0,331.7887641982493,308.12396198403894,0.6751453462532045,2.1223786593014062,93.0,93.0
-0.275,95.0,329.52647144325505,306.8793787304863,0.6991673565549325,2.137020691256238,95.0,95.0
-0.275,97.0,327.17452656835974,305.5578163856089,0.7243526734921368,2.152275983635526,97.0,97.0
-0.275,99.0,324.72973303824205,304.15531314631147,0.7507800307016221,2.1681112610677107,99.0,99.0
-0.275,101.0,322.1888283866602,302.6677955717428,0.7785291056349067,2.1845058377884845,101.0,101.0
-0.275,102.0,320.88130597733357,301.89085297754025,0.7929449557979404,2.192890414621944,102.0,102.0
-0.275,103.0,319.54851194789245,301.09107939331363,0.8077199538820408,2.2013996556321813,103.0,103.0
-0.275,104.0,318.1900201064063,300.26793163206685,0.8228762870103075,2.210023404798134,104.0,104.0
-0.275,105.0,316.80541707755435,299.4208724796302,0.838437205982747,2.2187441830757293,105.0,105.0
-0.275,106.0,315.3942686841192,298.54934954064197,0.8544030807456672,2.2275660013958087,106.0,106.0
-0.275,107.0,313.9561580626127,297.6528045365428,0.870799500602955,2.236460662722078,107.0,107.0
-0.275,108.0,312.4906506487431,296.7306863133992,0.8876473548473945,2.245429740669793,108.0,108.0
-0.275,109.0,310.9973246401918,295.7824242385578,0.9049527984792383,2.2544517996782805,109.0,109.0
-0.275,110.0,309.4757560976787,294.80746052044327,0.9227404338841108,2.263510522477919,110.0,110.0
-0.275,111.0,307.9255231924383,293.8052156035566,0.9410350202419094,2.2725957158684547,111.0,111.0
-0.275,112.0,306.34620826035064,292.7751252344315,0.9598618349601868,2.281672928899546,112.0,112.0
-0.275,113.0,304.7373996087712,291.7166042944517,0.9792452497826049,2.290743965193363,113.0,113.0
-0.275,114.0,303.0986937347796,290.6290802888584,0.9992111883431795,2.2997534843090395,114.0,114.0
-0.275,115.0,301.429697260332,289.51196661911433,1.0197857087215643,2.3087069011097925,115.0,115.0
-0.275,116.0,299.7300274610848,288.3646712464399,1.041000351063118,2.3175521364155403,116.0,116.0
-0.275,117.0,297.9993261778384,287.18661172776723,1.062912297190517,2.326270152296869,117.0,117.0
-0.275,118.0,296.2372463165883,285.9771827228976,1.0855380337745495,2.3348282351981333,118.0,118.0
-0.275,119.0,294.443476050654,284.7357898587492,1.1089349816846397,2.343169261204366,119.0,119.0
-0.275,120.0,292.6177263226883,283.4618195055833,1.1331608195020435,2.3512711441724745,120.0,120.0
-0.275,121.0,290.7597528698785,282.1546511740506,1.1582634043144808,2.359084796398564,121.0,121.0
-0.275,122.0,288.86935595533345,280.81364958637846,1.1843075142791182,2.3665407901557796,122.0,122.0
-0.275,123.0,286.94639058122726,279.4381760292714,1.211383642553154,2.37359038790853,123.0,123.0
-0.275,124.0,284.99078370885746,278.0275607223958,1.2395540929502986,2.380170879479239,124.0,124.0
-0.275,125.0,283.00253604776526,276.58111384200225,1.2689322967596555,2.3862071607316824,125.0,125.0
-0.275,126.0,280.98174929586656,275.0981153185208,1.2996150835053408,2.3916163496268843,126.0,126.0
-0.275,127.0,278.9286373287272,273.5778113379023,1.3317352256505963,2.396295921766839,127.0,127.0
-0.275,128.0,276.84354900899166,272.01938784322977,1.3654336089612797,2.4001216998886137,128.0,128.0
-0.275,129.0,274.7269924590294,270.4219862409966,1.4009002032609128,2.402996484700425,129.0,129.0
-0.275,130.0,272.57966780310886,268.7846555149665,1.4383168462105873,2.4047116722277955,130.0,130.0
-0.275,131.0,270.4024994309229,267.1063607753046,1.4779221135844252,2.405104718961373,131.0,131.0
-0.275,132.0,268.1966788877701,265.3859271510041,1.5200357819888943,2.4039302282963613,132.0,132.0
-0.275,133.0,265.96372367335994,263.62201684016986,1.564989493628665,2.4008451448704258,133.0,133.0
-0.275,134.0,263.70554424921596,261.81305335316074,1.6132814788694207,2.39545113989794,134.0,134.0
-0.275,135.0,261.4245500480747,259.9571390019569,1.6655293474073687,2.387122534796125,135.0,135.0
-0.275,135.5,260.2764222287498,259.01085910695343,1.6934307956774461,2.3815985218877582,135.5,135.5
-0.275,136.0,259.1238036176638,258.0518995633679,1.722696340615425,2.3749669348861984,136.0,136.0
-0.275,136.5,257.9672247933345,257.07984267654814,1.7535519980505647,2.367028394969587,136.5,136.5
-0.275,137.0,256.80730517332705,256.0941950883742,1.7862858410004065,2.3574833570506026,137.0,137.0
-0.2625,5.0,375.4494977392199,326.08409369619596,0.1609186035065979,1.9002753889352526,5.0,5.0
-0.2625,7.0,375.353780835628,326.06754222659265,0.16309592813072915,1.900522503750416,7.0,7.0
-0.2625,9.0,375.22290200438584,326.0447322689881,0.1660400750616899,1.9008636910577708,9.0,9.0
-0.2625,13.0,374.84897559455914,325.978757171851,0.17456455563912726,1.9018525208788024,13.0,13.0
-0.2625,15.0,374.6034141183693,325.93476800747976,0.17999804513304749,1.90251251621344,15.0,15.0
-0.2625,17.0,374.31816286662314,325.8828666333235,0.18611931972098075,1.9032910195014219,17.0,17.0
-0.2625,19.0,373.9933655133811,325.8225979865433,0.19283241613053198,1.9041933231650352,19.0,19.0
-0.2625,21.0,373.62946683321326,325.7534790431288,0.20004144849092556,1.9052271495445174,21.0,21.0
-0.2625,23.0,373.22705470152505,325.6749996018911,0.20766090738286969,1.9063994006947544,23.0,23.0
-0.2625,25.0,372.786743662173,325.5866177299781,0.21561930136267068,1.907717296788342,25.0,25.0
-0.2625,27.0,372.3090690101756,325.48775662518347,0.2239679172295372,1.9091884400321177,27.0,27.0
-0.2625,29.0,371.7946246823033,325.37780118162595,0.2325245964684772,1.9108188826269927,29.0,29.0
-0.2625,31.0,371.2437180558549,325.25609909366165,0.2413831712866404,1.912615743918088,31.0,31.0
-0.2625,33.0,370.6566218011517,325.1219535766818,0.25049175721409794,1.914590393988948,33.0,33.0
-0.2625,35.0,370.0334487841053,324.97462450784826,0.2598110765962422,1.9167491187510501,35.0,35.0
-0.2625,37.0,369.374185697378,324.81332448617934,0.26936777334997675,1.9191014711878627,37.0,37.0
-0.2625,39.0,368.6786772104815,324.6372175669917,0.27912746340162753,1.9216586847107513,39.0,39.0
-0.2625,43.0,367.1776704851934,324.2369791473244,0.29933206899559006,1.9274253932239953,43.0,43.0
-0.2625,45.0,366.3712322182728,324.01090628224097,0.30976284824025085,1.9306575042645926,45.0,45.0
-0.2625,47.0,365.5266595322579,323.7661378180294,0.32042685563006346,1.9341394560651608,47.0,47.0
-0.2625,49.0,364.643184156797,323.50154967076224,0.3313566639840476,1.937882225471046,49.0,49.0
-0.2625,51.0,363.71990174315624,323.2159496725095,0.3425148844117486,1.9419021453881218,51.0,51.0
-0.2625,53.0,362.75581269320395,322.9080739047957,0.3539546017677782,1.9462114657143386,53.0,53.0
-0.2625,55.0,361.74977101740245,322.5765836176134,0.3656814808901061,1.950823881252656,55.0,55.0
-0.2625,57.0,360.70058948163563,322.22005785097144,0.3777135012225186,1.9557603671066206,57.0,57.0
-0.2625,59.0,359.6068549195333,321.83699400634623,0.3900546733044798,1.9610384211907166,59.0,59.0
-0.2625,61.0,358.467153980653,321.4257992851194,0.4027470015027611,1.9666694608619035,61.0,61.0
-0.2625,63.0,357.2799107732458,320.98478688383966,0.41580599938864876,1.972675493723614,63.0,63.0
-0.2625,65.0,356.04345285525653,320.5121732004948,0.42925427285807366,1.9790751352996165,65.0,65.0
-0.2625,67.0,354.75599826256115,320.0060705319801,0.44314959623017386,1.9858859509206794,67.0,67.0
-0.2625,69.0,353.41567644425766,319.46448694649223,0.45746805037582583,1.993131627434961,69.0,69.0
-0.2625,71.0,352.02047710784353,318.8853156110998,0.47225841824980425,2.000832110759479,71.0,71.0
-0.2625,73.0,350.56834539350456,318.2663342819251,0.48759467856582206,2.009009844553029,73.0,73.0
-0.2625,75.0,349.05707068500993,317.60519785517795,0.5034497565640124,2.017681773830696,75.0,75.0
-0.2625,77.0,347.4843771852374,316.8994433481311,0.5199353094100977,2.026865693118796,77.0,77.0
-0.2625,79.0,345.847875341481,316.1464705148454,0.5370426901499895,2.036587001813282,79.0,79.0
-0.2625,81.0,344.14509941308165,315.3435554846791,0.5548263684661382,2.0468679916427406,81.0,81.0
-0.2625,83.0,342.37348398032685,314.48783175673196,0.5733421678888289,2.0577139980216455,83.0,83.0
-0.2625,85.0,340.5303754430549,313.5763012640156,0.5926431990570595,2.0691504953656406,85.0,85.0
-0.2625,87.0,338.613035106313,312.6058260320227,0.6127793741904524,2.0811877519258624,87.0,87.0
-0.2625,89.0,336.61864067858187,311.5731281727419,0.6337974760855064,2.0938363177476917,89.0,89.0
-0.2625,91.0,334.5442837011277,310.4747906051108,0.6557914091362183,2.1071000086055296,91.0,91.0
-0.2625,93.0,332.38699499602643,309.3072579569062,0.6787888048815796,2.120983814275579,93.0,93.0
-0.2625,95.0,330.1437289230285,308.0668367740377,0.7028845139089037,2.1354746347943894,95.0,95.0
-0.2625,97.0,327.8113462428162,306.7497112479051,0.7281501391480334,2.1505620632234583,97.0,97.0
-0.2625,99.0,325.38667750261925,305.3519273369654,0.7546774182166388,2.166231101839145,99.0,99.0
-0.2625,101.0,322.8664708231893,303.8694250642653,0.7825353767472222,2.1824336289343633,101.0,101.0
-0.2625,102.0,321.5695059910101,303.0950982158578,0.796986512412266,2.1907331421558154,102.0,102.0
-0.2625,103.0,320.24741940864845,302.2980194501764,0.8118302205086579,2.199137063867706,103.0,103.0
-0.2625,104.0,318.8997872776168,301.4776484257478,0.8270444330434691,2.20765695231409,104.0,104.0
-0.2625,105.0,317.52618324755247,300.63343677966157,0.8426672153121639,2.2162807703572094,105.0,105.0
-0.2625,106.0,316.1261931389046,299.7648438001883,0.858697234454548,2.2249849278194973,106.0,106.0
-0.2625,107.0,314.6993844012131,298.8713122107881,0.8751720121685979,2.233776956106292,107.0,107.0
-0.2625,108.0,313.24533685895136,297.95227922098036,0.8920868731168431,2.242626261744323,108.0,108.0
-0.2625,109.0,311.763627312309,297.00719083461547,0.9094672867144129,2.2515298516446034,109.0,109.0
-0.2625,110.0,310.253836209247,296.0354719240628,0.9273481595181967,2.2604687568161665,110.0,110.0
-0.2625,111.0,308.71553856820583,295.03656030924833,0.9457381784178189,2.2694200395870925,111.0,111.0
-0.2625,112.0,307.1483229826067,294.00987406155866,0.9646610987606619,2.2783777515420782,112.0,112.0
-0.2625,113.0,305.5517809564737,292.95484371846,0.9841426626601149,2.287295662183178,113.0,113.0
-0.2625,114.0,303.92551019320524,291.8708840616866,1.0042221547777321,2.2961774637234136,114.0,114.0
-0.2625,115.0,302.26912689299155,290.75740622270456,1.0249227562419172,2.304973087691242,115.0,115.0
-0.2625,116.0,300.5822530239218,289.6138301154946,1.0462687021587573,2.313667353484818,116.0,116.0
-0.2625,117.0,298.86452866880154,288.43955281788027,1.0683211817152765,2.322230262156688,117.0,117.0
-0.2625,118.0,297.11562054549285,287.23398406440896,1.0910977507346575,2.330604498072748,118.0,118.0
-0.2625,119.0,295.33522147365386,285.9965144431949,1.114667730807423,2.338774654136089,119.0,119.0
-0.2625,120.0,293.5230509912681,284.7265288047879,1.1390752659066736,2.346693835199528,120.0,120.0
-0.2625,121.0,291.67887473321997,283.4233998538933,1.1643775507644354,2.3542927243085403,121.0,121.0
-0.2625,122.0,289.8025027309698,282.08649838265774,1.1906409178821231,2.3615328754477467,122.0,122.0
-0.2625,123.0,287.8938079525947,280.7151668865594,1.2179616181601662,2.3683539472110176,123.0,123.0
-0.2625,124.0,285.9527281024457,279.3087318387115,1.2463975482194425,2.374685243120531,124.0,124.0
-0.2625,125.0,283.9792840914356,277.86649394991144,1.2760751343601102,2.380449165317633,125.0,125.0
-0.2625,126.0,281.97359794832704,276.38772194836326,1.3070954514306248,2.3855596785841127,126.0,126.0
-0.2625,127.0,279.93590987521475,274.87164771780925,1.3395907288320676,2.389909007129046,127.0,127.0
-0.2625,128.0,277.8665978704333,273.3174396940401,1.373727036323699,2.393365881531005,128.0,128.0
-0.2625,129.0,275.7662086181953,271.72421772667013,1.4096703106368702,2.3958143889397077,129.0,129.0
-0.2625,130.0,273.6354862800518,270.0910022403057,1.4476541086614343,2.397067534521535,130.0,130.0
-0.2625,131.0,271.47541048622855,268.41672192760825,1.4879328517761643,2.396905438954788,131.0,131.0
-0.2625,132.0,269.28724288611323,266.70015670252087,1.5308179522330223,2.395045976868937,132.0,132.0
-0.2625,133.0,267.07250028827866,264.93989162284595,1.5781250000000002,2.3911730674207314,133.0,133.0
-0.2625,134.0,264.83348718802233,263.13426684823634,1.6261755127561572,2.3847691285187613,134.0,134.0
-0.2625,135.0,262.5725089366396,261.28124403288683,1.6799240427987445,2.3751211068033804,135.0,135.0
-0.2625,135.5,261.4348180790065,260.3361746965059,1.7087327376865373,2.36877690999528,135.5,135.5
-0.2625,136.0,260.2929763391058,259.3782201764936,1.7390912663356919,2.3611735283575017,136.0,136.0
-0.2625,136.5,259.1475732887492,258.40691221989294,1.7712476305903533,2.352045941397057,136.5,136.5
-0.2625,137.0,257.99930731803397,257.421673069451,1.8055927037902806,2.3410246656065348,137.0,137.0
-0.25,5.0,375.59308077091015,327.1963109500888,0.16406669939969307,1.9009257817330385,5.0,5.0
-0.25,11.0,375.2061168510196,327.12767513767716,0.17288844133167688,1.901945643549499,11.0,11.0
-0.25,13.0,375.00387870621637,327.09126247444783,0.17747979009283574,1.9024880435037959,13.0,13.0
-0.25,15.0,374.7628919145112,327.04739730789356,0.182869047314089,1.9031418522203551,15.0,15.0
-0.25,17.0,374.482808686216,326.99564768890366,0.18893191088591477,1.90391154504385,17.0,17.0
-0.25,19.0,374.1636943931892,326.9355566014526,0.19557923008796718,1.904804968018441,19.0,19.0
-0.25,21.0,373.80591750306155,326.8666438637919,0.202719975395039,1.9058287406790457,21.0,21.0
-0.25,23.0,373.40995183751113,326.7884009865994,0.2103225954691101,1.9069897505751492,23.0,23.0
-0.25,25.0,372.9764855572394,326.700287716315,0.21830670729292379,1.9082952091416447,25.0,25.0
-0.25,27.0,372.50600403261313,326.60172728221977,0.22658821920060224,1.9097517043154029,27.0,27.0
-0.25,29.0,371.99893397129927,326.4921110436762,0.23513861985900386,1.9113662623956686,29.0,29.0
-0.25,31.0,371.4556803774301,326.37078462067404,0.24400074744688183,1.9131461205653975,31.0,31.0
-0.25,33.0,370.87646721803293,326.23705373072244,0.2530859524199096,1.9151013330046798,33.0,33.0
-0.25,35.0,370.26140465158005,326.09018042470836,0.2624274915466885,1.917239634354887,35.0,35.0
-0.25,37.0,369.6104704293658,325.92938015724087,0.27197270780632576,1.9195693535010219,37.0,37.0
-0.25,43.0,367.44026347841435,325.3548170181316,0.30197406978151486,1.927813156507055,43.0,43.0
-0.25,45.0,366.64304143751974,325.1294414456012,0.3124430289771521,1.9310141970012895,45.0,45.0
-0.25,49.0,364.9341373235667,324.62165171603647,0.3340621780769146,1.938170563930239,49.0,49.0
-0.25,51.0,364.0208038887436,324.33692799549,0.345251819916093,1.9421523939468235,51.0,51.0
-0.25,53.0,363.0669146318666,324.02999651739884,0.3567513857631953,1.9464196113308299,53.0,53.0
-0.25,55.0,362.0713558262635,323.69951947878747,0.36850442055669236,1.9509888733246088,55.0,55.0
-0.25,57.0,361.03290792195384,323.3440834699966,0.38056003830837204,1.9558784025763465,57.0,57.0
-0.25,59.0,359.95023755997323,322.9621899724168,0.39291892235230713,1.9611068088425851,59.0,59.0
-0.25,61.0,358.82189591963584,322.5522516209144,0.40564679551120086,1.9666844830226853,61.0,61.0
-0.25,63.0,357.6463330269463,322.11258737788063,0.41874495636432996,1.9726334183999408,63.0,63.0
-0.25,65.0,356.4218899662853,321.64142003818694,0.4322259291207232,1.9789721700104537,65.0,65.0
-0.25,67.0,355.1468061920549,321.1368686683104,0.44614420197147,1.9857180077555723,67.0,67.0
-0.25,69.0,353.81919141902506,320.59694903148966,0.4605089537163098,1.9928943219071165,69.0,69.0
-0.25,71.0,352.43711052897777,320.01956218456456,0.4753620994368895,2.000520784525869,71.0,71.0
-0.25,73.0,350.99845807217406,319.40249450071974,0.49070680139012945,2.0086195021040743,73.0,73.0
-0.25,75.0,349.50108839503963,318.7434097786131,0.5066253838015007,2.017209082993127,75.0,75.0
-0.25,77.0,347.94270650061605,318.0398545956526,0.5231534724313618,2.026302379458767,77.0,77.0
-0.25,79.0,346.3209693354004,317.2892390499503,0.5402992561942527,2.0359299500234074,79.0,79.0
-0.25,81.0,344.6333930829139,316.4888504429677,0.5581449220685151,2.0461078259620855,81.0,81.0
-0.25,83.0,342.8774372560834,315.63583228567643,0.5767163074604676,2.0568465857599154,83.0,83.0
-0.25,85.0,341.0504615729711,314.7271987757126,0.5960665010343287,2.068170327960946,85.0,85.0
-0.25,87.0,339.14973106443995,313.7598235161294,0.6162585771298373,2.080086298559603,87.0,87.0
-0.25,89.0,337.17245359474134,312.73044081481703,0.6373595511984812,2.09260619592516,89.0,89.0
-0.25,91.0,335.1157230138544,311.6356453222636,0.6593959508395068,2.1057318860964083,91.0,91.0
-0.25,93.0,332.97658615348087,310.47189426477564,0.6824863032044508,2.119467797287204,93.0,93.0
-0.25,95.0,330.75198860354567,309.23550879325285,0.7066645082038641,2.133807692568309,95.0,95.0
-0.25,97.0,328.4388266147481,307.922674407301,0.7320154919472897,2.1487306958147303,97.0,97.0
-0.25,99.0,326.0339230444256,306.5294625099863,0.7586185577447829,2.1642222728348,99.0,99.0
-0.25,101.0,323.53403592157747,305.0518067994602,0.7865829852070364,2.180242483778491,101.0,101.0
-0.25,102.0,322.2474517653001,304.2800183738211,0.8010979859964842,2.188439061358698,102.0,102.0
-0.25,103.0,320.93588069783215,303.4855476530528,0.8159803234470301,2.1967556972393574,103.0,103.0
-0.25,104.0,319.59891370052173,302.6678553181763,0.8312698310443766,2.205166408798546,104.0,104.0
-0.25,105.0,318.23612249804023,301.8264063219096,0.8469423249670444,2.2136805315293535,105.0,105.0
-0.25,106.0,316.8470932386808,300.960643334241,0.8630568741198474,2.222285190159603,106.0,106.0
-0.25,107.0,315.4313959193592,300.07002199142573,0.8795945675946946,2.230953474583292,107.0,107.0
-0.25,108.0,313.9886160643705,299.1539804973015,0.8965838386359759,2.2396937317464327,108.0,108.0
-0.25,109.0,312.5183249828715,298.2119512298369,0.914059627857505,2.248473793261642,109.0,109.0
-0.25,110.0,311.0201062955897,297.24337677582037,0.9320262362466996,2.2572847641534204,110.0,110.0
-0.25,111.0,309.4935439892184,296.24767740759273,0.9505084801464752,2.2661154543190305,111.0,111.0
-0.25,112.0,307.93822650164,295.22428680690615,0.9695320625617421,2.274924809892435,112.0,112.0
-0.25,113.0,306.3537488575276,294.1726228071583,0.9891227564391954,2.2837160053237646,113.0,113.0
-0.25,114.0,304.7397146051643,293.09209856295774,1.009306924266447,2.292442824083427,114.0,114.0
-0.25,115.0,303.0957370353008,291.982136489096,1.0301363707222164,2.301089894084411,115.0,115.0
-0.25,116.0,301.4214508825908,290.84213705245253,1.0516220354546186,2.309632374574441,116.0,116.0
-0.25,118.0,297.9805567883284,288.4696564472096,1.096749991241326,2.3262214854535475,118.0,118.0
-0.25,119.0,296.2133185256286,287.23595988962575,1.1204959761923172,2.3342127863713147,119.0,119.0
-0.25,120.0,294.41451843357635,285.96980076930737,1.1450910673846235,2.3419213512496144,120.0,120.0
-0.25,121.0,292.5839301756696,284.6705577954401,1.170599428883197,2.349312623962817,121.0,121.0
-0.25,122.0,290.7213753904627,283.33758387664886,1.1970911100060437,2.3563311783606284,122.0,122.0
-0.25,123.0,288.8267410280147,281.97021849010656,1.2246617804376463,2.3629117549739624,123.0,123.0
-0.25,124.0,286.89997808949886,280.56777929518466,1.25337508740661,2.368981200661495,124.0,124.0
-0.25,125.0,284.94113139530344,279.1295568524928,1.2833620527169256,2.374458736108976,125.0,125.0
-0.25,126.0,282.95034132428975,277.65480720720655,1.314729454302369,2.379255290555794,126.0,126.0
-0.25,127.0,280.9278735999947,276.14274682936286,1.347620967797739,2.3832515300830344,127.0,127.0
-0.25,128.0,278.8741421390559,274.5925247507637,1.3822051516309102,2.386320353643447,128.0,128.0
-0.25,129.0,276.7897286027653,273.00323661528444,1.4186705362128134,2.38831485636503,129.0,129.0
-0.25,130.0,274.6754254004006,271.37387524318586,1.4572461375411492,2.3890489479956845,130.0,130.0
-0.25,131.0,272.5322701094534,269.7033209505908,1.498217643952347,2.3882784447264203,131.0,131.0
-0.25,132.0,270.36160229536233,267.99029922847456,1.5419383644112485,2.3857164992846447,132.0,132.0
-0.25,133.0,268.1651275278729,266.23333009049134,1.588859761208766,2.3809438710143582,133.0,133.0
-0.25,134.0,265.9450121532179,264.4306337405291,1.639584249043082,2.373423033264601,134.0,134.0
-0.25,135.0,263.704028747581,262.5800104057145,1.6949933347029782,2.3623044687877575,135.0,135.0
-0.25,135.5,262.5767992394903,261.635864480496,1.7248501318014637,2.3550198573446757,135.5,135.5
-0.25,136.0,261.44579745689003,260.6785901217189,1.7564515797068434,2.3462825227617943,136.0,136.0
