xi,T_MeV,muB_MeV,rho_hadron,rho_quark,area_residual,grid_status,grid_unresolved
0.03125,121.0,309.1541081517675,1.0486943119738845,2.4518638484831117,1.9377415155879425e-06,automatic_grid_pass,False
0.03125,122.0,307.7127621138901,1.0967868981157098,2.4374075291171495,3.759320846126918e-06,automatic_grid_pass,False
0.03125,123.0,306.2406430614649,1.1490695139301697,2.4199518179896056,6.994572506666153e-07,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True
0.03125,124.0,304.7375543931404,1.2064120709118387,2.3987922438455316,1.7033105300607654e-06,automatic_grid_pass,False
0.03125,125.0,303.2033474708779,1.2700285213256528,2.372827221744533,9.647794919762757e-07,automatic_grid_pass,False
0.03125,125.5,302.42454034008955,1.304697243599521,2.3575726756319777,2.909861178672777e-06,automatic_grid_pass,False
0.03125,126.0,301.6379373440021,1.3416699795612248,2.3404145590218377,2.6170805304233862e-06,temperature:interpolation_tolerance_exceeded,True
0.03125,126.5,300.8435251239566,1.38131598948759,2.3209936422112687,1.3891943486822465e-06,automatic_grid_pass,False
0.03125,127.0,300.0413155267972,1.424253116354513,2.29877466646601,2.3746986600193523e-06,temperature:interpolation_tolerance_exceeded,True
0.03125,127.5,299.2313300962178,1.4712453361657503,2.2729623852536105,1.915468982898365e-06,automatic_grid_pass,False
0.03125,128.0,298.4135856586239,1.5234717438196388,2.2424031995098987,1.4473099587608757e-06,temperature:interpolation_tolerance_exceeded,True
0.03125,128.5,297.58810734684636,1.5830281938158208,2.2050329906246966,2.725614288777091e-06,temperature:interpolation_tolerance_exceeded,True
0.03125,129.0,296.75493259761424,1.654037743855482,2.1567664481479394,4.054577588090629e-06,automatic_grid_pass,False
0.0375,1.0,362.6901793514207,0.0,2.4854138902455536,5.285872957064438e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,3.0,362.6774524564487,1.042553251680393e-05,2.4852802032474726,3.7653367814043342e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,5.0,362.65166325640394,0.00016193944413356377,2.4850184892867864,4.761306938444378e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,7.0,362.6126250549109,0.0006242323281304967,2.4846392372880746,7.889177122191715e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,9.0,362.560147117409,0.0014183043894751574,2.484153134735586,4.478030805507647e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,11.0,362.49401172162527,0.0025255428009022056,2.4835705039761313,2.2857748449880538e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,13.0,362.41400898930357,0.003977271753333466,2.482902333411858,1.836953330831629e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,15.0,362.3195241329395,0.005770046205121186,2.482149569337612,1.3620668113092941e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,17.0,362.2110706046295,0.008012732200541819,2.481343856337719,3.9996980411467924e-08,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,19.0,362.08690465623323,0.010348257656837369,2.480455886786621,6.416922032691463e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,21.0,361.94719308157005,0.012990295931946482,2.479512035608065,1.779370055097782e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,23.0,361.79145791652695,0.015954203669111985,2.4785211395492186,2.646766287555362e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,25.0,361.6191933034879,0.01923078942759774,2.4774912174687476,9.849870749118134e-08,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,27.0,361.4298512371267,0.022803615741072373,2.476431918521154,2.5584446740821613e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,29.0,361.22285141722045,0.02665478589389789,2.4753537092726563,9.92358263653499e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,31.0,360.9976200303932,0.030767133815947985,2.474266493715827,1.6590336342157117e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,33.0,360.75337938013183,0.035204131465781885,2.4731781859179325,1.9392683169698214e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,35.0,360.4895197230561,0.03992911673307108,2.472102643569743,6.262348946729952e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,37.0,360.20522930667033,0.044966853323105134,2.4710474938482414,2.2946745499194095e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,39.0,359.89965961871013,0.05029969797188934,2.47002247548973,2.1890083834161966e-06,xi:interpolation_tolerance_exceeded,True
0.0375,41.0,359.5720483858051,0.055961129019677855,2.4690453879143606,2.056634324751852e-06,xi:interpolation_tolerance_exceeded,True
0.0375,43.0,359.2214595548395,0.06194413849349247,2.4681226446253253,1.44062600828247e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,45.0,358.84690544376883,0.0682676438276603,2.4672664063970973,1.700333571870132e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,47.0,358.4473371205789,0.07493318889242398,2.4664886585533634,5.361656868441677e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,49.0,358.0217212078689,0.08198328327999345,2.4658026584679256,2.197006193921209e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,51.0,357.56888659579846,0.08944545644200795,2.4652154894956846,7.528005287554492e-07,xi:interpolation_tolerance_exceeded,True
0.0375,53.0,357.0876513775055,0.09726313042727266,2.46474767179486,4.734224959810924e-07,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,57.0,356.0347367791803,0.11412902641659298,2.4642062477429154,1.7487745202983987e-07,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.0375,59.0,355.4602965135753,0.12321824196232753,2.4641588954452893,9.784216586598008e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,61.0,354.851858449411,0.13284699649968224,2.4642690497852695,3.288581877905959e-06,xi:interpolation_tolerance_exceeded,True
0.0375,63.0,354.2078782133506,0.14294773794070817,2.464555512346522,4.1741091305330517e-07,xi:interpolation_tolerance_exceeded,True
0.0375,65.0,353.52666839428866,0.1536322848023413,2.4650260798500256,1.1398856843480095e-06,xi:interpolation_tolerance_exceeded,True
0.0375,67.0,352.8064809105697,0.1648701735359593,2.4656908556317254,1.70244128250017e-06,xi:interpolation_tolerance_exceeded,True
0.0375,69.0,352.04546717635054,0.17672315377918735,2.46655880313427,3.298098493690466e-06,xi:interpolation_tolerance_exceeded,True
0.0375,71.0,351.24169685063714,0.18924498751652222,2.467638180342572,4.1130121560309894e-07,xi:interpolation_tolerance_exceeded,True
0.0375,73.0,350.39313248608164,0.20248212664368845,2.4689343458756023,1.1796789252105512e-06,xi:interpolation_tolerance_exceeded,True
0.0375,75.0,349.49764490232707,0.21647448135509104,2.4704441389569207,3.138385495306801e-06,xi:interpolation_tolerance_exceeded,True
0.0375,77.0,348.55300550234483,0.23125592319099486,2.4721777160189045,1.4059230260871265e-06,xi:interpolation_tolerance_exceeded,True
0.0375,79.0,347.55687560922377,0.24698789789584943,2.4741353057924913,1.7855444237658592e-06,xi:interpolation_tolerance_exceeded,True
0.0375,81.0,346.50682293637897,0.26362765980110725,2.4763038663642734,1.259664621534246e-06,xi:interpolation_tolerance_exceeded,True
0.0375,83.0,345.4003017209635,0.281297899463436,2.478677184624103,2.690430331701442e-06,xi:interpolation_tolerance_exceeded,True
0.0375,85.0,344.23466030905684,0.30010760461798636,2.481250436278457,1.990211056741556e-06,xi:interpolation_tolerance_exceeded,True
0.0375,87.0,343.00714122111594,0.3201513376418679,2.4839808528801575,1.361481048622285e-06,xi:interpolation_tolerance_exceeded,True
0.0375,89.0,341.7148834328147,0.3415085038233603,2.4868652502031012,1.4960938842031196e-06,xi:interpolation_tolerance_exceeded,True
0.0375,91.0,340.3549143835339,0.3643020998981166,2.489845802533937,1.387513802157564e-06,xi:interpolation_tolerance_exceeded,True
0.0375,93.0,338.92415701807204,0.38867407705007406,2.492891247118934,2.078670001823637e-06,xi:interpolation_tolerance_exceeded,True
0.0375,95.0,337.4194321759819,0.4147925665710959,2.495924053966131,2.8656375897240395e-07,xi:interpolation_tolerance_exceeded,True
0.0375,97.0,335.8374651138889,0.4427989096398325,2.4988801933479343,1.0689254161487787e-06,xi:interpolation_tolerance_exceeded,True
0.0375,99.0,334.1748801374603,0.4729266499296649,2.501649982085363,1.9079089271923958e-06,xi:interpolation_tolerance_exceeded,True
0.0375,101.0,332.4282226583131,0.5053663247846332,2.5041155554119334,3.869385192793338e-07,xi:interpolation_tolerance_exceeded,True
0.0375,103.0,330.5939481448295,0.5404202384109149,2.5061327170374783,2.1857375460135548e-06,xi:interpolation_tolerance_exceeded,True
0.0375,105.0,328.66845415655814,0.5783671913353774,2.5074824123750403,9.045205717637185e-07,xi:interpolation_tolerance_exceeded,True
0.0375,107.0,326.6480754492564,0.6195776591172015,2.507940794972833,4.094924005361762e-06,xi:interpolation_tolerance_exceeded,True
0.0375,109.0,324.5291219493222,0.6645327680456822,2.5072007661843663,2.7160037489386264e-06,xi:interpolation_tolerance_exceeded,True
0.0375,110.0,323.43152143888324,0.6885640376276653,2.506265199842589,8.199734586404549e-07,xi:interpolation_tolerance_exceeded,True
0.0375,111.0,322.30788657861433,0.7137523028302094,2.5048544373493375,2.6861355153617167e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,112.0,321.15776325563377,0.7401872805231055,2.502922740951206,4.355731457181603e-07,xi:interpolation_tolerance_exceeded,True
0.0375,113.0,319.9806918283281,0.7679497266632841,2.500402539902288,5.686259333161247e-07,xi:interpolation_tolerance_exceeded,True
0.0375,114.0,318.7762248722365,0.7971995318583912,2.497161788867561,2.981654785607046e-06,xi:interpolation_tolerance_exceeded,True
0.0375,115.0,317.5439257894212,0.8280416830916468,2.4931418623383195,2.255528700734449e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,116.0,316.2833589157167,0.8606433993594655,2.4881824678583295,5.536866599581771e-07,xi:interpolation_tolerance_exceeded,True
0.0375,117.0,314.994108721531,0.8951970338996639,2.4821450835369863,1.770096935900329e-06,xi:interpolation_tolerance_exceeded,True
0.0375,118.0,313.6757742962533,0.9319205932050173,2.4748620782734454,4.632716457535706e-06,xi:interpolation_tolerance_exceeded,True
0.0375,119.0,312.32796781303693,0.971104289564397,2.466078688137796,7.96721141553845e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,121.0,309.54255543612464,1.0581572969712971,2.442989899519454,4.670407321175996e-06,xi:interpolation_tolerance_exceeded,True
0.0375,122.0,308.1043148608329,1.1069482175341419,2.42785848920864,1.981761070503091e-06,xi:interpolation_tolerance_exceeded,True
0.0375,123.0,306.63537865997887,1.1601228133503656,2.40963031406795,2.497762460691182e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,124.0,305.13552890880476,1.2185317556757989,2.3875068303611395,1.2295488176325909e-06,xi:interpolation_tolerance_exceeded,True
0.0375,125.0,303.60462070297547,1.2835408178722645,2.3602258845175896,2.5614093388216867e-06,xi:interpolation_tolerance_exceeded,True
0.0375,125.5,302.8274935783353,1.3190502148641605,2.344169988867283,3.5485544751467297e-06,xi:interpolation_tolerance_exceeded,True
0.0375,126.0,302.0425849143063,1.3570496496231013,2.32603821120286,1.4658100113803644e-06,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,126.5,301.24988019512784,1.3979743341223292,2.3054260973417513,4.404974374295475e-06,xi:interpolation_tolerance_exceeded,True
0.0375,127.0,300.4494146762899,1.442452369529045,2.2817086441802292,3.833899409020047e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,127.5,299.6411677074349,1.491455027219734,2.2539055990780423,4.545472748647959e-06,xi:interpolation_tolerance_exceeded,True
0.0375,128.0,298.8251914390071,1.5464940498666568,2.220595053079438,3.727118674209511e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,128.5,298.00150998856554,1.6103302389615233,2.179004740877127,5.369228945455563e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.0375,129.0,297.1701403566651,1.6891358444601852,2.1229737691015966,2.511177065903138e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,1.0,362.9534726159135,0.0,2.4821616245781737,2.8591887071877723e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,3.0,362.94075173911,1.3221933486571964e-05,2.482027517336454,6.250541753773664e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,5.0,362.9149945235351,0.00018361910802285243,2.4817654334105637,1.431628516430455e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,9.0,362.82365641954004,0.001512534264477148,2.480899018360554,1.3737237231318134e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,11.0,362.75768169308117,0.002709367776552849,2.4803151618161325,2.665837807830926e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,13.0,362.6778750976622,0.004221774082664909,2.4796455240642383,3.101067392015345e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,15.0,362.5836361063915,0.006058887572906383,2.4788913576544656,3.945038478747956e-08,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,17.0,362.47548362662343,0.008348119302696615,2.478087156920281,4.024277645960084e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,19.0,362.3516449321698,0.010771948320484065,2.4771986980639866,1.1635792859832523e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,21.0,362.2122999690421,0.013485773259635278,2.4762543031136612,3.7363248088828873e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,23.0,362.0569806357382,0.016509291660880932,2.4752628476396614,5.591471427448947e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,25.0,361.8851731644579,0.01983603592526189,2.4742317925561346,1.49680668020587e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,27.0,361.6963347292223,0.023451460182255697,2.4731713569958806,2.3175419056748524e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,29.0,361.489881207101,0.027339011310052688,2.4720916051619772,8.307404016458334e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,31.0,361.2652374829689,0.03150964185038265,2.4710020174521348,2.688120202555197e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,35.0,360.75846378580377,0.04078223489428631,2.468832701608059,4.368042312101476e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,37.0,360.4749108159165,0.04589544046381289,2.4677736288257957,2.085551308987887e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,39.0,360.1701284026659,0.05134347886709142,2.4667434338257586,4.829686065418374e-06,xi:interpolation_tolerance_exceeded,True
0.04375,41.0,359.8433567957899,0.05703632373745867,2.465759180526105,1.1531761305882168e-06,xi:interpolation_tolerance_exceeded,True
0.04375,43.0,359.49367815383005,0.0630577731365749,2.464833508425698,4.921328559315689e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,45.0,359.12005501114794,0.06944789625364191,2.4639698642968977,8.456745169668268e-08,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,47.0,358.7214938937992,0.07619133051812654,2.4631841970930966,3.1756983688852222e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,49.0,358.29694439319354,0.08329336859475826,2.462489110992166,3.2154534862224393e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,51.0,357.84524318194576,0.09082861974209848,2.4618937682336535,1.8800542829029362e-06,xi:interpolation_tolerance_exceeded,True
0.04375,53.0,357.36520061420174,0.0986837466085724,2.4614130836227535,1.3348645489034668e-07,xi:interpolation_tolerance_exceeded,True
0.04375,57.0,356.3148801875328,0.11572473846812667,2.460842238765714,5.402942693783874e-07,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,59.0,355.7418408285312,0.12486299988246838,2.4607781264663795,4.314501096612161e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,61.0,355.1348935187003,0.1345904770076039,2.460869991313412,3.4593717110630614e-06,xi:interpolation_tolerance_exceeded,True
0.04375,63.0,354.4924731929866,0.14476011457074364,2.461136368832076,4.505187828822616e-06,xi:interpolation_tolerance_exceeded,True
0.04375,65.0,353.8129105305256,0.1554963908320732,2.461585163134782,3.376739000766644e-06,xi:interpolation_tolerance_exceeded,True
0.04375,67.0,353.0944621061122,0.16683876062591174,2.462226370736257,4.559745526890773e-06,xi:interpolation_tolerance_exceeded,True
0.04375,69.0,352.3352785082467,0.17878816395022057,2.463064975308015,3.4035628569275517e-06,xi:interpolation_tolerance_exceeded,True
0.04375,71.0,351.5334314274544,0.19139800309106306,2.464109113641884,1.6128774946606105e-06,xi:interpolation_tolerance_exceeded,True
0.04375,73.0,350.6868913897384,0.20471446187081946,2.4653667372041066,4.30687650826531e-06,xi:interpolation_tolerance_exceeded,True
0.04375,75.0,349.7935397922313,0.21877853885875972,2.4668427146164813,3.5861190221151643e-06,xi:interpolation_tolerance_exceeded,True
0.04375,77.0,348.8511403784429,0.23372647594904924,2.4685393402466187,4.5558017673576374e-08,xi:interpolation_tolerance_exceeded,True
0.04375,79.0,347.85737188774857,0.24950831526076125,2.470443436302516,1.897828880351697e-07,xi:interpolation_tolerance_exceeded,True
0.04375,81.0,346.8097978305413,0.2662941629070803,2.47256041047328,2.360929921524195e-06,xi:interpolation_tolerance_exceeded,True
0.04375,83.0,345.70588394820277,0.28409889666934535,2.474884791116988,5.555300389033496e-07,xi:interpolation_tolerance_exceeded,True
0.04375,85.0,344.5429819893617,0.3030302076153058,2.4773827546145957,1.4851893937860988e-07,xi:interpolation_tolerance_exceeded,True
0.04375,87.0,343.31834174566245,0.32318152582851767,2.4800529891384313,1.7323509443628203e-07,xi:interpolation_tolerance_exceeded,True
0.04375,89.0,342.0291037137846,0.34466235784835403,2.482854939086953,1.965928682056812e-06,xi:interpolation_tolerance_exceeded,True
0.04375,91.0,340.6723013227207,0.3676105905937129,2.485754246005444,7.4385420930018e-07,xi:interpolation_tolerance_exceeded,True
0.04375,93.0,339.24486419565267,0.3921516851997183,2.48870271417231,4.4726637263599216e-06,xi:interpolation_tolerance_exceeded,True
0.04375,95.0,337.74362451318825,0.41842012913662047,2.49163132754883,1.8635774747143203e-07,xi:interpolation_tolerance_exceeded,True
0.04375,97.0,336.16530305552976,0.44664172415172076,2.494471103492046,1.0068765368744498e-06,xi:interpolation_tolerance_exceeded,True
0.04375,99.0,334.5065393846228,0.4769602616566356,2.497104407911394,4.002318031171324e-06,xi:interpolation_tolerance_exceeded,True
0.04375,101.0,332.7638730021338,0.5096344555579638,2.4994284704998897,3.087265629365813e-06,xi:interpolation_tolerance_exceeded,True
0.04375,103.0,330.93377043581194,0.544913922438942,2.501262836198573,1.0488136854505008e-06,xi:interpolation_tolerance_exceeded,True
0.04375,105.0,329.01263404724574,0.5831400911110487,2.5024200815200714,1.6157569778722618e-07,xi:interpolation_tolerance_exceeded,True
0.04375,107.0,326.99680454999896,0.6246568930034749,2.5026545413938805,1.0238957852001741e-07,xi:interpolation_tolerance_exceeded,True
0.04375,109.0,324.88259129577614,0.6699628296360872,2.50164987742036,2.274755569442738e-07,xi:interpolation_tolerance_exceeded,True
0.04375,110.0,323.7874373246288,0.6941879875807125,2.500564433473901,4.943902360505523e-06,xi:interpolation_tolerance_exceeded,True
0.04375,111.0,322.666293403694,0.7195887535586576,2.4989973533771686,3.9211741527963695e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,112.0,321.51871378670126,0.7462542928230284,2.4968843250615738,3.943208168427685e-06,xi:interpolation_tolerance_exceeded,True
0.04375,113.0,320.344243531032,0.7742641564080825,2.494167547600064,2.711706775958563e-06,xi:interpolation_tolerance_exceeded,True
0.04375,114.0,319.1424254138352,0.8037844832059267,2.490708360583349,5.819904970865721e-07,xi:interpolation_tolerance_exceeded,True
0.04375,115.0,317.9128249563813,0.8349240371755229,2.4864415281191232,5.00005285123859e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,116.0,316.65501159620777,0.8678485118182321,2.48121969956198,1.423654900997869e-06,xi:interpolation_tolerance_exceeded,True
0.04375,117.0,315.36857138866105,0.902782667843419,2.4748749521344773,2.5628264661901694e-06,xi:interpolation_tolerance_exceeded,True
0.04375,118.0,314.053098140404,0.9399255830304203,2.4672187198621844,2.8004563065165794e-06,xi:interpolation_tolerance_exceeded,True
0.04375,119.0,312.7082107747427,0.9795639228282677,2.4580461147447705,3.754927008716336e-09,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,120.0,311.33355595438564,1.0220492563764727,2.4470604428239864,1.1389133876038614e-07,xi:interpolation_tolerance_exceeded,True
0.04375,121.0,309.9288047492985,1.067783380335806,2.4339082173480775,1.399206056003943e-06,xi:interpolation_tolerance_exceeded,True
0.04375,122.0,308.4936618669675,1.117338223528105,2.4181320349721678,2.041999087926637e-06,xi:interpolation_tolerance_exceeded,True
0.04375,123.0,307.0278729796011,1.1714153712320088,2.3990693159020497,4.7410215409209304e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,124.0,305.5312380231371,1.2309620345001473,2.375865058985186,2.259281765764124e-06,xi:interpolation_tolerance_exceeded,True
0.04375,125.0,304.0036189585352,1.2974567849668093,2.347203081082285,3.6440319736385443e-06,xi:interpolation_tolerance_exceeded,True
0.04375,125.5,303.22815372894627,1.333919873229233,2.330253209913315,9.070904353524948e-07,xi:interpolation_tolerance_exceeded,True
0.04375,126.0,302.44492619094694,1.3730266892720497,2.3110556678495895,2.6415823239093455e-06,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,126.5,301.65392657216313,1.4153183776628908,2.2891155168010737,1.7449608797608074e-06,xi:interpolation_tolerance_exceeded,True
0.04375,127.0,300.85516276478677,1.4615283376728423,2.263693926387118,3.815577263753822e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,127.5,300.0486712302398,1.5128495606386037,2.2336646668898563,2.886449536097159e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.04375,128.0,299.23445186048536,1.5712497816054487,2.197056742858943,3.7355325895480354e-06,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,128.5,298.41253103485604,1.6406123163228243,2.1500328762625154,5.353154614426857e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.04375,129.0,297.5829599192034,1.7312077480312822,2.082199823201496,1.185815862835176e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.05,1.0,363.2152638182346,0.0,2.478903763969272,3.3107124124034503e-06,rho:geometry_tolerance_exceeded,True
0.05,3.0,363.2025489759184,1.776861112538351e-05,2.4787687688178157,3.344042667033332e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.05,5.0,363.17682495901687,0.00021490094753567803,2.4785054329342056,2.2291720928689217e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.05,7.0,363.13792532572677,0.0007460505895912267,2.4781247018007733,2.2834203852691623e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.05,9.0,363.08573178879305,0.0016366300706468183,2.477639098826125,4.739378286688944e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.05,11.0,363.019859705532,0.0028920542466766693,2.4770544351326453,3.6418016059541286e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.05,13.0,362.9402628768024,0.0044647466285761,2.476385947637533,3.1346513637191815e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.05,15.0,362.8468851235723,0.006377301478331912,2.4756498397792064,2.698012144081114e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.05,17.0,362.7384211485497,0.008681369633217279,2.474827245225315,2.4451816456822547e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.05,19.0,362.61491299437125,0.011192881917846896,2.4739384631094468,4.1092431788933607e-07,rho:geometry_tolerance_exceeded,True
0.05,21.0,362.4759439765972,0.013977995104220162,2.4729936829562416,4.190313717164987e-06,rho:geometry_tolerance_exceeded,True
0.05,23.0,362.3210389857568,0.01706069048394133,2.472001532428106,2.9819808118987964e-06,rho:geometry_tolerance_exceeded,True
0.05,25.0,362.14968943561485,0.020437233686802735,2.47096924165169,3.2426163683687594e-06,rho:geometry_tolerance_exceeded,True
0.05,27.0,361.9613555731954,0.024094954550440934,2.469907584475199,5.276128548573914e-07,rho:geometry_tolerance_exceeded,True
0.05,29.0,361.755446308636,0.02801862542732679,2.4688261183076143,2.0846548702114394e-06,rho:geometry_tolerance_exceeded,True
0.05,31.0,361.53139856495307,0.03230301479653073,2.4677342354597718,1.9622497938336406e-06,rho:geometry_tolerance_exceeded,True
0.05,35.0,361.02595287368655,0.0416924493616913,2.4655590861706123,4.943260045291707e-06,rho:geometry_tolerance_exceeded,True
0.05,37.0,360.7431010420147,0.046935329216332033,2.464492965067641,3.7089542110840752e-06,automatic_grid_pass,False
0.05,39.0,360.43914288561564,0.0523799132514815,2.463462489194631,1.4574413970906985e-06,automatic_grid_pass,False
0.05,41.0,360.1132073017435,0.05814424838230369,2.4624749457289714,3.404674828499433e-06,automatic_grid_pass,False
0.05,43.0,359.7644319426353,0.06419764247238115,2.461539897212897,2.169120837770236e-06,rho:geometry_tolerance_exceeded,True
0.05,45.0,359.3917383938278,0.07064698894227485,2.4606686314625366,2.5598398775080666e-06,rho:geometry_tolerance_exceeded,True
