# sigma_grid_n: 18
# p_cut_factor: 8.0
# y_unit.tauinv_s: 1/fm
# y_unit.tauinv_ubar: 1/fm
# x_unit: MeV
# y_unit.tauinv_sbar: 1/fm
# gc_every_n: 1
# y_unit.tau_ubar: fm
# sigma_compute_missing: false
# y_unit.tau_u: fm
# sigma_cache_max_refine: 6
# sigma_direct: true
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# schema: scan_csv_v1
# y_unit.tau_sbar: fm
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_scale.tau_u: log
# title: relaxation_times_vs_T
# y_unit.tauinv_u: 1/fm
# y_scale.tau_ubar: log
# sigma_cache_rtol: 0.01
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor,sigma_cache_rtol,sigma_cache_max_refine,sigma_compute_missing,gc_every_n,sigma_direct
303.0,800.0,266.6666666666667,0.0,1.5355222549372363,1.3513947238171495,true,3,4.503064587879635e-13,0.8520431759909112,0.8530086406830572,0.029987610171576314,0.7839079843917967,3.7020277022512817,3.5414416946757123,0.7232144829643545,0.6825554024821749,2.232394395639636,2.0147854733302104,0.4880953492771394,0.5772569999113002,0.4479495209059936,0.4963307574116633,2.0487800211187883,1.73233066061331,6,2,6,6,18,8.0,0.01,6,false,1,true
304.0,800.0,266.6666666666667,0.0,1.5405899851515505,1.3513947238171495,true,3,1.7896795156957523e-12,0.8529923715433493,0.853943718290074,0.029798889598060273,0.7788957141938674,3.7288792515986073,3.5700161648056787,0.7326272422745337,0.692174412704743,2.2295339880786997,2.01478428406889,0.48958787525167863,0.5794914610287576,0.4485242231547004,0.49633105037948955,2.0425342426748982,1.7256509668403457,6,2,6,6,18,8.0,0.01,6,false,1,true
305.0,800.0,266.6666666666667,0.0,1.5456577153658648,1.3513947238171495,true,3,1.2079226507921703e-13,0.8539328612945908,0.8548703174918051,0.029612386842679545,0.7739350772034367,3.755812446608082,3.5986487563216953,0.7421116322874708,0.7018646906063397,2.22695527707298,2.014899266928376,0.4910974054064133,0.5817265081858372,0.4490435934188852,0.4963027265995562,2.0362559219233476,1.7190208558977031,6,2,6,6,18,8.0,0.01,6,false,1,true
306.0,800.0,266.6666666666667,0.0,1.550725445580179,1.3513947238171495,true,3,2.092548356813495e-12,0.8548647520467961,0.8557885409123789,0.029428062169682447,0.7690254255611289,3.7828268092090687,3.6273393380110144,0.7516676902197365,0.7116262378066941,2.224489383436733,2.0151600255568565,0.49262363918986596,0.5839889081809878,0.44954136776101233,0.4962385057850015,2.0299472466334123,1.7123612897286116,6,2,6,6,18,8.0,0.01,6,false,1,true
307.0,800.0,266.6666666666667,0.0,1.5557931757944934,1.3513947238171495,true,3,4.199307568342192e-12,0.8557881488583406,0.8566984895231594,0.02924587684277837,0.7641661192664105,3.8099218589451276,3.6560877723230116,0.761295449768665,0.7214590539211871,2.2219612311707952,2.0153591254333834,0.4941529695149835,0.5862520010917691,0.4500528568957435,0.4961894817554959,2.0236648602587795,1.7057511072673759,6,2,6,6,18,8.0,0.01,6,false,1,true
308.0,800.0,266.6666666666667,0.0,1.5608609060088077,1.3513947238171495,true,3,8.544276397515205e-13,0.85670315508162,0.8576002626781541,0.02906579309309596,0.7593565261733685,3.837097113050492,3.6848939153876104,0.7709949411290001,0.7313631365285644,2.219511491407935,2.015526656990339,0.49569442400330604,0.5885163493072059,0.450549593399787,0.49614823824421056,2.0173718960238505,1.69918813840463,6,2,6,6,18,8.0,0.01,6,false,1,true
309.0,800.0,266.6666666666667,0.0,1.565928636223122,1.3513947238171495,true,3,3.0944136142352363e-12,0.8576098723999313,0.858493958148568,0.028887774088349843,0.7545960219788427,3.8643520865259866,3.713757617041822,0.7807661910099702,0.7413384811404097,2.217145042452155,2.0159133930235353,0.4972493604386158,0.5907991537706279,0.4510304832804277,0.49605305637667596,2.011063421213686,1.6926226004518627,6,2,6,6,18,8.0,0.01,6,false,1,true
310.0,800.0,266.6666666666667,0.0,1.5709963664374365,1.3513947238171495,true,3,1.4814816040598089e-12,0.8585084008634103,0.8593796721564885,0.028711783903166994,0.7498839902035334,3.891686292214217,3.742678720863729,0.790609222652762,0.7513850811723183,2.214911034599555,2.0161967146123603,0.49881508596746366,0.5930754343535519,0.45148540251902036,0.4959833496168864,2.004750914981804,1.6861261520467343,6,2,6,6,18,8.0,0.01,6,false,1,true
311.0,800.0,266.6666666666667,0.0,1.5760640966517507,1.3513947238171495,true,3,1.2434497875801753e-13,0.8593988389238925,0.8602574994075645,0.028537787490525754,0.7452198221666982,3.9190992408736243,3.7716570642128353,0.8005240558482335,0.7615029279166086,2.212649918333282,2.016211327240629,0.5003917682423691,0.5953464261800795,0.45194677735250033,0.4959797549439384,1.9984341539280503,1.6796943023850814,6,2,6,6,18,8.0,0.01,6,false,1,true
312.0,800.0,266.6666666666667,0.0,1.581131826866065,1.3513947238171495,true,3,1.3242740237728867e-12,0.8602812834689398,0.861127533122916,0.028365750654256845,0.7406029169548697,3.9465904412520043,3.800692478276915,0.810510706955054,0.7716920105167074,2.2106005046965094,2.0163540461359317,0.501983572606154,0.5976283605974896,0.45236577024001395,0.495944649163357,1.9920970616793061,1.6732806973889796,6,2,6,6,18,8.0,0.01,6,false,1,true
313.0,800.0,266.6666666666667,0.0,1.5861995570803793,1.3513947238171495,true,3,2.8101965199311962e-12,0.861155829854766,0.8619898650700114,0.028195640022567907,0.7360326813851995,3.9741594001585976,3.8297847881239675,0.8205691889179945,0.7819523159429289,2.2086797424718956,2.017029201435802,0.5035858315377687,0.5999421125302064,0.4527591668318679,0.495778642811993,1.98575880688772,1.666827480709068,6,2,6,6,18,8.0,0.01,6,false,1,true
314.0,800.0,266.6666666666667,0.0,1.5912672872946936,1.3513947238171495,true,3,1.241673430740775e-12,0.8620225719384874,0.8628445855929298,0.028027423022541423,0.7315085299637045,4.001805622535948,3.858933812760008,0.8306995112866994,0.7922838289699536,2.2067606178291355,2.017364174757017,0.5051990641611048,0.6022478619583971,0.4531529119745365,0.49569632122591145,1.9794177601269392,1.660445911336551,6,2,6,6,18,8.0,0.01,6,false,1,true
315.0,800.0,266.6666666666667,0.0,1.5963350175090079,1.3513947238171495,true,3,3.5722536040339037e-12,0.8628816021094008,0.863691783641712,0.02786106785557058,0.7270298848389894,4.029528611530579,3.888139365191298,0.8409016802346626,0.8026865321556883,2.2049129771782385,2.0178691214397806,0.5068232610328073,0.6045684514322823,0.45353263840814295,0.4955722793787957,1.9730743967082223,1.6540724174920165,6,2,6,6,18,8.0,0.01,6,false,1,true
316.0,800.0,266.6666666666667,0.0,1.6014027477233221,1.3513947238171495,true,3,4.384048679639818e-12,0.8637330113194149,0.8645315468009246,0.027696543473693856,0.7225961757517959,4.05732786856276,3.91740125249089,0.8511756985784755,0.8131604058215713,2.20321174781863,2.0185205486868703,0.5084621507571445,0.6069062580234779,0.4538828376301489,0.4954123457650905,1.9667147269681977,1.647700920495889,6,2,6,6,18,8.0,0.01,6,false,1,true
317.0,800.0,266.6666666666667,0.0,1.6064704779376364,1.3513947238171495,true,3,8.881784197001252e-12,0.8645768891127408,0.8653639613175379,0.02753381955678892,0.7182068399807139,4.0852028933956355,3.9467192758693503,0.8615215657974119,0.8237054280343508,2.201515979075094,2.019434119875954,0.5101104079807478,0.6092677580097903,0.45423245141292246,0.495188226324227,1.9603599227831108,1.6413144908021393,6,2,6,6,18,8.0,0.01,6,false,1,true
318.0,800.0,266.6666666666667,0.0,1.611538208151951,1.3513947238171495,true,3,2.9274360713316128e-12,0.865413323654789,0.8661891121280664,0.02737286649059197,0.7138613222844367,4.1131531842034486,3.976093230749081,0.8719392780532718,0.8343215745892273,2.199940226292443,2.0199587436547617,0.5117673622830753,0.6115984588238277,0.45455780482058783,0.4950596160150653,1.9540128458736439,1.6350597120913484,6,2,6,6,18,8.0,0.01,6,false,1,true
319.0,800.0,266.6666666666667,0.0,1.6166059383662652,1.3513947238171495,true,3,3.197442310920451e-12,0.866242401760248,0.8670070828849431,0.02721365534550967,0.7095590748409117,4.141178237638767,4.0055229068417155,0.8824288282104332,0.8450088189943032,2.198522145481314,2.0208521754123385,0.5134371018971081,0.6139520227946257,0.4548510016400466,0.49484074697148894,1.9476582356535626,1.628791766900835,6,2,6,6,18,8.0,0.01,6,false,1,true
320.0,800.0,266.6666666666667,0.0,1.6216736685805795,1.3513947238171495,true,3,8.93152218850446e-12,0.8670642089204253,0.8678179559822066,0.02705615785619047,0.7052995571836617,4.1692775488988545,4.035008088228473,0.892990205856157,0.855767132456334,2.197221604909283,2.0215666103194714,0.5151268792328443,0.6163136879715408,0.45512022900452376,0.4946658670039908,1.941269307261263,1.6225503660177938,6,2,6,6,18,8.0,0.01,6,false,1,true
321.0,800.0,266.6666666666667,0.0,1.6267413987948938,1.3513947238171495,true,3,1.595168441781425e-12,0.8678788293300942,0.8686218125807426,0.026900346401820974,0.70108223613546,4.197450611791845,4.064548553443864,0.9036233973213281,0.8665964838679628,2.1957996397337256,2.022313681615135,0.5168173230956744,0.6186854757416451,0.45541495767859097,0.49448313043174535,1.934919661767757,1.6163301697057888,6,2,6,6,18,8.0,0.01,6,false,1,true
322.0,800.0,266.6666666666667,0.0,1.631809129009208,1.3513947238171495,true,3,2.646771690706373e-12,0.8686863459132832,0.8694187326325185,0.026746193987127107,0.6969065857398915,4.225696918800997,4.094144075560635,0.9143283857011065,0.8774968397958688,2.19458606190986,2.022756827261078,0.5185253458711673,0.6210409364512643,0.45566679628400636,0.49437479904791815,1.9285460353339405,1.6101998134199873,6,2,6,6,18,8.0,0.01,6,false,1,true
323.0,800.0,266.6666666666667,0.0,1.6368768592235223,1.3513947238171495,true,3,1.687538997430238e-12,0.8694868403487167,0.870208794904511,0.026593674224040808,0.6927720871907402,4.254015961149094,4.1237944222778244,0.9251051508760944,0.8884681644704199,2.193411368026293,2.0236715042440587,0.52023924245582,0.6234180510159038,0.45591083121805565,0.4941513471444316,1.9221925575614809,1.6040600659067048,6,2,6,6,18,8.0,0.01,6,false,1,true
324.0,800.0,266.6666666666667,0.0,1.6419445894378366,1.3513947238171495,true,3,7.247535904753022e-13,0.8702803930944126,0.8709920770018369,0.026442761314014393,0.6886782287596579,4.282407228861416,4.153499356010096,0.9359536695335481,0.8995104197763318,2.192271040286232,2.0247295746321097,0.5219621013997161,0.6258249019559866,0.4561479769716047,0.4938931166556889,1.9158479079579853,1.5978910344963049,6,2,6,6,18,8.0,0.01,6,false,1,true
325.0,800.0,266.6666666666667,0.0,1.6470123196521511,1.3513947238171495,true,3,1.4095391520640987e-12,0.8710670834117826,0.8717686553904307,0.02629343003095063,0.6846245057221898,4.310870210828309,4.183258633979156,0.9468739151889285,0.9106235652445998,2.1913200079572523,2.0251071856802483,0.5237012054314167,0.6281797837202687,0.4563459450781904,0.4938010230130573,1.9094857709487527,1.591900958795109,6,2,6,6,18,8.0,0.01,6,false,1,true
326.0,800.0,266.6666666666667,0.0,1.6520800498664654,1.3513947238171495,true,3,1.7408297026122455e-12,0.8718469893890608,0.8725386054190883,0.026145655704726857,0.6806104202824417,4.33940439486674,4.213072008306366,0.9578658582075942,0.9218075580454878,2.190266437114071,2.0262229553933793,0.5254475192375628,0.6306031853534964,0.45656545845518937,0.493529104158163,1.9031396350505647,1.585783299587095,6,2,6,6,18,8.0,0.01,6,false,1,true
327.0,800.0,266.6666666666667,0.0,1.6571477800807797,1.3513947238171495,true,3,6.860290113763767e-12,0.8726201879640476,0.8733020013408703,0.025999414205292302,0.6766354814965936,4.3680092677807805,4.242939226106347,0.9689294658266118,0.9330623529825157,2.1892191378116364,2.0273214005104747,0.5272003093003335,0.6330287180149043,0.4567838745460673,0.4932616997720255,1.8968122407347145,1.5797071626321628,6,2,6,6,18,8.0,0.01,6,false,1,true
328.0,800.0,266.6666666666667,0.0,1.662215510295094,1.3513947238171495,true,3,1.0761169733086717e-11,0.8733867549465522,0.8740589163342379,0.025854681927306892,0.6726992051952649,4.396684315422104,4.2728600295824535,0.9800647021770061,0.9443879024877655,2.1883416990520486,2.028516124021684,0.5289683925142499,0.6354705819179597,0.45696702687390295,0.4929711862567923,1.8904721230069734,1.57363696834215,6,2,6,6,18,8.0,0.01,6,false,1,true
329.0,800.0,266.6666666666667,0.0,1.6672832405094082,1.3513947238171495,true,3,3.0411229090532288e-12,0.8741467650399498,0.8748094225233451,0.025711435775312798,0.6688011139051614,4.425429022748674,4.302834156122102,0.9912715283058937,0.9557841566178926,2.187593579463236,2.0297017515426847,0.5307474972963052,0.6379072175056735,0.45712330178138816,0.492683222665569,1.8841351209268555,1.5676260944501794,6,2,6,6,18,8.0,0.01,6,false,1,true
330.0,800.0,266.6666666666667,0.0,1.6723509707237225,1.3513947238171495,true,3,6.483702463810914e-12,0.8749002918623847,0.8755535909980101,0.02556965314940795,0.6649407367699343,4.45424287388322,4.332861338393372,1.002549902198953,0.9672510630513051,2.1868920777322547,2.031018864789181,0.5325357786768861,0.6403517552856707,0.45726993580633013,0.4923637181990427,1.8778081023674202,1.5616416941871032,6,2,6,6,18,8.0,0.01,6,false,1,true
331.0,800.0,266.6666666666667,0.0,1.6774187009380368,1.3513947238171495,true,3,1.3148593325240654e-11,0.8756474079674907,0.8762914918332398,0.025429311931404634,0.661117609470441,4.483125352171047,4.362941304442329,1.013899778803122,0.9787885670863602,2.1860904625845325,2.0316227657958166,0.5343274326305499,0.6427606573174776,0.4574376116246066,0.4922173628076496,1.8715116217726184,1.5557890617845826,6,2,6,6,18,8.0,0.01,6,false,1,true
332.0,800.0,266.6666666666667,0.0,1.682486431152351,1.3513947238171495,true,3,4.270361841918202e-12,0.8763881848645192,0.8770231941081948,0.025290390471456745,0.6573312741446072,4.5120759402367945,4.393073777790456,1.0253211100493607,0.9903966116404065,2.1853020349847783,2.0327827470593722,0.5361286334396724,0.6452185829376057,0.4576026489660801,0.49193648531629963,1.8652240108576936,1.549862366714727,6,2,6,6,18,8.0,0.01,6,false,1,true
333.0,800.0,266.6666666666667,0.0,1.6875541613666656,1.3513947238171495,true,3,2.0676793610618915e-12,0.8771226930379035,0.877748765924626,0.0251528675751371,0.6535812793069926,4.541094120040214,4.4232584775321735,1.0368138448755133,1.0020751372496615,2.184749572640554,2.0339575245537476,0.5379472277193286,0.647675534699438,0.4577183639364991,0.491652351599329,1.8589184003040264,1.5439829766984525,6,2,6,6,18,8.0,0.01,6,false,1,true
334.0,800.0,266.6666666666667,0.0,1.6926218915809799,1.3513947238171495,true,3,1.5969447986208252e-11,0.8778510019664949,0.8784682744250114,0.02501672249094386,0.6498671797680792,4.570179372931614,4.4534951184329765,1.0483779292494513,1.0138240820701168,2.1842833500702716,2.035279373982097,0.5397752000799073,0.6501449128110787,0.4578160612577249,0.4913330389839623,1.8526230917092188,1.5381186260094346,6,2,6,6,18,8.0,0.01,6,false,1,true
335.0,800.0,266.6666666666667,0.0,1.6976896217952941,1.3513947238171495,true,3,6.387779194483301e-12,0.8785731801423851,0.8791817858103096,0.02488193489822177,0.6461885365534334,4.59933117970673,4.4837834110277965,1.0600133061924273,1.02564338187936,2.1838411355958693,2.036432394973911,0.5416137193607039,0.6526147232990382,0.45790876621029775,0.49105484791348114,1.8463343232522882,1.5322976394784529,6,2,6,6,18,8.0,0.01,6,false,1,true
336.0,800.0,266.6666666666667,0.0,1.7027573520096084,1.3513947238171495,true,3,5.979217121421243e-12,0.8792892950888845,0.8798893653569038,0.024748484895488115,0.6425449168230163,4.628549020659552,4.514123061718028,1.07171991580215,1.0375329700787952,2.183476164647188,2.0376123586173627,0.5434629395434192,0.6550846621937351,0.45798530627037215,0.4907704823102651,1.8400518733441737,1.526520246484201,6,2,6,6,18,8.0,0.01,6,false,1,true
337.0,800.0,266.6666666666667,0.0,1.7078250822239227,1.3513947238171495,true,3,1.4409806681214832e-11,0.8799994133786978,0.880591077433763,0.024616352989133637,0.6389358937903072,4.65783237563646,4.5445137728704506,1.0834976952766497,1.049492777697338,2.1832605578807334,2.038904483072303,0.5453232296469415,0.6575634114441244,0.45803053437226426,0.49045946404176805,1.8337748066361115,1.520765879907802,6,2,6,6,18,8.0,0.01,6,false,1,true
338.0,800.0,266.6666666666667,0.0,1.712892812438237,1.3513947238171495,true,3,6.110667527536862e-13,0.8807036006509242,0.8812869855184661,0.02448552008250479,0.6353610466418875,4.68718072408714,4.574955242913445,1.0953465789374779,1.061522733395084,2.183103896511136,2.0402721893103264,0.5471968562572669,0.6600603220130123,0.4580634030281934,0.490130682190022,1.8274958793437326,1.515013047520051,6,2,6,6,18,8.0,0.01,6,false,1,true
339.0,800.0,266.6666666666667,0.0,1.7179605426525513,1.3513947238171495,true,3,4.094502514817577e-12,0.881401921628505,0.8819771522136883,0.024355967465327522,0.6318199604569049,4.716593545117575,4.6054471664357335,1.1072664982539293,1.0736227634686428,2.1829430823716134,2.0419634170054013,0.5490759288949947,0.6625858236738431,0.4580971478713823,0.48972473829454255,1.8212417397580727,1.5092384477157914,6,2,6,6,18,8.0,0.01,6,false,1,true
340.0,800.0,266.6666666666667,0.0,1.7230282728668658,1.3513947238171495,true,3,1.1247891507082386e-11,0.882094440134414,0.8826616392624681,0.02422767680348836,0.6283122261271817,4.746070317539515,4.635989234281834,1.1192573818664735,1.0857927918562718,2.1827192378795526,2.0434108204663084,0.5509608066402808,0.665102717249022,0.4581441271262494,0.4893778529428551,1.815011136813756,1.503527160640946,6,2,6,6,18,8.0,0.01,6,false,1,true
341.0,800.0,266.6666666666667,0.0,1.72809600308118,1.3513947238171495,true,3,1.453415165997285e-11,0.8827812191080345,0.8833405075636764,0.024100630129133983,0.6248374402774567,4.775610519921046,4.666581133648965,1.1313191556108846,1.0980327401443282,2.182602989945634,2.044758556182373,0.5528584049273076,0.6676244472395,0.4581685284069499,0.48905529553916177,1.808781400603803,1.49784808530426,6,2,6,6,18,8.0,0.01,6,false,1,true
342.0,800.0,266.6666666666667,0.0,1.7331637332954943,1.3513947238171495,true,3,1.0160761121369433e-12,0.8834623206210748,0.8840138171870529,0.023974809831091747,0.6213952051860706,4.805213630636194,4.697222548183109,1.1434517425424031,1.1103425275743077,2.182606982795248,2.0461958114729706,0.554765444504643,0.6701421190524147,0.4581676902358791,0.48871178134224696,1.8025636057647973,1.492220786560926,6,2,6,6,18,8.0,0.01,6,false,1,true
343.0,800.0,266.6666666666667,0.0,1.7382314635098086,1.3513947238171495,true,3,8.43769498715119e-12,0.8841378058927168,0.8846816273875011,0.023850198645600115,0.6179851287062887,4.834879127912479,4.72791315807315,1.1556550629595344,1.1227220710500934,2.1826283036708998,2.0477780905383143,0.5566823370561604,0.6726818032785468,0.45816321465186205,0.4883341630718995,1.7963566174709003,1.486586964484776,6,2,6,6,18,8.0,0.01,6,false,1,true
344.0,800.0,266.6666666666667,0.0,1.743299193724123,1.3513947238171495,true,3,8.098410830825742e-12,0.8848077353051356,0.8853439966197697,0.023726779647323795,0.6146068241878535,4.864606489880125,4.758652640146764,1.1679290344287447,1.1351712851466322,2.1827135699325795,2.0490407244152906,0.5586095596404365,0.675201713444,0.4581453168089702,0.48803324798991377,1.7901591241003394,1.4810388956202465,6,2,6,6,18,8.0,0.01,6,false,1,true
345.0,800.0,266.6666666666667,0.0,1.7483669239384372,1.3513947238171495,true,3,3.488764832582092e-12,0.885472168417881,0.8860009825520279,0.02360453624066343,0.6112599103994059,4.894395194617974,4.789440667962905,1.180273571808349,1.1476900821183411,2.1828435745930426,2.0508681743793713,0.5605445896009983,0.677768093952949,0.45811803082886254,0.48759838028234925,1.7839793988767438,1.4754309164476846,6,2,6,6,18,8.0,0.01,6,false,1,true
346.0,800.0,266.6666666666667,0.0,1.7534346541527515,1.3513947238171495,true,3,8.292033726320369e-12,0.886131163982487,0.8866526420796808,0.0234834521513303,0.6079440114512997,4.924244720200535,4.82027691190548,1.192688587273113,1.1602783719087246,2.1830948898118403,2.052309804929241,0.562493542932614,0.6803105532087957,0.458065292840381,0.48725587023859573,1.7777981855336582,1.4699169302656512,6,2,6,6,18,8.0,0.01,6,false,1,true
347.0,800.0,266.6666666666667,0.0,1.7585023843670657,1.3513947238171495,true,3,3.0055957722652238e-12,0.8867847799565222,0.8872990313386528,0.02336351141818838,0.6046587567191327,4.954154544743563,4.851161039275403,1.2051739903386571,1.1729360621603007,2.1833171782173713,2.0539910751143378,0.5644474903233172,0.6828799281028239,0.4580186561883222,0.48685703268907043,1.7716439830872435,1.4643862835128258,6,2,6,6,18,8.0,0.01,6,false,1,true
348.0,800.0,266.6666666666667,0.0,1.7635701145813802,1.3513947238171495,true,3,1.106315039578476e-11,0.8874330735174034,0.8879402057184511,0.023244698385347835,0.6014037807679247,4.984124146449226,4.8820927143820665,1.2177296878860202,1.1856630582251546,2.1836595724965884,2.055733298200107,0.5664136444790475,0.6854552367741554,0.45794683960590765,0.48644442393161996,1.7654941927109447,1.4588844702772052,6,2,6,6,18,8.0,0.01,6,false,1,true
349.0,800.0,266.6666666666667,0.0,1.7686378447956945,1.3513947238171495,true,3,1.8122392475561355e-11,0.8880761010757966,0.8885762198748367,0.023126997694505755,0.5981787232770374,5.014153003650222,4.913071598633594,1.230355584186154,1.1984592631758983,2.1840257980587454,2.057445251393028,0.568385061851599,0.6880264560571074,0.45787004937800746,0.4860396646389171,1.7593706575298638,1.4534324824233187,6,2,6,6,18,8.0,0.01,6,false,1,true
350.0,800.0,266.6666666666667,0.0,1.7737055750100088,1.3513947238171495,true,3,3.5704772471945034e-12,0.8887139182887912,0.8892071277422889,0.023010394277520815,0.5949832289657839,5.044240594853444,4.944097350626414,1.24305158092457,1.2113245778172173,2.1843915439505186,2.059123640322312,0.5703647114963817,0.690605086210932,0.45779338542552617,0.485643494357372,1.7532641480859634,1.448005553342492,6,2,6,6,18,8.0,0.01,6,false,1,true
351.0,800.0,266.6666666666667,0.0,1.778773305224323,1.3513947238171495,true,3,5.9259264162392356e-12,0.8893465800728587,0.8898329825462691,0.022894873349214695,0.5918169475197698,5.074386398783259,4.975169626234185,1.255817577226107,1.2242589006979911,2.184906223086314,2.06080341845798,0.5723613579775503,0.6931919418155698,0.45768554706546566,0.48524764227548767,1.7471479967367451,1.4426018822158486,6,2,6,6,18,8.0,0.01,6,false,1,true
352.0,800.0,266.6666666666667,0.0,1.7838410354386374,1.3513947238171495,true,3,7.556621994808665e-12,0.8899741406163798,0.890453836815075,0.022780420400394838,0.5886795335180538,5.104589894423573,5.006288078695197,1.268653469679581,1.2372621281237122,2.185389155967537,2.0624918556491587,0.5743606524174987,0.6957856164824611,0.45758440654349736,0.48485039941418584,1.7410663418376144,1.4372243063251184,6,2,6,6,18,8.0,0.01,6,false,1,true
353.0,800.0,266.6666666666667,0.0,1.7889087656529516,1.3513947238171495,true,3,7.634781695742276e-12,0.890596653391868,0.8910697423914062,0.022667021191088987,0.585570646361108,5.134850561059149,5.037452358698693,1.281559152362427,1.2503341541692943,2.185924869553395,2.0643780270370264,0.5763703523851232,0.6983984635070348,0.45747226445358546,0.4844074035390148,1.7349955560028751,1.431847365440155,6,2,6,6,18,8.0,0.01,6,false,1,true
354.0,800.0,266.6666666666667,0.0,1.793976495867266,1.3513947238171495,true,3,3.979039320256561e-12,0.891214171168189,0.8916807504439417,0.022554661743980305,0.582489950199487,5.1651678783171695,5.068662114471139,1.2945345168657016,1.2634748706926593,2.18652959784533,2.0662741563689866,0.578390609021942,0.7010188734311482,0.45734574139102857,0.4839628840721097,1.7289354017884198,1.4264951171792049,6,2,6,6,18,8.0,0.01,6,false,1,true
355.0,800.0,266.6666666666667,0.0,1.7990442260815804,1.3513947238171495,true,3,8.5140783312454e-12,0.891826746022221,0.8922869114783757,0.022443328338043536,0.579437113863422,5.195541326207118,5.099916991860367,1.307579452318746,1.2766841673483527,2.1871787654290724,2.0681632572421753,0.5804188947155902,0.7036417567161557,0.45720999847208366,0.48352082288390796,1.7228936016805723,1.4211777377552555,6,2,6,6,18,8.0,0.01,6,false,1,true
356.0,800.0,266.6666666666667,0.0,1.8041119562958947,1.3513947238171495,true,3,1.6285639503621496e-11,0.8924344293505526,0.892888275348505,0.022333007502366987,0.576411810793145,5.225970385161025,5.131216634419737,1.3206938454142334,1.2899619316019233,2.187843241156961,2.0700662665143357,0.5824550129431101,0.7062731413704512,0.4570711379994421,0.48307632280962765,1.7168707930713143,1.4158828099559353,6,2,6,6,18,8.0,0.01,6,false,1,true
357.0,800.0,266.6666666666667,0.0,1.809179686510209,1.3513947238171495,true,3,1.4011902749189176e-11,0.8930372718804032,0.8934848912665593,0.022223686010165476,0.5734137189702372,5.256454536071182,5.162560683489317,1.3338775804325782,1.3033080487440163,2.1885146907071427,2.0718319795857707,0.5844978624771133,0.7088963361036826,0.4569309058084891,0.4826646223502805,1.710870242984261,1.4106434877295526,6,2,6,6,18,8.0,0.01,6,false,1,true
358.0,800.0,266.6666666666667,0.0,1.8142474167245233,1.3513947238171495,true,3,8.810729923425242e-13,0.8936353236811533,0.8940768078141468,0.02211535087295839,0.570442520849524,5.286993260330247,5.193948778279081,1.3471305392674133,1.3167224019059005,2.1893115975705406,2.073916568697876,0.5865516681401004,0.7115498826319008,0.4567645834926792,0.4821794738965114,1.7048796454213573,1.405382847230853,6,2,6,6,18,8.0,0.01,6,false,1,true
359.0,800.0,266.6666666666667,0.0,1.8193151469388376,1.3513947238171495,true,3,8.522960115442402e-12,0.8942286341747296,0.894664072952079,0.022007989334931866,0.567497903292151,5.317586039867484,5.2253805559476785,1.360452601449943,1.3302048720741846,2.190138469164256,2.075786031456857,0.5886154864286329,0.7141911900108562,0.45659213519115716,0.4817452207721844,1.6989019539180026,1.4001852920991638,6,2,6,6,18,8.0,0.01,6,false,1,true
360.0,800.0,266.6666666666667,0.0,1.8243828771531518,1.3513947238171495,true,3,1.5347723092418164e-12,0.894817252146474,0.8952467340306853,0.021901588867455173,0.5645795574992678,5.348232357186881,5.256855651682766,1.3738436441741961,1.3437553381067868,2.1910767246463596,2.0778344654482064,0.590693522731486,0.7168586080782575,0.45639661484761573,0.4812702920414267,1.6929252844618954,1.394975227654423,6,2,6,6,18,8.0,0.01,6,false,1,true
361.0,800.0,266.6666666666667,0.0,1.8294506073674661,1.3513947238171495,true,3,1.5496937066927785e-11,0.8954012257553263,0.895824837799461,0.021796137163764235,0.5616871789467365,5.37893169540301,5.288373698778481,1.3873035423216837,1.3573736767486035,2.1920045974582356,2.079490969440838,0.5927740404519357,0.7194876651314481,0.45620342272984354,0.4808869164115166,1.6869834570312694,1.3898778929271889,6,2,6,6,18,8.0,0.01,6,false,1,true
362.0,800.0,266.6666666666667,0.0,1.8345183375817806,1.3513947238171495,true,3,1.7042367517206003e-11,0.895980602544052,0.8963984304167683,0.0216916221337944,0.5588204673206193,5.409683538277203,5.319934328712833,1.4008321684863978,1.371059762647843,2.192969639868035,2.0814853750886217,0.5948624234084483,0.7221471928742754,0.45600266497997494,0.48042614758099067,1.6810609657779199,1.3847592428073017,6,2,6,6,18,8.0,0.01,6,false,1,true
363.0,800.0,266.6666666666667,0.0,1.839586067796095,1.3513947238171495,true,3,1.2946088645549025e-11,0.8965554294491421,0.8969675574592262,0.02158803189916452,0.555979126453572,5.4404873702526775,5.351537171223471,1.4144293929996408,1.3848134683724747,2.194012539763285,2.083497573080143,0.5969595334509651,0.7248102891442337,0.45578590909416195,0.4799621621452853,1.6751554233820458,1.3796713636345812,6,2,6,6,18,8.0,0.01,6,false,1,true
