center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
-0.1,baseline,128,true,u,-0.1,ss_to_ss,true,true,false,3.0522942112582996,128,21.644765232473322,58.54488892561251,0.07075409408709804,0.11810553788152581,0.07997087233210408,58.54488892561251,36.90012372880436,false,0.0,0.0,21.64476519680815,58.91076500513186,0.08124204083941307
-0.1,baseline,128,true,u,-0.1,udbar_to_udbar,true,true,false,3.0522942112582996,128,4.489832995271161,41.389956688410344,0.03081654725354215,0.39551509380958955,0.286103406922789,9.962296204342632,5.472463244736638,false,0.0,0.0,4.489832959605994,41.755832767929704,0.3144938740282847
-0.1,baseline,128,true,u,-0.1,subar_to_subar,true,true,false,3.0522942112582996,128,11.462699609103458,49.59831603531541,0.026534943157905663,0.41842378549831194,0.2851017540058004,16.99568053082891,5.533000149268561,false,0.0,0.0,11.462680381560348,49.96517788642655,0.24452917323882117
-0.1,baseline,128,true,u,-0.1,ssbar_to_uubar,true,true,false,3.0522942112582996,128,21.644765232473322,41.748751578497625,0.20116975042010962,3210.992119986087,25.356387326965287,21.644765232473322,3.5665170372567445e-8,false,0.0,0.0,21.64476519680815,41.755832767929704,2.64675612813309
-0.1,baseline,128,true,u,-0.1,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,4.489832995271166,41.389956688410344,0.10302076730123505,0.13764061227581348,0.12217207088049964,41.389956688410344,36.900123728804346,false,0.0,0.0,4.489832959605995,41.755832767929704,0.16614535083524232
-0.1,baseline,128,true,u,-0.1,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,11.462699609103458,49.59831603531541,0.10950131287309234,0.2715048342262211,0.1961293131846821,12.37800781511641,0.9153274335560617,false,0.0,0.0,11.462680381560348,49.96517788642655,0.2042436591201136
-0.1,baseline,128,true,u,-0.1,dubar_to_dubar,true,true,false,3.0522942112582996,128,4.489832995271161,41.389956688410344,0.030816547253542163,0.3955150938095895,0.2861034069774621,9.962296204342632,5.472463244736638,false,0.0,0.0,4.489832959605994,41.755832767929704,0.31449387404217605
-0.1,baseline,128,true,u,-0.1,uubar_to_ssbar,true,true,false,3.0522942112582996,128,21.65063711594911,41.389956688410344,0.0027177949737155903,0.10777516898052338,0.05772826396186398,41.389956688410344,19.745191491602192,false,0.0,0.0,21.64476519680815,41.755832767929704,0.035205228096513885
-0.1,baseline,128,true,u,-0.1,us_to_us,true,true,false,3.0522942112582996,128,11.462699609103458,49.59831603531541,0.10950131287309234,0.2715048342262211,0.1961293131846821,12.37800781511641,0.9153274335560617,false,0.0,0.0,11.462680381560348,49.96517788642655,0.2042436591201136
-0.1,baseline,128,true,u,-0.1,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,21.644765232473322,58.54488892561251,0.1682879561147541,0.43797013481478836,0.3409812192149438,27.347007846220052,5.7022426494119,false,0.0,0.0,21.64476519680815,58.91076500513186,0.2653049867330004
-0.1,baseline,128,true,u,-0.1,uubar_to_ddbar,true,true,false,3.0522942112582996,128,4.489832995271166,41.389956688410344,0.14357088265562817,94.6203280179104,0.9669522887718955,4.489832995271166,3.5665170372567445e-8,false,0.0,0.0,4.489832959605995,41.75583276792969,0.4454196186167642
-0.1,baseline,128,true,u,-0.1,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,21.644765232473322,58.54488892561251,0.07075409408709804,0.11810553788152581,0.07997087233210408,58.54488892561251,36.90012372880436,false,0.0,0.0,21.64476519680815,58.91076500513186,0.08124204083941307
-0.1,baseline,128,true,u,-0.1,usbar_to_usbar,true,true,false,3.0522942112582996,128,11.462699609103458,49.59831603531541,0.02653494315790566,0.4184237854983116,0.28510175400540755,16.99568053082891,5.533000149268561,false,0.0,0.0,11.462680381560348,49.96517788642655,0.2445291732387426
-0.1,baseline,128,true,u,-0.1,uu_to_uu,true,true,false,3.0522942112582996,128,4.489832995271166,41.389956688410344,0.10302076730123505,0.13764061227581348,0.12217207088049964,41.389956688410344,36.900123728804346,false,0.0,0.0,4.489832959605995,41.755832767929704,0.16614535083524232
-0.1,baseline,128,true,u,-0.08,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,4.6778590113641805,41.57798270450336,0.05606430339825154,0.18629567767058,0.1661946579542637,7.422054765261325,2.744195789562312,false,0.0,0.0,4.677858975699013,41.94385878402271,0.21469700786077178
