target_id,target_kind,xi,T_MeV,target_mu_MeV,cep_T_low_MeV,cep_T_high_MeV,distance_below_CEP_MeV,grid_status,grid_unresolved,boundary_row_present,priority,reason,reason_detail,diagnostic_count,representative_xi,pilot_selection,rank_within_xi
maxwell_xi_m0p025_T_124,maxwell_fixed_xi_T,-0.025,124.0,301.0496671048097,131.875,131.9375,7.875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_m0p0125_T_131p438,maxwell_fixed_xi_T,-0.0125,131.4375,,131.4375,131.5,0.0,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_m0p0125_T_131p375,maxwell_fixed_xi_T,-0.0125,131.375,,131.4375,131.5,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p0125_T_131p25,maxwell_fixed_xi_T,-0.0125,131.25,,131.4375,131.5,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p0125_T_131,maxwell_fixed_xi_T,-0.0125,131.0,,131.4375,131.5,0.4375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,4
maxwell_xi_m0p0125_T_128p5,maxwell_fixed_xi_T,-0.0125,128.5,,131.4375,131.5,2.9375,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,5
maxwell_xi_m0p0125_T_124,maxwell_fixed_xi_T,-0.0125,124.0,,131.4375,131.5,7.4375,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,6
maxwell_xi_m0p0125_T_128,maxwell_fixed_xi_T,-0.0125,128.0,295.4638931166562,131.4375,131.5,3.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p0125_T_127,maxwell_fixed_xi_T,-0.0125,127.0,297.11700114709697,131.4375,131.5,4.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0_T_131,maxwell_fixed_xi_T,0.0,131.0,,131.0,131.0625,0.0,rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,True,input_incomplete,1
maxwell_xi_0_T_127,maxwell_fixed_xi_T,0.0,127.0,297.9648930770805,131.0,131.0625,4.0,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,True,pilot_candidate,2
maxwell_xi_0_T_128,maxwell_fixed_xi_T,0.0,128.0,296.3191677480048,131.0,131.0625,3.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,True,pilot_candidate,3
maxwell_xi_0_T_123,maxwell_fixed_xi_T,0.0,123.0,304.23252093507364,131.0,131.0625,8.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,True,pilot_candidate,4
maxwell_xi_0p0125_T_130p5,maxwell_fixed_xi_T,0.0125,130.5,,130.5625,130.625,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p0125_T_130,maxwell_fixed_xi_T,0.0125,130.0,,130.5625,130.625,0.5625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p0125_T_128,maxwell_fixed_xi_T,0.0125,128.0,297.16431843281237,130.5625,130.625,2.5625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p0125_T_127,maxwell_fixed_xi_T,0.0125,127.0,298.8027671899794,130.5625,130.625,3.5625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p0125_T_123,maxwell_fixed_xi_T,0.0125,123.0,305.0427666983237,130.5625,130.625,7.5625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p0125_T_130p562,maxwell_fixed_xi_T,0.0125,130.5625,,130.5625,130.625,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,6
maxwell_xi_0p025_T_130p125,maxwell_fixed_xi_T,0.025,130.125,,130.125,130.1875,0.0,classification_changed_or_unresolved:invalid->valid|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p025_T_130,maxwell_fixed_xi_T,0.025,130.0,,130.125,130.1875,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p025_T_129,maxwell_fixed_xi_T,0.025,129.0,296.33732649177637,130.125,130.1875,1.125,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p025_T_128p5,maxwell_fixed_xi_T,0.025,128.5,297.17231096603086,130.125,130.1875,1.625,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,4
maxwell_xi_0p025_T_126p5,maxwell_fixed_xi_T,0.025,126.5,300.4348117074268,130.125,130.1875,3.625,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,5
maxwell_xi_0p025_T_123,maxwell_fixed_xi_T,0.025,123.0,305.84365130464545,130.125,130.1875,7.125,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,6
maxwell_xi_0p025_T_128,maxwell_fixed_xi_T,0.025,128.0,297.99958671995495,130.125,130.1875,2.125,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p025_T_127,maxwell_fixed_xi_T,0.025,127.0,299.6308604270671,130.125,130.1875,3.125,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p025_T_126,maxwell_fixed_xi_T,0.025,126.0,301.2309508087679,130.125,130.1875,4.125,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_0p025_T_127p5,maxwell_fixed_xi_T,0.025,127.5,298.81911507485967,130.125,130.1875,2.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p025_T_125p5,maxwell_fixed_xi_T,0.025,125.5,302.01927095499747,130.125,130.1875,4.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p025_T_125,maxwell_fixed_xi_T,0.025,125.0,302.7997623046531,130.125,130.1875,5.125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p025_T_124,maxwell_fixed_xi_T,0.025,124.0,304.33729691131595,130.125,130.1875,6.125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,13
maxwell_xi_0p03125_T_129p875,maxwell_fixed_xi_T,0.03125,129.875,,129.875,129.9375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p03125_T_129p75,maxwell_fixed_xi_T,0.03125,129.75,,129.875,129.9375,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p03125_T_129p5,maxwell_fixed_xi_T,0.03125,129.5,,129.875,129.9375,0.375,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,3
maxwell_xi_0p03125_T_123,maxwell_fixed_xi_T,0.03125,123.0,306.2406430614649,129.875,129.9375,6.875,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p03125_T_128p5,maxwell_fixed_xi_T,0.03125,128.5,297.58810734684636,129.875,129.9375,1.375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p03125_T_128,maxwell_fixed_xi_T,0.03125,128.0,298.4135856586239,129.875,129.9375,1.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p03125_T_127,maxwell_fixed_xi_T,0.03125,127.0,300.0413155267972,129.875,129.9375,2.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p03125_T_126,maxwell_fixed_xi_T,0.03125,126.0,301.6379373440021,129.875,129.9375,3.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p0375_T_129p625,maxwell_fixed_xi_T,0.0375,129.625,,129.625,129.6875,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p0375_T_129p5,maxwell_fixed_xi_T,0.0375,129.5,,129.625,129.6875,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p0375_T_129,maxwell_fixed_xi_T,0.0375,129.0,297.1701403566651,129.625,129.6875,0.625,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p0375_T_126,maxwell_fixed_xi_T,0.0375,126.0,302.0425849143063,129.625,129.6875,3.625,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p0375_T_128p5,maxwell_fixed_xi_T,0.0375,128.5,298.00150998856554,129.625,129.6875,1.125,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p0375_T_128,maxwell_fixed_xi_T,0.0375,128.0,298.8251914390071,129.625,129.6875,1.625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p0375_T_127,maxwell_fixed_xi_T,0.0375,127.0,300.4494146762899,129.625,129.6875,2.625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p0375_T_123,maxwell_fixed_xi_T,0.0375,123.0,306.63537865997887,129.625,129.6875,6.625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p0375_T_127p5,maxwell_fixed_xi_T,0.0375,127.5,299.6411677074349,129.625,129.6875,2.125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p0375_T_126p5,maxwell_fixed_xi_T,0.0375,126.5,301.24988019512784,129.625,129.6875,3.125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p0375_T_125p5,maxwell_fixed_xi_T,0.0375,125.5,302.8274935783353,129.625,129.6875,4.125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p0375_T_125,maxwell_fixed_xi_T,0.0375,125.0,303.60462070297547,129.625,129.6875,4.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p0375_T_124,maxwell_fixed_xi_T,0.0375,124.0,305.13552890880476,129.625,129.6875,5.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,13
maxwell_xi_0p0375_T_122,maxwell_fixed_xi_T,0.0375,122.0,308.1043148608329,129.625,129.6875,7.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,14
maxwell_xi_0p04375_T_129p375,maxwell_fixed_xi_T,0.04375,129.375,,129.375,129.4375,0.0,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p04375_T_129,maxwell_fixed_xi_T,0.04375,129.0,297.5829599192034,129.375,129.4375,0.375,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,2
maxwell_xi_0p04375_T_128,maxwell_fixed_xi_T,0.04375,128.0,299.23445186048536,129.375,129.4375,1.375,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,3
maxwell_xi_0p04375_T_127p5,maxwell_fixed_xi_T,0.04375,127.5,300.0486712302398,129.375,129.4375,1.875,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p04375_T_126,maxwell_fixed_xi_T,0.04375,126.0,302.44492619094694,129.375,129.4375,3.375,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,5
maxwell_xi_0p04375_T_128p5,maxwell_fixed_xi_T,0.04375,128.5,298.41253103485604,129.375,129.4375,0.875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p04375_T_127,maxwell_fixed_xi_T,0.04375,127.0,300.85516276478677,129.375,129.4375,2.375,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p04375_T_123,maxwell_fixed_xi_T,0.04375,123.0,307.0278729796011,129.375,129.4375,6.375,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p04375_T_126p5,maxwell_fixed_xi_T,0.04375,126.5,301.65392657216313,129.375,129.4375,2.875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p04375_T_125p5,maxwell_fixed_xi_T,0.04375,125.5,303.22815372894627,129.375,129.4375,3.875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p04375_T_125,maxwell_fixed_xi_T,0.04375,125.0,304.0036189585352,129.375,129.4375,4.375,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p04375_T_124,maxwell_fixed_xi_T,0.04375,124.0,305.5312380231371,129.375,129.4375,5.375,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p04375_T_122,maxwell_fixed_xi_T,0.04375,122.0,308.4936618669675,129.375,129.4375,7.375,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,13
maxwell_xi_0p05_T_129p125,maxwell_fixed_xi_T,0.05,129.125,,129.1875,129.25,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p05_T_129,maxwell_fixed_xi_T,0.05,129.0,297.99341910811586,129.1875,129.25,0.1875,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,2
maxwell_xi_0p05_T_128p5,maxwell_fixed_xi_T,0.05,128.5,298.82119744031576,129.1875,129.25,0.6875,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,3
maxwell_xi_0p05_T_128,maxwell_fixed_xi_T,0.05,128.0,299.64136435178403,129.1875,129.25,1.1875,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p05_T_127p5,maxwell_fixed_xi_T,0.05,127.5,300.4538326033743,129.1875,129.25,1.6875,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,5
maxwell_xi_0p05_T_127,maxwell_fixed_xi_T,0.05,127.0,301.2586178381434,129.1875,129.25,2.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p05_T_126,maxwell_fixed_xi_T,0.05,126.0,302.8449761815241,129.1875,129.25,3.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p05_T_123,maxwell_fixed_xi_T,0.05,123.0,307.4181583494122,129.1875,129.25,6.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p05_T_129p188,maxwell_fixed_xi_T,0.05,129.1875,,129.1875,129.25,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,9
maxwell_xi_0p0625_T_128p688,maxwell_fixed_xi_T,0.0625,128.6875,,128.6875,128.75,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p0625_T_128p625,maxwell_fixed_xi_T,0.0625,128.625,,128.6875,128.75,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p0625_T_128p5,maxwell_fixed_xi_T,0.0625,128.5,,128.6875,128.75,0.1875,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,3
maxwell_xi_0p0625_T_127,maxwell_fixed_xi_T,0.0625,127.0,,128.6875,128.75,1.6875,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,4
maxwell_xi_0p0625_T_123,maxwell_fixed_xi_T,0.0625,123.0,308.19219161012774,128.6875,128.75,5.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p075_T_128,maxwell_fixed_xi_T,0.075,128.0,,128.25,128.3125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p075_T_127,maxwell_fixed_xi_T,0.075,127.0,,128.25,128.3125,1.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p075_T_125,maxwell_fixed_xi_T,0.075,125.0,305.9651930464752,128.25,128.3125,3.25,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p075_T_123,maxwell_fixed_xi_T,0.075,123.0,308.95767706608785,128.25,128.3125,5.25,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p075_T_124,maxwell_fixed_xi_T,0.075,124.0,307.47677482496056,128.25,128.3125,4.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,5
maxwell_xi_0p075_T_122,maxwell_fixed_xi_T,0.075,122.0,310.4080371292713,128.25,128.3125,6.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,6
maxwell_xi_0p075_T_121,maxwell_fixed_xi_T,0.075,121.0,311.8280455141363,128.25,128.3125,7.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_0p075_T_128p25,maxwell_fixed_xi_T,0.075,128.25,,128.25,128.3125,0.0,classification_changed_or_unresolved:invalid->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,8
maxwell_xi_0p0875_T_127p75,maxwell_fixed_xi_T,0.0875,127.75,,127.75,127.8125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p0875_T_127p5,maxwell_fixed_xi_T,0.0875,127.5,,127.75,127.8125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p0875_T_124,maxwell_fixed_xi_T,0.0875,124.0,308.24001839607536,127.75,127.8125,3.75,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p0875_T_123,maxwell_fixed_xi_T,0.0875,123.0,309.71478545390517,127.75,127.8125,4.75,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p1_T_127p25,maxwell_fixed_xi_T,0.1,127.25,,127.25,127.3125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p1_T_127,maxwell_fixed_xi_T,0.1,127.0,,127.25,127.3125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p1_T_124,maxwell_fixed_xi_T,0.1,124.0,308.99498070404746,127.25,127.3125,3.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p1_T_123,maxwell_fixed_xi_T,0.1,123.0,310.46370063183997,127.25,127.3125,4.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p1125_T_126p75,maxwell_fixed_xi_T,0.1125,126.75,,126.75,126.8125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p1125_T_126p5,maxwell_fixed_xi_T,0.1125,126.5,,126.75,126.8125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p1125_T_126,maxwell_fixed_xi_T,0.1125,126.0,,126.75,126.8125,0.75,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p1125_T_124,maxwell_fixed_xi_T,0.1125,124.0,,126.75,126.8125,2.75,hybrid_stage_c_not_converged|interpolation_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,4
maxwell_xi_0p1125_T_123,maxwell_fixed_xi_T,0.1125,123.0,311.20459651553983,126.75,126.8125,3.75,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p1125_T_119,maxwell_fixed_xi_T,0.1125,119.0,316.7557507481257,126.75,126.8125,7.75,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p125_T_126p188,maxwell_fixed_xi_T,0.125,126.1875,,126.1875,126.3125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p125_T_126p125,maxwell_fixed_xi_T,0.125,126.125,,126.1875,126.3125,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p125_T_126,maxwell_fixed_xi_T,0.125,126.0,,126.1875,126.3125,0.1875,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,3
maxwell_xi_0p125_T_124,maxwell_fixed_xi_T,0.125,124.0,310.4807609298664,126.1875,126.3125,2.1875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p125_T_123,maxwell_fixed_xi_T,0.125,123.0,311.9376380971494,126.1875,126.3125,3.1875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p125_T_119,maxwell_fixed_xi_T,0.125,119.0,317.46635444952824,126.1875,126.3125,7.1875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p125_T_125,maxwell_fixed_xi_T,0.125,125.0,308.9936873337649,126.1875,126.3125,1.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_0p125_T_124p5,maxwell_fixed_xi_T,0.125,124.5,309.74100039777636,126.1875,126.3125,1.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_0p125_T_123p5,maxwell_fixed_xi_T,0.125,123.5,311.2129662322932,126.1875,126.3125,2.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p125_T_122,maxwell_fixed_xi_T,0.125,122.0,313.3644233682446,126.1875,126.3125,4.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p125_T_121,maxwell_fixed_xi_T,0.125,121.0,314.7613121801927,126.1875,126.3125,5.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p125_T_120,maxwell_fixed_xi_T,0.125,120.0,316.12852755316186,126.1875,126.3125,6.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p13125_T_126,maxwell_fixed_xi_T,0.13125,126.0,,126.0,126.0625,0.0,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
