T_MeV,meson,q,window_type,omega,window_center,omega_thr,mass_ref,gamma_ref,threshold_ref,delta,F_current,F_gbu,integrand_current,integrand_gbu
212.0,pi,2.0,pole_window,0.93,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2344786578363715,0.2344786578363715,0.008500450296422074,0.04356678527399733,0.001579407252727212
212.0,pi,2.0,pole_window,0.95,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2389727963984137,0.2389727963984137,0.008994819610877225,0.0424380266290428,0.0015973466433118158
212.0,pi,2.0,pole_window,0.97,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.24342063975845207,0.24342063975845207,0.00950238871051004,0.04135038498460531,0.0016141911049238138
212.0,pi,2.0,pole_window,0.99,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.247819662932389,0.247819662932389,0.010022592478697356,0.04030125828877107,0.001629907342410017
212.0,pi,2.0,pole_window,1.01,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.25216717530729643,0.25216717530729643,0.010554788391768155,0.03928824165578532,0.001644460967039536
212.0,pi,2.0,pole_window,1.03,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.25646030626894967,0.25646030626894967,0.011098251398166253,0.03830910744470733,0.0016578164139555193
212.0,pi,2.0,pole_window,1.05,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2606959893359262,0.2606959893359262,0.011652168403814028,0.037361787535793535,0.0016699368538179186
212.0,pi,2.0,pole_window,1.07,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2648709446153455,0.2648709446153455,0.01221563232985906,0.03644435750750987,0.001680784098294362
212.0,pi,2.0,pole_window,1.09,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.26898165936881047,0.26898165936881047,0.012787635706271616,0.035555022459343374,0.001690318499057891
212.0,pi,2.0,pole_window,1.11,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.27302436644616035,0.27302436644616035,0.013367063761928477,0.03469210426077198,0.0016984988399585072
212.0,pi,2.0,pole_window,1.13,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2769950203085495,0.2769950203085495,0.0139526869689231,0.03385403003608615,0.001705282222055351
212.0,pi,2.0,pole_window,1.15,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2808892703201022,0.2808892703201022,0.014543152995933895,0.03303932171920231,0.001710623941230174
212.0,pi,2.0,pole_window,1.17,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2847024309377285,0.2847024309377285,0.015136978022644354,0.0322465865329418,0.001714477358155057
212.0,pi,2.0,pole_window,1.19,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.28842944837027185,0.28842944837027185,0.015732537364576582,0.03147450826410393,0.001716793760465849
212.0,pi,2.0,pole_window,1.21,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.29206486320907704,0.29206486320907704,0.01632805535542453,0.03072183921951817,0.0017175222171030226
212.0,pi,2.0,pole_window,1.23,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2956027684502801,0.2956027684502801,0.016921594432309006,0.02998739275952043,0.0017166094249361332
212.0,pi,2.0,pole_window,1.25,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2990367622318218,0.2990367622318218,0.017511043368631962,0.029270036314248304,0.001713999547998356
212.0,pi,2.0,pole_window,1.27,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.3023598944921483,0.3023598944921483,0.01809410459983357,0.02856868479501603,0.0017096340499421576
212.0,pi,2.0,pole_window,1.29,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.30556460661859297,0.30556460661859297,0.018668280589942687,0.027882294317952836,0.001703451520707752
212.0,pi,2.0,pole_window,1.31,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.3086426629864043,0.3086426629864043,0.01923085919217049,0.02720985616014749,0.001695387498902118
212.0,pi,2.0,pole_window,1.33,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.31158507308785743,0.31158507308785743,0.019778897966024944,0.02655039086975068,0.0016853742920566875
212.0,pi,2.0,pole_window,1.35,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.31438200270663097,0.31438200270663097,0.020309207427980203,0.025902942450775995,0.001673340797815166
212.0,pi,2.0,pole_window,1.37,0.9740069109697355,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.31702267229543013,0.31702267229543013,0.020818333234630337,0.025266572540580845,0.0016592123302670012
212.0,pi,2.0,threshold_window,1.71,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.31906165976490386,0.31906165976490386,0.02121710318385983,0.015171501086534693,0.0010088811806602904
212.0,pi,2.0,threshold_window,1.73,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.3145994001105671,0.3145994001105671,0.02035081138139533,0.014545930025848548,0.00094094737058933
212.0,pi,2.0,threshold_window,1.75,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.30919465747283903,0.30919465747283903,0.019332904699589593,0.013903982499729864,0.0008693693830581527
212.0,pi,2.0,threshold_window,1.77,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.30271445333667385,0.30271445333667385,0.018157053050873784,0.013242055234756767,0.0007942689777440851
212.0,pi,2.0,threshold_window,1.79,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2949989533193938,0.2949989533193938,0.016819311593105124,0.012555864243452532,0.00071587031294552
212.0,pi,2.0,threshold_window,1.81,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2858538522220853,0.2858538522220853,0.015319362612076282,0.011840241860073014,0.0006345373940534536
212.0,pi,2.0,threshold_window,1.83,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2750396810971691,0.2750396810971691,0.013662238346493938,0.011088848196578923,0.0005508241081628787
212.0,pi,2.0,threshold_window,1.85,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.26225621320661524,0.26225621320661524,0.011860695198416371,0.010293743765876507,0.0004655407617034115
212.0,pi,2.0,threshold_window,1.87,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.24711858308745865,0.24711858308745865,0.00993846147493041,0.009444722836999772,0.0003798419887495762
212.0,pi,2.0,threshold_window,1.89,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.22911828366398607,0.22911828366398607,0.007934639032433438,0.00852820181404745,0.00029534178550957337
212.0,pi,2.0,threshold_window,1.91,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.2075537965412016,0.2075537965412016,0.005909602422502547,0.007525198318015378,0.00021426218624301494
212.0,pi,2.0,threshold_window,1.93,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.1813924945058059,0.1813924945058059,0.00395283144168862,0.006407222456578007,0.0001396235850290063
212.0,pi,2.0,threshold_window,1.95,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.14895300222797056,0.14895300222797056,0.002193457292392259,0.005126662754658792,7.549438840871175e-5
212.0,pi,2.0,threshold_window,1.97,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.10714147468145467,0.10714147468145467,0.0008180586977553084,0.0035937515204369605,2.7439417812807948e-5
212.0,pi,2.0,threshold_window,1.99,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.01823261172214926,0.01823261172214926,4.04042004322272e-6,0.000596090783009184,1.3209611348904017e-7
212.0,pi,2.0,threshold_window,2.01,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,-7.944629392529497e-7,-7.944629392529497e-7,-3.3426037681022827e-19,-2.5320757740920568e-8,-1.0653393135693949e-20
212.0,pi,2.0,threshold_window,2.03,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,-1.7082732398311933e-6,-1.7082732398311933e-6,-3.3233337685522474e-18,-5.3084128245487534e-8,-1.0327169673969713e-19
212.0,pi,2.0,threshold_window,2.05,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,-2.4858331796585005e-6,-2.4858331796585005e-6,-1.0240628332304491e-17,-7.53263240624439e-8,-3.103140205362391e-19
212.0,pi,2.0,threshold_window,2.07,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,-3.437178563842895e-6,-3.437178563842895e-6,-2.7071596510721066e-17,-1.0157946139294592e-7,-8.000510132158185e-19
212.0,pi,2.0,threshold_window,2.09,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,-5.527327762955963e-6,-5.527327762955963e-6,-1.125783019866218e-16,-1.5933386827435332e-7,-3.24524564284097e-18
212.0,pi,2.0,threshold_window,2.11,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.20111684546825315,0.20111684546825315,0.005379478110557806,0.005655734020936294,0.00015127970655032244
212.0,pi,2.0,threshold_window,2.13,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.3435356417517127,0.3435356417517127,0.026397794444127043,0.009425776153327918,0.0007242907900419169
212.0,pi,2.0,threshold_window,2.15,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.4946108110049494,0.4946108110049494,0.07681149236979823,0.013242484407898178,0.002056515885667255
212.0,pi,2.0,threshold_window,2.17,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.6577336945240344,0.6577336945240344,0.1739435593724823,0.017185845620104,0.004544950612800999
212.0,pi,2.0,threshold_window,2.19,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.8281522277656714,0.8281522277656714,0.3299790243054028,0.02112024904666331,0.008415408351080405
212.0,pi,2.0,threshold_window,2.21,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,0.9971569744491572,0.9971569744491572,0.541332500966597,0.024824028389315782,0.013476367027846822
212.0,pi,2.0,threshold_window,2.23,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.155653630264944,1.155653630264944,0.7865916573081384,0.0280870980525515,0.019117386410206348
212.0,pi,2.0,threshold_window,2.25,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.2972371055744019,1.2972371055744019,1.0371228736657576,0.03078352762061252,0.024610998629523685
212.0,pi,2.0,threshold_window,2.27,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.4192707651511343,1.4192707651511343,1.2700539271520175,0.032887612124120155,0.029429931172043296
212.0,pi,2.0,threshold_window,2.29,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.5221259795983315,1.5221259795983315,1.4735324562963803,0.03444552678118792,0.03334586122740022
212.0,pi,2.0,threshold_window,2.31,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.6078173498733423,1.6078173498733423,1.6448045559621685,0.035536943779782865,0.036354457201598724
212.0,pi,2.0,threshold_window,2.33,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.6789130505218206,1.6789130505218206,1.786189207896094,0.03624746293797983,0.03856353793504075
212.0,pi,2.0,threshold_window,2.35,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.7379233027098702,1.7379233027098702,1.9019555541406303,0.03665472216763874,0.04011434354066001
212.0,pi,2.0,threshold_window,2.37,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.7870449493276777,1.7870449493276777,1.9966146545536956,0.03682371287936297,0.04114209035294525
212.0,pi,2.0,threshold_window,2.39,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.8281006039835919,1.8281006039835919,2.0741976734999916,0.03680669620734333,0.04176157672949258
212.0,pi,2.0,threshold_window,2.41,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.8625636574741462,1.8625636574741462,2.1380522171672225,0.03664489037551812,0.042064972545140446
212.0,pi,2.0,threshold_window,2.43,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.891611839667475,1.891611839667475,2.1908632823027907,0.036370549461945414,0.04212434057684959
212.0,pi,2.0,threshold_window,2.45,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.916183712549237,1.916183712549237,2.2347509778259513,0.03600887800106287,0.04199538634854299
212.0,pi,2.0,threshold_window,2.47,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.9370285223660122,1.9370285223660122,2.2713805270251273,0.03557961569392039,0.04172104092070668
212.0,pi,2.0,threshold_window,2.49,2.091425690089673,2.091425690089673,0.9740069109697355,0.24189142422807122,0.6116056058989852,1.954747031712135,1.954747031712135,2.302060584984603,0.03509828659749146,0.04133444423537929
212.0,K,0.0,pole_window,2.21,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.6242240624980233e-6,-1.6242240624980233e-6,-2.856618614615128e-18,-4.0434741240549335e-8,-7.111496324420438e-20
212.0,K,0.0,pole_window,2.23,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.7369614786819747e-6,-1.7369614786819747e-6,-3.493587390950362e-18,-4.2215250389565935e-8,-8.490842674226221e-20
212.0,K,0.0,pole_window,2.25,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.8720972065594965e-6,-1.8720972065594965e-6,-4.374078139621207e-18,-4.442499818957768e-8,-1.037971814459667e-19
212.0,K,0.0,pole_window,2.27,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-2.0406037112776396e-6,-2.0406037112776396e-6,-5.664956351236761e-18,-4.7285257333115475e-8,-1.3126944608043573e-19
212.0,K,0.0,pole_window,2.29,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-2.267724790745176e-6,-2.267724790745176e-6,-7.774491906373596e-18,-5.131833767963785e-8,-1.7593581133263903e-19
212.0,K,0.0,pole_window,2.31,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-2.6986382459471535e-6,-2.6986382459471535e-6,-1.3102329144603145e-17,-5.96469217325902e-8,-2.895955403346356e-19
212.0,K,0.0,pole_window,2.33,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.10028459194230091,0.10028459194230091,0.0006710235995984748,0.002165128223018562,1.4487291673261915e-5
212.0,K,0.0,pole_window,2.35,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.159818618151752,0.159818618151752,0.0027075222635141727,0.003370751192779403,5.71046352719146e-5
212.0,K,0.0,pole_window,2.37,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.21854503319739726,0.21854503319739726,0.006892584123902229,0.004503322401990778,0.0001420280664293978
212.0,K,0.0,pole_window,2.39,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.28113035366292505,0.28113035366292505,0.014580236296082905,0.005660235273368547,0.00029355623361854155
212.0,K,0.0,pole_window,2.41,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.3497231886001804,0.3497231886001804,0.027826111369912865,0.006880606660934031,0.0005474630607311575
212.0,K,0.0,pole_window,2.43,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.42565824044766226,0.42565824044766226,0.0495839359166978,0.008184249941472042,0.0009533641923562957
212.0,K,0.0,pole_window,2.45,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.5097356508930238,0.5097356508930238,0.083820050779423,0.009578940028344297,0.0015751443678350245
212.0,K,0.0,pole_window,2.47,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.6021724786938494,0.6021724786938494,0.13537012259010478,0.011060789826270944,0.0024864976858016193
212.0,K,0.0,pole_window,2.49,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.7024485360974532,0.7024485360974532,0.20931341016539312,0.012612752258967241,0.00375830833325196
212.0,K,0.0,pole_window,2.51,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.8091679982935219,0.8091679982935219,0.3097328969422886,0.01420367263641477,0.005436874273543403
212.0,K,0.0,pole_window,2.53,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,0.9200544260583559,0.9200544260583559,0.43807740620302404,0.015789840585044446,0.007518220892094028
212.0,K,0.0,pole_window,2.55,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.032166479469437,1.032166479469437,0.591835022752025,0.01732012895685072,0.009931206950757485
212.0,K,0.0,pole_window,2.57,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.142325251839678,1.142325251839678,0.7644032683630462,0.018744004912011746,0.01254281877589594
212.0,K,0.0,pole_window,2.59,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.2476222120025193,1.2476222120025193,0.9464845811382319,0.020019825814593793,0.01518765558058845
212.0,K,0.0,pole_window,2.61,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.3458238659572295,1.3458238659572295,1.128365896790406,0.021120423029437924,0.017707789016844378
212.0,K,0.0,pole_window,2.63,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.4355527542576398,1.4355527542576398,1.3019523036244776,0.02203447074144527,0.019983821462420594
212.0,K,0.0,pole_window,2.65,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.5162458798669474,1.5162458798669474,1.4618035875914466,0.02276425120844397,0.021946878489296474
212.0,K,0.0,pole_window,2.67,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.5879765761942493,1.5879765761942493,1.605153445167117,0.02332161407827985,0.023573879958812206
212.0,K,0.0,pole_window,2.69,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.6512378531015448,1.6512378531015448,1.7313328121099074,0.02372382806262846,0.02487457629228452
212.0,K,0.0,pole_window,2.71,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.706751712067418,1.706751712067418,1.8410379589100256,0.0239902786885527,0.02587782007082652
212.0,K,0.0,pole_window,2.73,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.755329451532218,1.755329451532218,1.9357018081813515,0.024140261012379816,0.026620841375870757
212.0,K,0.0,pole_window,2.75,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.7977823828165784,1.7977823828165784,2.017051767875541,0.02419172089902953,0.027142302579965635
212.0,K,0.0,pole_window,2.77,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.8348717624115738,1.8348717624115738,2.086840280641992,0.02416067286011998,0.02747846817678734
212.0,K,0.0,pole_window,2.79,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.8672853005997145,1.8672853005997145,2.1467018256565606,0.02406104067383487,0.02766148264816795
212.0,K,0.0,pole_window,2.81,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.8956299518625859,1.8956299518625859,2.198090689593019,0.023904732903705837,0.02771889670830262
212.0,K,0.0,pole_window,2.83,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.9204337859115648,1.9204337859115648,2.242265258319197,0.02370183116564375,0.02767384794578776
212.0,K,0.0,pole_window,2.85,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.9421523557465723,1.9421523557465723,2.28029645518897,0.023460818843356216,0.027545533122591215
212.0,K,0.0,pole_window,2.87,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.9611768472173907,1.9611768472173907,2.3130869720794283,0.023188811033545545,0.027349770509380436
212.0,K,0.0,pole_window,2.89,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.9778425078093216,1.9778425078093216,2.3413938971769834,0.022891766669229704,0.02709955042593372
212.0,K,0.0,pole_window,2.91,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,1.9924365920168223,1.9924365920168223,2.3658509626605184,0.022574675272141895,0.026805529188903075
212.0,K,0.0,pole_window,2.93,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,2.0052054891547453,2.0052054891547453,2.3869887031418027,0.022241716924276986,0.026476452076293865
212.0,K,0.0,pole_window,2.95,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,2.016360935315868,2.016360935315868,2.405251932680094,0.02189639705049646,0.02611950588905205
212.0,K,0.0,pole_window,2.97,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,2.0260853328074377,2.0260853328074377,2.421014512911426,0.021541658857885365,0.025740608197810846
212.0,K,0.0,pole_window,2.99,2.6069453759028143,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,2.034536256739381,2.034536256739381,2.434591642486748,0.021179976607126817,0.025344642478092278
212.0,K,0.0,threshold_window,1.93,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-8.963688651299708e-7,-8.963688651299708e-7,-4.801618019747815e-19,-3.166192039910596e-8,-1.6960478374728515e-20
212.0,K,0.0,threshold_window,1.95,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-9.238407781721352e-7,-9.238407781721352e-7,-5.256898228897001e-19,-3.179674150804533e-8,-1.8093186409140574e-20
212.0,K,0.0,threshold_window,1.97,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-9.534765382720624e-7,-9.534765382720624e-7,-5.778882282642464e-19,-3.1981618409712846e-8,-1.938359262966848e-20
212.0,K,0.0,threshold_window,1.99,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-9.85475674989744e-7,-9.85475674989744e-7,-6.380275675193017e-19,-3.221880527557761e-8,-2.0859455469125366e-20
212.0,K,0.0,threshold_window,2.01,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.0200801228536318e-6,-1.0200801228536318e-6,-7.076960274309679e-19,-3.251152494462869e-8,-2.2555362597078986e-20
212.0,K,0.0,threshold_window,2.03,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.0575819733672082e-6,-1.0575819733672082e-6,-7.885876738937536e-19,-3.2864073378500235e-8,-2.4505148378911183e-20
212.0,K,0.0,threshold_window,2.05,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.0983342735543154e-6,-1.0983342735543154e-6,-8.832436057494217e-19,-3.328199337576106e-8,-2.676426343376041e-20
212.0,K,0.0,threshold_window,2.07,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.1427658951732146e-6,-1.1427658951732146e-6,-9.948401965501757e-19,-3.377233448126108e-8,-2.940066378880114e-20
212.0,K,0.0,threshold_window,2.09,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.1914021126557464e-6,-1.1914021126557464e-6,-1.1274008527954738e-18,-3.4344029415428995e-8,-3.249909299311056e-20
212.0,K,0.0,threshold_window,2.11,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.2448935121296624e-6,-1.2448935121296624e-6,-1.286219530405655e-18,-3.500843786904966e-8,-3.6170592968336265e-20
212.0,K,0.0,threshold_window,2.13,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.3040575313697783e-6,-1.3040575313697783e-6,-1.4784960094323812e-18,-3.5780142983349274e-8,-4.0566307348599155e-20
212.0,K,0.0,threshold_window,2.15,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.3699399525968021e-6,-1.3699399525968021e-6,-1.7139711687690767e-18,-3.667814786571332e-8,-4.588908283645339e-20
212.0,K,0.0,threshold_window,2.17,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.4439094518178983e-6,-1.4439094518178983e-6,-2.006832810282251e-18,-3.772773865007555e-8,-5.243629625486665e-20
212.0,K,0.0,threshold_window,2.19,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.5278101861206155e-6,-1.5278101861206155e-6,-2.3774097247060075e-18,-3.8963526927837586e-8,-6.063074370664816e-20
212.0,K,0.0,threshold_window,2.21,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.6242240624980233e-6,-1.6242240624980233e-6,-2.856618614615128e-18,-4.0434741240549335e-8,-7.111496324420438e-20
212.0,K,0.0,threshold_window,2.23,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.7369614786819747e-6,-1.7369614786819747e-6,-3.493587390950362e-18,-4.2215250389565935e-8,-8.490842674226221e-20
212.0,K,0.0,threshold_window,2.25,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-1.8720972065594965e-6,-1.8720972065594965e-6,-4.374078139621207e-18,-4.442499818957768e-8,-1.037971814459667e-19
212.0,K,0.0,threshold_window,2.27,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-2.0406037112776396e-6,-2.0406037112776396e-6,-5.664956351236761e-18,-4.7285257333115475e-8,-1.3126944608043573e-19
212.0,K,0.0,threshold_window,2.29,2.3110898056020854,2.3110898056020854,2.6069453759028143,0.42656959113794474,2.3110898056020854,-2.267724790745176e-6,-2.267724790745176e-6,-7.774491906373596e-18,-5.131833767963785e-8,-1.7593581133263903e-19
