xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,layer,status,calculation_sha,v6_manifest_hash
0.325,13.0,382.2458532515509,365.4027646737565,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,15.0,382.12308629697844,365.3616865846681,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,17.0,381.9797447603498,365.3133142969585,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,19.0,381.81505192578396,365.25723537766066,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,21.0,381.62827956803653,365.1930076192037,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,23.0,381.4187053287233,365.1201597252961,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,25.0,381.18569472258827,365.0381852006916,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,27.0,380.9286725388009,364.94654672892455,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,29.0,380.6471011048728,364.84466481366843,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,31.0,380.3404854476323,364.7319239061142,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,33.0,380.0083660969383,364.60766625318126,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,35.0,379.6502723052513,364.47119126272366,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,43.0,377.9489107129998,363.78782162053915,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,45.0,377.453729242672,363.5780523739636,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,47.0,376.92943765258786,363.35070827045456,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,49.0,376.3753565885299,363.10512039662325,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,51.0,375.7907489232661,362.83994057191455,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,53.0,375.1748006049616,362.55399318326954,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,55.0,374.5266483528414,362.2460382788136,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,57.0,373.84534538782276,361.91475933816525,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,59.0,373.1298739583014,361.55877913875736,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,61.0,372.37913478240654,361.1766351111129,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,63.0,371.5919742164115,360.7667846434387,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,65.0,370.76712742339333,360.3276100588436,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,67.0,369.9032818905478,359.8573929676819,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,69.0,368.9990144203488,359.3543308128378,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,71.0,368.05284033051703,358.816522322497,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,73.0,367.06318726147134,358.2419542092275,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,75.0,366.0283999467567,357.62851623930055,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,77.0,364.94674107613764,356.97397123812266,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,79.0,363.8163870605226,356.2759699685965,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,81.0,362.63545017055736,355.5320360899845,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,83.0,361.401944020341,354.7395507406057,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,85.0,360.11382273415666,353.8957609896492,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,87.0,358.7689637426391,352.99776231883095,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,89.0,357.3651793593236,352.0424937033666,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,91.0,355.9002200067835,351.0267177117056,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,93.0,354.3717987982847,349.9470233138814,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,95.0,352.77758098279793,348.79980278910597,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,97.0,351.1152239549336,347.5812371006331,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,107.0,341.702760254082,340.2657452406612,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,108.0,340.6548323293971,339.4071200968867,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,109.0,339.58685629561126,338.5224065174385,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,110.0,338.49882353678316,337.61067979736504,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,111.0,337.3908152061831,336.6709217785368,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,112.0,336.2630419316208,335.70198370122284,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,113.0,335.11589793384155,334.7025330337345,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,113.5,334.53526256098775,334.19087399408454,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,114.0,333.9500289018742,333.6709479647472,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,114.5,333.36049663008356,333.1424764017356,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,115.0,332.7667513130718,332.6051221563215,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,115.5,332.1691447288582,332.0584639326773,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,116.0,331.56813079653915,331.50193684774024,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,116.5,330.9644252559243,330.9346873094129,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.325,117.0,330.35966185903703,330.3550468093231,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,1.0,382.7542834269525,366.1456526242573,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,3.0,382.738953415634,366.1407549297464,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,5.0,382.7077207541505,366.1306617089798,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,7.0,382.65994353948065,366.1150539140062,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,9.0,382.5949223340418,366.0936029461612,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,11.0,382.5119138906403,366.0659696319648,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,13.0,382.4101460116878,366.03180198879704,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,15.0,382.288833779537,365.9907318991446,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,17.0,382.14719023911533,365.942369542237,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,19.0,381.9844626142044,365.88630493523647,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,21.0,381.7998858857486,365.8220959620471,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,23.0,381.5927742036957,365.7492716277644,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,25.0,381.3624829647478,365.6673256530144,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,27.0,381.1084204800918,365.57571869863403,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,29.0,380.83004268243775,365.473873181758,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,31.0,380.526846299711,365.3611730073617,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,33.0,380.1983659084414,365.23695985638085,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,35.0,379.84413062393,365.100530880143,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,37.0,379.46366483137166,364.9511474083338,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,39.0,379.0565083782174,364.78801553309506,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,41.0,378.6221526236368,364.61029494401623,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,43.0,378.1600606029753,364.41709743616093,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,49.0,376.6013691051402,363.7351930916243,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,51.0,376.02205408785994,363.4698405055493,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,53.0,375.4115695147524,363.1839878599373,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,55.0,374.7690608652585,362.8761320804321,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,57.0,374.0935794439793,362.54495923822094,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,59.0,373.3841119709438,362.18909309805684,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,61.0,372.63956195939227,361.80706834436575,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,63.0,371.858780979378,361.3973526847877,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,65.0,371.0405121515458,360.95831733859796,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,67.0,370.1834478798674,360.48825687219585,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,69.0,369.2861728413179,359.985360819491,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,71.0,368.3472116757328,359.4477323283187,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,73.0,367.36500039539015,358.87335875271344,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,75.0,366.3378937207929,358.26013068347777,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,77.0,365.2641651684354,357.60581175117693,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,79.0,364.1420028737189,356.9080528117471,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,81.0,362.9695310547241,356.1643772903961,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,83.0,361.74477772981146,355.3721651871059,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,85.0,360.4657116724165,354.5286618490235,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,87.0,359.13022677894804,353.63095964139393,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,89.0,357.7361536390181,352.6759922156133,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,91.0,356.2812630504403,351.6605148910285,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,93.0,354.7632888759741,350.58110701496594,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,95.0,353.17992951581294,349.4341482133086,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,97.0,351.5288743465929,348.21579270080827,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,99.0,349.80782745761286,346.9219606928017,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,101.0,348.01455636192577,345.54828668935653,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,103.0,346.1469416852804,344.09007993749304,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,105.0,344.2030713713933,342.5422472451692,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,106.0,343.202032541901,341.7329916682129,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,107.0,342.1813800569838,340.8991760354046,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,108.0,341.14101001980055,340.0399798813779,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,109.0,340.08087558711475,339.15452433064684,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,110.0,339.00101384400955,338.2418393365737,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,111.0,337.90150185843186,337.30084328660797,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,112.0,336.78284473870684,336.33029715072786,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.3375,113.0,335.6453790704958,335.32872182197394,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,1.0,382.91497931727906,366.76809913103517,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,3.0,382.8998307083422,366.7632005264034,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,5.0,382.86896309869627,366.7531060641969,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,7.0,382.82174254746195,366.7374972834453,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,9.0,382.7574861777656,366.7160462313458,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,11.0,382.6754531628597,366.6884142700503,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,13.0,382.5748832749447,366.6542500121135,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,15.0,382.4550014335198,366.6131858209108,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,17.0,382.3150362992115,366.5648326725933,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,19.0,382.1542151229119,366.5087802676578,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,21.0,381.9718082008801,366.44458695013975,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,23.0,381.76712239592956,366.37178128346824,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,25.0,381.5394996204158,366.28985832095003,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,27.0,381.2883496763006,366.1982780732277,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,29.0,381.0131216213239,366.0964626421839,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,31.0,380.71330547288136,365.98379511580146,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
0.35,33.0,380.3884015973934,365.8596203649265,certified_layer,native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
