axis,xi,T_MeV,level,reason,bracket_semantics,summary_status,boundary_row_present,candidate_diagnostic_field_count,candidate_diagnostic_fields,left,right,midpoint,position_error_MeV,density_error,maxwell_area
temperature,-0.425,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07842079553307713,0.0039050422553474906,3.1807734981054983e-07
temperature,-0.425,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08441683472705108,0.005765703375539832,1.7792106775420735e-06
temperature,-0.425,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09341501138268882,0.0088645163250749,1.2721167453227299e-06
temperature,-0.425,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.10899584130621065,0.015214338162676144,1.1356532962004588e-07
temperature,-0.4125,99.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",97.0,101.0,99.0,0.0514551974908386,0.0007560404525612241,1.8974059883696578e-06
temperature,-0.4125,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05489845266475868,0.0008972239749547306,4.675712605641262e-06
temperature,-0.4125,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05904156620772483,0.0010801107476056115,3.714564610919391e-06
temperature,-0.4125,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06324387367777717,0.0013180511082541146,7.028562867323512e-07
temperature,-0.4125,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06742368124071163,0.0016306128928025299,2.69679514503179e-06
temperature,-0.4125,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.07145303603533648,0.0021051180132748426,2.565153363094089e-06
temperature,-0.4125,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07506808501921114,0.00283162252390301,4.2145351725241323e-07
temperature,-0.4125,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07775391887878413,0.003994596200243006,3.5548269999552114e-06
temperature,-0.4125,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08417156487251987,0.0059491801721012205,4.1690206276580495e-06
temperature,-0.4125,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09335358162439888,0.009276351901946533,1.8176362514098882e-07
temperature,-0.4125,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.10976706238875522,0.0166161317235185,4.3011003362379465e-06
temperature,-0.4125,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.029038536014383,0.005068542480302085,9.696185824092777e-07
temperature,-0.4,99.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",97.0,101.0,99.0,0.05112423911384667,0.0007664542284263054,2.1208589660387186e-06
temperature,-0.4,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05454966878119194,0.0009130734544692265,3.904671820375476e-06
temperature,-0.4,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05866511413597664,0.0010880402509090281,3.005111849785553e-06
temperature,-0.4,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06284508325580873,0.0013311485778167986,4.952118268419163e-06
temperature,-0.4,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06699653535770267,0.0016504845898578924,4.15955668243577e-06
temperature,-0.4,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.07097644582103158,0.002139643852534623,3.046901049298228e-06
temperature,-0.4,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07452405355428482,0.0028806075474572257,3.702613202893369e-06
temperature,-0.4,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.0773948780110345,0.00409489163796628,3.757731210708964e-06
temperature,-0.4,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08397280155855924,0.006135862521973623,4.2769105813216055e-06
temperature,-0.4,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.0933669838848914,0.009698610804245389,7.224607410054951e-08
temperature,-0.4,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.11078241003517064,0.018294303278043156,4.975000547261616e-07
temperature,-0.4,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.029448017913068725,0.005702997568389989,2.999528193282572e-07
temperature,-0.3875,99.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",97.0,101.0,99.0,0.05079280070464165,0.0007993470226717592,3.819372470399316e-06
temperature,-0.3875,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05420789560469075,0.0009282114656782858,3.879558963951295e-06
temperature,-0.3875,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.058296294555248096,0.001096537494042149,6.203524964331969e-07
temperature,-0.3875,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.0624523949778677,0.0013437219668772649,2.592766450611357e-06
temperature,-0.3875,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06657676090094355,0.0016846382887936162,3.0339326563436715e-06
temperature,-0.3875,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.07051740826540254,0.002175021116001319,2.0243180234919805e-06
temperature,-0.3875,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07400508552962037,0.0029588814976709843,2.368467188070702e-06
temperature,-0.3875,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07716000814878043,0.00421395232020616,3.339112500700287e-06
temperature,-0.3875,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.0838166535623941,0.006359992074599918,1.688813167777554e-06
temperature,-0.3875,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09345781864607261,0.0101831189020134,4.0148387649832965e-07
temperature,-0.3875,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.11208985768629987,0.02035570310351109,1.7859655683873007e-06
temperature,-0.3875,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.029972232267255094,0.006550861980504585,2.4971996220932898e-06
temperature,-0.375,99.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",97.0,101.0,99.0,0.05047258443289593,0.0007909139273686305,2.3679136497228805e-06
temperature,-0.375,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.053881907670245255,0.0009427081626960931,3.850259675962386e-06
temperature,-0.375,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05793371577385642,0.0011056471265025736,3.806685995579981e-06
temperature,-0.375,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.0620690492340259,0.0013556843736320934,2.281260464652478e-06
temperature,-0.375,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06616519212150251,0.0017191073391892853,2.4323565513922722e-06
temperature,-0.375,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.07007158537282976,0.0022214281113457357,9.986875484721959e-07
temperature,-0.375,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07349117358967305,0.0030075780962577348,4.825926144370527e-06
temperature,-0.375,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07695810679712167,0.00433008361298981,2.2788855667712615e-08
temperature,-0.375,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08370067107944124,0.006568485739949392,4.947144406822673e-06
temperature,-0.375,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09363407224097386,0.010706115850269038,1.9033371389318708e-06
temperature,-0.375,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.11375074602852919,0.022962643965952045,4.814690584153933e-06
temperature,-0.375,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.030645413293598267,0.007643875080709295,6.04303460823813e-07
temperature,-0.3625,99.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",97.0,101.0,99.0,0.05015174354713281,0.0007810223045137121,3.574050320386963e-06
temperature,-0.3625,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05355224941649794,0.0009362038256158223,1.3766937420923455e-06
temperature,-0.3625,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05758354153994105,0.001115253091325541,2.0237590578727946e-06
temperature,-0.3625,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06169849564065544,0.0013714709501070899,4.0464795926590516e-06
temperature,-0.3625,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06576865888320071,0.0017294596998742584,1.9758019365892173e-06
temperature,-0.3625,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06963305244283902,0.0022568205103088435,7.508092365447495e-07
temperature,-0.3625,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07299553497495026,0.0030805474763361262,1.2266703075147263e-06
temperature,-0.3625,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.0767799465042458,0.004447907960872133,3.868530241378133e-06
temperature,-0.3625,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08362659986431709,0.006792692164669489,3.100617930462679e-07
temperature,-0.3625,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.0938989448726204,0.011274808654653024,4.310947627690125e-06
temperature,-0.3625,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.1158564008171652,0.026357246438505566,1.4664076686941472e-06
temperature,-0.3625,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.031507545350564214,0.009179473456298215,9.716297477978014e-07
temperature,-0.35,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.053233118949492564,0.0009388428858831399,6.305015527213119e-07
temperature,-0.35,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05723723940531045,0.0011323452782978638,7.952891581968662e-07
temperature,-0.35,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06133820501850096,0.0013944866134883438,4.8614849794557035e-06
temperature,-0.35,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.0653797234195963,0.0017548793482474734,3.954312994531902e-06
temperature,-0.35,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06921013707767543,0.0022936874129112494,7.988809778825528e-07
temperature,-0.35,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07251317889739539,0.003157268434723859,5.571714775839921e-09
temperature,-0.35,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07662605320143712,0.0045724667339333,4.292564715448427e-06
temperature,-0.35,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08359297459401205,0.0070608969651693165,2.5489104741468848e-06
temperature,-0.35,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09425977228153215,0.011929767861438734,2.162984443467912e-06
temperature,-0.35,138.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,139.0,138.0,0.02721641843186262,0.005251708954926215,4.640114713563819e-06
temperature,-0.35,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.11853640011645439,0.03097751505234858,1.8513376785224305e-06
temperature,-0.35,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.03264138967634267,0.011395784914117524,1.431939216609074e-06
temperature,-0.34375,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05307113157977028,0.000960824484788847,1.7423033730083667e-06
temperature,-0.34375,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05706776671991065,0.0011609199001828552,1.7507587382731803e-06
temperature,-0.34375,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.061158734011655724,0.0014193719945733152,3.685992296921243e-06
temperature,-0.34375,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.0651901095459948,0.0017853333121055082,5.787426480894888e-07
temperature,-0.34375,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06900021623312114,0.0023196869474932935,3.070078549832101e-06
temperature,-0.34375,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07227459063420838,0.003182628102543328,3.8140812954120045e-06
temperature,-0.34375,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07656246543484713,0.004635654316028304,3.756840700639012e-06
temperature,-0.34375,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.0835934114270458,0.007178427597764214,2.655783551893325e-06
temperature,-0.34375,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09447272493991932,0.012301924246948648,1.1389280015195705e-06
temperature,-0.34375,138.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,139.0,138.0,0.027422659044930242,0.005554818999771838,4.9401429927451845e-08
temperature,-0.34375,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.12015677431890026,0.03399657428485625,5.304381191555923e-07
temperature,-0.34375,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.033345662123480224,0.012938823843892111,2.3704728976510573e-06
temperature,-0.3375,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.0529133966862787,0.0009518449889754366,7.015016294321442e-07
temperature,-0.3375,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05690107765354924,0.0011490982199754418,3.7898974773878987e-06
temperature,-0.3375,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06098243961065464,0.0014180496281422372,2.861985601876173e-06
temperature,-0.3375,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06500009918482874,0.0017906520638056866,1.7631404934967767e-06
temperature,-0.3375,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06879578418750043,0.0023574238861545638,4.518856610348125e-06
temperature,-0.3375,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07204273407813844,0.003218076923488078,2.204209382850767e-06
temperature,-0.3375,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.0765026377561071,0.0046997590766238995,1.9737727919026167e-07
temperature,-0.3375,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.0836048552131956,0.007312338556464404,1.5199981388185562e-06
temperature,-0.3375,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09472070180692072,0.012672430168263471,1.1767089189618945e-06
temperature,-0.3375,138.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,139.0,138.0,0.027650020165594924,0.005900198596746842,4.216696799763666e-06
temperature,-0.3375,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.1220147672697749,0.037681650583268445,4.345885373468604e-06
temperature,-0.3375,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.03417671597702565,0.014886767403947232,4.543216989902318e-06
temperature,-0.3375,140.5,3,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",140.0,141.0,140.5,0.009293302678514692,0.00529302984624791,2.2082252440009516e-06
temperature,-0.33125,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.052758762766472955,0.0009733773052988393,3.6777496695442255e-06
temperature,-0.33125,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.0567340914298029,0.0011719309626854746,4.253593956773083e-06
temperature,-0.33125,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06080484978730283,0.0014245384096701619,4.832688782543666e-07
temperature,-0.33125,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.0648140901670331,0.0017944304737852468,2.0282922548676063e-06
temperature,-0.33125,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06858734968591307,0.0023548582328845047,2.284411762993731e-06
temperature,-0.33125,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07181242418727152,0.003253848477846044,5.197372781292947e-07
temperature,-0.33125,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07644951677411882,0.004764448732020976,2.0558980683626566e-06
