target_id,xi,T_MeV,method,rho,muq_MeV,source_curve_sha256
xi_0p00_T51,0,51,production_hybrid,1.15,356.943017,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.15625,356.795915,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.1625,356.648756,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.16875,356.501552,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.175,356.354315,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.178125,356.280689,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.18125,356.207059,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.1875,356.059795,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.19375,355.912538,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.196875,355.838915,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.2,355.765299,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.20625,355.618092,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.2125,355.470929,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.21875,355.323824,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.225,355.17679,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.23125,355.029841,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.2375,354.882989,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.24375,354.736248,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.25,354.589632,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.25625,354.443154,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.2625,354.296828,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.26875,354.150668,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.275,354.004688,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.28125,353.858903,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.2875,353.713326,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.29375,353.567972,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.3,353.422855,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.30625,353.277991,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.3125,353.133393,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.31875,352.989078,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.325,352.84506,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.33125,352.701355,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.3375,352.557978,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.34375,352.414945,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.35,352.272272,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.35625,352.129975,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.3625,351.98807,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.36875,351.846574,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.375,351.705503,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.38125,351.564876,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.3875,351.424707,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.39375,351.285016,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.4,351.145819,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.40625,351.007135,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.4125,350.868982,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.41875,350.731377,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.425,350.59434,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.43125,350.45789,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.4375,350.322045,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.44375,350.186826,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.45,350.052251,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.45625,349.918341,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.4625,349.785116,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.46875,349.652598,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.475,349.520806,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.48125,349.389762,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.4875,349.259488,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.49375,349.130005,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.5,349.001336,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.50625,348.873504,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.5125,348.746531,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.51875,348.620441,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.525,348.495257,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.53125,348.371003,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.5375,348.247704,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.54375,348.125385,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.55,348.004071,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.55625,347.883787,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.5625,347.76456,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.56875,347.646415,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.575,347.52938,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.58125,347.413481,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.5875,347.298747,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.59375,347.185206,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.6,347.072885,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.60625,346.961814,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.6125,346.852022,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.61875,346.743539,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.625,346.636395,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.63125,346.530621,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.6375,346.426248,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.64375,346.323307,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.65,346.221831,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.65625,346.121851,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.6625,346.0234,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.66875,345.926513,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.675,345.831222,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.68125,345.737561,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.6875,345.645566,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.69375,345.555271,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.7,345.466711,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.70625,345.379923,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.7125,345.294942,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.71875,345.211805,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.725,345.130549,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.73125,345.051211,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.7375,344.973829,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.74375,344.898441,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.75,344.825084,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.75625,344.753798,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.7625,344.684621,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.76875,344.617592,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.775,344.552751,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.78125,344.490137,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.7875,344.429789,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.79375,344.371747,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.8,344.316051,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.80625,344.262741,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.8125,344.211857,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.81875,344.163438,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.825,344.117525,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.83125,344.074157,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.8375,344.033373,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.84375,343.995214,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.85,343.959719,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.85625,343.926926,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.8625,343.896873,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.86875,343.8696,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.875,343.845143,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.88125,343.823541,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.8875,343.804828,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.89375,343.789043,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.9,343.77622,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.90625,343.766393,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.9125,343.759596,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.91875,343.755863,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.925,343.755225,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.928125,343.756076,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.93125,343.757713,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.9375,343.763357,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.94375,343.772186,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.95,343.784226,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.95625,343.799505,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.9625,343.818048,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.96875,343.839877,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.975,343.865014,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.98125,343.893481,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.9875,343.925297,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,1.99375,343.960477,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.0,343.999038,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.00625,344.040994,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.0125,344.086357,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.01875,344.135137,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.025,344.187342,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.03125,344.24298,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.0375,344.302054,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.04375,344.364567,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.05,344.430519,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.05625,344.49991,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.0625,344.572735,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.06875,344.64899,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.075,344.728667,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.08125,344.811756,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.0875,344.898247,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.09375,344.988125,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.1,345.081376,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.10625,345.177981,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.1125,345.277923,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.11875,345.381179,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.125,345.487727,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.13125,345.597542,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.1375,345.710597,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.14375,345.826866,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.15,345.946317,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.15625,346.068919,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.1625,346.19464,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.16875,346.323445,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.175,346.455299,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.18125,346.590165,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.1875,346.728004,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.19375,346.868777,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.2,347.012444,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.20625,347.158963,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.2125,347.308292,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.21875,347.460388,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.225,347.615207,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.23125,347.772704,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.2375,347.932833,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.24375,348.09555,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.25,348.260807,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.25625,348.428558,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.2625,348.598756,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.26875,348.771353,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.275,348.946303,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.28125,349.123557,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.2875,349.303068,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.29375,349.484787,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.3,349.668668,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
xi_0p00_T51,0,51,production_hybrid,2.30625,349.854663,d66ba215cbcb7a775f462e622aa90a075b820843a00368923a7d27e9c482c9fd
