surface,xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write
spinodal,0.16875,71.0,364.2595231896741,350.2951124860096,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,73.0,363.18268520544376,349.7249916512294,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,75.0,362.0460543424197,349.1063192852748,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,77.0,360.8593399127011,348.4462732964821,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,79.0,359.62058358873327,347.74235319867296,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,81.0,358.32773832166777,346.99205986043785,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,83.0,356.97866593433514,346.1927648549274,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,85.0,355.5711491666583,345.34170517404226,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,87.0,354.1028811176328,344.4359766864323,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,89.0,352.5714806004249,343.472533303693,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,91.0,350.97448717323994,342.44817838034123,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,93.0,349.30937072359905,341.3595554800437,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,95.0,347.57353388555697,340.20314423383013,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,97.0,345.7643370407233,338.97526397125483,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,99.0,343.87908913140734,337.67204820097237,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,101.0,341.9150879632047,336.2894452253737,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,103.0,339.86962478066584,334.8232022890477,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,105.0,337.7400357722461,333.26885171300063,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,107.0,335.5237380283541,331.62168263988457,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,109.0,333.21830469640946,329.87669608537436,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,110.0,332.0314692244655,328.96586932233424,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,111.0,330.82156398779824,328.02855660885666,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,112.0,329.58837928952295,327.0640193026133,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,113.0,328.33175001320006,326.0714865692707,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,114.0,327.0515542940287,325.05014033631744,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,115.0,325.74773809798285,323.9991110134327,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,116.0,324.42032151038916,322.9174596259504,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,117.0,323.06942907124477,321.8041622865011,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,118.0,321.69532076711977,320.65808257258357,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,119.0,320.292993787142,319.4689697005049,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,120.0,318.8794752220916,318.26217928343044,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.16875,121.0,317.43951665953267,317.00898123974565,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.1625,0.175,1.0,121.0,0.012499999999999983,False
spinodal,0.175,1.0,380.70946618585384,357.4203029873329,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,3.0,380.6914892418506,357.41539426148154,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,5.0,380.6548639191539,357.4052702979316,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,7.0,380.59882635206424,357.3896028608335,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,9.0,380.5225245310989,357.36805372686564,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,11.0,380.4250697378898,357.3402750127071,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,13.0,380.3055413635849,357.30590551201834,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,15.0,380.163010664183,357.26456839098546,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,17.0,379.9965766474265,357.2158694255811,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,19.0,379.8053928615221,357.1593894243457,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,21.0,379.5887116602521,357.0946827987077,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,23.0,379.345889276304,357.0212739410728,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,25.0,379.0763871212375,356.938654048751,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,27.0,378.77975678192837,356.84628105869507,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,29.0,378.45561397293807,356.7435739472427,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,31.0,378.1036287679134,356.629914476461,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,33.0,377.7234632033978,356.50463750704796,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,35.0,377.3148278192385,356.3670490836994,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,37.0,376.8773601054279,356.2163969298216,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,39.0,376.4106953279741,356.05188733686487,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,41.0,375.914415786595,355.8726792445908,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,43.0,375.3880567192488,355.6778780343973,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,45.0,374.83107298821835,355.4665397402049,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,47.0,374.24287519321973,355.2376562232879,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,49.0,373.6227950737892,354.99017523415915,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,51.0,372.97009091927913,354.72296900463687,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,53.0,372.28393438985785,354.43485372462436,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,55.0,371.56343040499047,354.1245784026245,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,57.0,370.80759320570843,353.79081363776334,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,59.0,370.0153553748019,353.4321692635589,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,61.0,369.18555922123056,353.04716227577217,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,63.0,368.3169701409287,352.6342391030905,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,65.0,367.40826880716423,352.19175984957457,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,67.0,366.4580246276276,351.7179833677732,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,69.0,365.46475306550036,351.21108481984413,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,73.0,363.34261895204884,350.0903626698434,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,75.0,362.2103091773223,349.4718612130204,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,77.0,361.0280490312647,348.81213427919937,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,79.0,359.7938858951484,348.1085573942283,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,81.0,358.50577875820954,347.3586330503457,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,83.0,357.1615983765223,346.5597342190588,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,85.0,355.759125211247,345.7090992156048,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,87.0,354.29606768355444,344.8038234929731,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,89.0,352.77004871842234,343.84086625866587,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,91.0,351.17861530130745,342.8170264359231,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,93.0,349.51924553481416,341.72894859065525,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,95.0,347.7893508182029,340.5731112352222,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,97.0,345.9863025496191,339.34583131298604,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,99.0,344.10741596674717,338.04323831143324,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,101.0,342.1500058272254,336.66127478288934,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,103.0,340.11137626757886,335.19568062480664,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,105.0,337.98888114190197,333.6419721225858,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,107.0,335.7799580327998,331.99542634610094,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,109.0,333.482210817784,330.2510166980558,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,110.0,332.2993458044066,329.3404498869679,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,111.0,331.0935046466157,328.40337311359895,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,112.0,329.86448180924106,327.4390409566287,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,113.0,328.61212368745606,326.4466719141421,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,114.0,327.3363177579117,325.4254386790407,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,115.0,326.03702392925993,324.37445779322593,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,116.0,324.71427782774254,323.2927765845832,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,117.0,323.36822591866974,322.17934727983277,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,118.0,321.99915881959686,321.0330027800384,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,120.0,319.19418782597666,318.63598662031495,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.175,121.0,317.7602247651808,317.38177825288045,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.175,0.175,1.0,121.0,0.0,False
spinodal,0.18125,1.0,380.78674027260513,357.77811771620577,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,3.0,380.7688773318643,357.77321014780205,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,5.0,380.7324834976476,357.7630888798685,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,7.0,380.6767926627299,357.74742607168287,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,9.0,380.60098026173114,357.7258848945686,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,11.0,380.5041481668359,357.69811594727145,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,13.0,380.38538545309723,357.6637593722041,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,15.0,380.2437709750112,357.62243871593705,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,17.0,380.0784071855927,357.57376009644645,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,19.0,379.8884496706862,357.51730460271193,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,21.0,379.6731490086767,357.45262689810426,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,23.0,379.42525917083174,357.3769511574061,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,25.0,379.16402944742765,357.2966698993644,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,27.0,378.86920883521066,357.204340126405,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,29.0,378.5470065815793,357.1016807232496,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,31.0,378.19706985148366,356.98807483454107,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,33.0,377.8190816076602,356.86285923558216,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,35.0,377.41271674343363,356.72533499779666,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,37.0,376.9776250947412,356.5747536887057,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,39.0,376.51343257894314,356.4103211382335,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,41.0,376.01971831782237,356.23119652263483,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,43.0,375.4960141949614,356.0364861271531,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,45.0,374.9340178435653,355.8208619136244,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,47.0,374.3564144601852,355.59646508873334,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,49.0,373.73926133931576,355.3490945706329,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,51.0,373.0895687219752,355.0820079176035,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,53.0,372.4065180452434,354.79402147963856,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,55.0,371.6892072530849,354.4838812933925,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,57.0,370.93665146915123,354.1502653776545,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,59.0,370.1477959743782,353.7917765187458,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,61.0,369.3214835010634,353.40694022936947,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,63.0,368.4564798158739,352.9941983207388,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,65.0,367.55146131580864,352.5519117744935,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,67.0,366.60501864763984,352.0783464681968,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,69.0,365.6156524754838,351.57167338363485,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,71.0,364.57019127775914,351.020761381147,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,73.0,363.4897394425893,350.4415321611399,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,75.0,362.3736662484191,349.83323275022155,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,77.0,361.1958152895519,349.17380874227706,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,79.0,359.9661992737768,348.4705578651664,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,81.0,358.68278030377303,347.7209839624794,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,83.0,357.34344119736886,346.9224613651994,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,85.0,355.9459654780355,346.07222960471256,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,87.0,354.48806880441134,345.16738651539146,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,89.0,352.9673827687121,344.20488874452315,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,91.0,351.3814561148596,343.1815366903328,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
spinodal,0.18125,93.0,349.727781243324,342.0939743485538,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.175,0.1875,1.0,121.0,0.012500000000000011,False
