xi,T_MeV,rho,muq_MeV,source,cap,oracle_status,simulated_status,reason
0.5,106.9599609375,3.9625,398.602874,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
0.5,106.9599609375,3.98125,399.170609,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
0.5,107.0849609375,0.0,-0.0,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.0625,277.863548,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.125,300.498893,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.1875,312.879908,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.25,321.071694,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.3125,326.975428,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.375,331.438353,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.4375,334.912799,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.5,337.669144,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.5625,339.882161,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.625,341.671558,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.6875,343.123103,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.75,344.300514,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.8125,345.252583,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.875,346.017663,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,0.9375,346.626596,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.0,347.104713,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.0625,347.473229,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.125,347.750243,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.1875,347.951477,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.25,348.09084,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.3125,348.180856,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.375,348.233007,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.4375,348.258011,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.5,348.26605,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.5625,348.266971,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.625,348.270449,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.6875,348.286142,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.75,348.32382,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.8125,348.393476,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.875,348.505421,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.9375,348.670338,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.0,348.899308,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.0625,349.203761,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.125,349.595353,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.1875,350.085721,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.25,350.686105,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.3125,351.406812,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.375,352.256535,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.4375,353.241586,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.5,354.365142,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.5625,355.626664,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.625,357.021642,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.6875,358.541776,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.75,360.175592,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.8125,361.909378,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.875,363.728256,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,2.9375,365.617197,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.0,367.561823,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.0625,369.548963,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.125,371.566946,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.1875,373.605695,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.25,375.656682,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.3125,377.712799,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.375,379.76819,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.4375,381.818074,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.5,383.858578,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.5625,385.886577,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.625,387.899571,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.6875,389.895565,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.75,391.872979,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.8125,393.830572,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.875,395.767376,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,3.9375,397.682646,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,4.0,399.575821,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.11875,347.726195,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.2625,348.112411,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.40625,348.248256,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.69375,348.288757,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.8375,348.43259,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,107.0849609375,1.98125,348.823217,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.0,0.0,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.0625,246.394155,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.125,272.17915,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.1875,286.473499,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.25,296.073216,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.3125,303.108249,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.375,308.527487,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.4375,312.837258,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.5,316.33997,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.5625,319.230867,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.625,321.643465,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.6875,323.673209,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.75,325.390804,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.8125,326.85019,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.875,328.093561,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,0.9375,329.154646,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.0,330.060941,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.0625,330.835256,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.125,331.496839,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.1875,332.062183,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.25,332.545649,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.3125,332.959925,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.375,333.316401,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.4375,333.625455,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.5,333.896692,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.5625,334.13914,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.625,334.361417,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.6875,334.571874,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.75,334.778718,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.8125,334.990128,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.875,335.214348,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.9375,335.459771,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.0,335.735009,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.0625,336.048938,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.125,336.410715,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.1875,336.829752,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.25,337.315638,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.3125,337.877982,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.375,338.526166,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.4375,339.268997,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.5,340.114252,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.5625,341.068148,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.625,342.134788,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.6875,343.315671,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.75,344.609365,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.8125,346.01145,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.875,347.514747,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.9375,349.109837,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.0,350.785766,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.0625,352.530801,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.125,354.333144,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.1875,356.18149,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.25,358.06542,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.3125,359.975615,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.375,361.903938,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.4375,363.84342,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.5,365.788172,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.5625,367.73328,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.625,369.674676,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.6875,371.609021,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.75,373.533584,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.8125,375.446152,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.875,377.344937,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,3.9375,379.228502,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,4.0,381.095704,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.3875,333.381689,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.6125,334.318172,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,1.8375,335.077813,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.5,120.0,2.0625,336.048938,stage_c_local_selected,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
